time,R lateral heel,R fifth metatarsal head,R third metatarsal head,R second toe,R first toe,R first metatarsal head,R medial heel,R heel
0.0003689799999975,2.93408203125,3.422119140625,6.75518798828125,6.181884765625,5.30615234375,6.259521484375,4.6494140625,10.720703125
0.0034738499999988,2.93408203125,3.422119140625,6.720001220703125,6.162841796875,5.2900390625,6.259521484375,4.6494140625,10.556396484375
0.0066243700000043,2.93408203125,3.422119140625,6.75518798828125,6.1513671875,5.30615234375,6.236572265625,4.580078125,10.171875
0.0097561999999982,2.90869140625,3.422119140625,6.720001220703125,6.162841796875,5.30615234375,6.2119140625,4.580078125,9.9931640625
0.012834699999999,2.90869140625,3.422119140625,6.720001220703125,6.1217041015625,5.2900390625,6.2119140625,4.5107421875,9.69580078125
0.0159561299999992,2.90869140625,3.422119140625,6.720001220703125,6.1217041015625,5.2900390625,6.1923828125,4.3857421875,9.515625
0.0190712400000023,2.90869140625,3.422119140625,6.70123291015625,6.1217041015625,5.2900390625,6.1923828125,4.3359375,9.04052734375
0.0222497700000019,2.89404296875,3.422119140625,6.70123291015625,6.1217041015625,5.2900390625,6.1456298828125,4.2578125,8.7978515625
0.0253310900000016,2.89404296875,3.422119140625,6.70123291015625,6.0892333984375,5.2900390625,6.1246337890625,4.2080078125,8.375
0.0284810200000009,2.89404296875,3.4066162109375,6.70123291015625,6.0892333984375,5.2900390625,6.07958984375,4.16015625,8.001953125
0.0315927700000031,2.861328125,3.4066162109375,6.70123291015625,6.1119384765625,5.2900390625,6.057861328125,4.0458984375,7.8828125
0.034690310000002,2.89404296875,3.4066162109375,6.70123291015625,6.0892333984375,5.2900390625,6.057861328125,4.0,7.6533203125
0.037804880000003,2.861328125,3.422119140625,6.70123291015625,6.0738525390625,5.2900390625,6.057861328125,3.927734375,7.42333984375
0.0409833499999976,2.89404296875,3.4066162109375,6.70123291015625,6.0738525390625,5.2900390625,6.057861328125,3.927734375,7.244140625
0.0440648300000034,2.89404296875,3.4066162109375,6.67315673828125,6.0738525390625,5.2900390625,6.057861328125,3.884765625,7.134765625
0.0471760100000011,2.89404296875,3.4066162109375,6.70123291015625,6.0738525390625,5.2900390625,6.057861328125,3.7958984375,7.0693359375
0.0503873299999995,2.89404296875,3.4066162109375,6.67315673828125,6.0738525390625,5.2900390625,6.057861328125,3.7724609375,7.0693359375
0.0533785300000033,2.89404296875,3.4066162109375,6.75518798828125,6.0738525390625,5.30615234375,6.057861328125,3.7529296875,6.9423828125
0.0565014599999997,2.861328125,3.4066162109375,6.70123291015625,6.0738525390625,5.30615234375,6.057861328125,3.6806640625,6.8642578125
0.0596235699999994,2.861328125,3.4066162109375,6.70123291015625,6.0738525390625,5.322998046875,6.07958984375,3.6806640625,6.8642578125
0.0627216800000027,2.861328125,3.3800048828125,6.70123291015625,6.0892333984375,5.333984375,6.07958984375,3.6396484375,6.775390625
0.0658614000000028,2.861328125,3.3800048828125,6.70123291015625,6.0738525390625,5.35302734375,6.101806640625,3.6396484375,6.775390625
0.0689860499999994,2.861328125,3.3800048828125,6.70123291015625,6.0892333984375,5.35302734375,6.101806640625,3.5908203125,6.775390625
0.0721070900000029,2.861328125,3.3800048828125,6.70123291015625,6.0892333984375,5.3857421875,6.1456298828125,3.5908203125,6.67529296875
0.0752455300000036,2.861328125,3.3800048828125,6.778106689453125,6.0892333984375,5.40771484375,6.1923828125,3.5908203125,6.67529296875
0.078343310000001,2.861328125,3.3800048828125,6.70123291015625,6.0892333984375,5.42236328125,6.2119140625,3.5634765625,6.62939453125
0.0814401800000013,2.861328125,3.3524169921875,6.720001220703125,6.0892333984375,5.458740234375,6.236572265625,3.5634765625,6.62939453125
0.0845708700000003,2.861328125,3.3524169921875,6.720001220703125,6.1119384765625,5.470703125,6.259521484375,3.5634765625,6.62939453125
0.0876650499999982,2.861328125,3.3800048828125,6.720001220703125,6.0892333984375,5.498779296875,6.28173828125,3.5634765625,6.5478515625
0.0908468100000021,2.861328125,3.3524169921875,6.720001220703125,6.1513671875,5.536865234375,6.3057861328125,3.517578125,6.5478515625
0.0939201300000007,2.861328125,3.3524169921875,6.75518798828125,6.1217041015625,5.58154296875,6.330322265625,3.517578125,6.47412109375
0.0970250700000008,2.861328125,3.3800048828125,6.75518798828125,6.1119384765625,5.618896484375,6.37646484375,3.4599609375,6.47412109375
0.1001718899999986,2.861328125,3.3524169921875,6.75518798828125,6.1217041015625,5.666015625,6.37646484375,3.4130859375,6.37158203125
0.1033529800000039,2.861328125,3.3524169921875,6.75518798828125,6.1513671875,5.6875,6.40185546875,3.333984375,6.296875
0.1063842900000011,2.861328125,3.3524169921875,6.778106689453125,6.1513671875,5.71142578125,6.428466796875,3.2607421875,6.296875
