time,L second toe,L third metatarsal head,L fifth metatarsal head,L lateral calcaneal tuberosity,L calcaneal tuberosity,L medial calcaneal tuberosity,L first metatarsal head,L first toe
0.00133448000001124,2.050537109375,2.404296875,4.885498046875,1.7890625,5.509521484375,5.34765625,9.50341796875,8.95703125
0.004521610000011833,2.0703125,2.404296875,4.9365234375,1.7890625,5.5076904296875,5.3984375,9.4013671875,8.96826171875
0.007596460000016236,2.050537109375,2.404296875,4.962158203125,1.82861328125,5.55224609375,5.4364013671875,9.27880859375,8.93310546875
0.010731560000010631,2.050537109375,2.404296875,4.982177734375,1.91259765625,5.55224609375,5.4622802734375,9.17529296875,8.8349609375
0.013857980000011594,2.050537109375,2.4287109375,5.00146484375,1.85791015625,5.562255859375,5.4986572265625,9.005859375,8.75048828125
0.016968560000009347,2.05517578125,2.404296875,5.041748046875,1.9453125,5.5989990234375,5.5357666015625,8.92236328125,8.60009765625
0.020110720000005244,2.05517578125,2.45458984375,5.041748046875,1.9453125,5.6019287109375,5.6038818359375,8.7744140625,8.388671875
0.023222700000005148,2.05517578125,2.45458984375,5.041748046875,1.9453125,5.6142578125,5.6455078125,8.623046875,8.14013671875
0.026454800000010437,2.05517578125,2.46826171875,5.05859375,1.97119140625,5.620849609375,5.6785888671875,8.47265625,7.7568359375
0.029520840000003545,2.0283203125,2.46826171875,5.0751953125,1.98974609375,5.63623046875,5.6959228515625,8.2978515625,7.4140625
0.032598520000007625,2.0283203125,2.45458984375,5.0986328125,2.0341796875,5.678955078125,5.754638671875,7.9677734375,7.0791015625
0.035745190000014304,2.0213623046875,2.45458984375,5.11474609375,2.1435546875,5.697265625,5.79150390625,7.70654296875,6.5751953125
0.038855170000005046,2.0213623046875,2.494140625,5.15380859375,2.1435546875,5.706298828125,5.826904296875,7.46728515625,5.994140625
0.04201465000001292,2.0213623046875,2.494140625,5.176513671875,2.1787109375,5.7296142578125,5.8544921875,7.19384765625,5.24267578125
0.04514293000001146,2.01953125,2.54541015625,5.176513671875,2.26220703125,5.750244140625,5.8929443359375,6.92724609375,4.53955078125
0.04827070000000333,2.01953125,2.52294921875,5.198486328125,2.26220703125,5.7774658203125,5.911376953125,6.51708984375,3.42333984375
0.051476650000012114,2.01953125,2.54541015625,5.2177734375,2.31298828125,5.77978515625,5.9564208984375,6.162109375,2.7099609375
0.05454154000001665,2.003662109375,2.54541015625,5.2177734375,2.49853515625,5.8380126953125,5.97802734375,5.8173828125,1.55859375
0.05765835000001118,1.99169921875,2.54541015625,5.23583984375,2.525390625,5.848876953125,6.0225830078125,5.4638671875,1.1201171875
0.06078867000000798,1.99169921875,2.57373046875,5.255615234375,2.64794921875,5.8778076171875,6.0225830078125,5.12646484375,0.28076171875
0.06390295000001345,1.9788818359375,2.54541015625,5.27197265625,2.74072265625,5.9197998046875,6.04541015625,4.81103515625,-0.224609375
0.06705172000000914,1.979248046875,2.54541015625,5.301025390625,2.884765625,5.9288330078125,6.0665283203125,4.54638671875,-0.8359375
0.07016576000000896,1.979248046875,2.57373046875,5.301025390625,3.033203125,5.9627685546875,6.0902099609375,4.38037109375,-0.94287109375
0.07329367000001241,1.9539794921875,2.54541015625,5.301025390625,3.1015625,6.01513671875,6.158447265625,4.09375,-1.47314453125
0.07646972000000574,1.95361328125,2.57373046875,5.320068359375,3.17236328125,6.054931640625,6.185791015625,3.84130859375,-1.6875
0.07957333000001654,1.95361328125,2.57373046875,5.343017578125,3.2373046875,6.0885009765625,6.207763671875,3.658203125,-1.947265625
0.08272626000001537,1.95361328125,2.62451171875,5.3720703125,3.330078125,6.1148681640625,6.2281494140625,3.4443359375,-2.13232421875
0.08581841000001589,1.939208984375,2.59423828125,5.3828125,3.42041015625,6.151123046875,6.207763671875,3.30908203125,-2.42578125
0.0889557200000155,1.9437255859375,2.64697265625,5.403564453125,3.4619140625,6.1630859375,6.2548828125,3.22607421875,-2.748046875
0.09210539000001461,1.91259765625,2.64697265625,5.420654296875,3.58251953125,6.21728515625,6.2781982421875,3.072021484375,-2.8955078125
0.09522345000000598,1.9110107421875,2.64697265625,5.446533203125,3.62939453125,6.3045654296875,6.2781982421875,2.988525390625,-3.0166015625
0.0983672600000034,1.882080078125,2.64697265625,5.4697265625,3.69677734375,6.329833984375,6.3309326171875,2.94873046875,-3.05908203125
0.10148608000001502,1.87646484375,2.64697265625,5.487060546875,3.716796875,6.4176025390625,6.3309326171875,3.01123046875,-3.0107421875
0.10460574000001088,1.8739013671875,2.64697265625,5.487060546875,3.77734375,6.463623046875,6.385498046875,3.260986328125,-2.7646484375
0.10775878000001171,1.8404541015625,2.64697265625,5.51220703125,3.83935546875,6.491943359375,6.432861328125,3.81494140625,-2.1806640625
0.11087443000000974,1.834228515625,2.64697265625,5.530029296875,3.96630859375,6.552490234375,6.432861328125,4.471923828125,-1.5771484375
0.1140404800000141,1.83642578125,2.64697265625,5.530029296875,4.0625,6.6416015625,6.4892578125,5.03369140625,-0.13525390625
0.11712570000001676,1.8321533203125,2.64697265625,5.530029296875,4.10205078125,6.67236328125,6.510986328125,5.51953125,0.23046875
0.12024598000000708,1.8265380859375,2.64697265625,5.582763671875,4.1845703125,6.743408203125,6.538818359375,5.942138671875,0.9716796875
0.12341658000001132,1.8153076171875,2.62451171875,5.55322265625,4.24169921875,6.7818603515625,6.561279296875,6.303466796875,1.68017578125
0.12667883000000302,1.8082275390625,2.64697265625,5.582763671875,4.33056640625,6.873046875,6.561279296875,6.462158203125,2.5087890625
