time,vout
22.47033702,2.022
22.47343354,2.026
22.47665043,2.03
22.47973913,2.032
22.48300906,2.036
22.48604934,2.038
22.48913717,2.042
22.4922466,2.046
22.49530139,2.05
22.49839363,2.052
22.50159956,2.056
22.50483419,2.06
22.50790217,2.062
22.51103638,2.066
22.51417465,2.068
22.51724343,2.072
22.52030471,2.074
22.52346569,2.078
22.52656784,2.08
22.52973489,2.082
22.53279482,2.086
22.53597947,2.088
22.53904795,2.09
22.54217445,2.092
22.54528565,2.094
22.54839891,2.096
22.55147995,2.1
22.55469271,2.102
22.55779175,2.104
22.56087273,2.106
22.56397399,2.108
22.56718538,2.11
22.57028663,2.112
22.5733871,2.114
22.57648862,2.116
22.57957301,2.116
22.58269269,2.118
22.58579917,2.12
22.58887489,2.122
22.59203147,2.124
22.59512617,2.126
22.59824086,2.128
22.60155913,2.13
22.60430169,2.13
22.60754658,2.132
22.61065638,2.134
22.61368597,2.138
22.61680345,2.14
22.61994319,2.142
22.6230493,2.144
22.62617091,2.146
22.6292606,2.148
22.63258112,2.148
22.63555408,2.152
22.63869441,2.154
22.641781,2.158
22.64487845,2.16
22.64800967,2.162
22.65119499,2.166
22.65596234,2.168
22.65737765,2.172
22.66050317,2.174
22.66369345,2.176
22.66675693,2.18
22.66983875,2.184
22.67296376,2.188
22.67607419,2.19
22.67919732,2.194
22.68232076,2.196
22.68544651,2.2
22.68856615,2.204
22.69168928,2.206
22.69480191,2.21
22.69794149,2.212
22.70107784,2.214
22.70420382,2.22
22.70733265,2.222
22.71045682,2.226
22.7135603,2.23
22.71670884,2.232
22.71982158,2.236
22.72291756,2.238
22.72606817,2.242
22.72919086,2.248
22.73229356,2.25
22.7354528,2.252
22.73855889,2.256
22.74172519,2.26
22.74480845,2.26
22.74793554,2.266
22.75105902,2.268
22.75418197,2.27
22.7573051,2.274
22.7605178,2.276
22.7637296,2.278
22.76668195,2.282
22.76986217,2.284
22.77293101,2.284
22.77608947,2.288
22.77916595,2.29
22.78235921,2.292
22.78546617,2.294
22.78862665,2.296
22.791724,2.298
22.79480682,2.3
22.7979261,2.302
22.80105117,2.306
22.80413988,2.308
22.8072723,2.31
22.81045945,2.312
22.81355702,2.314
22.81667828,2.314
22.81977778,2.318
22.8229361,2.318
22.82605771,2.32
22.82916758,2.32
22.83231228,2.322
22.83551284,2.324
22.83853871,2.326
22.84168447,2.326
22.84480619,2.326
22.84791504,2.328
22.85106371,2.328
22.85418899,2.33
22.85729404,2.33
22.86046725,2.33
22.86355839,2.33
22.86667375,2.332
22.86978588,2.332
22.87291784,2.332
22.87608393,2.332
22.87919823,2.332
22.88232139,2.332
22.88550771,2.332
22.88861689,2.332
22.89164371,2.332
22.89485332,2.33
22.89786791,2.33
22.90101569,2.328
22.90599328,2.326
22.90723752,2.322
22.9103463,2.32
22.91348688,2.314
22.91664782,2.308
22.91969713,2.3
22.92318078,2.29
22.92599076,2.282
22.92931925,2.27
22.93218769,2.256
22.93528419,2.242
22.93839265,2.226
22.94154465,2.21
22.94460064,2.19
22.94784826,2.166
22.95080954,2.138
22.9539251,2.11
22.95707554,2.078
22.96020015,2.054
22.96327291,2.036
22.96639499,2.014
22.96952987,1.994
22.97257701,1.968
22.97568791,1.934
22.97877612,1.904
22.98190754,1.87
22.98500258,1.822
22.98813356,1.786
22.99127152,1.75
22.99432928,1.71
22.99748238,1.672
23.00054397,1.64
23.00367784,1.614
23.00677241,1.594
23.00986193,1.574
23.01295626,1.558
23.01609732,1.542
23.01921258,1.532
23.02227532,1.526
