time,vout
22.47033702,1.72
22.47343354,1.726
22.47665043,1.73
22.47973913,1.738
22.48300906,1.744
22.48604934,1.752
22.48913717,1.758
22.4922466,1.774
22.49530139,1.78
22.49839363,1.786
22.50159956,1.788
22.50483419,1.792
22.50790217,1.794
22.51103638,1.794
22.51417465,1.796
22.51724343,1.798
22.52030471,1.8
22.52346569,1.802
22.52656784,1.804
22.52973489,1.806
22.53279482,1.806
22.53597947,1.808
22.53904795,1.81
22.54217445,1.81
22.54528565,1.812
22.54839891,1.812
22.55147995,1.814
22.55469271,1.814
22.55779175,1.814
22.56087273,1.816
22.56397399,1.816
22.56718538,1.818
22.57028663,1.818
22.5733871,1.818
22.57648862,1.818
22.57957301,1.82
22.58269269,1.82
22.58579917,1.82
22.58887489,1.82
22.59203147,1.82
22.59512617,1.822
22.59824086,1.82
22.60155913,1.822
22.60430169,1.82
22.60754658,1.822
22.61065638,1.822
22.61368597,1.822
22.61680345,1.822
22.61994319,1.822
22.6230493,1.822
22.62617091,1.824
22.6292606,1.824
22.63258112,1.826
22.63555408,1.826
22.63869441,1.828
22.641781,1.828
22.64487845,1.828
22.64800967,1.83
22.65119499,1.83
22.65596234,1.832
22.65737765,1.834
22.66050317,1.834
22.66369345,1.844
22.66675693,1.848
22.66983875,1.848
22.67296376,1.852
22.67607419,1.854
22.67919732,1.858
22.68232076,1.858
22.68544651,1.862
22.68856615,1.864
22.69168928,1.868
22.69480191,1.87
22.69794149,1.874
22.70107784,1.878
22.70420382,1.88
22.70733265,1.884
22.71045682,1.888
22.7135603,1.892
22.71670884,1.898
22.71982158,1.902
22.72291756,1.908
22.72606817,1.912
22.72919086,1.916
22.73229356,1.92
22.7354528,1.924
22.73855889,1.928
22.74172519,1.934
22.74480845,1.938
22.74793554,1.942
22.75105902,1.946
22.75418197,1.952
22.7573051,1.956
22.7605178,1.958
22.7637296,1.962
22.76668195,1.968
22.76986217,1.97
22.77293101,1.976
22.77608947,1.978
22.77916595,1.984
22.78235921,1.986
22.78546617,1.99
22.78862665,1.992
22.791724,1.996
22.79480682,1.998
22.7979261,2.002
22.80105117,2.004
22.80413988,2.008
22.8072723,2.01
22.81045945,2.012
22.81355702,2.014
22.81667828,2.018
22.81977778,2.02
22.8229361,2.024
22.82605771,2.028
22.82916758,2.032
22.83231228,2.036
22.83551284,2.038
22.83853871,2.042
22.84168447,2.044
22.84480619,2.046
22.84791504,2.05
22.85106371,2.054
22.85418899,2.056
22.85729404,2.06
22.86046725,2.064
22.86355839,2.068
22.86667375,2.07
22.86978588,2.076
22.87291784,2.08
22.87608393,2.082
22.87919823,2.086
22.88232139,2.088
22.88550771,2.094
22.88861689,2.096
22.89164371,2.098
22.89485332,2.1
22.89786791,2.102
22.90101569,2.104
22.90599328,2.108
22.90723752,2.11
22.9103463,2.11
22.91348688,2.114
22.91664782,2.114
22.91969713,2.114
22.92318078,2.118
22.92599076,2.118
22.92931925,2.118
22.93218769,2.118
22.93528419,2.12
22.93839265,2.12
22.94154465,2.12
22.94460064,2.12
22.94784826,2.12
22.95080954,2.118
22.9539251,2.116
22.95707554,2.112
22.96020015,2.11
22.96327291,2.106
22.96639499,2.1
22.96952987,2.096
22.97257701,2.092
22.97568791,2.088
22.97877612,2.084
22.98190754,2.078
22.98500258,2.072
22.98813356,2.054
22.99127152,2.03
22.99432928,1.998
22.99748238,1.962
23.00054397,1.924
23.00367784,1.884
23.00677241,1.852
23.00986193,1.8
