Time,data
1714300189.8488913,0.2569139301776886
1714300190.368852,0.42981821298599243
1714300191.218712,0.3354536294937134
1714300191.7189174,0.43404364585876465
1714300192.4593842,0.44926705956459045
1714300192.5531259,0.3947815001010895
1714300193.0893462,0.45786258578300476
1714300193.819305,0.37604448199272156
1714300194.3230755,0.47537633776664734
1714300195.1290898,0.3703141510486603
1714300195.6639688,0.4932851493358612
1714300196.4048166,0.48311102390289307
1714300196.501539,0.44621744751930237
1714300197.0193756,0.47710856795310974
1714300197.7826087,0.4181997776031494
1714300198.301935,0.4598059058189392
1714300199.09499,0.4091019332408905
1714300199.6291058,0.4632183909416199
1714300200.3887901,0.49941790103912354
1714300200.9289265,0.44294968247413635
1714300201.649642,0.4359733760356903
1714300202.218737,0.4881201386451721
1714300202.9192681,0.42999985814094543
1714300203.4689734,0.47423574328422546
1714300204.169055,0.5408086776733398
1714300204.2307155,0.49402931332588196
1714300204.738927,0.43366843461990356
1714300205.4796176,0.42266619205474854
1714300205.99986,0.40195000171661377
1714300206.7794297,0.4414108097553253
1714300207.288704,0.4094145894050598
1714300208.0291378,0.45541009306907654
1714300208.4891946,0.43676304817199707
1714300209.2491844,0.44657549262046814
1714300209.760849,0.4678020179271698
1714300210.4794312,0.45536360144615173
1714300211.0288346,0.45229703187942505
1714300211.799145,0.4363049268722534
1714300212.3493652,0.474173903465271
1714300213.0813205,0.44017738103866577
1714300213.60911,0.4980374574661255
1714300214.3127785,0.48010480403900146
1714300214.3695135,0.43804261088371277
1714300214.8991225,0.4475660026073456
1714300215.6395478,0.47180813550949097
1714300216.1307478,0.47490566968917847
1714300216.8803802,0.4358784556388855
1714300217.4130948,0.4506320655345917
1714300218.129995,0.44741612672805786
1714300218.6388495,0.48331892490386963
1714300219.418738,0.44034019112586975
1714300219.939342,0.46800971031188965
1714300220.6604629,0.4503076374530792
1714300221.1499732,0.4817299544811249
1714300221.8488312,0.477338582277298
1714300221.8888965,0.44443920254707336
1714300222.3981447,0.504167914390564
1714300223.1189108,0.46752482652664185
1714300223.6521835,0.4547777771949768
1714300224.3796055,0.4734809398651123
1714300224.468877,0.4319005310535431
1714300224.9598262,0.4580535292625427
1714300225.6887748,0.4463164806365967
1714300226.2388496,0.47640037536621094
1714300227.0089438,0.4061548411846161
