time,v1,v2,v3,v4,v5,v6
40.01074481010437,0.6240000128746033,0.6380000114440918,0.6539999842643738,0.7200000286102295,0.6259999871253967,0.6499999761581421
40.02073121070862,0.6240000128746033,0.6399999856948853,0.6539999842643738,0.7200000286102295,0.6259999871253967,0.6499999761581421
40.03067374229431,0.6240000128746033,0.6380000114440918,0.6539999842643738,0.7200000286102295,0.6259999871253967,0.6499999761581421
40.04069924354553,0.6240000128746033,0.6380000114440918,0.6539999842643738,0.7179999947547913,0.6259999871253967,0.6499999761581421
40.05085849761963,0.6240000128746033,0.6399999856948853,0.6520000100135803,0.7179999947547913,0.6259999871253967,0.6499999761581421
40.060845136642456,0.6240000128746033,0.6380000114440918,0.6520000100135803,0.7179999947547913,0.6259999871253967,0.6499999761581421
40.070876121520996,0.6240000128746033,0.6380000114440918,0.6520000100135803,0.7160000205039978,0.6259999871253967,0.6499999761581421
40.08092284202576,0.6240000128746033,0.6380000114440918,0.6520000100135803,0.7160000205039978,0.6259999871253967,0.6499999761581421
40.09079051017761,0.6240000128746033,0.6399999856948853,0.6520000100135803,0.7139999866485596,0.6259999871253967,0.6499999761581421
40.10079860687256,0.6240000128746033,0.6399999856948853,0.6520000100135803,0.7139999866485596,0.6259999871253967,0.6499999761581421
40.11076879501343,0.6240000128746033,0.6399999856948853,0.6520000100135803,0.7139999866485596,0.6259999871253967,0.6499999761581421
40.12107872962952,0.6240000128746033,0.6399999856948853,0.6520000100135803,0.7139999866485596,0.6259999871253967,0.6499999761581421
40.13074994087219,0.6240000128746033,0.6399999856948853,0.6520000100135803,0.7139999866485596,0.6259999871253967,0.6499999761581421
40.14082455635071,0.6240000128746033,0.6399999856948853,0.6520000100135803,0.7120000123977661,0.6240000128746033,0.6499999761581421
40.15096163749695,0.6240000128746033,0.6399999856948853,0.6520000100135803,0.7120000123977661,0.6240000128746033,0.6499999761581421
40.16191649436951,0.6240000128746033,0.6380000114440918,0.6520000100135803,0.7120000123977661,0.6240000128746033,0.6499999761581421
40.17150664329529,0.6240000128746033,0.6380000114440918,0.6520000100135803,0.7120000123977661,0.6240000128746033,0.6499999761581421
40.180784702301025,0.6240000128746033,0.6380000114440918,0.6520000100135803,0.7120000123977661,0.6240000128746033,0.6499999761581421
40.190683364868164,0.6240000128746033,0.6380000114440918,0.6520000100135803,0.7120000123977661,0.6240000128746033,0.6499999761581421
40.20090913772583,0.6240000128746033,0.6380000114440918,0.6520000100135803,0.7120000123977661,0.6240000128746033,0.6499999761581421
40.2108051776886,0.6240000128746033,0.6380000114440918,0.6520000100135803,0.7120000123977661,0.6240000128746033,0.6499999761581421
40.22074747085571,0.6240000128746033,0.6380000114440918,0.6520000100135803,0.7120000123977661,0.6240000128746033,0.6499999761581421
40.23070454597473,0.6240000128746033,0.6380000114440918,0.6520000100135803,0.7120000123977661,0.6240000128746033,0.6499999761581421
40.24139857292175,0.6240000128746033,0.6380000114440918,0.6520000100135803,0.7120000123977661,0.6240000128746033,0.6499999761581421
40.25090670585632,0.6240000128746033,0.6380000114440918,0.6520000100135803,0.7120000123977661,0.6240000128746033,0.6499999761581421
40.261449337005615,0.6240000128746033,0.6380000114440918,0.6520000100135803,0.7120000123977661,0.6240000128746033,0.6499999761581421
40.270846366882324,0.6240000128746033,0.6380000114440918,0.6499999761581421,0.7120000123977661,0.6240000128746033,0.6499999761581421
40.28073239326477,0.6240000128746033,0.6380000114440918,0.6520000100135803,0.7120000123977661,0.6240000128746033,0.6499999761581421
40.29079818725586,0.6240000128746033,0.6380000114440918,0.6499999761581421,0.7120000123977661,0.6240000128746033,0.6499999761581421
40.30094337463379,0.6240000128746033,0.6380000114440918,0.6499999761581421,0.7120000123977661,0.6240000128746033,0.6499999761581421
40.310696840286255,0.6240000128746033,0.6380000114440918,0.6499999761581421,0.7120000123977661,0.6240000128746033,0.6499999761581421
40.320759534835815,0.6240000128746033,0.6380000114440918,0.6499999761581421,0.7120000123977661,0.6240000128746033,0.6499999761581421
40.33122134208679,0.6240000128746033,0.6380000114440918,0.6499999761581421,0.7120000123977661,0.6240000128746033,0.6499999761581421
40.34071898460388,0.6240000128746033,0.6380000114440918,0.6499999761581421,0.7120000123977661,0.6240000128746033,0.6499999761581421
40.35081100463867,0.6240000128746033,0.6380000114440918,0.6499999761581421,0.7120000123977661,0.6240000128746033,0.6499999761581421
40.360979318618774,0.6240000128746033,0.6380000114440918,0.6499999761581421,0.7120000123977661,0.6240000128746033,0.6499999761581421
40.37078547477722,0.6240000128746033,0.6380000114440918,0.6499999761581421,0.7099999785423279,0.6240000128746033,0.6499999761581421
40.381022214889526,0.6240000128746033,0.6380000114440918,0.6499999761581421,0.7120000123977661,0.6240000128746033,0.6499999761581421
40.3906934261322,0.6240000128746033,0.6380000114440918,0.6499999761581421,0.7120000123977661,0.6240000128746033,0.6499999761581421
40.40075492858887,0.6240000128746033,0.6380000114440918,0.6499999761581421,0.7120000123977661,0.6240000128746033,0.6499999761581421
40.410818338394165,0.6240000128746033,0.6380000114440918,0.6499999761581421,0.7120000123977661,0.6240000128746033,0.6499999761581421
40.421751260757446,0.6240000128746033,0.6380000114440918,0.6499999761581421,0.7120000123977661,0.6240000128746033,0.6499999761581421
40.430941343307495,0.6240000128746033,0.6380000114440918,0.6499999761581421,0.7120000123977661,0.6240000128746033,0.6499999761581421
40.44113302230835,0.6240000128746033,0.6380000114440918,0.6499999761581421,0.7120000123977661,0.6240000128746033,0.6499999761581421
40.45087456703186,0.6240000128746033,0.6380000114440918,0.6499999761581421,0.7120000123977661,0.6240000128746033,0.6499999761581421
40.46084642410278,0.6240000128746033,0.6380000114440918,0.6499999761581421,0.7120000123977661,0.6240000128746033,0.6499999761581421
