time,vout
19.85345943,1.11
19.85660802,1.114
19.85970988,1.122
19.86284543,1.126
19.86592271,1.13
19.86906101,1.136
19.87213836,1.14
19.87530206,1.142
19.87840858,1.146
19.88155678,1.15
19.88464362,1.152
19.88780649,1.154
19.89079347,1.154
19.89395208,1.158
19.89701275,1.16
19.90019008,1.16
19.90331762,1.164
19.90643201,1.164
19.90958125,1.166
19.91266973,1.166
19.91576784,1.168
19.91885193,1.168
19.92198877,1.17
19.92512115,1.172
19.92818764,1.172
19.93129245,1.172
19.93436569,1.172
19.93749336,1.172
19.94063506,1.172
19.94373071,1.172
19.94690943,1.17
19.95014404,1.17
19.95307389,1.17
19.95620497,1.17
19.95933723,1.168
19.96246001,1.166
19.96558206,1.162
19.96864112,1.16
19.97180934,1.156
19.97492325,1.152
19.97800189,1.146
19.98114952,1.138
19.98424886,1.134
19.98735378,1.126
19.9905338,1.118
19.99362132,1.11
19.9967131,1.102
19.99982423,1.094
20.00297564,1.084
20.00882519,1.076
20.00925356,1.062
20.01228358,1.05
20.01542578,1.03
20.0185211,1.012
20.02162617,0.996
20.02474747,0.978
20.02786597,0.954
20.03095126,0.916
20.03409445,0.878
20.03722473,0.832
20.04030741,0.78
20.04342601,0.74
20.04659784,0.702
20.04966099,0.65
20.05277093,0.622
20.05591273,0.596
20.05904728,0.57
20.06213458,0.544
20.06526386,0.516
20.06841099,0.502
20.0715738,0.492
20.07470993,0.482
20.07772704,0.472
20.08089975,0.454
20.0839628,0.43
20.0870734,0.39
20.09023354,0.372
20.09332038,0.36
20.09645619,0.354
20.09963882,0.354
20.10267753,0.35
20.10575421,0.352
20.10887626,0.354
20.11198049,0.35
20.11511388,0.35
20.11824556,0.348
20.12140397,0.338
20.12445545,0.328
20.12758295,0.322
20.13070114,0.312
20.1337998,0.306
20.13692864,0.3
20.14003165,0.298
20.14317845,0.296
20.14627845,0.292
20.14945014,0.288
20.15259836,0.284
20.15571223,0.268
20.1587136,0.256
20.16187282,0.248
20.16495839,0.24
20.16803499,0.232
20.17119402,0.23
20.17441367,0.232
20.17742873,0.234
20.18059091,0.234
20.18368775,0.234
20.18683943,0.234
20.18989895,0.236
20.19303882,0.238
20.19619578,0.236
20.19933603,0.238
20.20241027,0.238
20.20562519,0.24
20.20871693,0.24
20.2117748,0.242
20.2148856,0.244
20.21802239,0.246
20.22115919,0.246
20.22423876,0.246
20.22735467,0.246
20.23050449,0.248
20.23362901,0.248
20.23671747,0.248
20.23989417,0.248
20.24297597,0.248
20.24606541,0.248
20.24920356,0.248
20.25232412,0.248
20.25550982,0.248
20.25876838,0.25
20.26166273,0.25
20.26478232,0.25
20.26773673,0.25
20.27088651,0.25
20.27396284,0.25
20.27707093,0.25
20.28018449,0.25
20.28331171,0.252
20.28654897,0.25
20.28954741,0.25
20.29264443,0.25
20.29576469,0.25
20.29893276,0.248
20.30201712,0.25
20.30512623,0.25
20.30831119,0.248
20.31142784,0.25
20.31449469,0.248
20.31758278,0.248
20.32070736,0.248
20.32384104,0.248
20.32703538,0.246
20.33011464,0.248
20.33318314,0.246
20.33630373,0.246
20.3394876,0.246
20.34257108,0.246
20.34567825,0.244
20.3488143,0.244
20.35195993,0.244
20.35504662,0.244
20.35814786,0.244
20.36134523,0.246
20.36443691,0.244
20.36757562,0.244
20.37070706,0.244
20.37383165,0.244
