time,vout
19.85345943,0.668
19.85660802,0.666
19.85970988,0.666
19.86284543,0.664
19.86592271,0.664
19.86906101,0.662
19.87213836,0.662
19.87530206,0.66
19.87840858,0.66
19.88155678,0.656
19.88464362,0.656
19.88780649,0.65
19.89079347,0.646
19.89395208,0.644
19.89701275,0.644
19.90019008,0.64
19.90331762,0.642
19.90643201,0.636
19.90958125,0.632
19.91266973,0.628
19.91576784,0.624
19.91885193,0.618
19.92198877,0.61
19.92512115,0.604
19.92818764,0.6
19.93129245,0.598
19.93436569,0.6
19.93749336,0.598
19.94063506,0.596
19.94373071,0.584
19.94690943,0.574
19.95014404,0.556
19.95307389,0.554
19.95620497,0.544
19.95933723,0.542
19.96246001,0.534
19.96558206,0.532
19.96864112,0.528
19.97180934,0.524
19.97492325,0.522
19.97800189,0.522
19.98114952,0.518
19.98424886,0.518
19.98735378,0.512
19.9905338,0.512
19.99362132,0.51
19.9967131,0.512
19.99982423,0.512
20.00297564,0.514
20.00882519,0.516
20.00925356,0.512
20.01228358,0.514
20.01542578,0.516
20.0185211,0.522
20.02162617,0.528
20.02474747,0.532
20.02786597,0.538
20.03095126,0.542
20.03409445,0.546
20.03722473,0.554
20.04030741,0.56
20.04342601,0.564
20.04659784,0.57
20.04966099,0.574
20.05277093,0.578
20.05591273,0.58
20.05904728,0.586
20.06213458,0.59
20.06526386,0.594
20.06841099,0.594
20.0715738,0.596
20.07470993,0.594
20.07772704,0.594
20.08089975,0.594
20.0839628,0.592
20.0870734,0.592
20.09023354,0.584
20.09332038,0.58
20.09645619,0.572
20.09963882,0.566
20.10267753,0.556
20.10575421,0.548
20.10887626,0.54
20.11198049,0.53
20.11511388,0.522
20.11824556,0.51
20.12140397,0.496
20.12445545,0.484
20.12758295,0.474
20.13070114,0.456
20.1337998,0.446
20.13692864,0.436
20.14003165,0.43
20.14317845,0.424
20.14627845,0.422
20.14945014,0.42
20.15259836,0.42
20.15571223,0.416
20.1587136,0.404
20.16187282,0.388
20.16495839,0.362
20.16803499,0.35
20.17119402,0.348
20.17441367,0.35
20.17742873,0.352
20.18059091,0.35
20.18368775,0.344
20.18683943,0.344
20.18989895,0.344
20.19303882,0.344
20.19619578,0.344
20.19933603,0.344
20.20241027,0.342
20.20562519,0.342
20.20871693,0.342
20.2117748,0.342
20.2148856,0.34
20.21802239,0.342
20.22115919,0.34
20.22423876,0.34
20.22735467,0.34
20.23050449,0.34
20.23362901,0.34
20.23671747,0.34
20.23989417,0.34
20.24297597,0.34
20.24606541,0.342
20.24920356,0.342
20.25232412,0.344
20.25550982,0.344
20.25876838,0.344
20.26166273,0.344
20.26478232,0.344
20.26773673,0.344
20.27088651,0.344
20.27396284,0.344
20.27707093,0.344
20.28018449,0.346
20.28331171,0.346
20.28654897,0.346
20.28954741,0.346
20.29264443,0.346
20.29576469,0.346
20.29893276,0.346
20.30201712,0.346
20.30512623,0.346
20.30831119,0.346
20.31142784,0.346
20.31449469,0.346
20.31758278,0.348
20.32070736,0.346
20.32384104,0.346
20.32703538,0.346
20.33011464,0.346
20.33318314,0.348
20.33630373,0.348
20.3394876,0.348
20.34257108,0.348
20.34567825,0.348
20.3488143,0.348
20.35195993,0.348
20.35504662,0.348
20.35814786,0.348
20.36134523,0.348
20.36443691,0.346
20.36757562,0.348
20.37070706,0.348
20.37383165,0.346
20.37690064,0.346
20.38005034,0.346
20.38316047,0.346
20.38629906,0.346
20.3894373,0.346
20.39253486,0.346
20.39569193,0.344
20.39880623,0.346
20.40191275,0.346
20.40509397,0.344
20.40815817,0.344
20.41128264,0.346
20.41445701,0.346
20.41758908,0.344
20.42062382,0.346
20.42377143,0.346
20.42688427,0.346
20.43005071,0.346
20.43313586,0.346
20.43625402,0.346
20.43936325,0.346
20.44255214,0.346
20.44562249,0.346
20.44873862,0.344
20.45187365,0.344
20.45500667,0.344
20.45813154,0.346
20.46122675,0.344
20.4644374,0.346
20.46753362,0.346
20.47058204,0.344
20.47369854,0.344
20.4768118,0.344
20.47997484,0.344
20.48304695,0.346
20.48620945,0.348
20.48926349,0.346
20.49245712,0.346
20.4955493,0.346
20.4986681,0.346
20.50183278,0.346
20.50489386,0.346
20.5080421,0.346
20.51116249,0.344
20.51423904,0.346
20.51735541,0.346
20.52053734,0.346
20.52364241,0.346
20.52673947,0.346
20.52985145,0.346
20.53296408,0.346
20.53608989,0.344
20.53916056,0.344
20.54231682,0.346
20.54551165,0.346
20.54854517,0.346
20.55168301,0.344
20.55477599,0.344
20.55788728,0.342
20.56100915,0.342
20.56415991,0.342
20.5672449,0.338
20.57047014,0.34
20.5735253,0.34
20.57661386,0.342
20.57982338,0.346
20.58284439,0.342
20.58597686,0.348
20.58909458,0.354
20.59219782,0.358
20.59532376,0.36
20.59846465,0.368
20.60154465,0.374
20.60469754,0.388
20.60778439,0.404
20.61092299,0.412
20.61403254,0.424
20.6171881,0.434
20.62029288,0.442
20.62347258,0.448
20.62656225,0.448
20.62966084,0.444
20.63276532,0.438
20.6359038,0.436
20.63901302,0.432
20.64213201,0.432
20.64524934,0.434
20.64838745,0.44
20.65155115,0.446
20.65464575,0.456
20.65782828,0.47
20.66083015,0.478
20.66398934,0.48
20.66713599,0.482
20.67030393,0.482
20.67334556,0.48
20.67653325,0.484
20.67961393,0.484
20.68272282,0.492
20.68575886,0.498
20.68887706,0.502
20.69200941,0.51
20.69512776,0.516
20.69830163,0.524
20.70135395,0.532
20.70463406,0.556
20.70761528,0.566
20.71074197,0.574
20.71386254,0.586
20.71695215,0.6
20.72015571,0.61
20.72323504,0.616
20.72629814,0.624
20.72953138,0.628
