Name,Sync,FX1,FY1,FZ1,X1,Y1,Z1,MZ1,FX2,FY2,FZ2,X2,Y2,Z2,MZ2,del_time
1.991667,10447.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.0
1.993333,10444.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.0016659999999999453
1.995,10450.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-5.86,0.77,29.16,-293.07,-13.09,0.0,330.68,0.0033330000000000304
1.996667,10450.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-6.69,0.08,29.49,-311.25,-18.33,0.0,342.64,0.004999999999999893
1.998333,10442.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-6.39,0.15,31.25,-303.98,-7.55,0.0,135.58,0.006665999999999839
2.0,10448.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.008332999999999924
2.001667,10456.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.009999999999999787
2.003333,10450.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-5.93,0.84,28.2,-292.66,-20.6,0.0,330.92,0.011665999999999954
2.005,10434.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-6.62,0.08,30.3,-317.9,-12.27,0.0,253.66,0.013332999999999817
2.006667,10447.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-6.09,-0.0,30.93,-300.92,-3.5,0.0,124.99,0.015000000000000124
2.008333,10448.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.016665999999999848
2.01,10446.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.01833299999999971
2.011667,10447.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-6.09,1.0,28.52,-293.01,-24.83,0.0,326.19,0.020000000000000018
2.013333,10444.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-6.31,0.31,30.13,-302.42,-8.77,0.0,245.99,0.02166599999999974
2.015,10445.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-6.16,0.31,31.41,-305.05,-4.09,0.0,104.7,0.023333000000000048
