time,f1,f2,f3,f4,f5,f6
79.45136260986328,-0.16732475761530413,1.8458087037239257,1.3207493734324562,3.298810968683983,1.2358164261404871,-0.9429180210739608
79.46117949485779,-0.25357610764485106,1.9466293156870886,1.3207493734324562,3.4066791231241442,1.1295857240991611,-0.9429180210739608
79.47114682197571,-0.34606711326330886,2.056104931165208,1.1875712610990619,3.5112457199098253,0.9750095717930618,-0.9454679879901206
79.4810152053833,-0.439335923195587,2.17001802303704,1.0273398742878885,3.5112457199098253,0.7820274521434908,-0.951302443417086
79.49130249023438,-0.5280571110207944,2.2812894086446773,0.8534564095218498,3.5112457199098253,0.568307469661532,-0.960218385377572
79.50127077102661,-0.6079162449308316,2.2812894086446773,0.6808977714637541,3.5112457199098253,0.3541448458670474,-0.9722173649527583
79.51166939735413,-0.6759677270021991,2.2812894086446773,0.5235294232575194,3.5112457199098253,0.15676866575405907,-0.9867397809807161
79.52156662940979,-0.7303425745306966,2.2812894086446773,0.3907846862834117,3.5112457199098253,-0.0135066769852657,-1.0027073813327547
79.53127384185791,-0.7699034533993991,2.2812894086446773,0.28524814268496207,3.3395412420914403,-0.15404963099079771,-1.018876159389717
79.54110503196716,-0.7803065931290891,2.2812894086446773,0.20235520289408424,3.1209094393603687,-0.2679135808043743,-1.0344606953959816
79.55103921890259,-0.7803065931290891,2.1977849992816334,0.13207206401195637,2.8796002285219107,-0.3605974288959015,-1.0494143908638216
79.56129622459412,-0.7827513980624203,1.984272487401084,0.06175938395672453,2.632395171510256,-0.4373958086251623,-1.0638713371763326
79.57115507125854,-0.7883999748682081,1.7282705067533957,-0.020500566185841073,2.3851803118701977,-0.50238319029231,-1.0638713371763326
79.58105063438416,-0.7944452580595929,1.4449881569942113,-0.12293931878756029,2.131511032954277,-0.5587699621572723,-1.0638713371763326
79.59266066551208,-0.7971749245193112,1.1480849961155863,-0.24831137154839672,1.8598324152014092,-0.6095154239271757,-1.0638713371763326
79.6010594367981,-0.7980662215583583,0.8480629696827976,-0.3936694473777804,1.5659636285211749,-0.6573143104161673,-1.0638713371763326
79.61440181732178,-0.7980662215583583,0.5525312416002158,-0.5514955330271768,1.2595971212553092,-0.7040237538895404,-1.0638713371763326
79.62134075164795,-0.7980662215583583,0.26832215020266975,-0.7114673416596095,0.9582256893183383,-0.7501689897763488,-1.062539124183032
79.63127207756042,-0.8198573394238099,0.00471095807926724,-0.8623003712955797,0.6765264377228464,-0.7949492356280659,-1.0374481335418038
79.64126634597778,-0.8481069765612131,-0.22580591558672503,-0.9936399196936436,0.4211536175476124,-0.8367893702760468,-1.0066526484298133
79.65109825134277,-0.8783762410287713,-0.4120545850010216,-1.098099466675836,0.19144511754177365,-0.8742834012544064,-0.9704773944206653
79.66097021102905,-0.9072977046076656,-0.5504760952111379,-1.1729794728284793,-0.016761784615824196,-0.9069996401324025,-0.9281008008540267
79.67112374305725,-0.9324085447546315,-0.64676380199592,-1.2205704709508447,-0.20709427030696675,-0.9354223221265255,-0.8781424281506162
79.68121719360352,-0.9524802866430767,-0.71183173657788,-1.2466852942729718,-0.38053007878240824,-0.9601178636438434,-0.8201918190810088
79.69094848632812,-0.9674345124638333,-0.7564942798677601,-1.2584202928762205,-0.5338940889229384,-0.981105194206516,-0.7567109152240815
79.70111012458801,-0.9779282421435325,-0.7884703864856446,-1.2622098132050514,-0.6596005457795612,-0.9979459273724699,-0.6940631692336894
79.71197557449341,-0.9849281938689316,-0.8120848247794209,-1.2624092159453375,-0.7499045320450326,-1.0086459266064989,-0.6414819950570657
79.7209038734436,-0.9894537914870924,-0.829535970378621,-1.2626434184989999,-0.7998990747450908,-1.0086459266064989,-0.6391786896368487
79.73120355606079,-0.9923748880313276,-0.842238322898798,-1.2626645786903832,-0.7998990747450908,-1.0086459266064989,-0.6391786896368487
79.74101233482361,-0.9924401131026297,-0.8512539724520407,-1.2636898464781958,-0.7998990747450908,-1.0086459266064989,-0.6391786896368487
79.75092458724976,-0.9924401131026297,-0.8572464510919121,-1.2652781056085673,-0.7998990747450908,-1.0086459266064989,-0.6391786896368487
79.76098704338074,-0.9924401131026297,-0.8607017678797514,-1.2669069202494496,-0.8007174738165579,-1.0086459266064989,-0.6391786896368487
79.77155804634094,-0.9924401131026297,-0.8612027998660644,-1.268248589342371,-0.803103993328672,-1.004070439077311,-0.6391786896368487
79.78123712539673,-0.9924401131026297,-0.8612027998660644,-1.2692632129750416,-0.8046380580619873,-1.0006508883123229,-0.6445225897820994
79.79173350334167,-0.9924401131026297,-0.8612027998660644,-1.270065418730639,-0.8046380580619873,-0.9983877767092473,-0.6466591584611552
79.80131888389587,-0.9909890165207167,-0.8612027998660644,-1.2707437716812635,-0.8046380580619873,-0.9969798027497458,-0.6473029819887334
79.81130170822144,-0.9895159156431803,-0.8612027998660644,-1.2707437716812635,-0.8046380580619873,-0.9960645641741224,-0.6481522742683601
79.82097625732422,-0.9881417454346146,-0.8612027998660644,-1.2707437716812635,-0.8046380580619873,-0.995372472898016,-0.6506500697232998
79.83105635643005,-0.9869007183138193,-0.8610765963229654,-1.2707437716812635,-0.8085047896858744,-0.994798667000581,-0.6558750469453569
79.84093379974365,-0.9858299323907806,-0.8610765963229654,-1.2707437716812635,-0.8119777570848615,-0.9944002617741784,-0.6644493042390848
79.85115098953247,-0.9857772714842307,-0.8610765963229654,-1.2707437716812635,-0.8149487010371554,-0.9944002617741784,-0.676418630354084
79.86321067810059,-0.9857772714842307,-0.8610765963229654,-1.2698583265435934,-0.8174532962221581,-0.9944002617741784,-0.6911364564401455
79.87118673324585,-0.9857772714842307,-0.8610765963229654,-1.2691569491230963,-0.8195756510140657,-0.9944002617741784,-0.7072802531991422
79.8826642036438,-0.9857772714842307,-0.8610765963229654,-1.2691569491230963,-0.8213866607886665,-0.9944002617741784,-0.7232166887051303
79.8919529914856,-0.9857772714842307,-0.8610765963229654,-1.2691569491230963,-0.8229577637074368,-0.9944002617741784,-0.737592513839321
79.90127396583557,-0.9857772714842307,-0.8610765963229654,-1.2691569491230963,-0.8244042450790984,-0.9948535375015931,-0.7495979484061218
79.91162109375,-0.9866675501991949,-0.8610765963229654,-1.2691569491230963,-0.8258511862598925,-0.9954801938643917,-0.7590046925125193
79.92095303535461,-0.9879161424645052,-0.8610765963229654,-1.2691569491230963,-0.8273396806463879,-0.9962942351261821,-0.7664320408380507
79.93100380897522,-0.9897070175707305,-0.8610765963229654,-1.2694556306858933,-0.8287855907125341,-0.9972922549284341,-0.7734371703139027
79.94211602210999,-0.9922808576828374,-0.8610425325409873,-1.270007310666251,-0.8300431267668186,-0.9984420092631489,-0.7821183324628046
79.95181608200073,-0.9958831849183327,-0.8608291949708015,-1.270738537540634,-0.8310221559195041,-0.9996834305268112,-0.7945277767174227
79.96194505691528,-1.000705737926383,-0.8604418727203996,-1.270738537540634,-0.8317808790111416,-1.0009537480778794,-0.7945277767174227
79.97397899627686,-1.006837208713431,-0.8598257359813875,-1.270738537540634,-0.8325529424055377,-1.0022395539923394,-0.7945277767174227
79.98268032073975,-1.0142358546935464,-0.8589479199622895,-1.270738537540634,-0.8337034142041916,-1.0036399425359614,-0.7945277767174227
79.99298000335693,-1.0227418690502768,-0.8589479199622895,-1.270738537540634,-0.8356567171767602,-1.0054076795130003,-0.7945277767174227
80.00859546661377,-1.032131713132474,-0.8589479199622895,-1.270738537540634,-0.8388482265848903,-1.0079290235890708,-0.7945277767174227
80.01405620574951,-1.0421937133457124,-0.8589479199622895,-1.2687382677501304,-0.8437046216152154,-1.011623472723723,-0.7719181042979044
80.02094912528992,-1.0527823518964048,-0.8589479199622895,-1.2608686793981576,-0.8506405316873742,-1.0167924465324216,-0.6172552003927706
80.03090620040894,-1.0637788125736654,-0.8589479199622895,-1.2472340515244802,-0.8600603435236981,-1.0234449370560668,-0.35959712634108726
80.04114174842834,-1.0637788125736654,-0.8603106883795264,-1.2263521496669392,-0.8723303598891177,-1.0234449370560668,0.005045021655441256
80.05098938941956,-1.0637788125736654,-0.8673572479240031,-1.1972900209442432,-0.8876505131029254,-1.0234449370560668,0.45743504010636327
80.06079149246216,-1.0637788125736654,-0.8784407011654611,-1.1597228808895483,-0.9058033625978227,-1.0234449370560668,0.9612640118760466
