Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,data_14,data_15,data_16,data_17,data_18,data_19,data_20
1714453437.8283029,[],0,87.88999938964844,6.230000019073486,7.090000152587891,100.23999786376953,1.25,53.380001068115234,102.44000244140625,-9.470000267028809,-3.25,88.33999633789062,0.20000000298023224,-155.57000732421875,82.69000244140625,-6.579999923706055,-133.61000061035156,91.88999938964844,-2.2799999713897705,14.300000190734863,78.9800033569336,-2.950000047683716,-85.06999969482422
