,time,vout
10590,32.97556109,0.284
10591,32.97866705,0.282
10592,32.98178937,0.282
10593,32.98495531,0.282
10594,32.9880392,0.282
10595,32.99122504,0.282
10596,32.9943283,0.282
10597,32.99753663,0.28
10598,33.00060579,0.278
10599,33.00374604,0.276
10600,33.00692246,0.278
10601,33.00999091,0.274
10602,33.01313146,0.276
10603,33.01625933,0.276
10604,33.01953263,0.274
10605,33.02255104,0.272
10606,33.02561055,0.268
10607,33.02872922,0.268
10608,33.03188796,0.27
10609,33.0350237,0.268
10610,33.03815454,0.264
10611,33.04131729,0.262
10612,33.04444816,0.262
10613,33.04753681,0.262
10614,33.05066739,0.26
10615,33.05377257,0.262
10616,33.05697029,0.262
10617,33.0600515,0.262
10618,33.06319702,0.264
10619,33.06633665,0.264
10620,33.06996965,0.266
10621,33.0730842,0.266
10622,33.07572037,0.266
10623,33.07885196,0.266
10624,33.08249518,0.266
10625,33.08513842,0.272
10626,33.08870659,0.276
10627,33.09196137,0.28
10628,33.09500807,0.29
10629,33.09815818,0.3
10630,33.10132733,0.308
10631,33.10438722,0.306
10632,33.10752876,0.326
10633,33.11067496,0.334
10634,33.11378883,0.354
10635,33.1169582,0.376
10636,33.11964616,0.424
10637,33.12278685,0.534
10638,33.12588465,0.614
10639,33.12904255,0.68
10640,33.13217111,0.722
10641,33.13529292,0.752
10642,33.13846333,0.778
10643,33.14171185,0.798
10644,33.14466798,0.812
10645,33.14779879,0.828
10646,33.15099783,0.848
10647,33.15412142,0.86
10648,33.15723959,0.866
10649,33.16040131,0.868
10650,33.16359718,0.868
10651,33.16663061,0.868
10652,33.16977674,0.87
10653,33.172889,0.872
10654,33.1760762,0.874
10655,33.17915392,0.88
10656,33.1823097,0.888
10657,33.18539248,0.892
10658,33.18860448,0.892
10659,33.19163066,0.896
10660,33.19479831,0.898
10661,33.19788728,0.904
10662,33.20102367,0.908
10663,33.2041175,0.91
10664,33.20725644,0.918
10665,33.21038144,0.93
10666,33.21354816,0.942
10667,33.21664585,0.954
10668,33.21977192,0.962
10669,33.2229022,0.968
10670,33.22605929,0.972
10671,33.22917854,0.974
10672,33.23229837,0.974
10673,33.23548861,0.974
10674,33.23854222,0.974
10675,33.24165076,0.974
10676,33.24479692,0.972
10677,33.24795689,0.968
10678,33.25108159,0.964
10679,33.25420626,0.962
10680,33.25733187,0.96
10681,33.26048761,0.958
10682,33.26359929,0.956
10683,33.2667575,0.954
10684,33.26986572,0.948
10685,33.2729893,0.944
10686,33.27611872,0.94
10687,33.27926998,0.94
10688,33.28239104,0.934
10689,33.28555942,0.932
10690,33.2886795,0.93
10691,33.29180467,0.926
10692,33.29493559,0.922
10693,33.29808376,0.918
10694,33.30125292,0.916
10695,33.3043572,0.912
10696,33.3076052,0.91
10697,33.31062087,0.906
10698,33.31379239,0.904
10699,33.31686661,0.902
10700,33.32005967,0.902
10701,33.32300307,0.9
10702,33.32617661,0.902
10703,33.32926618,0.902
10704,33.33240922,0.902
10705,33.33552113,0.902
10706,33.33868831,0.9
10707,33.34179913,0.902
10708,33.34493326,0.902
10709,33.34803013,0.902
10710,33.35124124,0.902
10711,33.35435261,0.902
10712,33.35748624,0.902
10713,33.36056826,0.9
10714,33.36370815,0.9
10715,33.36683804,0.902
10716,33.36995652,0.902
10717,33.37310933,0.902
10718,33.37624217,0.902
10719,33.37936626,0.902
10720,33.38248646,0.9
10721,33.3856175,0.9
10722,33.38878796,0.898
10723,33.39187596,0.896
10724,33.39506635,0.896
10725,33.39811878,0.892
10726,33.40131157,0.89
10727,33.404488,0.886
10728,33.40752676,0.884
10729,33.41071048,0.882
10730,33.41378039,0.88
10731,33.41696887,0.878
10732,33.42008622,0.876
10733,33.42320928,0.874
10734,33.42641355,0.874
10735,33.42942889,0.87
10736,33.43256578,0.866
10737,33.43569472,0.862
10738,33.43882055,0.858
10739,33.44202433,0.85
10740,33.44514555,0.844
10741,33.44830176,0.838
10742,33.45139355,0.83
10743,33.45451142,0.822
10744,33.45769263,0.814
10745,33.46075565,0.802
10746,33.46394741,0.796
10747,33.46706748,0.788
10748,33.47018196,0.782
10749,33.47337802,0.774
10750,33.47644311,0.768
10751,33.4796107,0.76
10752,33.48274829,0.756
10753,33.48588157,0.75
10754,33.48902505,0.746
10755,33.49212611,0.744
10756,33.49525011,0.74
10757,33.49844126,0.738
10758,33.50151085,0.736
10759,33.50471396,0.736
10760,33.50781896,0.734
10761,33.51089922,0.732
10762,33.51405239,0.732
10763,33.51720272,0.73
10764,33.52029615,0.728
10765,33.52345163,0.726
10766,33.52659592,0.722
10767,33.52974135,0.72
10768,33.53283859,0.716
10769,33.53602344,0.712
10770,33.53908687,0.708
10771,33.54221379,0.706
10772,33.54543913,0.7
10773,33.54854009,0.694
10774,33.55162889,0.686
10775,33.55479163,0.68
10776,33.55792176,0.67
10777,33.56103655,0.666
10778,33.56455483,0.656
10779,33.56753559,0.644
10780,33.57050354,0.632
10781,33.57353916,0.622
10782,33.57667576,0.614
10783,33.57990054,0.602
10784,33.58294265,0.592
10785,33.58606961,0.582
10786,33.58924029,0.572
10787,33.59240174,0.556
10788,33.59546635,0.544
10789,33.5986055,0.524
10790,33.60174709,0.514
10791,33.6049015,0.504
10792,33.60802909,0.498
10793,33.61118229,0.49
10794,33.61428672,0.48
10795,33.61740585,0.468
10796,33.62053904,0.454
10797,33.62370024,0.446
10798,33.62678063,0.438
10799,33.6299287,0.426
10800,33.63305394,0.408
10801,33.6361957,0.4
10802,33.63932411,0.39
10803,33.64246283,0.384
10804,33.6456087,0.374
10805,33.6487272,0.37
10806,33.65186587,0.366
10807,33.65502487,0.362
10808,33.65813715,0.354
10809,33.66127905,0.352
10810,33.66441663,0.346
10811,33.66759518,0.344
10812,33.67065859,0.342
10813,33.67380809,0.338
10814,33.67693174,0.336
10815,33.68007516,0.332
10816,33.68326813,0.328
10817,33.68640909,0.32
10818,33.68946035,0.314
10819,33.69260909,0.306
10820,33.6957295,0.298
10821,33.69887629,0.292
10822,33.70200233,0.284
10823,33.70515137,0.282
10824,33.70825754,0.276
10825,33.71149761,0.272
10826,33.71452179,0.272
10827,33.71764007,0.272
10828,33.72078955,0.254
10829,33.72391398,0.254
10830,33.7270369,0.254
10831,33.73017337,0.252
10832,33.7332897,0.252
10833,33.73641642,0.252
10834,33.73954348,0.25
10835,33.74265713,0.25
10836,33.74579144,0.246
10837,33.74892942,0.248
10838,33.75204615,0.246
10839,33.7551875,0.244
10840,33.75829157,0.244
10841,33.76153672,0.244
10842,33.76456485,0.242
10843,33.76773333,0.242
10844,33.77083189,0.24
10845,33.77395228,0.24
10846,33.77708039,0.242
10847,33.78019924,0.24
10848,33.78334183,0.238
10849,33.78648528,0.24
10850,33.78958902,0.242
10851,33.79274522,0.238
10852,33.79587611,0.236
10853,33.79900879,0.236
10854,33.80212033,0.234
10855,33.80525353,0.23
10856,33.80843224,0.228
10857,33.81158639,0.228
10858,33.81467748,0.228
10859,33.81778285,0.228
10860,33.82092289,0.23
10861,33.82403816,0.228
10862,33.82719516,0.226
10863,33.83030894,0.224
10864,33.83359409,0.226
10865,33.83655378,0.222
10866,33.83967702,0.222
10867,33.84281105,0.22
10868,33.84594635,0.218
10869,33.84907939,0.218
10870,33.85224078,0.214
10871,33.85546081,0.218
10872,33.85850072,0.224
10873,33.86160046,0.224
10874,33.86474929,0.224
10875,33.86787479,0.226
10876,33.87103865,0.226
10877,33.87415315,0.224
10878,33.87727774,0.222
10879,33.88044339,0.224
10880,33.88353452,0.226
10881,33.886683,0.236
10882,33.89015654,0.236
10883,33.89296337,0.238
10884,33.89606848,0.238
10885,33.89919817,0.24
10886,33.90234607,0.242
10887,33.9055114,0.242
10888,33.90862028,0.242
10889,33.91177337,0.242
10890,33.91557004,0.24
10891,33.91804479,0.24
10892,33.92118392,0.24
10893,33.92431852,0.236
10894,33.9274572,0.236
10895,33.93058026,0.234
10896,33.93373337,0.232
10897,33.93693811,0.232
10898,33.93997592,0.23
10899,33.94313467,0.232
10900,33.946362,0.234
10901,33.94945222,0.23
10902,33.95256526,0.246
10903,33.95568287,0.256
10904,33.95877878,0.264
10905,33.96193146,0.276
10906,33.96499581,0.288
10907,33.96812924,0.3
10908,33.97131744,0.3
10909,33.97436087,0.304
10910,33.97756837,0.304
10911,33.98064087,0.3
10912,33.98377839,0.3
10913,33.98689663,0.298
10914,33.99015198,0.294
10915,33.99317718,0.294
10916,33.99628181,0.296
10917,33.9994674,0.298
10918,34.00257676,0.298
10919,34.00570489,0.298
10920,34.00883592,0.3
10921,34.0119599,0.298
10922,34.01509409,0.298
10923,34.01822976,0.298
10924,34.02145953,0.298
10925,34.0245394,0.294
10926,34.02790026,0.294
10927,34.03102398,0.294
10928,34.03410629,0.294
10929,34.0372965,0.296
10930,34.04039753,0.294
10931,34.04356683,0.294
10932,34.04671674,0.294
10933,34.04980555,0.294
10934,34.05292705,0.294
10935,34.05618546,0.294
10936,34.05920679,0.294
10937,34.06234035,0.294
10938,34.06546372,0.294
