Time,Displacement,Force,Compressive displacement,voltage_1
0.0,0.1084,0.0973,0.0,0.0002
0.005,0.1084,0.097,0.0,0.0002
0.01,0.1084,0.0969,0.0,0.0002
0.015,0.1084,0.0969,0.0,0.0002
0.02,0.1084,0.0971,0.0,0.0002
0.025,0.1084,0.0971,0.0,0.0002
0.03,0.1084,0.0971,0.0,0.0001
0.035,0.1084,0.0972,0.0,0.0002
0.04,0.1084,0.0974,0.0,0.0002
0.045,0.1084,0.0975,0.0,0.0001
0.05,0.1085,0.0976,0.0001,0.0002
0.055,0.1086,0.0976,0.0002,0.0002
0.06,0.1088,0.0977,0.0003,0.0001
0.065,0.1091,0.0979,0.0006,0.0001
0.07,0.1095,0.0982,0.0011,0.0002
0.075,0.1102,0.0987,0.0017,0.0002
0.08,0.111,0.0995,0.0026,0.0001
0.085,0.1121,0.1003,0.0037,0.0002
0.09,0.1134,0.1014,0.0049,0.0002
0.095,0.1147,0.1028,0.0063,0.0001
0.1,0.1163,0.1042,0.0078,0.0002
0.105,0.1179,0.1056,0.0095,0.0002
0.11,0.1195,0.1072,0.0111,0.0002
0.115,0.1212,0.1089,0.0128,0.0002
0.12,0.1228,0.1106,0.0144,0.0002
0.125,0.1244,0.1126,0.0159,0.0002
0.13,0.1259,0.1148,0.0175,0.0001
0.135,0.1274,0.117,0.019,0.0002
0.14,0.1289,0.1193,0.0205,0.0002
0.145,0.1304,0.1217,0.022,0.0001
0.15,0.132,0.1239,0.0235,0.0002
0.155,0.1335,0.1261,0.0251,0.0002
0.16,0.1351,0.1283,0.0267,0.0002
0.165,0.1368,0.1305,0.0283,0.0002
0.17,0.1385,0.1328,0.03,0.0002
0.175,0.1402,0.1351,0.0317,0.0002
0.18,0.1419,0.1372,0.0334,0.0001
0.185,0.1435,0.139,0.0351,0.0002
0.19,0.1451,0.141,0.0367,0.0002
0.195,0.1466,0.143,0.0382,0.0001
0.2,0.1481,0.1452,0.0396,0.0002
0.205,0.1495,0.1474,0.0411,0.0002
0.21,0.1509,0.1496,0.0425,0.0001
0.215,0.1523,0.1516,0.0439,0.0001
0.22,0.1538,0.1534,0.0454,0.0002
0.225,0.1554,0.1551,0.047,0.0002
0.23,0.157,0.1568,0.0485,0.0001
0.235,0.1586,0.1588,0.0502,0.0002
0.24,0.1601,0.1609,0.0517,0.0002
0.245,0.1616,0.1628,0.0532,0.0001
0.25,0.163,0.1644,0.0546,0.0002
0.255,0.1643,0.1658,0.0559,0.0002
0.26,0.1655,0.167,0.0571,0.0001
0.265,0.1667,0.1683,0.0583,0.0001
0.27,0.1678,0.1699,0.0594,0.0002
0.275,0.169,0.1717,0.0605,0.0002
0.28,0.1702,0.1737,0.0618,0.0001
0.285,0.1715,0.1754,0.063,0.0002
0.29,0.1728,0.1769,0.0644,0.0002
0.295,0.1742,0.1784,0.0658,0.0001
0.3,0.1756,0.1799,0.0672,0.0002
0.305,0.177,0.1816,0.0686,0.0002
0.31,0.1784,0.1834,0.07,0.0002
0.315,0.1798,0.1853,0.0714,0.0002
0.32,0.1812,0.1868,0.0728,0.0002
0.325,0.1827,0.1881,0.0743,0.0002
0.33,0.1842,0.1893,0.0757,0.0001
0.335,0.1857,0.1905,0.0773,0.0002
0.34,0.1873,0.1921,0.0788,0.0002
0.345,0.1889,0.1941,0.0805,0.0001
0.35,0.1905,0.1962,0.0821,0.0002
0.355,0.1922,0.1982,0.0837,0.0002
0.36,0.1937,0.2001,0.0853,0.0002
0.365,0.1953,0.2019,0.0869,0.0002
0.37,0.1967,0.2034,0.0883,0.0002
0.375,0.1981,0.2051,0.0897,0.0002
0.38,0.1995,0.2071,0.0911,0.0001
0.385,0.2009,0.2088,0.0925,0.0002
0.39,0.2023,0.2104,0.0938,0.0002
0.395,0.2037,0.2119,0.0953,0.0001
0.4,0.2053,0.2134,0.0968,0.0002
0.405,0.2068,0.2149,0.0984,0.0002
0.41,0.2085,0.2167,0.1001,0.0001
0.415,0.2102,0.2185,0.1017,0.0001
0.42,0.2118,0.2203,0.1034,0.0002
0.425,0.2135,0.2221,0.105,0.0002
0.43,0.215,0.2238,0.1066,0.0001
0.435,0.2165,0.2253,0.1081,0.0002
0.44,0.2179,0.227,0.1094,0.0002
0.445,0.2192,0.2287,0.1107,0.0001
0.45,0.2204,0.2304,0.112,0.0002
0.455,0.2218,0.2322,0.1134,0.0002
0.46,0.2232,0.2341,0.1147,0.0002
0.465,0.2246,0.236,0.1162,0.0002
0.47,0.2261,0.2379,0.1177,0.0002
0.475,0.2277,0.2399,0.1193,0.0002
0.48,0.2293,0.2418,0.1208,0.0001
0.485,0.2308,0.2438,0.1224,0.0002
0.49,0.2323,0.2456,0.1239,0.0002
0.495,0.2339,0.2472,0.1254,0.0001
0.5,0.2354,0.2488,0.127,0.0002
0.505,0.237,0.2505,0.1286,0.0002
0.51,0.2387,0.2523,0.1303,0.0002
0.515,0.2404,0.2544,0.132,0.0001
0.52,0.2421,0.257,0.1337,0.0002
0.525,0.2438,0.2596,0.1354,0.0002
0.53,0.2456,0.262,0.1371,0.0001
0.535,0.2473,0.2643,0.1388,0.0002
0.54,0.2489,0.2664,0.1405,0.0002
0.545,0.2505,0.2685,0.142,0.0001
0.55,0.2519,0.2706,0.1435,0.0002
0.555,0.2534,0.2726,0.145,0.0002
0.56,0.2549,0.2746,0.1464,0.0001
0.565,0.2564,0.2767,0.1479,0.0001
0.57,0.2579,0.2788,0.1495,0.0002
0.575,0.2595,0.2809,0.1511,0.0002
0.58,0.2612,0.2831,0.1527,0.0001
0.585,0.2629,0.2853,0.1544,0.0002
0.59,0.2646,0.2875,0.1561,0.0002
0.595,0.2662,0.2895,0.1578,0.0001
0.6,0.2677,0.2915,0.1593,0.0002
0.605,0.2691,0.2934,0.1607,0.0002
0.61,0.2703,0.2952,0.1619,0.0002
0.615,0.2715,0.297,0.1631,0.0001
0.62,0.2727,0.2987,0.1643,0.0002
0.625,0.2739,0.3003,0.1655,0.0002
0.63,0.2751,0.3019,0.1667,0.0001
0.635,0.2765,0.3037,0.168,0.0002
0.64,0.2779,0.3057,0.1694,0.0002
0.645,0.2793,0.3078,0.1709,0.0001
0.65,0.2808,0.3098,0.1724,0.0002
0.655,0.2822,0.3117,0.1738,0.0002
0.66,0.2837,0.3133,0.1752,0.0002
0.665,0.2851,0.3148,0.1767,0.0002
0.67,0.2865,0.3163,0.1781,0.0002
0.675,0.288,0.318,0.1796,0.0002
0.68,0.2895,0.3197,0.1811,0.0001
0.685,0.2911,0.3218,0.1827,0.0002
0.69,0.2928,0.3241,0.1844,0.0002
0.695,0.2944,0.3264,0.186,0.0001
0.7,0.2961,0.3285,0.1877,0.0002
0.705,0.2978,0.3306,0.1894,0.0002
0.71,0.2995,0.3326,0.191,0.0001
0.715,0.301,0.3345,0.1926,0.0001
0.72,0.3025,0.3366,0.1941,0.0002
0.725,0.304,0.3388,0.1956,0.0002
0.73,0.3054,0.3406,0.197,0.0001
0.735,0.3069,0.3422,0.1984,0.0002
0.74,0.3083,0.3438,0.1999,0.0002
0.745,0.3098,0.3456,0.2014,0.0001
0.75,0.3114,0.3479,0.203,0.0002
0.755,0.3131,0.3505,0.2046,0.0002
0.76,0.3147,0.3529,0.2063,0.0002
0.765,0.3164,0.3553,0.208,0.0002
0.77,0.318,0.3576,0.2096,0.0002
0.775,0.3196,0.3595,0.2111,0.0002
0.78,0.321,0.3613,0.2125,0.0001
0.785,0.3223,0.3632,0.2138,0.0002
0.79,0.3235,0.3648,0.2151,0.0002
0.795,0.3247,0.3662,0.2163,0.0001
0.8,0.326,0.3676,0.2176,0.0002
0.805,0.3273,0.3691,0.2188,0.0002
0.81,0.3286,0.3708,0.2202,0.0002
0.815,0.33,0.3728,0.2216,0.0002
0.82,0.3315,0.3749,0.2231,0.0002
0.825,0.333,0.377,0.2246,0.0002
0.83,0.3344,0.3787,0.226,0.0001
0.835,0.3359,0.3801,0.2274,0.0002
0.84,0.3373,0.3814,0.2288,0.0002
0.845,0.3387,0.3831,0.2303,0.0001
0.85,0.3402,0.3853,0.2318,0.0069
0.855,0.3418,0.3876,0.2333,0.1651
0.86,0.3433,0.3899,0.2349,0.5107
0.865,0.345,0.392,0.2365,0.9467
0.87,0.3466,0.394,0.2382,1.4062
0.875,0.3483,0.396,0.2399,1.8442
0.88,0.35,0.3981,0.2416,2.2339
0.885,0.3517,0.4002,0.2432,2.562
0.89,0.3533,0.4024,0.2448,2.8243
0.895,0.3548,0.4044,0.2464,3.0238
0.9,0.3563,0.4059,0.2479,3.1673
0.905,0.3577,0.4075,0.2493,3.2636
0.91,0.3591,0.4093,0.2507,3.3218
0.915,0.3606,0.4113,0.2522,3.3511
0.92,0.3621,0.4136,0.2537,3.3596
0.925,0.3638,0.4161,0.2553,3.3539
0.93,0.3655,0.4184,0.257,3.3397
0.935,0.3671,0.4204,0.2587,3.3212
0.94,0.3688,0.4222,0.2604,3.3013
0.945,0.3704,0.4241,0.262,3.282
0.95,0.3719,0.4259,0.2635,3.2649
0.955,0.3732,0.4278,0.2648,3.2503
0.96,0.3744,0.4295,0.266,3.2385
0.965,0.3756,0.4309,0.2672,3.2296
0.97,0.3768,0.4323,0.2684,3.2232
0.975,0.3781,0.4341,0.2697,3.2187
0.98,0.3794,0.4359,0.271,3.216
0.985,0.3808,0.438,0.2723,3.2146
0.99,0.3822,0.4402,0.2738,3.2142
0.995,0.3837,0.4421,0.2752,3.2143
1.0,0.3851,0.4435,0.2767,3.215
1.005,0.3866,0.4449,0.2781,3.2158
1.01,0.388,0.4463,0.2796,3.2166
1.015,0.3895,0.448,0.281,3.2174
1.02,0.3909,0.4501,0.2825,3.2182
1.025,0.3925,0.4524,0.2841,3.2188
1.03,0.3941,0.4549,0.2857,3.2193
1.035,0.3958,0.4569,0.2874,3.2197
1.04,0.3976,0.4587,0.2891,3.22
1.045,0.3994,0.4607,0.2909,3.2201
1.05,0.4012,0.4629,0.2927,3.2203
1.055,0.403,0.4651,0.2945,3.2204
1.06,0.4047,0.4671,0.2963,3.2204
1.065,0.4063,0.4689,0.2979,3.2203
1.07,0.4079,0.4704,0.2995,3.2204
1.075,0.4094,0.472,0.301,3.2203
1.08,0.4109,0.4739,0.3024,3.2202
1.085,0.4123,0.476,0.3039,3.2202
1.09,0.4139,0.4785,0.3054,3.2202
1.095,0.4154,0.4812,0.307,3.2201
1.1,0.4171,0.4837,0.3087,3.2201
1.105,0.4188,0.4859,0.3103,3.2202
1.11,0.4204,0.488,0.312,3.2201
1.115,0.4221,0.4899,0.3136,3.2201
1.12,0.4236,0.4914,0.3152,3.2201
1.125,0.425,0.493,0.3166,3.2201
1.13,0.4263,0.4947,0.3178,3.22
1.135,0.4275,0.4962,0.3191,3.2201
1.14,0.4288,0.4977,0.3203,3.2201
1.145,0.43,0.4992,0.3216,3.2201
1.15,0.4313,0.5007,0.3229,3.2201
1.155,0.4327,0.5024,0.3242,3.2202
1.16,0.4341,0.5045,0.3257,3.2202
1.165,0.4356,0.5066,0.3272,3.2202
1.17,0.437,0.5085,0.3286,3.2203
1.175,0.4385,0.5104,0.3301,3.2203
1.18,0.4399,0.5122,0.3315,3.2202
1.185,0.4414,0.5136,0.333,3.2203
1.19,0.4428,0.5151,0.3344,3.2203
1.195,0.4443,0.5169,0.3359,3.2202
1.2,0.4459,0.5188,0.3374,3.2203
1.205,0.4475,0.5208,0.339,3.2203
1.21,0.4491,0.5227,0.3407,3.2202
1.215,0.4508,0.5244,0.3424,3.2202
1.22,0.4524,0.5259,0.344,3.2203
1.225,0.4541,0.5274,0.3457,3.2202
1.23,0.4558,0.5291,0.3473,3.2202
1.235,0.4573,0.5311,0.3489,3.2203
1.24,0.4588,0.533,0.3504,3.2203
1.245,0.4603,0.5348,0.3519,3.2202
1.25,0.4617,0.5367,0.3533,3.2203
1.255,0.4632,0.5387,0.3547,3.2203
1.26,0.4646,0.5409,0.3562,3.2202
1.265,0.4661,0.5431,0.3577,3.2202
1.27,0.4677,0.5456,0.3593,3.2203
1.275,0.4693,0.5481,0.3609,3.2202
1.28,0.471,0.5505,0.3626,3.2201
1.285,0.4727,0.5525,0.3643,3.2202
1.29,0.4743,0.5539,0.3659,3.2202
1.295,0.4758,0.5552,0.3674,3.2201
1.3,0.4772,0.5566,0.3688,3.2201
1.305,0.4785,0.5581,0.3701,3.2201
1.31,0.4798,0.5598,0.3713,3.2201
1.315,0.481,0.5617,0.3726,3.2201
1.32,0.4823,0.5635,0.3738,3.2202
1.325,0.4835,0.5652,0.3751,3.2201
1.33,0.4848,0.5671,0.3764,3.2201
1.335,0.4862,0.5691,0.3778,3.2202
1.34,0.4877,0.5713,0.3792,3.2202
1.345,0.4891,0.5737,0.3807,3.2201
1.35,0.4905,0.5762,0.3821,3.2202
1.355,0.4919,0.5787,0.3834,3.2203
1.36,0.4932,0.5813,0.3848,3.2202
1.365,0.4946,0.5839,0.3862,3.2202
1.37,0.4961,0.5866,0.3877,3.2203
1.375,0.4976,0.5895,0.3892,3.2203
1.38,0.4992,0.5926,0.3908,3.2202
1.385,0.5008,0.5955,0.3924,3.2203
1.39,0.5024,0.5984,0.394,3.2203
1.395,0.504,0.6014,0.3956,3.2202
1.4,0.5057,0.6045,0.3972,3.2202
1.405,0.5073,0.6077,0.3989,3.2202
1.41,0.5089,0.6108,0.4005,3.2201
1.415,0.5104,0.6139,0.402,3.2201
1.42,0.5119,0.6172,0.4035,3.2201
1.425,0.5134,0.6207,0.4049,3.2201
1.43,0.5148,0.6242,0.4064,3.22
1.435,0.5163,0.6278,0.4079,3.22
1.44,0.5179,0.6312,0.4095,3.22
1.445,0.5196,0.6345,0.4111,3.2199
1.45,0.5213,0.6377,0.4129,3.22
1.455,0.5231,0.6412,0.4146,3.22
1.46,0.5248,0.6445,0.4164,3.22
1.465,0.5265,0.6476,0.4181,3.22
1.47,0.5281,0.6505,0.4197,3.22
1.475,0.5295,0.6534,0.4211,3.22
1.48,0.5309,0.6563,0.4224,3.2199
1.485,0.5321,0.6592,0.4237,3.22
1.49,0.5334,0.6624,0.425,3.22
1.495,0.5347,0.6656,0.4263,3.2199
1.5,0.5361,0.6688,0.4276,3.22
1.505,0.5375,0.6717,0.429,3.2201
1.51,0.5389,0.6745,0.4305,3.22
1.515,0.5404,0.6772,0.432,3.22
1.52,0.5419,0.68,0.4335,3.2201
1.525,0.5434,0.6825,0.4349,3.2201
1.53,0.5448,0.6851,0.4364,3.2201
1.535,0.5462,0.6878,0.4378,3.2202
1.54,0.5477,0.6906,0.4393,3.2202
1.545,0.5492,0.6934,0.4408,3.2202
1.55,0.5507,0.6963,0.4423,3.2202
1.555,0.5523,0.6993,0.4439,3.2203
1.56,0.5539,0.7024,0.4455,3.2202
1.565,0.5556,0.7057,0.4472,3.2202
1.57,0.5573,0.7089,0.4489,3.2203
1.575,0.559,0.7122,0.4505,3.2202
1.58,0.5607,0.7157,0.4522,3.2202
1.585,0.5623,0.7192,0.4538,3.2202
1.59,0.5638,0.7225,0.4554,3.2203
1.595,0.5654,0.7258,0.457,3.2202
1.6,0.5669,0.729,0.4584,3.2202
1.605,0.5684,0.7323,0.4599,3.2202
1.61,0.5699,0.7356,0.4615,3.2201
1.615,0.5715,0.739,0.4631,3.2201
1.62,0.5732,0.7424,0.4648,3.2202
1.625,0.5749,0.7456,0.4665,3.2201
1.63,0.5766,0.7487,0.4681,3.22
1.635,0.5782,0.7517,0.4697,3.2201
1.64,0.5797,0.7546,0.4713,3.2201
1.645,0.5811,0.7576,0.4727,3.22
