sync,time,vout
1.0,0.0091545,0.102
1.0,0.01222635,0.102
1.0,0.01526633,0.102
1.0,0.01779361,0.102
1.0,0.02030807,0.102
1.0,0.02280556,0.102
1.0,0.02514891,0.102
1.0,0.02570637,0.102
1.0,0.02630617,0.1
1.0,0.02687305,0.102
1.0,0.02742305,0.102
1.0,0.02797322,0.102
1.0,0.02896648,0.102
1.0,0.02989683,0.098
1.0,0.03045424,0.104
1.0,0.03100444,0.102
1.0,0.03155502,0.1
1.0,0.0321048,0.1
1.0,0.03308889,0.1
1.0,0.03401324,0.1
1.0,0.03457244,0.102
1.0,0.03512344,0.104
1.0,0.03567328,0.1
1.0,0.03625124,0.1
1.0,0.03681344,0.102
1.0,0.03736326,0.102
1.0,0.03791307,0.1
1.0,0.03846322,0.1
1.0,0.03901267,0.102
1.0,0.03956207,0.098
1.0,0.04011161,0.102
1.0,0.04066096,0.102
1.0,0.0412105,0.102
1.0,0.04176017,0.102
1.0,0.04230935,0.1
1.0,0.0428588,0.1
1.0,0.04340833,0.1
1.0,0.04395806,0.1
1.0,0.04450768,0.102
1.0,0.04509663,0.1
1.0,0.04564789,0.102
1.0,0.04625557,0.1
1.0,0.04682233,0.102
1.0,0.04737315,0.102
1.0,0.04792465,0.1
1.0,0.04847422,0.102
1.0,0.04902411,0.1
1.0,0.04957422,0.1
1.0,0.05012363,0.098
1.0,0.05067346,0.102
1.0,0.05122339,0.098
1.0,0.05177293,0.102
1.0,0.05232306,0.102
1.0,0.05287333,0.102
1.0,0.05342293,0.098
1.0,0.05397231,0.1
1.0,0.05452193,0.1
1.0,0.05507167,0.1
1.0,0.05562104,0.104
1.0,0.05619181,0.102
1.0,0.05675344,0.102
1.0,0.05752728,0.1
1.0,0.05808641,0.1
1.0,0.05865137,0.102
1.0,0.05922128,0.102
1.0,0.06084022,1.592
1.0,0.06393741,1.592
1.0,0.06705478,1.59
1.0,0.0702135,1.588
1.0,0.07328994,1.588
1.0,0.07640737,1.586
1.0,0.0795187,1.586
1.0,0.0826432,1.584
1.0,0.08576809,1.584
1.0,0.08885491,1.582
1.0,0.09209287,1.58
1.0,0.0947565,1.58
1.0,0.09789793,1.578
1.0,0.10100043,1.576
1.0,0.10411263,1.576
1.0,0.10722815,1.574
1.0,0.11034374,1.572
1.0,0.11344937,1.57
1.0,0.11655444,1.57
1.0,0.11966028,1.568
1.0,0.12277759,1.566
1.0,0.12591639,1.564
1.0,0.12899907,1.564
1.0,0.13210433,1.562
1.0,0.13522102,1.562
1.0,0.13832813,1.562
1.0,0.14145363,1.56
1.0,0.14455763,1.558
1.0,0.14766472,1.558
1.0,0.15078111,1.556
1.0,0.15390589,1.556
1.0,0.15703139,1.554
1.0,0.16012726,1.554
1.0,0.16325328,1.552
1.0,0.16636943,1.552
1.0,0.1694777,1.55
1.0,0.17259898,1.548
1.0,0.17570907,1.548
1.0,0.17885172,1.546
1.0,0.18193668,1.546
1.0,0.18505489,1.542
1.0,0.1881697,1.542
1.0,0.19128626,1.54
1.0,0.19441272,1.54
1.0,0.19752683,1.538
1.0,0.20063661,1.538
1.0,0.20375261,1.536
1.0,0.20691789,1.534
1.0,0.20998376,1.534
1.0,0.21308896,1.532
1.0,0.21621472,1.53
1.0,0.21932046,1.528
1.0,0.2224343,1.528
1.0,0.2255408,1.526
1.0,0.22866769,1.524
1.0,0.23177441,1.522
1.0,0.23491591,1.52
1.0,0.23799483,1.518
1.0,0.24111654,1.516
1.0,0.24422052,1.514
1.0,0.24733333,1.514
1.0,0.25044907,1.512
1.0,0.25356417,1.508
1.0,0.25667119,1.508
1.0,0.25977613,1.506
1.0,0.2629218,1.504
1.0,0.26600219,1.504
1.0,0.26911776,1.502
1.0,0.27222293,1.5
1.0,0.27532876,1.498
1.0,0.27844348,1.496
1.0,0.28154867,1.494
1.0,0.28467385,1.494
1.0,0.28778972,1.492
1.0,0.2909253,1.49
1.0,0.29402563,1.488
1.0,0.29713835,1.486
1.0,0.30025746,1.484
1.0,0.30336996,1.482
1.0,0.30647833,1.48
1.0,0.30958296,1.478
1.0,0.31269007,1.476
1.0,0.31581472,1.474
1.0,0.31893459,1.472
1.0,0.32205444,1.47
1.0,0.32516107,1.468
1.0,0.32828028,1.466
1.0,0.33139546,1.464
1.0,0.334511,1.462
1.0,0.33762737,1.46
1.0,0.34073335,1.458
1.0,0.34388128,1.456
1.0,0.34696035,1.456
1.0,0.35006915,1.454
1.0,0.35318146,1.452
1.0,0.3562942,1.452
1.0,0.35941613,1.45
1.0,0.36252485,1.45
1.0,0.36564124,1.448
1.0,0.36876311,1.448
1.0,0.37188139,1.446
1.0,0.37498783,1.444
1.0,0.37809904,1.442
1.0,0.38120594,1.44
1.0,0.38432057,1.438
1.0,0.38744013,1.436
1.0,0.39055533,1.434
1.0,0.39366411,1.432
1.0,0.39677043,1.43
1.0,0.39994598,1.428
1.0,0.40300772,1.426
1.0,0.40610648,1.424
1.0,0.40924341,1.422
1.0,0.41234785,1.422
1.0,0.41546233,1.42
1.0,0.41857648,1.418
1.0,0.42169472,1.416
1.0,0.42480435,1.414
1.0,0.42794613,1.41
1.0,0.43104935,1.408
1.0,0.43415757,1.406
1.0,0.43726711,1.406
1.0,0.44037289,1.404
1.0,0.4434982,1.4
1.0,0.44659291,1.4
1.0,0.44970987,1.396
1.0,0.45282467,1.394
1.0,0.45596517,1.39
1.0,0.45907569,1.388
1.0,0.46218183,1.384
1.0,0.46529785,1.382
1.0,0.46840687,1.38
1.0,0.47152256,1.376
1.0,0.47464257,1.374
1.0,0.47776911,1.372
1.0,0.48089591,1.37
1.0,0.48398969,1.368
1.0,0.48709854,1.364
1.0,0.49020567,1.362
1.0,0.49331311,1.36
1.0,0.49643578,1.356
1.0,0.4995455,1.354
1.0,0.50265772,1.352
1.0,0.50580368,1.348
1.0,0.50890067,1.344
1.0,0.51202272,1.342
1.0,0.5151322,1.34
1.0,0.51823728,1.336
1.0,0.52135389,1.334
1.0,0.5244775,1.332
1.0,0.52759459,1.328
1.0,0.5307105,1.326
1.0,0.53381922,1.324
1.0,0.53696148,1.32
1.0,0.54005067,1.318
1.0,0.54316822,1.316
1.0,0.54627983,1.314
1.0,0.54940304,1.312
1.0,0.55251331,1.31
1.0,0.55561794,1.308
1.0,0.5587228,1.306
1.0,0.56183939,1.306
1.0,0.56496567,1.304
1.0,0.56806656,1.302
1.0,0.57118083,1.298
1.0,0.57429306,1.296
1.0,0.5774113,1.294
1.0,0.58053659,1.292
1.0,0.58364213,1.29
1.0,0.58676791,1.288
1.0,0.58991131,1.284
1.0,0.59299618,1.282
1.0,0.59610959,1.278
1.0,0.59922004,1.276
1.0,0.60232939,1.272
1.0,0.60544555,1.27
1.0,0.60856226,1.268
1.0,0.61167783,1.266
1.0,0.61479391,1.262
1.0,0.61791665,1.26
1.0,0.62101078,1.256
1.0,0.62412974,1.254
1.0,0.62723587,1.25
1.0,0.63035194,1.248
1.0,0.63347268,1.246
1.0,0.63659348,1.24
1.0,0.63970052,1.234
1.0,0.64281622,1.232
1.0,0.64600948,1.228
1.0,0.64904685,1.222
1.0,0.65216861,1.22
1.0,0.65527809,1.216
1.0,0.65838365,1.212
1.0,0.66149852,1.21
1.0,0.66461167,1.204
1.0,0.6677307,1.2
1.0,0.67085187,1.196
1.0,0.67398131,1.192
1.0,0.67708354,1.188
1.0,0.6801892,1.186
1.0,0.68330283,1.182
1.0,0.68640815,1.178
1.0,0.68953415,1.176
1.0,0.69265961,1.172
1.0,0.69578563,1.166
1.0,0.69886109,1.166
1.0,0.70198972,1.16
1.0,0.70510693,1.156
1.0,0.70821035,1.152
1.0,0.71132381,1.148
1.0,0.71444104,1.144
1.0,0.71755733,1.14
1.0,0.72066322,1.136
1.0,0.72376757,1.132
1.0,0.72693155,1.126
1.0,0.7299895,1.12
1.0,0.73310993,1.116
1.0,0.73622167,1.11
1.0,0.73933161,1.106
1.0,0.74244678,1.102
1.0,0.7455623,1.098
1.0,0.74868419,1.096
1.0,0.751794,1.092
1.0,0.7549363,1.09
1.0,0.75802085,1.086
1.0,0.76112806,1.084
1.0,0.76424693,1.082
1.0,0.76735489,1.078
1.0,0.77046706,1.076
1.0,0.77357661,1.074
1.0,0.77668815,1.07
1.0,0.77979765,1.066
1.0,0.78294274,1.064
1.0,0.78604931,1.06
1.0,0.78914198,1.058
1.0,0.7922505,1.054
1.0,0.79537263,1.052
1.0,0.79848496,1.048
1.0,0.80159983,1.046
1.0,0.80471641,1.044
