time,R third metatarsal head,R second toe,R fifth metatarsal head,R lateral calcaneal tuberosity,R calcaneal tuberosity,R medial calcaneal tuberosity,R first metatarsal head,R first toe
0.001909449999999424,1.748077392578125,1.4273681640625,3.340087890625,1.852752685546875,0.670654296875,1.0847244262695312,1.281005859375,0.6309814453125
0.005020189999996205,1.748077392578125,1.4273681640625,3.340087890625,1.852752685546875,0.64453125,1.1176223754882812,1.281005859375,0.653564453125
0.008134039999987408,1.748077392578125,1.436767578125,3.340087890625,1.852752685546875,0.64453125,1.1176223754882812,1.281005859375,0.6309814453125
0.011257349999993949,1.748077392578125,1.436767578125,3.340087890625,1.852752685546875,0.64453125,1.1176223754882812,1.281005859375,0.6309814453125
0.014489689999990674,1.748077392578125,1.436767578125,3.340087890625,1.852752685546875,0.64453125,1.1176223754882812,1.281005859375,0.6309814453125
0.017783809999997402,1.748077392578125,1.4273681640625,3.340087890625,1.87481689453125,0.64453125,1.1176223754882812,1.2906494140625,0.6309814453125
0.021574979999996913,1.748077392578125,1.436767578125,3.340087890625,1.87481689453125,0.6192626953125,1.0847244262695312,1.2906494140625,0.653564453125
0.023886089999990645,1.748077392578125,1.436767578125,3.340087890625,1.87481689453125,0.6192626953125,1.1176223754882812,1.2906494140625,0.653564453125
0.027050739999992857,1.759002685546875,1.436767578125,3.340087890625,1.87481689453125,0.6192626953125,1.0847244262695312,1.2906494140625,0.653564453125
0.03011853999998948,1.759002685546875,1.436767578125,3.340087890625,1.87481689453125,0.6192626953125,1.1176223754882812,1.2906494140625,0.653564453125
0.03327745999999365,1.759002685546875,1.436767578125,3.340087890625,1.87481689453125,0.6192626953125,1.1176223754882812,1.298828125,0.653564453125
0.03673658999998963,1.769500732421875,1.436767578125,3.340087890625,1.8941650390625,0.6192626953125,1.1176223754882812,1.298828125,0.653564453125
0.03943849999998861,1.77642822265625,1.436767578125,3.36083984375,1.8941650390625,0.6192626953125,1.1176223754882812,1.298828125,0.653564453125
0.042621519999997304,1.77642822265625,1.436767578125,3.340087890625,1.8941650390625,0.6192626953125,1.1176223754882812,1.309814453125,0.653564453125
0.04577268999999262,1.77642822265625,1.436767578125,3.36083984375,1.8941650390625,0.6192626953125,1.1176223754882812,1.309814453125,0.653564453125
0.04974266999998633,1.7857666015625,1.436767578125,3.370849609375,1.8941650390625,0.6192626953125,1.1176223754882812,1.309814453125,0.653564453125
0.051949059999998326,1.7857666015625,1.436767578125,3.370849609375,1.8941650390625,0.6192626953125,1.1176223754882812,1.309814453125,0.653564453125
0.055115649999990524,1.796112060546875,1.436767578125,3.395263671875,1.8941650390625,0.6192626953125,1.1176223754882812,1.309814453125,0.653564453125
0.05876982999998859,1.796112060546875,1.45068359375,3.395263671875,1.8941650390625,0.64453125,1.1176223754882812,1.309814453125,0.653564453125
0.06122844999998733,1.796112060546875,1.436767578125,3.400146484375,1.915679931640625,0.6192626953125,1.1176223754882812,1.309814453125,0.653564453125
0.06444338999999388,1.796112060546875,1.45068359375,3.425537109375,1.915679931640625,0.6192626953125,1.1176223754882812,1.309814453125,0.682861328125
0.06743321999999807,1.805755615234375,1.436767578125,3.431640625,1.915679931640625,0.6192626953125,1.1176223754882812,1.309814453125,0.7099609375
0.07059623999998621,1.805755615234375,1.45068359375,3.431640625,1.915679931640625,0.6192626953125,1.1176223754882812,1.309814453125,0.7366943359375
0.07371916999998973,1.805755615234375,1.45068359375,3.44921875,1.915679931640625,0.6192626953125,1.0847244262695312,1.309814453125,0.8114013671875
0.07688747999999634,1.805755615234375,1.45068359375,3.44921875,1.915679931640625,0.6192626953125,1.1176223754882812,1.31591796875,0.8350830078125
0.07987790999999334,1.816253662109375,1.45068359375,3.462158203125,1.915679931640625,0.6192626953125,1.0847244262695312,1.31591796875,0.88525390625
0.0829929399999969,1.816253662109375,1.45068359375,3.462158203125,1.915679931640625,0.6192626953125,1.0847244262695312,1.31591796875,0.88525390625
0.08616529999999045,1.824462890625,1.45068359375,3.478759765625,1.915679931640625,0.6192626953125,1.0847244262695312,1.31591796875,0.9073486328125
0.08921394999998711,1.824462890625,1.45068359375,3.49560546875,1.915679931640625,0.6192626953125,1.0847244262695312,1.3260498046875,0.93115234375
0.09240086999999164,1.824462890625,1.4615478515625,3.511962890625,1.915679931640625,0.6192626953125,1.0847244262695312,1.3260498046875,0.953369140625
0.0954601299999922,1.824462890625,1.4615478515625,3.534423828125,1.915679931640625,0.6192626953125,1.0847244262695312,1.33642578125,0.953369140625
0.09864138999999739,1.836669921875,1.4615478515625,3.565185546875,1.915679931640625,0.6192626953125,1.0847244262695312,1.33642578125,0.9754638671875
0.10164214999998933,1.843841552734375,1.4736328125,3.5810546875,1.936248779296875,0.6192626953125,1.0847244262695312,1.33642578125,0.997314453125
0.1048340899999971,1.843841552734375,1.4736328125,3.595458984375,1.936248779296875,0.6192626953125,1.0847244262695312,1.345458984375,1.0235595703125
0.10791169999998829,1.855560302734375,1.499267578125,3.624755859375,1.936248779296875,0.6192626953125,1.0475616455078125,1.33642578125,1.041259765625
0.1109809499999983,1.855560302734375,1.499267578125,3.659423828125,1.936248779296875,0.6192626953125,1.0475616455078125,1.345458984375,1.041259765625
0.11409375999998872,1.8668212890625,1.509521484375,3.659423828125,1.936248779296875,0.6192626953125,1.0475616455078125,1.345458984375,1.068359375
0.11714053999999408,1.876556396484375,1.5203857421875,3.689453125,1.936248779296875,0.6192626953125,1.0475616455078125,1.345458984375,1.068359375
0.1204612199999957,1.876556396484375,1.5203857421875,3.699462890625,1.955596923828125,0.6192626953125,1.0475616455078125,1.345458984375,1.0875244140625
0.1234285699999873,1.88519287109375,1.5203857421875,3.71875,1.955596923828125,0.6192626953125,1.0475616455078125,1.345458984375,1.0875244140625
0.12665793999998698,1.88519287109375,1.5203857421875,3.744873046875,1.955596923828125,0.6192626953125,1.0475616455078125,1.345458984375,1.0875244140625
0.12981753999999057,1.8955078125,1.530029296875,3.746826171875,1.955596923828125,0.6192626953125,1.0475616455078125,1.345458984375,1.0875244140625
0.1327829599999859,1.916595458984375,1.530029296875,3.770751953125,1.955596923828125,0.6192626953125,1.0475616455078125,1.345458984375,1.108154296875
0.13586218999999744,1.9310302734375,1.5203857421875,3.770751953125,1.976287841796875,0.6192626953125,1.0475616455078125,1.345458984375,1.108154296875
0.13896662999999876,1.9310302734375,1.5203857421875,3.770751953125,1.976287841796875,0.6192626953125,1.0475616455078125,1.345458984375,1.108154296875
0.1420789599999921,1.9310302734375,1.5203857421875,3.786865234375,1.976287841796875,0.6192626953125,1.0475616455078125,1.345458984375,1.108154296875
0.1452173899999991,1.9515380859375,1.530029296875,3.786865234375,1.9957275390625,0.6192626953125,1.0475616455078125,1.3538818359375,1.108154296875
0.1483367599999923,1.960052490234375,1.530029296875,3.786865234375,1.976287841796875,0.6192626953125,1.0475616455078125,1.3538818359375,1.108154296875
0.15143194999998855,1.960052490234375,1.530029296875,3.786865234375,1.9957275390625,0.6192626953125,1.0475616455078125,1.3538818359375,1.108154296875
0.15526355999999453,1.960052490234375,1.530029296875,3.786865234375,1.9957275390625,0.6192626953125,1.0475616455078125,1.3538818359375,1.108154296875
0.15770151999998916,1.960052490234375,1.530029296875,3.786865234375,1.9957275390625,0.6192626953125,1.0475616455078125,1.3538818359375,1.108154296875
0.16076940999998612,1.960052490234375,1.530029296875,3.770751953125,1.9957275390625,0.6192626953125,1.0475616455078125,1.3538818359375,1.108154296875
0.16384518999998932,1.960052490234375,1.530029296875,3.770751953125,1.9957275390625,0.6192626953125,1.0475616455078125,1.364990234375,1.0875244140625
0.166972219999991,1.973968505859375,1.530029296875,3.770751953125,1.9957275390625,0.6192626953125,1.0847244262695312,1.364990234375,1.108154296875
0.17010360999999818,1.973968505859375,1.530029296875,3.770751953125,1.9957275390625,0.6192626953125,1.0847244262695312,1.364990234375,1.0875244140625
0.17327818999999067,1.973968505859375,1.530029296875,3.770751953125,1.9957275390625,0.6192626953125,1.0847244262695312,1.364990234375,1.0875244140625
0.17637827999999445,1.973968505859375,1.530029296875,3.770751953125,1.9957275390625,0.6192626953125,1.0847244262695312,1.3746337890625,1.0875244140625
0.17949310999999568,1.973968505859375,1.530029296875,3.770751953125,1.9957275390625,0.6192626953125,1.0847244262695312,1.3746337890625,1.0875244140625
0.1826039799999961,1.973968505859375,1.530029296875,3.770751953125,1.9957275390625,0.6192626953125,1.0847244262695312,1.3746337890625,1.0875244140625
0.18584034999999233,1.973968505859375,1.530029296875,3.770751953125,1.976287841796875,0.6192626953125,1.0847244262695312,1.379638671875,1.108154296875
0.18883873999999423,1.973968505859375,1.530029296875,3.770751953125,1.976287841796875,0.6192626953125,1.0847244262695312,1.379638671875,1.0875244140625
