sync,time,vout
1.0,0.0097882,0.096
1.0,0.01623387,0.1
1.0,0.0224522,0.094
1.0,0.03324824,0.098
1.0,0.03739648,0.098
1.0,0.04235718,0.102
1.0,0.04714507,0.1
1.0,0.04906791,0.11
1.0,0.05041526,0.102
1.0,0.05075515,0.098
1.0,0.051046,0.102
1.0,0.051453,0.098
1.0,0.0517487,0.104
1.0,0.05203304,0.104
1.0,0.05237596,0.1
1.0,0.05268063,0.1
1.0,0.05296219,0.104
1.0,0.053345,0.102
1.0,0.05365,0.102
1.0,0.05393485,0.098
1.0,0.05428041,0.098
1.0,0.05457969,0.098
1.0,0.05486559,0.104
1.0,0.05520965,0.104
1.0,0.05550637,0.092
1.0,0.055788,0.098
1.0,0.05607489,0.104
1.0,0.05641407,0.096
1.0,0.05671124,0.1
1.0,0.05699783,0.094
1.0,0.05738444,0.1
1.0,0.0576895,0.104
1.0,0.05797674,0.106
1.0,0.05838311,0.098
1.0,0.05869824,0.098
1.0,0.05899206,0.094
1.0,0.05936243,0.098
1.0,0.05965615,0.096
1.0,0.05993044,0.098
1.0,0.06031848,0.104
1.0,0.06061189,0.106
1.0,0.0608868,0.098
1.0,0.06128785,0.092
1.0,0.06158469,0.092
1.0,0.06186485,0.096
1.0,0.06213967,0.092
1.0,0.06248324,0.098
1.0,0.06278585,0.102
1.0,0.06306835,0.106
1.0,0.06341405,0.1
1.0,0.06370661,0.094
1.0,0.06399143,0.098
1.0,0.06433243,0.1
1.0,0.06463207,0.104
1.0,0.06491691,0.104
1.0,0.06520661,0.1
1.0,0.06554854,0.094
1.0,0.06584739,0.1
1.0,0.06612863,0.102
1.0,0.06647113,0.108
1.0,0.06677143,0.096
1.0,0.0671285,0.106
1.0,0.06751546,0.094
1.0,0.06783131,0.1
1.0,0.068143,0.104
1.0,0.07052891,0.096
1.0,0.0736208,0.1
1.0,0.0766968,0.104
1.0,0.07979659,0.104
1.0,0.082911,0.096
1.0,0.0932545,0.096
1.0,0.09362268,0.102
1.0,0.09392307,0.1
1.0,0.09915606,0.1
1.0,0.09951857,0.102
1.0,0.10193128,0.092
1.0,0.10839487,0.106
1.0,0.10879376,0.104
1.0,0.11351811,0.108
1.0,0.11388569,0.1
1.0,0.11966824,0.104
1.0,0.12013346,0.104
1.0,0.12312956,0.106
1.0,0.12619446,0.112
1.0,0.12935061,0.108
1.0,0.13239533,0.108
1.0,0.13547067,0.11
1.0,0.13858805,0.112
1.0,0.14166118,0.114
1.0,0.14476489,0.112
1.0,0.14786446,0.116
1.0,0.15096554,0.114
1.0,0.15405263,0.112
1.0,0.15716044,0.112
1.0,0.16026333,0.104
1.0,0.16337976,0.11
1.0,0.16644769,0.126
1.0,0.16952483,0.108
1.0,0.17265422,0.114
1.0,0.17573043,0.12
1.0,0.17882474,0.116
1.0,0.18191854,0.122
1.0,0.1850245,0.122
1.0,0.18817235,0.12
1.0,0.1912402,0.13
1.0,0.19438985,0.126
1.0,0.19741965,0.12
1.0,0.20049385,0.118
1.0,0.20370489,0.118
1.0,0.20669013,0.124
1.0,0.20978755,0.112
1.0,0.21291656,0.122
1.0,0.21598402,0.124
1.0,0.21910124,0.124
1.0,0.22223528,0.126
1.0,0.22538357,0.136
1.0,0.22839776,0.12
1.0,0.23148363,0.126
1.0,0.23460269,0.13
1.0,0.23768574,0.126
1.0,0.24078359,0.134
1.0,0.24387531,0.12
1.0,0.24697352,0.126
1.0,0.25006287,0.122
1.0,0.25317776,0.128
1.0,0.25627828,0.126
1.0,0.25938543,0.132
1.0,0.26247302,0.132
1.0,0.26560842,0.132
1.0,0.26866943,0.122
1.0,0.27176139,0.128
1.0,0.2748643,0.128
1.0,0.27796372,0.126
1.0,0.28105311,0.128
1.0,0.28416305,0.112
1.0,0.28728176,0.128
1.0,0.29064017,0.13
1.0,0.29348535,0.128
1.0,0.29660868,0.132
1.0,0.29971974,0.122
1.0,0.30274718,0.13
1.0,0.30589119,0.128
1.0,0.30893939,0.134
1.0,0.31202802,0.128
1.0,0.31513439,0.128
1.0,0.31829341,0.136
1.0,0.32137385,0.13
1.0,0.32445648,0.134
1.0,0.32766244,0.132
1.0,0.33067672,0.128
1.0,0.33374361,0.128
1.0,0.3368468,0.132
1.0,0.33994172,0.132
1.0,0.3430477,0.132
1.0,0.3461477,0.13
1.0,0.34927448,0.132
1.0,0.35237672,0.128
1.0,0.35549881,0.132
1.0,0.35855426,0.136
1.0,0.3616747,0.134
1.0,0.36476009,0.13
1.0,0.36785105,0.13
1.0,0.37094644,0.136
1.0,0.37403752,0.14
1.0,0.3771335,0.142
1.0,0.38022885,0.14
1.0,0.38334739,0.144
1.0,0.38650922,0.138
1.0,0.38956972,0.136
1.0,0.39262374,0.128
1.0,0.39573674,0.142
1.0,0.39886409,0.142
1.0,0.40191542,0.144
1.0,0.40501424,0.14
1.0,0.40811948,0.138
1.0,0.41121033,0.136
1.0,0.41433281,0.142
1.0,0.41748891,0.134
1.0,0.42056381,0.142
1.0,0.42367437,0.146
1.0,0.426705,0.14
1.0,0.4298117,0.142
1.0,0.4329163,0.142
1.0,0.4360092,0.144
1.0,0.43910141,0.144
1.0,0.44220615,0.146
1.0,0.44532372,0.146
1.0,0.44842618,0.144
1.0,0.45154083,0.142
1.0,0.45465191,0.144
1.0,0.45778167,0.144
1.0,0.46081674,0.144
1.0,0.46390154,0.15
1.0,0.46699126,0.152
1.0,0.4700957,0.138
1.0,0.47319324,0.148
1.0,0.47628941,0.142
1.0,0.4794155,0.148
1.0,0.48251467,0.138
1.0,0.4856468,0.144
1.0,0.48869344,0.152
1.0,0.49182805,0.146
1.0,0.49488628,0.148
1.0,0.49797659,0.152
1.0,0.50107104,0.15
1.0,0.50416365,0.156
1.0,0.50726744,0.164
1.0,0.51039552,0.162
1.0,0.51348033,0.168
1.0,0.51657974,0.172
1.0,0.51975491,0.172
1.0,0.52276615,0.168
1.0,0.52586235,0.176
1.0,0.52896448,0.172
1.0,0.53205992,0.172
1.0,0.53515535,0.174
1.0,0.53828322,0.172
1.0,0.54136011,0.168
1.0,0.54447956,0.172
1.0,0.54760809,0.172
1.0,0.55070719,0.168
