Time,data
1714300936.251272,2
1714300936.3715003,1
1714300950.531537,2
1714300950.911755,1
1714300951.7929156,2
1714300952.2216978,1
1714300953.08162,2
1714300953.5516076,1
1714300954.3517504,2
1714300954.731801,1
1714300955.541549,2
1714300955.971615,1
1714300956.8217168,2
1714300957.2617044,1
1714300958.1017852,2
1714300958.5529075,1
1714300959.4115982,2
1714300959.8819656,1
1714300960.7519283,2
1714300961.2115831,1
1714300962.0217009,2
1714300962.4216888,1
1714300963.201716,2
1714300963.6516762,1
1714300964.451719,2
1714300964.8816464,1
1714300965.6918423,2
1714300966.0716445,1
1714300966.9020743,2
1714300967.3216183,1
1714300968.1520994,2
1714300968.602508,1
1714300969.4326637,2
1714300969.8416686,1
1714300970.671621,2
1714300971.1019146,1
1714300971.9316344,2
1714300972.351624,1
1714300973.2220323,2
1714300973.7016397,1
1714300974.5719228,2
1714300975.0218103,1
1714300975.8717945,2
1714300976.3219929,1
1714300977.2029853,2
1714300977.6616554,1
1714300978.5017478,2
1714300978.961554,1
1714300979.811698,2
1714300980.2817323,1
1714300981.1218987,2
1714300981.571771,1
1714300982.4542913,2
1714300982.9116893,1
1714300983.8816473,2
1714300984.3016698,1
1714300985.2216434,2
1714300985.6617851,1
1714300986.5517824,2
1714300986.9617229,1
1714300987.8018312,2
1714300988.2418113,1
1714300989.0614085,2
1714300989.4714415,1
1714300990.2614944,2
1714300990.7016363,1
1714300991.5215032,2
1714300991.9225383,1
1714300992.7714932,2
1714300993.1925166,1
1714300994.0216823,2
1714300994.471584,1
1714300995.311516,2
1714300995.7416873,1
1714300996.5717058,2
1714300997.02161,1
1714300997.8415742,2
1714300998.2015426,1
1714300999.0417583,2
1714300999.4316113,1
1714301000.2415707,2
1714301000.663352,1
1714301001.4720886,2
1714301001.911625,1
1714301002.7326608,2
1714301003.1717498,1
1714301003.9816356,2
1714301004.4520476,1
1714301005.3217113,2
1714301005.761833,1
1714301006.5916393,2
1714301007.0416129,1
1714301007.8516579,2
1714301008.2629106,1
1714301009.0618758,2
1714301009.4916844,1
1714301010.3016136,2
1714301010.7115746,1
1714301011.5224886,2
1714301011.9617226,1
1714301012.7815716,2
1714301013.191546,1
1714301014.0217502,2
1714301014.4519083,1
1714301015.2417166,2
1714301015.6515822,1
1714301016.4616177,2
1714301016.9017982,1
1714301017.7117336,2
1714301018.1818545,1
1714301019.0020993,2
1714301019.4518068,1
1714301020.2625709,2
1714301020.7315636,1
1714301021.541618,2
1714301021.9516437,1
1714301022.7617052,2
1714301023.2115963,1
1714301024.0216799,2
1714301024.4416819,1
1714301025.2816408,2
1714301025.761728,1
1714301026.5917087,2
1714301027.061634,1
1714301027.88165,2
1714301028.3215985,1
1714301029.1419058,2
1714301029.571664,1
1714301030.4216998,2
1714301030.8717444,1
1714301031.7116292,2
1714301032.1715832,1
1714301033.011706,2
1714301033.4116516,1
1714301034.2316608,2
1714301034.6917615,1
1714301035.5217502,2
1714301035.9517217,1
1714301036.811836,2
1714301037.2817435,1
1714301038.0816863,2
1714301038.5118115,1
1714301039.3316348,2
1714301039.7517018,1
1714301040.5818079,2
1714301041.0117712,1
1714301041.801682,2
1714301042.2617288,1
1714301043.091642,2
1714301043.5118067,1
1714301044.3316717,2
1714301044.7716107,1
1714301045.621995,2
1714301046.0718,1
1714301046.9220612,2
1714301047.341655,1
1714301048.191692,2
1714301048.6216798,1
1714301049.4716153,2
1714301049.901816,1
1714301050.711762,2
1714301051.121619,1
1714301051.9415808,2
1714301052.3815491,1
1714301053.2016797,2
1714301053.6517563,1
1714301054.471782,2
1714301054.8715956,1
1714301055.691673,2
1714301056.1218355,1
1714301056.9518518,2
1714301057.391638,1
1714301058.2116382,2
1714301058.6015587,1
1714301059.4215968,2
1714301059.882718,1
1714301060.7315972,2
1714301061.2017617,1
1714301062.0219243,2
1714301062.4818616,1
1714301063.3222344,2
1714301063.7117887,1
1714301064.511804,2
1714301064.9316528,1
1714301065.772031,2
1714301066.2115548,1
1714301067.0516791,2
1714301067.5318172,1
1714301068.3825366,2
1714301068.8016992,1
1714301069.6519089,2
1714301070.0315819,1
1714301070.881532,2
1714301071.291697,1
1714301072.171617,2
1714301072.5415983,1
1714301073.7117028,2
1714301074.0616646,1
1714301074.9015913,2
1714301075.4023292,1
1714301076.2514021,2
1714301076.7217968,1
1714301077.6115487,2
1714301078.1215134,1
1714301079.0216086,2
1714301079.4617693,1
1714301080.3122587,2
1714301080.741702,1
1714301081.6416135,2
1714301082.2416682,1
1714301083.2615027,2
1714301083.8217006,1
1714301084.8319807,2
1714301085.0916736,1
1714301087.121523,2
1714301087.3017416,1
1714301088.121686,2
1714301088.2418776,1
1714301091.8520467,2
