Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,data_14,data_15,data_16,data_17,data_18,data_19,data_20
1714300940.8348925,[],0,99.62000274658203,1.4900000095367432,164.36000061035156,101.31999969482422,2.440000057220459,154.1999969482422,91.54000091552734,-9.880000114440918,168.9600067138672,90.37000274658203,0.6600000262260437,54.599998474121094,94.94999694824219,-15.15999984741211,124.58999633789062,96.16999816894531,0.550000011920929,-100.51000213623047,80.41999816894531,-3.309999942779541,64.87999725341797
