,time,vout
77214,235.54626669,1.744
77215,235.54928949,1.744
77216,235.55235086,1.744
77217,235.5553531,1.742
77218,235.55849995,1.742
77219,235.56144764,1.74
77220,235.56446814,1.74
77221,235.56754667,1.738
77222,235.5706383,1.738
77223,235.57362164,1.732
77224,235.5766904,1.732
77225,235.57973227,1.73
77226,235.58279477,1.728
77227,235.58586856,1.726
77228,235.5888976,1.726
77229,235.59196264,1.724
77230,235.59501673,1.722
77231,235.59811441,1.72
77232,235.60116638,1.72
77233,235.60418151,1.716
77234,235.60736471,1.714
77235,235.61036036,1.712
77236,235.61336612,1.712
77237,235.61643654,1.71
77238,235.61958186,1.71
77239,235.62252862,1.708
77240,235.62556293,1.706
77241,235.62861764,1.704
77242,235.63167923,1.702
77243,235.63472929,1.7
77244,235.63780488,1.698
77245,235.64082912,1.696
77246,235.64387947,1.694
77247,235.64691873,1.69
77248,235.64998762,1.686
77249,235.65299636,1.684
77250,235.65607095,1.68
77251,235.65919064,1.676
77252,235.66220154,1.672
77253,235.66537701,1.668
77254,235.66844353,1.662
77255,235.67157882,1.656
77256,235.67438227,1.654
77257,235.67784008,1.65
77258,235.68047099,1.648
77259,235.68356862,1.644
77260,235.6865794,1.642
77261,235.6895979,1.638
77262,235.69272247,1.636
77263,235.69577008,1.632
77264,235.6987891,1.626
77265,235.7031114,1.624
77266,235.70489604,1.622
77267,235.70807243,1.62
77268,235.71102769,1.618
77269,235.71406347,1.608
77270,235.71710086,1.606
77271,235.72016562,1.604
77272,235.72321288,1.602
77273,235.72631132,1.6
77274,235.72934129,1.598
77275,235.73243901,1.596
77276,235.7354526,1.592
77277,235.73855888,1.59
77278,235.74156173,1.588
77279,235.74460316,1.584
77280,235.74763471,1.584
77281,235.75066205,1.58
77282,235.75369467,1.578
77283,235.75683147,1.576
77284,235.7598203,1.574
77285,235.7628914,1.572
77286,235.7659359,1.572
77287,235.76898421,1.57
77288,235.77202099,1.568
77289,235.77511269,1.566
77290,235.77810958,1.564
77291,235.78123656,1.562
77292,235.78420342,1.56
77293,235.78740306,1.556
77294,235.79050577,1.556
77295,235.79365012,1.552
77296,235.79647164,1.55
77297,235.79949749,1.544
77298,235.80268345,1.542
77299,235.80573106,1.538
77300,235.80867438,1.534
77301,235.81172904,1.528
77302,235.81478992,1.524
77303,235.8178459,1.518
77304,235.8209773,1.516
77305,235.82422758,1.504
77306,235.82697473,1.5
77307,235.83004979,1.498
77308,235.83307858,1.492
77309,235.83807158,1.49
77310,235.83930025,1.484
77311,235.84238903,1.482
77312,235.84543853,1.478
77313,235.84843619,1.474
77314,235.85144834,1.468
77315,235.85452908,1.462
77316,235.85751751,1.456
77317,235.86057838,1.45
77318,235.86361236,1.448
77319,235.86674367,1.442
77320,235.8697141,1.434
77321,235.87282797,1.428
77322,235.87585419,1.422
77323,235.87887203,1.416
77324,235.88199277,1.41
77325,235.88505388,1.404
77326,235.88804034,1.388
77327,235.89109977,1.378
77328,235.89413686,1.376
77329,235.89714617,1.372
77330,235.9002146,1.368
77331,235.90336869,1.366
77332,235.90636234,1.362
77333,235.90944032,1.358
77334,235.91247023,1.354
77335,235.91547634,1.35
77336,235.91849451,1.346
77337,235.92157879,1.342
77338,235.92460436,1.34
77339,235.92770293,1.338
77340,235.93080553,1.336
77341,235.93384373,1.332
77342,235.93679953,1.334
77343,235.93984332,1.334
77344,235.94288236,1.332
77345,235.94596819,1.332
77346,235.94898666,1.332
77347,235.95211506,1.332
77348,235.9551721,1.332
77349,235.95815575,1.33
77350,235.96120253,1.332
77351,235.96424382,1.332
77352,235.96740356,1.332
77353,235.97079054,1.332
77354,235.97346505,1.334
77355,235.97659053,1.332
77356,235.97954206,1.334
77357,235.98269803,1.334
77358,235.98575036,1.334
77359,235.98891742,1.334
77360,235.99192306,1.334
77361,235.99492638,1.334
77362,235.99813241,1.334
77363,236.00120451,1.334
77364,236.00406704,1.336
77365,236.00806223,1.336
77366,236.01016462,1.336
77367,236.01315179,1.336
77368,236.01619701,1.338
77369,236.01927421,1.336
77370,236.02227058,1.338
77371,236.02532514,1.338
77372,236.02842836,1.338
77373,236.03150879,1.338
77374,236.0344834,1.34
77375,236.03753105,1.34
77376,236.04059456,1.34
77377,236.04364505,1.342
77378,236.04667527,1.342
77379,236.04972788,1.344
77380,236.05277528,1.344
77381,236.05587123,1.344
77382,236.05889884,1.344
77383,236.0619508,1.344
77384,236.06507438,1.346
77385,236.06816767,1.346
77386,236.07107764,1.348
77387,236.07420788,1.348
77388,236.07717727,1.348
77389,236.08024292,1.348
77390,236.0832328,1.348
77391,236.0863481,1.35
77392,236.08936949,1.35
77393,236.09238708,1.35
77394,236.09544358,1.35
77395,236.09852073,1.35
77396,236.10150477,1.352
77397,236.10462229,1.352
77398,236.10769684,1.35
77399,236.11069267,1.352
77400,236.11375692,1.352
77401,236.11676153,1.352
77402,236.11980395,1.352
77403,236.1228293,1.352
77404,236.12587697,1.352
77405,236.12896649,1.352
77406,236.13202419,1.352
77407,236.13507936,1.352
77408,236.13807532,1.354
77409,236.1412221,1.354
77410,236.14420728,1.354
77411,236.14726064,1.354
77412,236.15030751,1.354
77413,236.15346184,1.354
77414,236.1569568,1.356
77415,236.15945873,1.356
77416,236.16265551,1.356
77417,236.16595216,1.358
77418,236.16916801,1.36
77419,236.17161253,1.36
77420,236.17465258,1.36
77421,236.17777723,1.362
77422,236.18073273,1.364
77423,236.18400321,1.364
77424,236.1871431,1.364
77425,236.1902241,1.366
77426,236.19338364,1.366
77427,236.19654312,1.366
77428,236.1990813,1.368
77429,236.20208716,1.368
77430,236.20513953,1.368
77431,236.20819753,1.368
77432,236.21126386,1.368
77433,236.21428473,1.368
77434,236.2173949,1.368
77435,236.22039899,1.368
77436,236.2234526,1.368
77437,236.22649221,1.366
77438,236.22954451,1.366
77439,236.2326179,1.366
77440,236.23571169,1.366
77441,236.2387226,1.366
77442,236.24177064,1.366
77443,236.24479845,1.364
77444,236.24792379,1.364
77445,236.25091678,1.364
77446,236.2539873,1.364
77447,236.25702925,1.364
77448,236.26007234,1.362
77449,236.26312125,1.362
77450,236.26619917,1.362
77451,236.26920149,1.362
77452,236.27228092,1.362
77453,236.27533238,1.362
77454,236.27842082,1.362
77455,236.28141182,1.362
77456,236.2845951,1.362
77457,236.28747827,1.356
77458,236.29105988,1.352
77459,236.29386286,1.356
77460,236.29692091,1.36
77461,236.29970904,1.362
77462,236.30297534,1.36
77463,236.30585121,1.358
77464,236.30964105,1.358
77465,236.31197454,1.358
77466,236.31500703,1.362
77467,236.31804799,1.368
77468,236.32106038,1.38
77469,236.32413623,1.39
77470,236.3274391,1.41
77471,236.33040627,1.44
77472,236.3346779,1.498
77473,236.33695323,1.524
77474,236.33950895,1.54
77475,236.34252767,1.532
77476,236.34550334,1.54
77477,236.34859925,1.546
77478,236.35158488,1.546
77479,236.35460556,1.542
77480,236.35772593,1.542
77481,236.36076706,1.542
77482,236.36378955,1.542
77483,236.36682417,1.538
77484,236.36996017,1.536
77485,236.37293632,1.534
77486,236.37605021,1.534
77487,236.37903434,1.536
77488,236.38209919,1.534
77489,236.38513119,1.534
77490,236.38805097,1.536
77491,236.39109019,1.536
77492,236.39414503,1.536
77493,236.39718067,1.536
77494,236.40027949,1.536
77495,236.40333104,1.538
77496,236.40636367,1.54
77497,236.4093894,1.54
77498,236.41248364,1.54
77499,236.41549947,1.54
77500,236.41860864,1.54
77501,236.42157895,1.542
77502,236.42472134,1.546
77503,236.42769569,1.548
77504,236.43072386,1.548
77505,236.43379127,1.548
77506,236.43685741,1.548
77507,236.43990204,1.55
77508,236.44293271,1.55
77509,236.4460036,1.55
77510,236.44903595,1.552
77511,236.4521951,1.556
77512,236.45514336,1.558
77513,236.45822188,1.56
77514,236.46140295,1.56
77515,236.46441819,1.56
77516,236.46737519,1.56
77517,236.47039286,1.56
77518,236.47346238,1.562
77519,236.47658023,1.562
77520,236.47964212,1.562
77521,236.48260051,1.562
77522,236.48563101,1.564
77523,236.48868117,1.564
77524,236.49181317,1.564
77525,236.4948484,1.566
77526,236.49788914,1.568
77527,236.50093267,1.566
77528,236.50396804,1.568
77529,236.5069826,1.568
77530,236.51005378,1.568
77531,236.5130943,1.568
77532,236.5161708,1.57
77533,236.51920682,1.57
77534,236.52229547,1.572
77535,236.5254139,1.572
77536,236.52839008,1.574
77537,236.53151667,1.574
77538,236.5345578,1.576
77539,236.53776769,1.576
77540,236.54068677,1.576
77541,236.54372412,1.578
77542,236.5467929,1.578
77543,236.54979401,1.578
77544,236.5528454,1.578
77545,236.55586571,1.58
77546,236.5589269,1.58
77547,236.56196847,1.58
77548,236.56502025,1.582
77549,236.56809695,1.582
77550,236.5711376,1.584
77551,236.57418823,1.586
77552,236.57729945,1.586
77553,236.58036699,1.586
77554,236.58336066,1.588
77555,236.58641434,1.59
77556,236.58954232,1.59
77557,236.59249734,1.592
77558,236.59600908,1.594
77559,236.59864741,1.596
77560,236.60167778,1.596
77561,236.60498669,1.596
77562,236.60781286,1.596
77563,236.6108423,1.596
77564,236.61395899,1.598
77565,236.61700703,1.598
77566,236.62009221,1.6
77567,236.62335701,1.6
77568,236.62615741,1.6
77569,236.62913397,1.602
77570,236.63217369,1.602
77571,236.63532803,1.602
77572,236.63832856,1.604
77573,236.64137756,1.604
77574,236.6443949,1.604
77575,236.64739762,1.604
77576,236.65045558,1.606
77577,236.65357629,1.606
77578,236.65656249,1.608
77579,236.65959986,1.608
77580,236.66268067,1.61
77581,236.66568499,1.61
77582,236.66876138,1.61
77583,236.67184069,1.612
77584,236.67486042,1.612
77585,236.67791551,1.614
77586,236.68096593,1.614
77587,236.68408993,1.614
77588,236.68707754,1.614
77589,236.69023942,1.616
77590,236.69317071,1.616
77591,236.69622634,1.618
77592,236.69933012,1.62
77593,236.70248751,1.62
77594,236.70538195,1.62
77595,236.7084194,1.62
77596,236.71146412,1.622
77597,236.71457401,1.624
77598,236.71758412,1.624
77599,236.72064458,1.624
77600,236.72376382,1.626
77601,236.72672934,1.626
77602,236.72975317,1.628
77603,236.73283199,1.628
77604,236.73584101,1.628
77605,236.73901469,1.63
77606,236.74202638,1.63
77607,236.74773467,1.632
77608,236.74840569,1.632
77609,236.75154121,1.632
77610,236.75424547,1.634
77611,236.75728986,1.636
77612,236.76040995,1.634
77613,236.76357493,1.636
77614,236.76644888,1.638
77615,236.76950278,1.638
77616,236.77247251,1.638
77617,236.77553041,1.64
77618,236.77857825,1.642
77619,236.7816743,1.642
77620,236.78468347,1.642
77621,236.7878359,1.644
77622,236.79077484,1.644
77623,236.79385988,1.644
77624,236.79693058,1.646
77625,236.79996369,1.646
77626,236.80306443,1.65
77627,236.80607127,1.65
77628,236.8091046,1.65
77629,236.8122503,1.652
77630,236.81521358,1.65
77631,236.81834412,1.652
77632,236.82140297,1.652
77633,236.82445614,1.652
77634,236.82746462,1.652
77635,236.83053962,1.652
77636,236.8336206,1.654
