Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3,data_4,data_5
1692169337.6176186,[],0,1.1019999980926514,0.7099999785423279,1.059999942779541,0.8539999723434448,0.8600000143051147,0.8339999914169312
1692169337.627535,[],0,1.1019999980926514,0.7099999785423279,1.059999942779541,0.8539999723434448,0.8600000143051147,0.8339999914169312
1692169337.6376615,[],0,1.1019999980926514,0.7080000042915344,1.059999942779541,0.8539999723434448,0.8600000143051147,0.8339999914169312
1692169337.647443,[],0,1.1019999980926514,0.7080000042915344,1.059999942779541,0.8539999723434448,0.8600000143051147,0.8339999914169312
1692169337.657588,[],0,1.1019999980926514,0.7099999785423279,1.059999942779541,0.8539999723434448,0.8600000143051147,0.8339999914169312
1692169337.6675386,[],0,1.1019999980926514,0.7099999785423279,1.059999942779541,0.8539999723434448,0.8600000143051147,0.8339999914169312
1692169337.6775472,[],0,1.1019999980926514,0.7099999785423279,1.059999942779541,0.8539999723434448,0.8600000143051147,0.8339999914169312
1692169337.6876502,[],0,1.1019999980926514,0.7099999785423279,1.059999942779541,0.8539999723434448,0.8579999804496765,0.8339999914169312
1692169337.6975682,[],0,1.1019999980926514,0.7080000042915344,1.059999942779541,0.8539999723434448,0.8579999804496765,0.8339999914169312
1692169337.7075908,[],0,1.1019999980926514,0.7080000042915344,1.059999942779541,0.8539999723434448,0.8579999804496765,0.8339999914169312
1692169337.717571,[],0,1.1019999980926514,0.7099999785423279,1.059999942779541,0.8539999723434448,0.8579999804496765,0.8339999914169312
1692169337.7281168,[],0,1.1019999980926514,0.7099999785423279,1.059999942779541,0.8539999723434448,0.8579999804496765,0.8339999914169312
1692169337.7374675,[],0,1.1019999980926514,0.7099999785423279,1.059999942779541,0.8539999723434448,0.8579999804496765,0.8339999914169312
1692169337.7475536,[],0,1.1019999980926514,0.7080000042915344,1.059999942779541,0.8539999723434448,0.8579999804496765,0.8339999914169312
1692169337.7576,[],0,1.1019999980926514,0.7099999785423279,1.059999942779541,0.8539999723434448,0.8579999804496765,0.8339999914169312
1692169337.7675285,[],0,1.1019999980926514,0.7080000042915344,1.059999942779541,0.8539999723434448,0.8579999804496765,0.8339999914169312
