Time,data
1714454525.5891562,2
1714454526.0095015,1
1714454526.9493227,2
1714454527.3991666,1
1714454528.2691941,2
1714454528.759368,1
1714454529.6191337,2
1714454530.0691652,1
1714454530.9091723,2
1714454531.3394415,1
1714454532.1692824,2
1714454532.6000226,1
1714454533.4392197,2
1714454533.8592324,1
1714454534.679162,2
1714454535.1194103,1
1714454535.9294636,2
1714454536.3914065,1
1714454537.2093782,2
1714454537.6591175,1
1714454538.4691284,2
1714454538.9293704,1
1714454539.7491763,2
1714454540.2592094,1
1714454541.0701737,2
1714454541.4891589,1
1714454542.2692218,2
1714454542.739137,1
1714454543.549328,2
1714454543.9995785,1
1714454544.819231,2
1714454545.2791805,1
1714454546.0992386,2
1714454546.5991387,1
1714454547.4194613,2
1714454547.8691509,1
1714454548.709132,2
1714454549.1591818,1
1714454549.9802184,2
1714454550.4191787,1
1714454551.2392344,2
1714454551.709458,1
1714454552.5391846,2
1714454552.9401264,1
1714454553.7691255,2
1714454554.2391627,1
1714454555.069328,2
1714454555.499186,1
1714454556.319304,2
1714454556.7891757,1
1714454557.6593454,2
1714454558.1392114,1
1714454558.9592066,2
1714454559.3593338,1
1714454560.2292223,2
1714454560.6791399,1
1714454561.5191414,2
1714454561.9992347,1
1714454562.8592265,2
1714454563.2691584,1
1714454564.0792332,2
1714454564.499879,1
1714454565.3191614,2
1714454565.7591727,1
1714454566.65923,2
1714454566.9992154,1
1714454567.8491821,2
1714454568.309165,1
1714454569.0994582,2
1714454569.499148,1
1714454570.3092747,2
1714454570.759715,1
1714454571.5991418,2
1714454572.0591507,1
1714454572.8892035,2
1714454573.3296707,1
1714454574.169158,2
1714454574.6291366,1
1714454575.489125,2
1714454575.9991586,1
1714454576.809209,2
1714454577.2591622,1
1714454578.0991647,2
1714454578.5191803,1
1714454579.3514578,2
1714454579.8798254,1
1714454580.7393165,2
1714454581.1791594,1
1714454581.9494665,2
1714454582.3796625,1
1714454583.2092893,2
1714454583.6593957,1
1714454584.469266,2
1714454584.9017832,1
1714454585.7392168,2
1714454586.2294059,1
1714454587.0692174,2
1714454587.4792151,1
1714454588.2993796,2
1714454588.779738,1
1714454589.6391966,2
1714454590.1191921,1
1714454590.9093027,2
1714454591.3392317,1
1714454592.2094169,2
1714454592.669232,1
1714454593.499193,2
1714454593.96914,1
1714454594.7993574,2
1714454595.2691157,1
1714454596.1093988,2
1714454596.589378,1
1714454597.4194384,2
1714454597.8791435,1
1714454598.709159,2
1714454599.1991265,1
1714454600.0391965,2
1714454600.4491534,1
1714454601.2795873,2
1714454601.7393382,1
1714454602.5491447,2
1714454602.979385,1
1714454603.8091712,2
1714454604.269662,1
1714454605.0891294,2
1714454605.5791857,1
1714454606.4091775,2
1714454606.8192372,1
1714454607.6292346,2
1714454608.049276,1
1714454608.88917,2
1714454609.3391585,1
1714454610.1891513,2
1714454610.7092078,1
1714454611.5591552,2
1714454611.9693875,1
1714454612.799329,2
1714454613.1991653,1
1714454614.0293245,2
1714454614.4891543,1
1714454615.2992103,2
1714454615.769183,1
1714454616.5991716,2
1714454617.0892532,1
1714454617.9291632,2
1714454618.3591735,1
1714454619.1493425,2
1714454619.579254,1
1714454620.4096494,2
1714454620.8591416,1
1714454621.6892319,2
1714454622.129303,1
1714454622.969402,2
1714454623.4596667,1
1714454624.2791247,2
1714454624.7594445,1
1714454625.6291356,2
1714454626.109168,1
1714454626.919213,2
1714454627.329268,1
1714454628.139728,2
1714454628.549318,1
1714454629.3692172,2
1714454629.839163,1
1714454630.6393526,2
1714454631.0791519,1
1714454631.909743,2
1714454632.2991984,1
1714454633.129182,2
1714454633.5791788,1
1714454634.39916,2
1714454634.8391829,1
1714454635.6697514,2
1714454636.069219,1
1714454636.899201,2
1714454637.3797402,1
1714454638.1892216,2
1714454638.659192,1
1714454639.469185,2
1714454639.8592021,1
1714454640.7094233,2
1714454641.1792555,1
1714454642.0191786,2
1714454642.4292555,1
1714454643.2409313,2
1714454643.7091355,1
1714454644.529145,2
1714454645.0091932,1
1714454645.8091388,2
1714454646.3092134,1
1714454647.139174,2
1714454647.4192097,1
1714454648.7191598,2
1714454648.8494952,1
1714454649.9192426,2
1714454650.1992114,1
1714454651.4793622,2
1714454651.5794444,1
1714454652.6892865,2
1714454653.1493213,1
1714454654.409224,2
1714454654.4893005,1
