Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,data_14,data_15,data_16,data_17,data_18,data_19,data_20
1714454509.2277799,[],0,88.97000122070312,7.679999828338623,12.1899995803833,100.37999725341797,1.2100000381469727,45.38999938964844,102.33999633789062,-10.5,-3.119999885559082,88.94999694824219,0.25999999046325684,-128.66000366210938,86.05999755859375,-6.150000095367432,-75.9000015258789,91.73999786376953,-1.0299999713897705,-25.280000686645508,67.4000015258789,-9.699999809265137,-110.1500015258789
