,Name,Sync,F1X1,F1X3,F1Y1,F1Y2,F1Z1,F1Z2,F1Z3,F1Z4,F2X1,F2X3,F2Y1,F2Y2,F2Z1,F2Z2,F2Z3,F2Z4
810,1.35,10455.0,-49.0,-43.0,-55.0,-38.0,-41.0,-30.0,-32.0,-41.0,-70.0,-62.0,-65.0,-62.0,-59.0,-56.0,-56.0,-62.0
811,1.351667,10452.0,-40.0,-35.0,-42.0,-23.0,-27.0,-14.0,-17.0,-28.0,-44.0,-33.0,-32.0,-34.0,-29.0,-23.0,-29.0,-30.0
812,1.353333,10453.0,-28.0,-22.0,-30.0,-13.0,-17.0,-2.0,-13.0,-15.0,-28.0,-18.0,-14.0,-22.0,-14.0,-13.0,-10.0,-17.0
813,1.355,10450.0,-24.0,-22.0,-27.0,-15.0,-14.0,0.0,-8.0,-15.0,-29.0,-19.0,-15.0,-13.0,-10.0,-6.0,-10.0,-18.0
814,1.356667,10434.0,-28.0,-18.0,-32.0,-13.0,-13.0,-6.0,-6.0,-13.0,-24.0,-17.0,-15.0,-16.0,-15.0,-9.0,-5.0,-17.0
815,1.358333,10456.0,-49.0,-45.0,-56.0,-40.0,-41.0,-28.0,-33.0,-42.0,-71.0,-62.0,-62.0,-62.0,-60.0,-57.0,-54.0,-65.0
816,1.36,10439.0,-40.0,-33.0,-41.0,-22.0,-24.0,-15.0,-19.0,-26.0,-43.0,-34.0,-33.0,-30.0,-35.0,-24.0,-24.0,-31.0
817,1.361667,10451.0,-28.0,-19.0,-32.0,-17.0,-14.0,-2.0,-12.0,-16.0,-26.0,-24.0,-17.0,-18.0,-15.0,-13.0,-7.0,-22.0
818,1.363333,10456.0,-27.0,-19.0,-28.0,-13.0,-14.0,-1.0,-8.0,-15.0,-26.0,-16.0,-16.0,-10.0,-16.0,-9.0,-8.0,-17.0
819,1.365,10464.0,-28.0,-19.0,-30.0,-15.0,-10.0,-1.0,-6.0,-15.0,-22.0,-18.0,-17.0,-14.0,-10.0,-7.0,-5.0,-15.0
820,1.366667,10459.0,-54.0,-43.0,-51.0,-40.0,-38.0,-28.0,-38.0,-43.0,-69.0,-61.0,-64.0,-61.0,-59.0,-63.0,-54.0,-61.0
821,1.368333,10438.0,-38.0,-33.0,-40.0,-27.0,-27.0,-16.0,-19.0,-24.0,-43.0,-28.0,-40.0,-31.0,-31.0,-27.0,-23.0,-29.0
822,1.37,10450.0,-30.0,-20.0,-32.0,-14.0,-13.0,-4.0,-10.0,-17.0,-29.0,-16.0,-19.0,-17.0,-13.0,-13.0,-10.0,-18.0
823,1.371667,10450.0,-24.0,-23.0,-27.0,-12.0,-18.0,-1.0,-9.0,-17.0,-26.0,-15.0,-19.0,-16.0,-10.0,-8.0,-8.0,-13.0
824,1.373333,10462.0,-24.0,-23.0,-28.0,-12.0,-10.0,-2.0,-5.0,-16.0,-26.0,-14.0,-16.0,-15.0,-10.0,-7.0,-12.0,-16.0
825,1.375,10450.0,-53.0,-43.0,-53.0,-37.0,-41.0,-29.0,-36.0,-37.0,-70.0,-61.0,-62.0,-67.0,-60.0,-58.0,-56.0,-63.0
826,1.376667,10452.0,-38.0,-34.0,-43.0,-24.0,-24.0,-15.0,-19.0,-26.0,-48.0,-35.0,-32.0,-33.0,-29.0,-23.0,-27.0,-31.0
827,1.378333,10454.0,-28.0,-19.0,-30.0,-15.0,-16.0,-6.0,-8.0,-15.0,-28.0,-18.0,-15.0,-19.0,-14.0,-13.0,-9.0,-18.0
828,1.38,10448.0,-26.0,-19.0,-30.0,-12.0,-13.0,0.0,-10.0,-16.0,-27.0,-18.0,-17.0,-15.0,-12.0,-9.0,-5.0,-20.0
829,1.381667,10438.0,-26.0,-19.0,-27.0,-13.0,-15.0,-4.0,-7.0,-15.0,-26.0,-18.0,-15.0,-14.0,-19.0,-7.0,-9.0,-14.0
830,1.383333,10446.0,-51.0,-43.0,-58.0,-38.0,-40.0,-30.0,-37.0,-38.0,-68.0,-69.0,-64.0,-62.0,-62.0,-55.0,-54.0,-65.0
831,1.385,10445.0,-38.0,-35.0,-41.0,-26.0,-28.0,-12.0,-18.0,-29.0,-44.0,-34.0,-35.0,-32.0,-32.0,-27.0,-23.0,-30.0
832,1.386667,10455.0,-32.0,-20.0,-29.0,-19.0,-14.0,-3.0,-13.0,-16.0,-27.0,-24.0,-19.0,-16.0,-14.0,-10.0,-13.0,-17.0
833,1.388333,10458.0,-28.0,-19.0,-28.0,-13.0,-12.0,1.0,-12.0,-15.0,-26.0,-16.0,-15.0,-14.0,-13.0,-14.0,-6.0,-17.0
834,1.39,10447.0,-26.0,-20.0,-28.0,-14.0,-13.0,-2.0,-7.0,-16.0,-23.0,-16.0,-21.0,-14.0,-9.0,-9.0,-5.0,-14.0
835,1.391667,10439.0,-51.0,-43.0,-54.0,-38.0,-40.0,-30.0,-33.0,-44.0,-70.0,-61.0,-62.0,-61.0,-56.0,-62.0,-57.0,-59.0
836,1.393333,10454.0,-41.0,-32.0,-41.0,-23.0,-26.0,-9.0,-21.0,-27.0,-44.0,-34.0,-41.0,-33.0,-28.0,-23.0,-27.0,-30.0
837,1.395,10454.0,-29.0,-22.0,-30.0,-14.0,-15.0,-6.0,-8.0,-17.0,-30.0,-16.0,-17.0,-17.0,-13.0,-13.0,-13.0,-18.0
838,1.396667,10443.0,-28.0,-18.0,-28.0,-10.0,-15.0,0.0,-9.0,-15.0,-24.0,-15.0,-14.0,-17.0,-12.0,-9.0,-8.0,-14.0
839,1.398333,10467.0,-26.0,-23.0,-27.0,-10.0,-17.0,-1.0,-5.0,-16.0,-32.0,-17.0,-14.0,-14.0,-14.0,-6.0,-14.0,-18.0
840,1.4,10439.0,-50.0,-44.0,-54.0,-36.0,-40.0,-30.0,-34.0,-42.0,-72.0,-60.0,-61.0,-65.0,-61.0,-58.0,-54.0,-67.0
841,1.401667,10454.0,-40.0,-32.0,-42.0,-23.0,-26.0,-14.0,-19.0,-22.0,-46.0,-35.0,-33.0,-32.0,-29.0,-26.0,-23.0,-35.0
842,1.403333,10455.0,-28.0,-20.0,-28.0,-13.0,-14.0,-6.0,-7.0,-17.0,-28.0,-21.0,-18.0,-16.0,-19.0,-12.0,-10.0,-17.0
843,1.405,10448.0,-26.0,-20.0,-31.0,-10.0,-10.0,-3.0,-9.0,-16.0,-24.0,-20.0,-18.0,-16.0,-13.0,-9.0,-4.0,-21.0
844,1.406667,10456.0,-26.0,-18.0,-26.0,-10.0,-13.0,0.0,-13.0,-18.0,-28.0,-14.0,-13.0,-10.0,-15.0,-9.0,-7.0,-14.0
845,1.408333,10443.0,-50.0,-43.0,-54.0,-37.0,-40.0,-29.0,-33.0,-40.0,-69.0,-67.0,-64.0,-62.0,-61.0,-57.0,-57.0,-62.0
846,1.41,10432.0,-42.0,-32.0,-40.0,-23.0,-23.0,-13.0,-21.0,-27.0,-44.0,-35.0,-35.0,-30.0,-30.0,-30.0,-21.0,-35.0
847,1.411667,10447.0,-28.0,-22.0,-26.0,-14.0,-16.0,-3.0,-10.0,-17.0,-28.0,-19.0,-22.0,-16.0,-13.0,-10.0,-7.0,-14.0
848,1.413333,10458.0,-30.0,-19.0,-26.0,-13.0,-14.0,-1.0,-7.0,-16.0,-26.0,-19.0,-16.0,-13.0,-9.0,-14.0,-9.0,-13.0
849,1.415,10456.0,-26.0,-16.0,-26.0,-10.0,-15.0,-3.0,-10.0,-14.0,-23.0,-14.0,-20.0,-14.0,-12.0,-7.0,-8.0,-17.0
850,1.416667,10442.0,-49.0,-48.0,-50.0,-35.0,-41.0,-28.0,-31.0,-44.0,-72.0,-61.0,-63.0,-62.0,-57.0,-59.0,-57.0,-61.0
851,1.418333,10439.0,-41.0,-32.0,-41.0,-21.0,-28.0,-16.0,-19.0,-24.0,-44.0,-35.0,-33.0,-35.0,-30.0,-26.0,-24.0,-27.0
852,1.42,10447.0,-28.0,-23.0,-26.0,-12.0,-17.0,-2.0,-10.0,-18.0,-30.0,-17.0,-18.0,-17.0,-15.0,-7.0,-17.0,-22.0
853,1.421667,10450.0,-27.0,-20.0,-26.0,-10.0,-13.0,-2.0,-10.0,-15.0,-24.0,-16.0,-14.0,-20.0,-12.0,-7.0,-5.0,-16.0
854,1.423333,10446.0,-24.0,-18.0,-28.0,-10.0,-12.0,-3.0,-8.0,-15.0,-31.0,-17.0,-15.0,-14.0,-10.0,-8.0,-9.0,-19.0
855,1.425,10457.0,-51.0,-44.0,-49.0,-34.0,-40.0,-29.0,-32.0,-42.0,-70.0,-68.0,-61.0,-62.0,-64.0,-56.0,-55.0,-69.0
856,1.426667,10448.0,-40.0,-32.0,-42.0,-23.0,-27.0,-15.0,-18.0,-24.0,-49.0,-36.0,-35.0,-30.0,-29.0,-27.0,-20.0,-35.0
857,1.428333,10448.0,-28.0,-20.0,-26.0,-14.0,-14.0,-3.0,-15.0,-16.0,-28.0,-20.0,-18.0,-15.0,-20.0,-12.0,-9.0,-18.0
858,1.43,10446.0,-26.0,-17.0,-26.0,-12.0,-13.0,-2.0,-6.0,-14.0,-26.0,-20.0,-17.0,-14.0,-12.0,-8.0,-6.0,-18.0
859,1.431667,10447.0,-28.0,-18.0,-27.0,-9.0,-12.0,-1.0,-10.0,-13.0,-24.0,-15.0,-17.0,-13.0,-9.0,-13.0,-5.0,-17.0
860,1.433333,10462.0,-51.0,-45.0,-48.0,-37.0,-41.0,-27.0,-35.0,-44.0,-69.0,-62.0,-65.0,-62.0,-58.0,-58.0,-56.0,-57.0
861,1.435,10472.0,-43.0,-33.0,-37.0,-22.0,-28.0,-15.0,-22.0,-26.0,-44.0,-35.0,-34.0,-31.0,-28.0,-28.0,-24.0,-32.0
862,1.436667,10447.0,-29.0,-20.0,-27.0,-10.0,-17.0,-3.0,-8.0,-14.0,-27.0,-16.0,-26.0,-16.0,-14.0,-9.0,-8.0,-18.0
863,1.438333,10453.0,-29.0,-20.0,-27.0,-9.0,-14.0,0.0,-7.0,-18.0,-24.0,-16.0,-15.0,-14.0,-9.0,-7.0,-12.0,-13.0
864,1.44,10457.0,-26.0,-18.0,-23.0,-8.0,-14.0,-1.0,-6.0,-14.0,-26.0,-15.0,-15.0,-17.0,-13.0,-8.0,-8.0,-17.0
865,1.441667,10456.0,-48.0,-45.0,-49.0,-35.0,-37.0,-26.0,-36.0,-42.0,-75.0,-62.0,-60.0,-61.0,-59.0,-57.0,-60.0,-64.0
866,1.443333,10432.0,-41.0,-33.0,-38.0,-21.0,-24.0,-16.0,-18.0,-26.0,-45.0,-34.0,-30.0,-37.0,-29.0,-27.0,-23.0,-30.0
867,1.445,10454.0,-30.0,-21.0,-29.0,-10.0,-13.0,-5.0,-8.0,-15.0,-32.0,-22.0,-16.0,-16.0,-15.0,-9.0,-13.0,-23.0
868,1.446667,10452.0,-27.0,-23.0,-26.0,-9.0,-12.0,-3.0,-7.0,-15.0,-24.0,-18.0,-13.0,-13.0,-15.0,-8.0,-6.0,-17.0
869,1.448333,10439.0,-29.0,-19.0,-26.0,-8.0,-13.0,-2.0,-9.0,-12.0,-27.0,-19.0,-15.0,-13.0,-12.0,-10.0,-5.0,-18.0
870,1.45,10453.0,-62.0,-47.0,-49.0,-38.0,-40.0,-29.0,-36.0,-41.0,-72.0,-62.0,-61.0,-58.0,-67.0,-57.0,-56.0,-64.0
871,1.451667,10451.0,-55.0,-38.0,-32.0,-23.0,-28.0,-14.0,-21.0,-31.0,-41.0,-38.0,-32.0,-29.0,-31.0,-26.0,-21.0,-33.0
872,1.453333,10450.0,-41.0,-24.0,-15.0,-6.0,-7.0,0.0,-12.0,-18.0,-28.0,-16.0,-12.0,-7.0,-15.0,-14.0,-9.0,-19.0
873,1.455,10451.0,-32.0,-23.0,-16.0,-4.0,-4.0,5.0,-10.0,-15.0,-21.0,-14.0,-13.0,-7.0,-10.0,-9.0,-8.0,-16.0
874,1.456667,10444.0,-28.0,-24.0,-18.0,-1.0,-5.0,4.0,-8.0,-15.0,-20.0,-13.0,-8.0,0.0,-8.0,-10.0,-10.0,-15.0
875,1.458333,10451.0,-53.0,-57.0,-40.0,-18.0,-34.0,-24.0,-38.0,-41.0,-62.0,-55.0,-60.0,-49.0,-60.0,-56.0,-57.0,-60.0
876,1.46,10469.0,-43.0,-45.0,-27.0,-8.0,-22.0,-10.0,-17.0,-29.0,-38.0,-30.0,-26.0,-18.0,-28.0,-26.0,-28.0,-32.0
