time,vout
61.78011294,0.91
61.78327646,0.912
61.78641376,0.914
61.78949543,0.916
61.7926247,0.918
61.79578557,0.92
61.79884252,0.922
61.80205476,0.924
61.80513583,0.924
61.80816459,0.928
61.8113667,0.928
61.81441404,0.93
61.81749915,0.932
61.8206767,0.932
61.82389263,0.936
61.82689737,0.936
61.8302818,0.938
61.83316776,0.938
61.83625285,0.94
61.83934774,0.942
61.84247596,0.942
61.84559755,0.942
61.84875702,0.944
61.85206293,0.944
61.85495102,0.946
61.85807641,0.946
61.86117741,0.948
61.86443791,0.95
61.86740765,0.952
61.87047715,0.952
61.87362104,0.952
61.87680935,0.954
61.87985909,0.954
61.8830055,0.954
61.8860725,0.954
61.88922924,0.954
61.89239726,0.954
61.89556678,0.954
61.89864383,0.954
61.90173102,0.954
61.90483126,0.956
61.90794663,0.954
61.9111073,0.954
61.91419046,0.956
61.91731783,0.956
61.92051533,0.956
61.92362267,0.956
61.926796,0.96
61.92982969,0.956
61.93292687,0.956
61.93605776,0.956
61.93917446,0.954
61.94229896,0.954
61.94541676,0.952
61.94850317,0.956
61.95165098,0.952
61.95478846,0.952
61.95792994,0.952
61.96103841,0.952
61.96410407,0.952
61.96723822,0.95
61.97031561,0.95
61.97346481,0.946
61.97658183,0.946
61.97973972,0.942
61.9828327,0.942
61.98599911,0.94
61.98913104,0.938
61.99217289,0.936
61.99531265,0.932
61.99843587,0.928
62.00154582,0.926
62.00466315,0.924
62.00783417,0.922
62.01094254,0.916
62.01401783,0.91
62.01718909,0.902
62.02019926,0.898
62.02338159,0.896
62.02651135,0.896
62.02959468,0.894
62.03281235,0.894
62.0358398,0.892
62.03896189,0.892
62.04201919,0.89
62.04512489,0.89
62.04823774,0.89
62.05137144,0.89
62.05448433,0.892
62.05756485,0.892
62.06074835,0.89
62.06382663,0.888
62.06692005,0.89
62.07006548,0.892
62.07316426,0.89
62.07626387,0.888
62.07936837,0.888
62.08252098,0.886
62.08558374,0.884
62.08876211,0.88
62.09186656,0.878
62.09497561,0.874
62.09809717,0.872
62.1012502,0.872
62.10432093,0.864
62.10741883,0.86
62.11052222,0.856
62.11367876,0.846
62.11684713,0.838
62.11992237,0.83
62.12305515,0.826
62.12617089,0.808
62.12922983,0.79
62.13233048,0.762
62.13548202,0.738
62.13854893,0.712
62.14169013,0.69
62.14488717,0.664
62.14793728,0.636
62.15104948,0.616
62.15413259,0.608
62.1572348,0.594
62.16034398,0.584
62.16349194,0.57
62.16661969,0.556
62.16980689,0.544
62.17284611,0.532
62.17592711,0.508
62.17903756,0.49
62.18214496,0.47
62.1852602,0.444
62.18840178,0.424
62.191488,0.39
62.19459311,0.358
62.19777624,0.33
62.20084293,0.3
62.20395063,0.258
62.20711518,0.242
62.21020652,0.238
62.21331174,0.244
62.21643918,0.258
62.21954298,0.274
62.2226592,0.286
62.22585918,0.296
62.22892207,0.3
62.23203257,0.304
62.23514824,0.312
62.23829959,0.322
62.24138304,0.328
62.24446613,0.33
62.24758868,0.334
62.2506997,0.336
62.25380961,0.342
62.25694155,0.344
62.26008567,0.346
62.26312878,0.346
62.26623807,0.348
62.26938119,0.348
62.27249724,0.346
62.27562193,0.346
62.27868463,0.344
62.28186654,0.342
62.28491326,0.344
62.28804211,0.344
62.2912023,0.344
62.29427246,0.344
62.29738339,0.346
62.30048206,0.344
62.30366892,0.346
62.30678398,0.348
62.30984237,0.354
62.31297802,0.356
62.316131,0.356
62.31919341,0.356
62.32227683,0.36
62.32546387,0.362
62.32850381,0.362
62.33163998,0.364
62.33481933,0.364
62.33794707,0.362
62.34108639,0.362
62.34408374,0.362
62.34729215,0.36
62.35031669,0.36
62.35343228,0.356
62.35657005,0.354
62.35980274,0.354
62.36282311,0.352
62.36593472,0.352
62.36905981,0.352
62.37210733,0.352
62.37523361,0.352
62.37834659,0.352
62.38149815,0.35
62.38456826,0.348
62.38769837,0.346
62.39079976,0.344
62.39392155,0.344
62.39699519,0.34
62.40010941,0.34
62.40323374,0.338
62.40631674,0.338
62.40948674,0.334
62.41251913,0.332
62.41572472,0.326
62.4188385,0.322
62.42206502,0.322
62.42504874,0.32
62.42819313,0.32
62.43136281,0.318
62.43501154,0.314
62.43755807,0.31
62.44061074,0.308
62.44410489,0.306
62.44687368,0.304
62.44994481,0.304
62.45304989,0.298
62.45693389,0.296
62.45929656,0.294
62.46240392,0.294
62.4659892,0.29
62.46864046,0.288
62.47185869,0.286
62.47490261,0.282
62.47838691,0.28
62.48113081,0.276
62.48422881,0.274
62.48805948,0.27
62.49049746,0.27
62.49361496,0.268
62.49671496,0.266
62.50047187,0.266
62.50298235,0.264
62.50610846,0.262
62.50958507,0.258
62.51232065,0.258
62.51548326,0.256
62.51853981,0.252
62.52168383,0.25
62.52478109,0.26
62.52793554,0.264
62.53104163,0.264
62.53410663,0.272
62.53726398,0.28
62.54033793,0.284
62.54344494,0.29
62.54653698,0.3
62.54966811,0.312
62.55284783,0.316
62.5559328,0.32
62.55896831,0.326
62.56209276,0.33
62.56524739,0.332
62.56838424,0.346
62.57156826,0.352
62.57461492,0.358
62.57779917,0.364
62.58087037,0.38
62.58399704,0.408
62.58710898,0.428
62.59023119,0.454
62.59329804,0.466
62.59639361,0.516
62.5995133,0.542
62.60263396,0.524
62.60574472,0.502
62.60890015,0.494
62.6120167,0.496
62.6151018,0.502
62.61822763,0.51
62.62139396,0.528
62.62447681,0.558
62.627597,0.586
62.63070756,0.628
62.63390278,0.658
62.6369733,0.674
62.64015867,0.702
62.64321515,0.708
62.64628365,0.71
62.64942628,0.712
62.65268489,0.712
62.6556593,0.716
62.65881389,0.722
62.66196485,0.73
