sync,time,vout
1.0,0.04686613,0.1
1.0,0.04999944,0.104
1.0,0.05307155,0.1
1.0,0.05619341,0.102
1.0,0.05931605,0.102
1.0,0.06243356,0.102
1.0,0.0655428,0.104
1.0,0.06867239,0.1
1.0,0.07176394,0.1
1.0,0.07493976,0.1
1.0,0.07800261,0.102
1.0,0.08111922,0.104
1.0,0.08423698,0.102
1.0,0.08737467,0.1
1.0,0.09046404,0.1
1.0,0.09358528,0.102
1.0,0.0963673,0.1
1.0,0.0994802,0.104
1.0,0.10262011,0.102
1.0,0.10571585,0.096
1.0,0.10883424,0.104
1.0,0.11194848,0.102
1.0,0.11506461,0.102
1.0,0.11818165,0.102
1.0,0.12129026,0.1
1.0,0.12441207,0.1
1.0,0.12752078,0.102
1.0,0.13068017,0.102
1.0,0.13375931,0.104
1.0,0.13688413,0.102
1.0,0.13998368,0.098
1.0,0.14309767,0.104
1.0,0.14621337,0.102
1.0,0.14932091,0.1
1.0,0.15243478,0.1
1.0,0.15555593,0.1
1.0,0.1586928,0.1
1.0,0.16178341,0.102
1.0,0.1648872,0.1
1.0,0.16800339,0.1
1.0,0.17111215,0.1
1.0,0.17421633,0.1
1.0,0.17732548,0.1
1.0,0.18043859,0.102
1.0,0.18354811,0.098
1.0,0.1867078,0.1
1.0,0.18977698,0.096
1.0,0.19288467,0.102
1.0,0.19600719,0.1
1.0,0.19911839,0.1
1.0,0.20222322,0.1
1.0,0.20532791,0.102
1.0,0.20844313,0.102
1.0,0.2115505,0.1
1.0,0.21469378,0.1
1.0,0.21778398,0.1
1.0,0.22089078,0.1
1.0,0.2240113,0.102
1.0,0.2271215,0.104
1.0,0.23024715,0.102
1.0,0.23335293,0.104
1.0,0.23646907,0.102
1.0,0.23964178,0.102
1.0,0.24270463,0.104
1.0,0.24582372,0.102
1.0,0.24894993,0.102
1.0,0.25205789,0.1
1.0,0.25517402,0.102
1.0,0.25829069,0.102
1.0,0.26139543,0.1
1.0,0.26450393,0.1
1.0,0.26764667,0.102
1.0,0.2707382,0.102
1.0,0.27384883,0.098
1.0,0.27696906,0.1
1.0,0.28007906,0.1
1.0,0.28318787,0.102
1.0,0.28630222,0.102
1.0,0.28942057,0.102
1.0,0.2925263,0.1
1.0,0.29564811,0.1
1.0,0.29875826,0.1
1.0,0.30186255,0.1
1.0,0.30497717,0.102
1.0,0.30808331,0.1
1.0,0.31120793,0.1
1.0,0.31430848,0.102
1.0,0.31743218,0.098
1.0,0.32054731,0.102
1.0,0.32371463,0.1
1.0,0.32679509,0.1
1.0,0.3298922,0.102
1.0,0.333013,0.1
1.0,0.33612122,0.102
1.0,0.33924165,0.1
1.0,0.34234698,0.104
1.0,0.34546489,0.102
1.0,0.3485725,0.102
1.0,0.35171518,0.102
1.0,0.35480617,0.102
1.0,0.35791191,0.098
1.0,0.36101509,0.102
1.0,0.36412968,0.104
1.0,0.36724659,0.104
1.0,0.37035193,0.102
1.0,0.37347698,0.1
1.0,0.37658917,0.102
1.0,0.37972622,0.102
1.0,0.38281891,0.104
1.0,0.38593324,0.102
1.0,0.38905013,0.104
1.0,0.392166,0.102
1.0,0.39527107,0.102
1.0,0.39839524,0.098
1.0,0.4014923,0.1
1.0,0.40466518,0.102
1.0,0.40772452,0.1
1.0,0.41084759,0.102
1.0,0.41395722,0.102
1.0,0.41707996,0.102
1.0,0.42019887,0.102
1.0,0.42331502,0.102
1.0,0.42642006,0.096
1.0,0.42954204,0.102
1.0,0.43266896,0.106
1.0,0.43576531,0.104
1.0,0.43888354,0.102
1.0,0.44200576,0.102
1.0,0.44511324,0.104
1.0,0.44822978,0.104
1.0,0.45133822,0.102
1.0,0.45445259,0.102
1.0,0.45756865,0.106
1.0,0.46073389,0.104
1.0,0.4638008,0.102
1.0,0.46691818,0.102
1.0,0.47003355,0.104
1.0,0.47314639,0.104
1.0,0.47626324,0.106
1.0,0.47936774,0.104
1.0,0.4824842,0.102
1.0,0.48560563,0.104
1.0,0.48874102,0.104
1.0,0.4918325,0.104
1.0,0.49494687,0.104
1.0,0.49807168,0.102
1.0,0.50118869,0.102
1.0,0.50430165,0.106
1.0,0.5074137,0.106
1.0,0.51051796,0.102
1.0,0.51368326,0.104
1.0,0.51677691,0.104
1.0,0.51988367,0.104
1.0,0.52299576,0.108
1.0,0.52612226,0.104
1.0,0.52923776,0.106
1.0,0.53235115,0.106
1.0,0.53546631,0.106
1.0,0.53858722,0.104
1.0,0.54174239,0.106
1.0,0.544829,0.106
1.0,0.54793935,0.108
1.0,0.55106217,0.104
1.0,0.5541705,0.106
1.0,0.55729417,0.11
1.0,0.56042113,0.106
1.0,0.56351467,0.106
1.0,0.56680341,0.104
1.0,0.5697565,0.106
1.0,0.57287215,0.108
1.0,0.57599017,0.106
1.0,0.57910661,0.106
1.0,0.58221459,0.106
1.0,0.5853395,0.104
1.0,0.58844433,0.106
1.0,0.59155087,0.104
1.0,0.59469333,0.106
1.0,0.59778878,0.11
1.0,0.60090372,0.108
1.0,0.60401242,0.106
1.0,0.60712437,0.108
1.0,0.61023726,0.104
1.0,0.613353,0.106
1.0,0.61646946,0.106
1.0,0.61957469,0.106
1.0,0.6226972,0.106
1.0,0.62582135,0.108
1.0,0.62893135,0.106
1.0,0.6320567,0.108
1.0,0.63516107,0.11
1.0,0.63827831,0.108
1.0,0.64139235,0.108
1.0,0.64450878,0.106
1.0,0.64763035,0.108
1.0,0.65075831,0.108
1.0,0.65385496,0.108
1.0,0.65697872,0.114
1.0,0.66009617,0.11
1.0,0.66320546,0.11
1.0,0.66632644,0.11
1.0,0.6694378,0.108
1.0,0.67254252,0.108
1.0,0.67570611,0.108
1.0,0.67879296,0.11
1.0,0.68190317,0.108
1.0,0.68502557,0.11
1.0,0.68814096,0.11
1.0,0.69126609,0.102
1.0,0.69438928,0.108
1.0,0.69748996,0.112
1.0,0.70060528,0.11
1.0,0.7037737,0.112
1.0,0.7068543,0.11
1.0,0.7099638,0.112
1.0,0.71308326,0.112
1.0,0.71619409,0.112
1.0,0.719319,0.114
1.0,0.7224148,0.114
1.0,0.72554059,0.114
1.0,0.72871426,0.116
1.0,0.73178855,0.116
1.0,0.73490511,0.114
1.0,0.73802248,0.116
1.0,0.74114678,0.114
1.0,0.7442735,0.116
1.0,0.74738335,0.116
1.0,0.75050752,0.118
1.0,0.75362287,0.116
1.0,0.7567883,0.116
1.0,0.7598663,0.114
1.0,0.76298746,0.116
1.0,0.76610159,0.118
1.0,0.76922257,0.116
1.0,0.77234342,0.116
1.0,0.77545291,0.114
1.0,0.77857989,0.114
1.0,0.78171959,0.114
1.0,0.78480439,0.116
1.0,0.78792157,0.114
1.0,0.79103917,0.114
1.0,0.7941568,0.114
1.0,0.79728243,0.114
1.0,0.8004057,0.116
1.0,0.80352172,0.112
1.0,0.80663067,0.11
1.0,0.80978346,0.114
1.0,0.81286809,0.112
1.0,0.8159788,0.112
1.0,0.81910174,0.11
1.0,0.82221078,0.112
1.0,0.82533413,0.114
1.0,0.82846022,0.11
1.0,0.83156746,0.108
1.0,0.834729,0.108
1.0,0.8377958,0.11
1.0,0.84090717,0.11
1.0,0.84403598,0.114
1.0,0.84716439,0.108
1.0,0.85028939,0.106
1.0,0.85338855,0.108
1.0,0.85649456,0.108
1.0,0.85961885,0.108
1.0,0.86283615,0.108
1.0,0.86590215,0.106
1.0,0.86896765,0.11
1.0,0.872071,0.108
1.0,0.87518505,0.106
1.0,0.87831231,0.108
1.0,0.88142665,0.106
1.0,0.88454396,0.102
1.0,0.8877118,0.108
1.0,0.89082533,0.108
1.0,0.893896,0.106
1.0,0.89702335,0.108
1.0,0.90012613,0.11
1.0,0.90324081,0.106
1.0,0.906362,0.108
1.0,0.90953502,0.108
1.0,0.91264452,0.108
1.0,0.9157388,0.106
1.0,0.91883765,0.108
1.0,0.92196118,0.108
1.0,0.92506824,0.108
1.0,0.92818504,0.108
1.0,0.93135442,0.114
1.0,0.93447109,0.108
1.0,0.93756755,0.108
1.0,0.94064996,0.108
1.0,0.94380713,0.108
1.0,0.9468912,0.108
1.0,0.94999793,0.104
1.0,0.95312283,0.106
1.0,0.95627504,0.102
1.0,0.95939987,0.106
1.0,0.96245085,0.106
1.0,0.96556435,0.106
1.0,0.96868142,0.108
1.0,0.97180591,0.106
1.0,0.97491926,0.108
1.0,0.97803167,0.108
1.0,0.98119967,0.108
1.0,0.98430296,0.11
1.0,0.98737848,0.108
1.0,0.9905035,0.104
1.0,0.99361041,0.108
1.0,0.99676344,0.11
1.0,0.99984676,0.108
1.0,1.00301037,0.106
1.0,1.00612554,0.106
1.0,1.00919313,0.106
1.0,1.01230935,0.108
1.0,1.01543743,0.112
1.0,1.018565,0.112
1.0,1.0216722,0.11
1.0,1.02485991,0.106
1.0,1.02795285,0.11
1.0,1.03104048,0.108
1.0,1.0341467,0.112
1.0,1.03726104,0.11
1.0,1.0403807,0.108
1.0,1.04349098,0.108
1.0,1.04661765,0.108
1.0,1.04980759,0.11
1.0,1.05291531,0.11
1.0,1.0559705,0.106
1.0,1.05908759,0.108
1.0,1.0622052,0.106
1.0,1.06532126,0.11
1.0,1.06844668,0.104
1.0,1.07160044,0.104
1.0,1.07471613,0.108
1.0,1.07782779,0.106
1.0,1.08093454,0.106
1.0,1.08404887,0.11
1.0,1.08716476,0.108
1.0,1.09027957,0.102
1.0,1.09339381,0.108
1.0,1.09656476,0.104
1.0,1.0996637,0.108
1.0,1.10276894,0.108
1.0,1.10586215,0.106
1.0,1.10897168,0.106
1.0,1.11208709,0.106
1.0,1.11520109,0.108
1.0,1.1183802,0.11
1.0,1.1214983,0.104
1.0,1.12458042,0.11
1.0,1.12770767,0.108
1.0,1.13083067,0.106
1.0,1.13396392,0.102
1.0,1.13706165,0.106
1.0,1.1402177,0.106
1.0,1.14334098,0.11
1.0,1.14642092,0.108
1.0,1.14953772,0.11
1.0,1.15265328,0.11
1.0,1.15577491,0.11
1.0,1.15889954,0.108
1.0,1.16201391,0.106
1.0,1.16518118,0.104
1.0,1.16828004,0.106
1.0,1.17135463,0.104
1.0,1.17446978,0.108
1.0,1.17758746,0.104
1.0,1.18071872,0.104
1.0,1.18384344,0.106
1.0,1.18699115,0.106
1.0,1.19009809,0.104
1.0,1.19316828,0.102
1.0,1.19628431,0.104
1.0,1.19941067,0.104
1.0,1.20253041,0.102
1.0,1.20565628,0.106
1.0,1.20883089,0.104
1.0,1.21193859,0.106
1.0,1.2150165,0.106
1.0,1.21812093,0.104
1.0,1.22123791,0.104
1.0,1.22435241,0.108
1.0,1.22747826,0.106
1.0,1.23059378,0.108
1.0,1.23374904,0.108
1.0,1.23689865,0.106
1.0,1.23996639,0.108
1.0,1.24309302,0.106
1.0,1.24622298,0.108
1.0,1.24933424,0.108
1.0,1.25244644,0.104
1.0,1.25561911,0.108
1.0,1.25873202,0.106
1.0,1.26185274,0.106
1.0,1.26491968,0.108
1.0,1.2680453,0.106
1.0,1.27114979,0.108
1.0,1.27427546,0.106
1.0,1.27744602,0.112
1.0,1.28055141,0.108
1.0,1.28364031,0.108
1.0,1.2868072,0.11
1.0,1.28987991,0.11
1.0,1.29299989,0.118
1.0,1.29611226,0.112
1.0,1.29923978,0.116
1.0,1.30240217,0.108
1.0,1.30551878,0.112
1.0,1.30860689,0.116
1.0,1.31171596,0.112
1.0,1.31485535,0.118
1.0,1.31795926,0.11
1.0,1.32107209,0.114
1.0,1.32424448,0.116
1.0,1.32737087,0.12
1.0,1.33043976,0.116
1.0,1.33355367,0.114
1.0,1.33669161,0.118
1.0,1.33980376,0.112
1.0,1.34292694,0.12
1.0,1.34608181,0.118
1.0,1.3492088,0.116
1.0,1.35228659,0.12
1.0,1.35539287,0.12
1.0,1.35850898,0.122
1.0,1.36164529,0.124
1.0,1.3648075,0.124
1.0,1.36793931,0.122
1.0,1.37105526,0.124
1.0,1.37413007,0.128
1.0,1.37724217,0.124
1.0,1.38036661,0.126
1.0,1.38349207,0.128
1.0,1.38661828,0.128
1.0,1.38973361,0.12
1.0,1.39291467,0.128
1.0,1.39600615,0.128
1.0,1.39909068,0.128
1.0,1.40221904,0.134
1.0,1.40533152,0.134
1.0,1.40846526,0.134
1.0,1.41158398,0.136
1.0,1.41473852,0.138
1.0,1.41785981,0.14
1.0,1.42094387,0.138
1.0,1.42406891,0.136
1.0,1.42719276,0.14
1.0,1.430315,0.136
1.0,1.43342476,0.138
1.0,1.4365957,0.14
1.0,1.43972226,0.138
1.0,1.4428175,0.144
1.0,1.44591209,0.14
1.0,1.44903805,0.146
1.0,1.45215428,0.142
1.0,1.45527174,0.142
1.0,1.45844417,0.146
1.0,1.46156902,0.146
1.0,1.4646365,0.15
1.0,1.46782181,0.146
1.0,1.47089726,0.146
1.0,1.4740207,0.148
1.0,1.47714744,0.152
1.0,1.48031331,0.15
1.0,1.483433,0.156
1.0,1.4865073,0.152
1.0,1.48963437,0.148
1.0,1.4927575,0.152
1.0,1.49588318,0.152
1.0,1.4990082,0.15
1.0,1.50216642,0.154
1.0,1.50529559,0.154
1.0,1.50837829,0.154
1.0,1.51149494,0.154
1.0,1.51460961,0.156
1.0,1.51772698,0.154
1.0,1.52088765,0.154
1.0,1.52397392,0.154
1.0,1.52713731,0.158
1.0,1.53025885,0.156
1.0,1.53333242,0.152
1.0,1.53646079,0.158
1.0,1.53958013,0.156
1.0,1.54269035,0.16
1.0,1.54583474,0.16
1.0,1.54898878,0.16
1.0,1.55209924,0.16
1.0,1.55516787,0.16
1.0,1.5582932,0.158
1.0,1.56142392,0.162
1.0,1.56453907,0.162
1.0,1.56766067,0.162
1.0,1.57088446,0.166
1.0,1.57394681,0.168
1.0,1.57702805,0.164
1.0,1.5801465,0.166
1.0,1.58327191,0.166
1.0,1.5863977,0.166
1.0,1.58951233,0.166
1.0,1.59266802,0.17
1.0,1.59579328,0.168
1.0,1.59889593,0.17
1.0,1.60198802,0.17
1.0,1.60509711,0.168
1.0,1.6082165,0.168
1.0,1.61133605,0.172
1.0,1.61445978,0.17
1.0,1.61763635,0.17
1.0,1.6207392,0.17
1.0,1.6238397,0.17
1.0,1.62696329,0.172
1.0,1.63007385,0.172
1.0,1.63319831,0.172
1.0,1.63631022,0.172
1.0,1.63947583,0.172
1.0,1.64259624,0.172
1.0,1.64567954,0.172
1.0,1.64884418,0.174
1.0,1.65192863,0.17
1.0,1.65504661,0.174
1.0,1.65816268,0.174
1.0,1.66133387,0.174
1.0,1.66445543,0.174
1.0,1.66752913,0.174
1.0,1.6706528,0.176
1.0,1.67376348,0.174
1.0,1.67694061,0.178
1.0,1.680013,0.176
1.0,1.68318268,0.178
1.0,1.68629755,0.178
1.0,1.68937402,0.178
1.0,1.69248942,0.178
1.0,1.6956045,0.178
1.0,1.6987292,0.18
1.0,1.70185483,0.176
1.0,1.70502285,0.178
1.0,1.70814759,0.182
1.0,1.71123179,0.182
1.0,1.71433748,0.18
1.0,1.71746281,0.184
1.0,1.72057615,0.18
1.0,1.72369266,0.18
1.0,1.72691191,0.182
1.0,1.72998048,0.182
1.0,1.73304768,0.182
1.0,1.7361665,0.178
1.0,1.73929207,0.182
1.0,1.74241631,0.184
1.0,1.74554185,0.182
1.0,1.74865744,0.184
1.0,1.75181926,0.184
1.0,1.75493007,0.186
1.0,1.75802502,0.19
1.0,1.76114305,0.19
1.0,1.76426444,0.19
1.0,1.76737457,0.19
1.0,1.77049022,0.19
1.0,1.77366128,0.188
1.0,1.77679189,0.194
1.0,1.77986457,0.194
1.0,1.78298739,0.196
1.0,1.78609755,0.194
1.0,1.78922311,0.196
1.0,1.79232835,0.196
1.0,1.79549994,0.198
1.0,1.79861607,0.198
1.0,1.80169539,0.198
1.0,1.80487261,0.2
1.0,1.80793561,0.202
1.0,1.8110488,0.202
1.0,1.8141667,0.2
1.0,1.81732298,0.2
1.0,1.8204387,0.204
1.0,1.823547,0.206
1.0,1.82662928,0.206
1.0,1.82974924,0.206
1.0,1.83287331,0.206
1.0,1.83598024,0.206
1.0,1.83910533,0.21
1.0,1.8422522,0.208
1.0,1.84539094,0.21
1.0,1.84846309,0.21
1.0,1.85157604,0.212
1.0,1.85469155,0.21
1.0,1.85780763,0.21
1.0,1.86093755,0.212
1.0,1.86410544,0.212
1.0,1.86721691,0.21
1.0,1.87030505,0.214
1.0,1.87343478,0.214
1.0,1.87653398,0.216
1.0,1.87965091,0.218
1.0,1.88278439,0.216
1.0,1.88598091,0.216
1.0,1.88907926,0.218
1.0,1.89214804,0.216
1.0,1.89526713,0.218
1.0,1.89838374,0.224
1.0,1.90150887,0.228
1.0,1.90462933,0.23
1.0,1.90780646,0.232
1.0,1.91092805,0.23
1.0,1.91400557,0.232
1.0,1.91713233,0.234
1.0,1.92026096,0.234
1.0,1.92336828,0.23
1.0,1.92649357,0.238
1.0,1.9296532,0.236
1.0,1.93279592,0.236
1.0,1.93588776,0.238
1.0,1.93897128,0.238
1.0,1.94208467,0.236
1.0,1.94520157,0.238
1.0,1.94832131,0.244
1.0,1.95148807,0.242
1.0,1.95461755,0.244
1.0,1.95768261,0.244
1.0,1.96080368,0.248
1.0,1.96394837,0.248
1.0,1.9670267,0.25
1.0,1.97014489,0.25
1.0,1.97325057,0.25
1.0,1.97642152,0.252
1.0,1.97953644,0.254
1.0,1.98260637,0.254
1.0,1.98572274,0.256
1.0,1.98889579,0.256
1.0,1.99196967,0.256
1.0,1.99508891,0.256
1.0,1.998247,0.26
1.0,2.0013743,0.258
1.0,2.00445554,0.26
1.0,2.00758089,0.254
1.0,2.01070531,0.26
1.0,2.01383061,0.26
1.0,2.01696389,0.26
1.0,2.02012074,0.262
1.0,2.02325331,0.262
1.0,2.02631794,0.264
1.0,2.02945976,0.264
1.0,2.03256879,0.266
1.0,2.035683,0.266
1.0,2.03880072,0.266
1.0,2.04215629,0.268
1.0,2.04509024,0.268
1.0,2.0481658,0.27
1.0,2.0512905,0.27
1.0,2.05440694,0.27
1.0,2.0575323,0.27
1.0,2.06065772,0.272
1.0,2.06382505,0.274
1.0,2.06698511,0.274
1.0,2.07000296,0.274
1.0,2.07313902,0.274
1.0,2.07626455,0.274
1.0,2.0793678,0.276
1.0,2.0824857,0.28
1.0,2.08564768,0.276
1.0,2.0887632,0.28
