sync,time,vout
1.0,0.04658633,0.164
1.0,0.04971656,0.162
1.0,0.05283428,0.162
1.0,0.05592982,0.162
1.0,0.05904465,0.164
1.0,0.06216263,0.164
1.0,0.06527548,0.16
1.0,0.06839307,0.164
1.0,0.07151861,0.164
1.0,0.07464419,0.164
1.0,0.07774041,0.164
1.0,0.0809733,0.164
1.0,0.08400315,0.164
1.0,0.08708818,0.158
1.0,0.09021213,0.16
1.0,0.09331902,0.164
1.0,0.09644609,0.164
1.0,0.09955245,0.164
1.0,0.1026665,0.162
1.0,0.10583889,0.162
1.0,0.10890296,0.164
1.0,0.11202268,0.162
1.0,0.11490522,0.16
1.0,0.11801367,0.164
1.0,0.12112868,0.162
1.0,0.12423561,0.164
1.0,0.12735178,0.16
1.0,0.13047595,0.16
1.0,0.13360046,0.166
1.0,0.13670665,0.164
1.0,0.13981313,0.164
1.0,0.14292846,0.166
1.0,0.14604576,0.168
1.0,0.14916015,0.166
1.0,0.15228337,0.164
1.0,0.15541082,0.168
1.0,0.15849965,0.17
1.0,0.16166613,0.17
1.0,0.16473139,0.166
1.0,0.1678365,0.168
1.0,0.17096174,0.172
1.0,0.17407991,0.168
1.0,0.177184,0.168
1.0,0.18029741,0.172
1.0,0.18341582,0.17
1.0,0.18652378,0.176
1.0,0.18966974,0.17
1.0,0.19276111,0.17
1.0,0.19586885,0.166
1.0,0.19898382,0.17
1.0,0.20209274,0.17
1.0,0.20521695,0.17
1.0,0.20832369,0.17
1.0,0.21143787,0.174
1.0,0.21461618,0.172
1.0,0.21768648,0.17
1.0,0.22079517,0.17
1.0,0.22390246,0.17
1.0,0.22702885,0.172
1.0,0.23014715,0.17
1.0,0.23325272,0.17
1.0,0.23637967,0.17
1.0,0.23949385,0.17
1.0,0.24261732,0.17
1.0,0.24573874,0.176
1.0,0.24884961,0.172
1.0,0.2519748,0.17
1.0,0.25508113,0.166
1.0,0.25819552,0.172
1.0,0.2613092,0.174
1.0,0.26442674,0.168
1.0,0.26755372,0.17
1.0,0.27067796,0.17
1.0,0.27377309,0.17
1.0,0.27688183,0.172
1.0,0.27999885,0.17
1.0,0.28312274,0.17
1.0,0.28622956,0.172
1.0,0.28933452,0.176
1.0,0.29245015,0.172
1.0,0.29566941,0.172
1.0,0.29868932,0.172
1.0,0.30180646,0.172
1.0,0.30491431,0.172
1.0,0.308032,0.174
1.0,0.31114741,0.174
1.0,0.31426359,0.168
1.0,0.31737922,0.174
1.0,0.32048357,0.17
1.0,0.32362615,0.174
1.0,0.32672065,0.174
1.0,0.32983124,0.174
1.0,0.33306487,0.172
1.0,0.33606744,0.172
1.0,0.33919376,0.174
1.0,0.34229804,0.174
1.0,0.34541272,0.174
1.0,0.34851706,0.17
1.0,0.3516893,0.174
1.0,0.35476698,0.176
1.0,0.35788613,0.174
1.0,0.36099052,0.172
1.0,0.36410687,0.174
1.0,0.36721256,0.174
1.0,0.37032878,0.178
1.0,0.37344313,0.174
1.0,0.37655311,0.176
1.0,0.37969726,0.176
1.0,0.38279013,0.176
1.0,0.38590952,0.174
1.0,0.38902381,0.176
1.0,0.39213896,0.174
1.0,0.395266,0.176
1.0,0.39842618,0.174
1.0,0.40151009,0.176
1.0,0.40464056,0.174
