Time,Displacement,Force,Compressive displacement,voltage_1
(s),(mm),(N),(mm),(V)
"0.0000","0.0000","0.1713","0.0000","0.0609"
"0.0050","0.0000","0.1715","0.0000","0.0609"
"0.0100","0.0000","0.1717","0.0000","0.0609"
"0.0150","0.0000","0.1718","0.0000","0.0609"
"0.0200","0.0000","0.1719","0.0000","0.0609"
"0.0250","0.0000","0.1719","0.0000","0.0609"
"0.0300","0.0000","0.1720","0.0000","0.0609"
"0.0350","0.0000","0.1721","0.0000","0.0609"
"0.0400","0.0000","0.1721","0.0000","0.0609"
"0.0450","0.0001","0.1720","0.0001","0.0609"
"0.0500","0.0001","0.1718","0.0001","0.0609"
"0.0550","0.0003","0.1718","0.0003","0.0609"
"0.0600","0.0006","0.1720","0.0006","0.0609"
"0.0650","0.0010","0.1726","0.0010","0.0609"
"0.0700","0.0017","0.1735","0.0017","0.0609"
"0.0750","0.0027","0.1749","0.0027","0.0609"
"0.0800","0.0040","0.1765","0.0040","0.0609"
"0.0850","0.0055","0.1782","0.0055","0.0609"
"0.0900","0.0073","0.1802","0.0072","0.0609"
"0.0950","0.0091","0.1823","0.0091","0.0609"
"0.1000","0.0108","0.1848","0.0108","0.0609"
"0.1050","0.0125","0.1877","0.0125","0.0609"
"0.1100","0.0140","0.1909","0.0140","0.0609"
"0.1150","0.0155","0.1942","0.0154","0.0609"
"0.1200","0.0168","0.1973","0.0167","0.0609"
"0.1250","0.0180","0.2003","0.0180","0.0609"
"0.1300","0.0192","0.2030","0.0192","0.0609"
"0.1350","0.0204","0.2059","0.0204","0.0609"
"0.1400","0.0217","0.2090","0.0217","0.0609"
"0.1450","0.0230","0.2121","0.0229","0.0609"
"0.1500","0.0243","0.2151","0.0243","0.0609"
"0.1550","0.0257","0.2180","0.0257","0.0609"
"0.1600","0.0271","0.2206","0.0271","0.0609"
"0.1650","0.0286","0.2232","0.0285","0.0609"
"0.1700","0.0300","0.2262","0.0300","0.0609"
"0.1750","0.0315","0.2293","0.0315","0.0609"
"0.1800","0.0329","0.2325","0.0329","0.0609"
"0.1850","0.0342","0.2354","0.0342","0.0609"
"0.1900","0.0354","0.2379","0.0354","0.0609"
"0.1950","0.0367","0.2400","0.0366","0.0609"
"0.2000","0.0379","0.2421","0.0379","0.0609"
"0.2050","0.0391","0.2444","0.0391","0.0609"
"0.2100","0.0404","0.2468","0.0404","0.0609"
"0.2150","0.0417","0.2494","0.0417","0.0609"
"0.2200","0.0431","0.2522","0.0431","0.0609"
"0.2250","0.0446","0.2550","0.0446","0.0609"
"0.2300","0.0461","0.2579","0.0461","0.0609"
"0.2350","0.0476","0.2608","0.0476","0.0609"
"0.2400","0.0491","0.2639","0.0491","0.0609"
"0.2450","0.0506","0.2670","0.0505","0.0609"
"0.2500","0.0520","0.2700","0.0520","0.0609"
"0.2550","0.0534","0.2728","0.0534","0.0609"
"0.2600","0.0550","0.2757","0.0549","0.0609"
"0.2650","0.0565","0.2786","0.0565","0.0609"
"0.2700","0.0581","0.2818","0.0581","0.0609"
"0.2750","0.0597","0.2854","0.0597","0.0609"
"0.2800","0.0614","0.2888","0.0614","0.0609"
"0.2850","0.0630","0.2921","0.0630","0.0609"
"0.2900","0.0647","0.2953","0.0647","0.0609"
"0.2950","0.0664","0.2982","0.0663","0.0609"
"0.3000","0.0679","0.3009","0.0679","0.0609"
"0.3050","0.0693","0.3038","0.0693","0.0609"
"0.3100","0.0708","0.3069","0.0708","0.0609"
"0.3150","0.0722","0.3101","0.0721","0.0609"
"0.3200","0.0736","0.3132","0.0736","0.0609"
"0.3250","0.0750","0.3160","0.0750","0.0609"
"0.3300","0.0766","0.3188","0.0766","0.0609"
"0.3350","0.0782","0.3216","0.0782","0.0609"
"0.3400","0.0799","0.3248","0.0799","0.0609"
"0.3450","0.0817","0.3283","0.0817","0.0609"
"0.3500","0.0835","0.3319","0.0834","0.0609"
"0.3550","0.0852","0.3354","0.0851","0.0609"
"0.3600","0.0868","0.3385","0.0867","0.0609"
"0.3650","0.0882","0.3413","0.0882","0.0609"
"0.3700","0.0896","0.3439","0.0896","0.0609"
"0.3750","0.0908","0.3467","0.0908","0.0609"
"0.3800","0.0921","0.3497","0.0921","0.0609"
"0.3850","0.0934","0.3528","0.0934","0.0609"
"0.3900","0.0947","0.3558","0.0947","0.0609"
"0.3950","0.0961","0.3587","0.0961","0.0609"
"0.4000","0.0976","0.3614","0.0976","0.0609"
"0.4050","0.0991","0.3640","0.0991","0.0609"
"0.4100","0.1006","0.3667","0.1006","0.0609"
"0.4150","0.1021","0.3694","0.1021","0.0609"
"0.4200","0.1036","0.3722","0.1036","0.0609"
"0.4250","0.1052","0.3752","0.1052","0.0609"
"0.4300","0.1068","0.3782","0.1068","0.0609"
"0.4350","0.1084","0.3812","0.1084","0.0609"
"0.4400","0.1102","0.3844","0.1102","0.0609"
"0.4450","0.1119","0.3878","0.1119","0.0609"
"0.4500","0.1137","0.3912","0.1137","0.0609"
"0.4550","0.1155","0.3945","0.1155","0.0609"
"0.4600","0.1173","0.3978","0.1172","0.0609"
"0.4650","0.1190","0.4012","0.1190","0.0609"
"0.4700","0.1206","0.4047","0.1206","0.0609"
"0.4750","0.1222","0.4082","0.1222","0.0609"
"0.4800","0.1237","0.4116","0.1237","0.0609"
"0.4850","0.1252","0.4150","0.1252","0.0609"
"0.4900","0.1267","0.4181","0.1267","0.0609"
"0.4950","0.1282","0.4212","0.1282","0.0609"
"0.5000","0.1298","0.4242","0.1298","0.0609"
"0.5050","0.1314","0.4272","0.1314","0.0609"
"0.5100","0.1331","0.4306","0.1331","0.0609"
"0.5150","0.1348","0.4342","0.1347","0.0609"
"0.5200","0.1363","0.4377","0.1363","0.0609"
"0.5250","0.1378","0.4410","0.1378","0.0609"
"0.5300","0.1392","0.4439","0.1392","0.0609"
"0.5350","0.1405","0.4464","0.1405","0.0609"
