,Name,Sync,F1X1,F1X3,F1Y1,F1Y2,F1Z1,F1Z2,F1Z3,F1Z4,F2X1,F2X3,F2Y1,F2Y2,F2Z1,F2Z2,F2Z3,F2Z4
586,0.976667,10445.0,-18.0,-38.0,-3.0,-10.0,-28.0,-22.0,-27.0,-38.0,-71.0,-42.0,-57.0,-31.0,-43.0,-36.0,-35.0,-35.0
587,0.978333,10447.0,0.0,-24.0,9.0,4.0,-16.0,-7.0,-14.0,-24.0,-47.0,-16.0,-40.0,-9.0,-26.0,-10.0,-17.0,-20.0
588,0.98,10443.0,-1.0,-24.0,13.0,4.0,-12.0,-3.0,-9.0,-28.0,-48.0,-15.0,-34.0,-8.0,-22.0,-8.0,-17.0,-18.0
589,0.981667,10434.0,-1.0,-24.0,11.0,9.0,-14.0,-8.0,-8.0,-21.0,-47.0,-15.0,-31.0,-14.0,-19.0,-9.0,-14.0,-15.0
590,0.983333,10438.0,-38.0,-67.0,-33.0,-36.0,-56.0,-49.0,-54.0,-68.0,-126.0,-96.0,-110.0,-85.0,-101.0,-86.0,-91.0,-96.0
591,0.985,10443.0,-20.0,-46.0,-9.0,-10.0,-32.0,-28.0,-27.0,-41.0,-74.0,-45.0,-59.0,-34.0,-50.0,-31.0,-34.0,-41.0
592,0.986667,10447.0,-3.0,-29.0,1.0,4.0,-14.0,-8.0,-13.0,-24.0,-51.0,-29.0,-40.0,-12.0,-26.0,-9.0,-13.0,-22.0
593,0.988333,10450.0,-2.0,-30.0,5.0,6.0,-14.0,-5.0,-14.0,-22.0,-48.0,-26.0,-36.0,-7.0,-28.0,-9.0,-15.0,-15.0
594,0.99,10452.0,-4.0,-35.0,8.0,4.0,-15.0,-5.0,-9.0,-24.0,-45.0,-27.0,-40.0,-10.0,-21.0,-7.0,-12.0,-21.0
595,0.991667,10441.0,-48.0,-76.0,-37.0,-36.0,-57.0,-50.0,-55.0,-68.0,-126.0,-101.0,-117.0,-88.0,-100.0,-93.0,-88.0,-93.0
596,0.993333,10447.0,-27.0,-54.0,-14.0,-10.0,-30.0,-20.0,-28.0,-40.0,-75.0,-51.0,-70.0,-37.0,-46.0,-31.0,-36.0,-36.0
597,0.995,10433.0,-10.0,-42.0,1.0,5.0,-15.0,-8.0,-9.0,-27.0,-56.0,-31.0,-43.0,-16.0,-27.0,-8.0,-18.0,-21.0
598,0.996667,10441.0,-7.0,-36.0,4.0,8.0,-16.0,-5.0,-12.0,-23.0,-50.0,-26.0,-41.0,-19.0,-23.0,-6.0,-10.0,-18.0
599,0.998333,10443.0,-7.0,-43.0,3.0,6.0,-13.0,-4.0,-10.0,-26.0,-57.0,-30.0,-41.0,-13.0,-20.0,-6.0,-17.0,-15.0
600,1.0,10445.0,-49.0,-82.0,-40.0,-36.0,-60.0,-55.0,-54.0,-68.0,-127.0,-105.0,-117.0,-93.0,-106.0,-89.0,-89.0,-97.0
601,1.001667,10440.0,-28.0,-60.0,-19.0,-16.0,-29.0,-23.0,-23.0,-37.0,-79.0,-57.0,-69.0,-36.0,-48.0,-31.0,-30.0,-47.0
602,1.003333,10442.0,-10.0,-43.0,-3.0,1.0,-16.0,-6.0,-16.0,-28.0,-54.0,-31.0,-44.0,-15.0,-29.0,-13.0,-15.0,-18.0
603,1.005,10437.0,-8.0,-40.0,-1.0,1.0,-14.0,-6.0,-13.0,-23.0,-49.0,-33.0,-44.0,-15.0,-24.0,-9.0,-12.0,-18.0
604,1.006667,10432.0,-9.0,-38.0,-3.0,4.0,-13.0,-2.0,-13.0,-22.0,-50.0,-27.0,-46.0,-12.0,-22.0,-14.0,-10.0,-19.0
605,1.008333,10439.0,-45.0,-84.0,-43.0,-41.0,-59.0,-51.0,-55.0,-68.0,-124.0,-101.0,-126.0,-93.0,-102.0,-89.0,-91.0,-91.0
606,1.01,10436.0,-28.0,-62.0,-19.0,-14.0,-32.0,-22.0,-24.0,-45.0,-76.0,-55.0,-70.0,-37.0,-47.0,-31.0,-37.0,-37.0
607,1.011667,10430.0,-10.0,-43.0,-4.0,0.0,-17.0,-9.0,-12.0,-24.0,-57.0,-30.0,-49.0,-21.0,-27.0,-12.0,-15.0,-27.0
608,1.013333,10433.0,-7.0,-45.0,-5.0,3.0,-14.0,-5.0,-9.0,-21.0,-53.0,-31.0,-44.0,-16.0,-21.0,-6.0,-13.0,-17.0
609,1.015,10427.0,-8.0,-47.0,-2.0,1.0,-15.0,-9.0,-8.0,-24.0,-53.0,-31.0,-41.0,-16.0,-22.0,-7.0,-15.0,-16.0
610,1.016667,10436.0,-49.0,-84.0,-48.0,-42.0,-58.0,-48.0,-56.0,-69.0,-127.0,-107.0,-124.0,-92.0,-103.0,-89.0,-87.0,-102.0
611,1.018333,10450.0,-28.0,-67.0,-20.0,-15.0,-32.0,-24.0,-28.0,-41.0,-76.0,-56.0,-72.0,-36.0,-51.0,-33.0,-34.0,-38.0
612,1.02,10426.0,-13.0,-48.0,-7.0,0.0,-17.0,-8.0,-13.0,-22.0,-54.0,-44.0,-48.0,-19.0,-26.0,-9.0,-15.0,-16.0
