Name,Sync,FX1,FY1,FZ1,X1,Y1,Z1,MZ1,FX2,FY2,FZ2,X2,Y2,Z2,MZ2,del_time
1.03,10442.0,-10.89,-4.58,27.24,282.56,229.46,0.0,-538.54,-13.92,-14.15,49.58,-301.89,-11.57,0.0,50.78,0.0
1.031667,10451.0,-10.59,-4.27,27.72,290.78,236.29,0.0,-623.74,-14.45,-14.0,49.74,-299.82,-13.45,0.0,48.65,0.001666999999999863
1.033333,10439.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.0033330000000000304
1.035,10443.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-10.8,-9.61,35.23,-305.86,-15.14,0.0,-340.58,0.004999999999999893
1.036667,10438.0,-10.36,-3.51,25.02,301.72,226.69,0.0,-433.66,-13.85,-13.54,48.31,-306.86,-9.98,0.0,-249.2,0.0066669999999999785
1.038333,10434.0,-10.51,-3.82,27.4,281.73,227.07,0.0,-478.09,-14.23,-13.69,50.39,-309.63,-7.65,0.0,-300.68,0.008332999999999924
1.04,10450.0,-10.81,-3.82,27.88,291.98,233.45,0.0,-565.01,-14.45,-13.54,50.22,-304.05,-4.26,0.0,-255.88,0.010000000000000009
1.041667,10451.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.011666999999999872
1.043333,10443.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-11.03,-9.61,34.92,-294.33,-9.53,0.0,-120.27,0.01333300000000004
1.045,10441.0,-10.51,-3.51,25.97,282.27,232.73,0.0,-625.9,-14.0,-13.07,48.47,-304.41,-10.26,0.0,-59.45,0.014999999999999902
1.046667,10440.0,-10.89,-3.74,27.24,285.61,225.81,0.0,-507.62,-14.45,-13.54,49.1,-299.74,-13.25,0.0,-59.63,0.016666999999999987
1.048333,10448.0,-11.04,-3.89,27.72,281.15,229.63,0.0,-558.16,-14.68,-13.92,49.27,-309.21,-14.16,0.0,-176.86,0.018332999999999933
1.05,10436.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.020000000000000018
1.051667,10439.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-11.18,-10.31,34.77,-314.71,-9.37,0.0,-414.91,0.02166699999999988
1.053333,10440.0,-10.97,-3.59,25.97,284.75,227.46,0.0,-476.77,-14.07,-13.54,48.31,-307.05,-9.98,0.0,-337.49,0.023333000000000048
1.055,10444.0,-11.27,-3.89,26.92,300.23,225.29,0.0,-406.65,-14.83,-14.0,49.58,-304.31,-8.77,0.0,-350.21,0.02499999999999991
1.056667,10437.0,-11.42,-4.12,26.92,281.54,227.43,0.0,-539.78,-14.68,-13.84,50.06,-303.39,-7.87,0.0,-216.43,0.026666999999999996
1.058333,10428.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.02833299999999994
1.06,10436.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-11.34,-9.92,35.55,-306.49,-11.59,0.0,-187.32,0.030000000000000027
1.061667,10443.0,-10.81,-3.28,25.81,292.92,229.08,0.0,-569.72,-14.38,-13.07,47.66,-298.57,-14.01,0.0,-101.03,0.03166699999999989
1.063333,10444.0,-11.42,-3.66,27.56,284.96,235.92,0.0,-647.55,-15.06,-13.61,49.12,-313.78,-11.87,0.0,-395.08,0.03333300000000006
1.065,10448.0,-10.97,-3.66,27.72,281.26,229.97,0.0,-634.09,-14.99,-13.3,50.37,-303.62,-12.7,0.0,-309.69,0.03499999999999992
1.066667,10444.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.036667000000000005
1.068333,10442.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-11.18,-9.84,36.52,-313.18,-9.27,0.0,-492.53,0.03833299999999995
1.07,10438.0,-11.04,-2.9,26.13,292.65,232.5,0.0,-525.3,-14.68,-12.84,47.51,-301.5,-7.47,0.0,-211.99,0.040000000000000036
1.071667,10437.0,-11.42,-3.28,27.08,277.08,220.2,0.0,-579.46,-14.99,-13.84,50.38,-306.93,-10.46,0.0,-207.97,0.0416669999999999
1.073333,10426.0,-11.5,-3.44,27.4,283.27,230.07,0.0,-657.05,-15.22,-13.15,49.42,-298.77,-8.77,0.0,-207.15,0.043333000000000066
1.075,10446.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-0.0,-0.0,-0.0,-305.0,0.0,0.0,-0.0,0.04499999999999993
1.076667,10430.0,-0.0,-0.0,-0.0,300.0,250.0,0.0,-0.0,-11.64,-9.46,34.42,-295.93,-22.22,0.0,-87.54,0.046667000000000014
1.078333,10442.0,-11.04,-3.05,25.81,286.14,229.46,0.0,-584.42,-14.99,-13.0,47.35,-313.08,-16.78,0.0,-332.09,0.04833299999999996
