sync,time,vout
1.0,0.0526835,1.098
1.0,0.05567287,1.096
1.0,0.05837841,1.098
1.0,0.06145804,1.098
1.0,0.06453861,1.098
1.0,0.06762415,1.098
1.0,0.07070141,1.098
1.0,0.07378132,1.098
1.0,0.0768955,1.098
1.0,0.08000298,1.098
1.0,0.08306728,1.098
1.0,0.08610457,1.098
1.0,0.08917657,1.098
1.0,0.09225433,1.1
1.0,0.09533757,1.1
1.0,0.09840991,1.1
1.0,0.10148465,1.1
1.0,0.10457157,1.1
1.0,0.10769433,1.1
1.0,0.11076935,1.1
1.0,0.11384052,1.1
1.0,0.11690076,1.1
1.0,0.11996383,1.1
1.0,0.12303848,1.1
1.0,0.12611648,1.102
1.0,0.12919818,1.102
1.0,0.13228657,1.102
1.0,0.13541346,1.102
1.0,0.13850856,1.102
1.0,0.14157015,1.104
1.0,0.14460863,1.104
1.0,0.14768818,1.104
1.0,0.15076326,1.104
1.0,0.15384,1.104
1.0,0.15696361,1.104
1.0,0.16001448,1.104
1.0,0.16313328,1.106
1.0,0.1662175,1.106
1.0,0.16928954,1.106
1.0,0.17233974,1.106
1.0,0.17541833,1.106
1.0,0.17848811,1.106
1.0,0.18156381,1.106
1.0,0.18465087,1.106
1.0,0.18772472,1.106
1.0,0.19079522,1.106
1.0,0.19887789,1.106
1.0,0.19919191,1.108
1.0,0.20010517,1.108
1.0,0.20667643,1.108
1.0,0.20700033,1.108
1.0,0.21008941,1.108
1.0,0.21259435,1.108
1.0,0.21548615,1.108
1.0,0.21857256,1.108
1.0,0.22162139,1.108
1.0,0.22470124,1.108
1.0,0.22778456,1.108
1.0,0.23086737,1.108
1.0,0.23398668,1.11
1.0,0.23706524,1.11
1.0,0.24015054,1.11
1.0,0.24322315,1.11
1.0,0.24625154,1.11
1.0,0.24933537,1.112
1.0,0.252463,1.112
1.0,0.25550341,1.112
1.0,0.2585835,1.112
1.0,0.26165891,1.112
1.0,0.26474341,1.112
1.0,0.26786833,1.112
1.0,0.270972,1.114
1.0,0.27403091,1.114
1.0,0.27707154,1.114
1.0,0.28016002,1.114
1.0,0.28323372,1.114
1.0,0.28631328,1.114
1.0,0.28938996,1.114
1.0,0.29281231,1.114
1.0,0.29555744,1.114
1.0,0.29867024,1.114
