,Name,Sync,F1X1,F1X3,F1Y1,F1Y2,F1Z1,F1Z2,F1Z3,F1Z4,F2X1,F2X3,F2Y1,F2Y2,F2Z1,F2Z2,F2Z3,F2Z4
109,0.181667,10447.0,-28.0,-49.0,-10.0,-4.0,-18.0,-7.0,-10.0,-19.0,-46.0,-31.0,-16.0,-2.0,-14.0,-3.0,-7.0,-7.0
110,0.183333,10447.0,-76.0,-101.0,-60.0,-50.0,-69.0,-59.0,-65.0,-74.0,-90.0,-77.0,-55.0,-51.0,-59.0,-50.0,-58.0,-60.0
111,0.185,10440.0,-54.0,-71.0,-29.0,-21.0,-38.0,-30.0,-32.0,-45.0,-60.0,-44.0,-24.0,-19.0,-32.0,-20.0,-17.0,-26.0
112,0.186667,10445.0,-28.0,-47.0,-7.0,-7.0,-20.0,-14.0,-16.0,-26.0,-47.0,-33.0,-9.0,-5.0,-14.0,-8.0,-6.0,-12.0
113,0.188333,10452.0,-24.0,-37.0,-3.0,-1.0,-18.0,-7.0,-14.0,-24.0,-44.0,-28.0,-4.0,-2.0,-10.0,-5.0,-10.0,-10.0
114,0.19,10443.0,-20.0,-27.0,0.0,-3.0,-15.0,-9.0,-17.0,-23.0,-42.0,-23.0,0.0,-4.0,-14.0,-5.0,-6.0,-13.0
115,0.191667,10440.0,-62.0,-69.0,-47.0,-56.0,-69.0,-60.0,-64.0,-72.0,-83.0,-72.0,-46.0,-46.0,-59.0,-57.0,-54.0,-58.0
116,0.193333,10438.0,-36.0,-33.0,-19.0,-27.0,-36.0,-31.0,-36.0,-42.0,-56.0,-31.0,-16.0,-13.0,-26.0,-26.0,-21.0,-24.0
117,0.195,10431.0,-8.0,-7.0,4.0,-6.0,-20.0,-9.0,-19.0,-28.0,-38.0,-14.0,1.0,-2.0,-14.0,-8.0,-9.0,-15.0
118,0.196667,10425.0,-2.0,3.0,4.0,-9.0,-15.0,-7.0,-15.0,-20.0,-35.0,-14.0,6.0,4.0,-12.0,-4.0,-9.0,-16.0
119,0.198333,10440.0,0.0,7.0,7.0,-13.0,-16.0,-7.0,-16.0,-23.0,-33.0,-6.0,5.0,7.0,-12.0,-8.0,-9.0,-12.0
120,0.2,10440.0,-38.0,-31.0,-43.0,-65.0,-68.0,-61.0,-69.0,-72.0,-75.0,-48.0,-41.0,-42.0,-60.0,-53.0,-55.0,-62.0
