,Name,Sync,F1X1,F1X3,F1Y1,F1Y2,F1Z1,F1Z2,F1Z3,F1Z4,F2X1,F2X3,F2Y1,F2Y2,F2Z1,F2Z2,F2Z3,F2Z4
434,0.723333,10443.0,-1.0,8.0,-6.0,-4.0,-16.0,-12.0,-16.0,-18.0,-35.0,-26.0,-4.0,-28.0,-10.0,-4.0,-7.0,-9.0
435,0.725,10444.0,-46.0,-40.0,-54.0,-55.0,-65.0,-60.0,-67.0,-70.0,-87.0,-74.0,-55.0,-72.0,-61.0,-56.0,-56.0,-63.0
436,0.726667,10428.0,-24.0,-14.0,-28.0,-28.0,-34.0,-30.0,-35.0,-44.0,-53.0,-40.0,-21.0,-41.0,-31.0,-23.0,-19.0,-24.0
437,0.728333,10445.0,-3.0,9.0,-12.0,-8.0,-19.0,-12.0,-18.0,-23.0,-38.0,-35.0,-7.0,-27.0,-17.0,-7.0,-8.0,-18.0
438,0.73,10447.0,-2.0,7.0,-5.0,-6.0,-14.0,-9.0,-19.0,-21.0,-35.0,-27.0,-6.0,-21.0,-19.0,-6.0,-6.0,-13.0
439,0.731667,10456.0,-1.0,9.0,-6.0,-5.0,-18.0,-9.0,-14.0,-22.0,-34.0,-29.0,-6.0,-23.0,-10.0,-7.0,-3.0,-12.0
440,0.733333,10447.0,-48.0,-37.0,-54.0,-55.0,-62.0,-57.0,-71.0,-72.0,-81.0,-74.0,-53.0,-71.0,-60.0,-60.0,-55.0,-58.0
441,0.735,10450.0,-24.0,-10.0,-28.0,-29.0,-35.0,-31.0,-35.0,-41.0,-51.0,-45.0,-27.0,-41.0,-29.0,-22.0,-24.0,-26.0
442,0.736667,10447.0,-6.0,4.0,-8.0,-9.0,-19.0,-12.0,-18.0,-27.0,-40.0,-27.0,-9.0,-27.0,-12.0,-14.0,-6.0,-15.0
443,0.738333,10450.0,-3.0,8.0,-5.0,-7.0,-16.0,-8.0,-17.0,-20.0,-35.0,-23.0,-13.0,-26.0,-12.0,-6.0,-7.0,-7.0
444,0.74,10446.0,-2.0,6.0,-5.0,-4.0,-14.0,-8.0,-14.0,-23.0,-36.0,-28.0,-6.0,-23.0,-13.0,-5.0,-12.0,-12.0
445,0.741667,10431.0,-47.0,-37.0,-58.0,-53.0,-65.0,-61.0,-65.0,-68.0,-83.0,-71.0,-53.0,-75.0,-60.0,-55.0,-51.0,-60.0
446,0.743333,10450.0,-22.0,-17.0,-27.0,-28.0,-37.0,-30.0,-36.0,-42.0,-57.0,-43.0,-23.0,-41.0,-27.0,-20.0,-22.0,-22.0
447,0.745,10423.0,-5.0,6.0,-7.0,-6.0,-21.0,-14.0,-18.0,-27.0,-41.0,-29.0,-5.0,-28.0,-16.0,-7.0,-8.0,-13.0
448,0.746667,10443.0,-1.0,9.0,-8.0,-5.0,-15.0,-10.0,-16.0,-21.0,-38.0,-28.0,-7.0,-24.0,-14.0,-6.0,-2.0,-18.0
449,0.748333,10454.0,-2.0,6.0,-6.0,-5.0,-14.0,-10.0,-16.0,-19.0,-36.0,-28.0,-5.0,-26.0,-18.0,-7.0,-5.0,-10.0
450,0.75,10432.0,-47.0,-40.0,-55.0,-55.0,-68.0,-59.0,-62.0,-72.0,-82.0,-82.0,-53.0,-72.0,-62.0,-56.0,-53.0,-61.0
451,0.751667,10439.0,-24.0,-12.0,-29.0,-27.0,-35.0,-29.0,-37.0,-40.0,-53.0,-43.0,-22.0,-36.0,-33.0,-22.0,-19.0,-28.0
452,0.753333,10445.0,-5.0,6.0,-9.0,-10.0,-17.0,-8.0,-20.0,-23.0,-34.0,-32.0,-10.0,-28.0,-12.0,-13.0,-6.0,-12.0
453,0.755,10439.0,-3.0,6.0,-5.0,-5.0,-16.0,-7.0,-16.0,-21.0,-34.0,-30.0,-7.0,-23.0,-10.0,-8.0,-7.0,-10.0
454,0.756667,10437.0,0.0,7.0,-3.0,-5.0,-16.0,-8.0,-16.0,-23.0,-36.0,-27.0,-10.0,-23.0,-13.0,-7.0,-6.0,-10.0
455,0.758333,10450.0,-48.0,-40.0,-54.0,-55.0,-67.0,-59.0,-65.0,-74.0,-83.0,-73.0,-55.0,-72.0,-58.0,-61.0,-53.0,-59.0
456,0.76,10429.0,-26.0,-14.0,-28.0,-26.0,-41.0,-29.0,-35.0,-41.0,-53.0,-42.0,-26.0,-41.0,-27.0,-20.0,-21.0,-22.0
457,0.761667,10442.0,-4.0,3.0,-9.0,-9.0,-19.0,-14.0,-17.0,-24.0,-41.0,-32.0,-9.0,-26.0,-15.0,-5.0,-15.0,-14.0
458,0.763333,10443.0,-1.0,7.0,-3.0,-4.0,-16.0,-7.0,-15.0,-24.0,-36.0,-24.0,-5.0,-29.0,-12.0,-6.0,-5.0,-12.0
459,0.765,10438.0,-1.0,7.0,-6.0,-3.0,-14.0,-9.0,-15.0,-19.0,-41.0,-28.0,-8.0,-24.0,-10.0,-4.0,-9.0,-10.0
460,0.766667,10448.0,-48.0,-38.0,-51.0,-54.0,-64.0,-62.0,-65.0,-71.0,-82.0,-74.0,-50.0,-72.0,-65.0,-55.0,-54.0,-60.0
461,0.768333,10454.0,-24.0,-15.0,-31.0,-27.0,-38.0,-30.0,-32.0,-41.0,-53.0,-45.0,-21.0,-37.0,-28.0,-22.0,-18.0,-31.0
462,0.77,10442.0,-5.0,7.0,-9.0,-9.0,-16.0,-14.0,-20.0,-24.0,-40.0,-30.0,-7.0,-23.0,-20.0,-8.0,-8.0,-10.0
463,0.771667,10446.0,-1.0,10.0,-6.0,-4.0,-15.0,-8.0,-19.0,-20.0,-35.0,-32.0,-6.0,-23.0,-13.0,-6.0,-4.0,-12.0
464,0.773333,10452.0,-1.0,6.0,-5.0,-4.0,-15.0,-8.0,-18.0,-18.0,-37.0,-24.0,-6.0,-21.0,-12.0,-7.0,-5.0,-13.0
465,0.775,10441.0,-48.0,-38.0,-53.0,-57.0,-65.0,-61.0,-64.0,-71.0,-81.0,-72.0,-55.0,-72.0,-60.0,-57.0,-53.0,-57.0
466,0.776667,10433.0,-27.0,-14.0,-28.0,-28.0,-36.0,-30.0,-37.0,-44.0,-54.0,-43.0,-23.0,-40.0,-27.0,-27.0,-21.0,-26.0
467,0.778333,10439.0,-5.0,5.0,-6.0,-9.0,-19.0,-14.0,-18.0,-22.0,-38.0,-24.0,-16.0,-27.0,-13.0,-8.0,-9.0,-14.0
468,0.78,10444.0,-2.0,6.0,-5.0,-3.0,-15.0,-9.0,-16.0,-21.0,-36.0,-27.0,-6.0,-24.0,-12.0,-7.0,-8.0,-10.0
469,0.781667,10446.0,0.0,5.0,-4.0,-4.0,-20.0,-8.0,-16.0,-24.0,-36.0,-28.0,-7.0,-28.0,-10.0,-7.0,-7.0,-8.0
470,0.783333,10462.0,-45.0,-41.0,-54.0,-55.0,-67.0,-60.0,-65.0,-71.0,-86.0,-73.0,-54.0,-71.0,-62.0,-55.0,-57.0,-60.0
471,0.785,10431.0,-24.0,-13.0,-28.0,-27.0,-36.0,-31.0,-36.0,-40.0,-53.0,-42.0,-20.0,-42.0,-28.0,-22.0,-18.0,-24.0
472,0.786667,10431.0,-5.0,4.0,-9.0,-7.0,-19.0,-13.0,-18.0,-26.0,-42.0,-31.0,-8.0,-27.0,-15.0,-8.0,-9.0,-17.0
473,0.788333,10444.0,-2.0,8.0,-5.0,-4.0,-14.0,-13.0,-15.0,-22.0,-36.0,-27.0,-6.0,-23.0,-17.0,-6.0,-4.0,-13.0
474,0.79,10445.0,-1.0,10.0,-7.0,-4.0,-15.0,-7.0,-18.0,-20.0,-36.0,-31.0,-6.0,-23.0,-14.0,-6.0,-1.0,-16.0
475,0.791667,10454.0,-47.0,-40.0,-50.0,-55.0,-65.0,-60.0,-67.0,-70.0,-82.0,-73.0,-50.0,-70.0,-62.0,-57.0,-56.0,-59.0
476,0.793333,10433.0,-22.0,-10.0,-27.0,-30.0,-38.0,-31.0,-35.0,-41.0,-51.0,-46.0,-23.0,-40.0,-29.0,-20.0,-18.0,-26.0
477,0.795,10420.0,-5.0,5.0,-8.0,-6.0,-18.0,-9.0,-21.0,-28.0,-40.0,-28.0,-10.0,-28.0,-14.0,-14.0,-7.0,-10.0
478,0.796667,10440.0,-2.0,8.0,-3.0,-7.0,-15.0,-9.0,-16.0,-22.0,-36.0,-28.0,-10.0,-24.0,-12.0,-7.0,-8.0,-7.0
479,0.798333,10450.0,-3.0,9.0,-6.0,-4.0,-14.0,-10.0,-16.0,-21.0,-36.0,-27.0,-6.0,-22.0,-10.0,-8.0,-8.0,-9.0
480,0.8,10441.0,-45.0,-37.0,-49.0,-55.0,-68.0,-59.0,-68.0,-74.0,-82.0,-71.0,-58.0,-73.0,-62.0,-56.0,-53.0,-56.0
481,0.801667,10448.0,-24.0,-16.0,-27.0,-27.0,-36.0,-31.0,-33.0,-44.0,-53.0,-45.0,-21.0,-40.0,-27.0,-18.0,-27.0,-24.0
482,0.803333,10446.0,-5.0,6.0,-10.0,-6.0,-19.0,-10.0,-20.0,-23.0,-38.0,-30.0,-8.0,-32.0,-17.0,-7.0,-7.0,-14.0
483,0.805,10451.0,-2.0,4.0,-4.0,-6.0,-17.0,-9.0,-15.0,-22.0,-41.0,-28.0,-5.0,-23.0,-10.0,-4.0,-9.0,-13.0
484,0.806667,10441.0,-2.0,7.0,-3.0,-5.0,-15.0,-9.0,-14.0,-21.0,-35.0,-27.0,-2.0,-26.0,-16.0,-7.0,-7.0,-17.0
485,0.808333,10434.0,-46.0,-36.0,-56.0,-55.0,-65.0,-61.0,-67.0,-70.0,-85.0,-74.0,-53.0,-70.0,-62.0,-55.0,-51.0,-65.0
486,0.81,10446.0,-22.0,-15.0,-26.0,-27.0,-37.0,-31.0,-34.0,-41.0,-53.0,-45.0,-22.0,-38.0,-33.0,-21.0,-19.0,-23.0
487,0.811667,10456.0,-2.0,6.0,-9.0,-8.0,-18.0,-14.0,-16.0,-26.0,-37.0,-35.0,-8.0,-26.0,-14.0,-8.0,-5.0,-15.0
488,0.813333,10440.0,-2.0,11.0,-4.0,-5.0,-14.0,-7.0,-20.0,-26.0,-37.0,-26.0,-5.0,-22.0,-15.0,-10.0,-6.0,-10.0
489,0.815,10448.0,0.0,10.0,-4.0,-7.0,-16.0,-8.0,-15.0,-22.0,-35.0,-26.0,-8.0,-23.0,-14.0,-7.0,-4.0,-7.0
490,0.816667,10437.0,-48.0,-36.0,-54.0,-54.0,-63.0,-61.0,-68.0,-69.0,-84.0,-74.0,-54.0,-71.0,-59.0,-62.0,-56.0,-59.0
491,0.818333,10437.0,-24.0,-15.0,-26.0,-28.0,-38.0,-30.0,-35.0,-42.0,-54.0,-41.0,-28.0,-38.0,-29.0,-21.0,-19.0,-27.0
492,0.82,10448.0,-5.0,3.0,-9.0,-6.0,-20.0,-12.0,-18.0,-29.0,-40.0,-24.0,-8.0,-26.0,-14.0,-13.0,-8.0,-16.0
493,0.821667,10448.0,-1.0,8.0,-6.0,-5.0,-16.0,-10.0,-16.0,-21.0,-36.0,-28.0,-9.0,-26.0,-14.0,-5.0,-8.0,-10.0
494,0.823333,10448.0,-1.0,4.0,-4.0,-5.0,-16.0,-8.0,-15.0,-23.0,-38.0,-29.0,-5.0,-24.0,-9.0,-4.0,-10.0,-13.0
495,0.825,10431.0,-47.0,-37.0,-54.0,-54.0,-69.0,-61.0,-65.0,-71.0,-84.0,-72.0,-56.0,-77.0,-61.0,-57.0,-50.0,-60.0
496,0.826667,10437.0,-23.0,-14.0,-28.0,-26.0,-35.0,-30.0,-37.0,-40.0,-58.0,-44.0,-22.0,-41.0,-30.0,-21.0,-22.0,-27.0
497,0.828333,10433.0,-3.0,4.0,-8.0,-7.0,-19.0,-15.0,-18.0,-24.0,-38.0,-31.0,-5.0,-28.0,-19.0,-8.0,-7.0,-14.0
498,0.83,10448.0,0.0,9.0,-6.0,-5.0,-15.0,-9.0,-14.0,-21.0,-38.0,-29.0,-6.0,-24.0,-13.0,-6.0,-2.0,-18.0
499,0.831667,10438.0,-2.0,9.0,-4.0,-5.0,-14.0,-10.0,-17.0,-23.0,-36.0,-28.0,-5.0,-21.0,-18.0,-6.0,-4.0,-8.0
500,0.833333,10432.0,-46.0,-37.0,-51.0,-57.0,-67.0,-61.0,-65.0,-73.0,-83.0,-83.0,-54.0,-71.0,-61.0,-54.0,-53.0,-60.0
501,0.835,10443.0,-27.0,-15.0,-27.0,-26.0,-36.0,-31.0,-36.0,-36.0,-55.0,-46.0,-24.0,-37.0,-30.0,-22.0,-17.0,-26.0
502,0.836667,10447.0,-6.0,4.0,-5.0,-10.0,-19.0,-10.0,-21.0,-28.0,-40.0,-33.0,-10.0,-28.0,-15.0,-8.0,-6.0,-9.0
503,0.838333,10448.0,-6.0,0.0,-5.0,-4.0,-15.0,-9.0,-17.0,-26.0,-41.0,-34.0,-9.0,-23.0,-13.0,-10.0,-7.0,-9.0
504,0.84,10453.0,-3.0,8.0,-5.0,-3.0,-16.0,-10.0,-17.0,-23.0,-37.0,-27.0,-12.0,-24.0,-13.0,-5.0,-4.0,-14.0
505,0.841667,10440.0,-53.0,-45.0,-53.0,-53.0,-65.0,-61.0,-67.0,-74.0,-85.0,-75.0,-54.0,-74.0,-59.0,-57.0,-56.0,-58.0
506,0.843333,10437.0,-27.0,-18.0,-24.0,-21.0,-41.0,-32.0,-34.0,-42.0,-56.0,-48.0,-22.0,-44.0,-30.0,-21.0,-23.0,-23.0
507,0.845,10446.0,-6.0,-1.0,-5.0,-5.0,-16.0,-13.0,-22.0,-24.0,-45.0,-34.0,-9.0,-26.0,-16.0,-6.0,-12.0,-16.0
508,0.846667,10446.0,-3.0,1.0,-4.0,0.0,-14.0,-9.0,-16.0,-23.0,-41.0,-30.0,-5.0,-29.0,-14.0,-7.0,-4.0,-13.0
509,0.848333,10447.0,-7.0,0.0,-5.0,0.0,-15.0,-9.0,-13.0,-21.0,-43.0,-31.0,-7.0,-24.0,-14.0,-5.0,-6.0,-14.0
510,0.85,10460.0,-53.0,-43.0,-48.0,-48.0,-64.0,-61.0,-68.0,-74.0,-86.0,-77.0,-51.0,-72.0,-67.0,-56.0,-55.0,-61.0
511,0.851667,10446.0,-27.0,-18.0,-27.0,-21.0,-37.0,-28.0,-35.0,-42.0,-58.0,-50.0,-24.0,-41.0,-29.0,-22.0,-16.0,-32.0
512,0.853333,10431.0,-12.0,-1.0,-5.0,-2.0,-18.0,-14.0,-21.0,-19.0,-41.0,-35.0,-8.0,-26.0,-20.0,-8.0,-7.0,-13.0
513,0.855,10448.0,-6.0,0.0,0.0,-1.0,-15.0,-7.0,-15.0,-22.0,-37.0,-37.0,-5.0,-23.0,-13.0,-6.0,-5.0,-10.0
514,0.856667,10418.0,-5.0,0.0,-2.0,-1.0,-16.0,-6.0,-18.0,-26.0,-38.0,-28.0,-8.0,-22.0,-15.0,-9.0,-5.0,-15.0
515,0.858333,10445.0,-53.0,-43.0,-47.0,-51.0,-65.0,-63.0,-64.0,-72.0,-86.0,-78.0,-57.0,-73.0,-60.0,-56.0,-54.0,-57.0
516,0.86,10447.0,-32.0,-20.0,-21.0,-21.0,-36.0,-30.0,-38.0,-43.0,-57.0,-47.0,-21.0,-38.0,-26.0,-26.0,-22.0,-24.0
517,0.861667,10446.0,-10.0,-4.0,-4.0,-1.0,-19.0,-13.0,-17.0,-27.0,-44.0,-28.0,-15.0,-26.0,-15.0,-7.0,-7.0,-17.0
518,0.863333,10441.0,-7.0,0.0,0.0,0.0,-14.0,-6.0,-17.0,-24.0,-41.0,-32.0,-7.0,-24.0,-9.0,-6.0,-9.0,-12.0
519,0.865,10445.0,-7.0,-2.0,0.0,1.0,-17.0,-9.0,-16.0,-23.0,-40.0,-31.0,-5.0,-29.0,-13.0,-5.0,-7.0,-8.0
520,0.866667,10452.0,-49.0,-48.0,-49.0,-47.0,-65.0,-60.0,-64.0,-72.0,-92.0,-75.0,-54.0,-73.0,-62.0,-53.0,-57.0,-62.0
521,0.868333,10433.0,-28.0,-18.0,-21.0,-22.0,-34.0,-31.0,-37.0,-43.0,-54.0,-45.0,-20.0,-44.0,-30.0,-22.0,-18.0,-24.0
522,0.87,10443.0,-4.0,0.0,-6.0,-7.0,-18.0,-10.0,-20.0,-24.0,-44.0,-32.0,-7.0,-24.0,-15.0,-6.0,-6.0,-15.0
523,0.871667,10446.0,-1.0,10.0,-5.0,-4.0,-15.0,-12.0,-16.0,-19.0,-34.0,-24.0,-4.0,-22.0,-18.0,-5.0,-7.0,-13.0
524,0.873333,10454.0,4.0,15.0,-4.0,-7.0,-14.0,-6.0,-17.0,-23.0,-35.0,-28.0,-4.0,-22.0,-14.0,-5.0,-2.0,-15.0
525,0.875,10456.0,-38.0,-27.0,-50.0,-58.0,-68.0,-60.0,-68.0,-76.0,-78.0,-70.0,-50.0,-68.0,-65.0,-58.0,-54.0,-60.0
526,0.876667,10450.0,-14.0,6.0,-31.0,-36.0,-36.0,-31.0,-35.0,-37.0,-46.0,-38.0,-19.0,-36.0,-28.0,-21.0,-21.0,-26.0
527,0.878333,10443.0,8.0,26.0,-9.0,-18.0,-16.0,-13.0,-20.0,-22.0,-31.0,-17.0,-2.0,-23.0,-15.0,-14.0,-8.0,-16.0
528,0.88,10443.0,15.0,28.0,-7.0,-18.0,-16.0,-9.0,-14.0,-23.0,-26.0,-13.0,-3.0,-17.0,-8.0,-5.0,-7.0,-9.0
529,0.881667,10446.0,15.0,37.0,-12.0,-16.0,-15.0,-9.0,-18.0,-22.0,-23.0,-7.0,4.0,-16.0,-9.0,-8.0,-10.0,-9.0
530,0.883333,10458.0,-26.0,-12.0,-62.0,-67.0,-65.0,-62.0,-67.0,-70.0,-70.0,-50.0,-44.0,-68.0,-61.0,-57.0,-58.0,-56.0
