,Name,Sync,F1X1,F1X3,F1Y1,F1Y2,F1Z1,F1Z2,F1Z3,F1Z4,F2X1,F2X3,F2Y1,F2Y2,F2Z1,F2Z2,F2Z3,F2Z4
1337,2.228333,10447.0,-28.0,-13.0,0.0,-15.0,37.0,80.0,-28.0,-31.0,12.0,5.0,0.0,19.0,-14.0,-10.0,-13.0,-12.0
1338,2.23,10556.0,-23.0,-12.0,0.0,-14.0,40.0,83.0,-18.0,-27.0,14.0,5.0,1.0,18.0,-10.0,-10.0,-8.0,-9.0
1339,2.231667,10447.0,-22.0,-15.0,0.0,-13.0,40.0,81.0,-19.0,-29.0,13.0,4.0,1.0,19.0,-9.0,-8.0,-9.0,-8.0
1340,2.233333,10459.0,-67.0,-58.0,-42.0,-59.0,-5.0,35.0,-64.0,-77.0,-32.0,-41.0,-44.0,-27.0,-58.0,-57.0,-61.0,-60.0
1341,2.235,10443.0,-44.0,-35.0,-20.0,-34.0,24.0,62.0,-42.0,-47.0,-3.0,-13.0,-15.0,3.0,-24.0,-20.0,-29.0,-26.0
1342,2.236667,10442.0,-27.0,-19.0,-5.0,-19.0,39.0,82.0,-23.0,-31.0,7.0,0.0,0.0,17.0,-13.0,-7.0,-15.0,-14.0
1343,2.238333,10437.0,-22.0,-9.0,-3.0,-15.0,45.0,83.0,-20.0,-23.0,11.0,4.0,0.0,21.0,-12.0,-7.0,-8.0,-15.0
1344,2.24,10448.0,-24.0,-12.0,0.0,-15.0,43.0,88.0,-22.0,-28.0,15.0,-1.0,1.0,20.0,-10.0,-6.0,-9.0,-13.0
1345,2.241667,10442.0,-64.0,-57.0,-45.0,-62.0,-3.0,39.0,-65.0,-73.0,-29.0,-44.0,-45.0,-29.0,-63.0,-56.0,-56.0,-61.0
1346,2.243333,10448.0,-45.0,-33.0,-20.0,-38.0,24.0,69.0,-40.0,-46.0,0.0,-14.0,-16.0,3.0,-27.0,-23.0,-23.0,-23.0
1347,2.245,10453.0,-27.0,-14.0,0.0,-19.0,41.0,85.0,-22.0,-30.0,12.0,3.0,-3.0,18.0,-14.0,-7.0,-14.0,-10.0
1348,2.246667,10466.0,-21.0,-9.0,-2.0,-17.0,43.0,88.0,-21.0,-27.0,14.0,8.0,-5.0,20.0,-10.0,-6.0,-8.0,-10.0
1349,2.248333,10442.0,-23.0,-10.0,0.0,-16.0,41.0,90.0,-20.0,-26.0,14.0,7.0,1.0,18.0,-10.0,-5.0,-9.0,-7.0
1350,2.25,10452.0,-63.0,-54.0,-46.0,-63.0,0.0,40.0,-67.0,-74.0,-30.0,-42.0,-41.0,-33.0,-60.0,-54.0,-58.0,-60.0
1351,2.251667,10447.0,-45.0,-34.0,-20.0,-37.0,29.0,70.0,-41.0,-46.0,0.0,-8.0,-13.0,0.0,-27.0,-23.0,-22.0,-24.0
1352,2.253333,10475.0,-24.0,-15.0,-2.0,-21.0,47.0,88.0,-24.0,-33.0,12.0,1.0,0.0,19.0,-18.0,-9.0,-12.0,-14.0
1353,2.255,10445.0,-22.0,-12.0,-2.0,-19.0,52.0,94.0,-23.0,-28.0,15.0,4.0,1.0,21.0,-17.0,-6.0,-8.0,-13.0
1354,2.256667,10451.0,-21.0,-10.0,-4.0,-19.0,50.0,95.0,-22.0,-26.0,14.0,5.0,3.0,22.0,-13.0,-10.0,-7.0,-8.0
1355,2.258333,10439.0,-67.0,-54.0,-50.0,-65.0,6.0,46.0,-70.0,-72.0,-30.0,-42.0,-43.0,-27.0,-60.0,-59.0,-59.0,-57.0
1356,2.26,10446.0,-43.0,-34.0,-23.0,-40.0,28.0,75.0,-35.0,-48.0,0.0,-8.0,-12.0,4.0,-24.0,-27.0,-24.0,-22.0
1357,2.261667,10442.0,-21.0,-14.0,-8.0,-23.0,49.0,94.0,-24.0,-31.0,13.0,5.0,0.0,17.0,-10.0,-9.0,-13.0,-14.0
1358,2.263333,10441.0,-18.0,-14.0,-5.0,-21.0,52.0,97.0,-21.0,-29.0,13.0,4.0,4.0,19.0,-10.0,-4.0,-16.0,-9.0
1359,2.265,10457.0,-17.0,-8.0,-8.0,-21.0,54.0,96.0,-19.0,-26.0,12.0,7.0,3.0,19.0,-10.0,-5.0,-14.0,-13.0
1360,2.266667,10442.0,-61.0,-53.0,-53.0,-67.0,7.0,49.0,-68.0,-71.0,-31.0,-41.0,-45.0,-28.0,-59.0,-56.0,-58.0,-61.0
1361,2.268333,10451.0,-40.0,-32.0,-29.0,-43.0,33.0,78.0,-36.0,-44.0,-1.0,-12.0,-13.0,5.0,-30.0,-20.0,-21.0,-28.0
1362,2.27,10451.0,-21.0,-13.0,-12.0,-27.0,51.0,96.0,-26.0,-32.0,14.0,0.0,0.0,17.0,-14.0,-8.0,-8.0,-19.0
1363,2.271667,10439.0,-18.0,-8.0,-8.0,-28.0,55.0,99.0,-21.0,-28.0,19.0,0.0,3.0,20.0,-10.0,-7.0,-9.0,-8.0
1364,2.273333,10437.0,-17.0,-7.0,-8.0,-26.0,55.0,101.0,-23.0,-26.0,17.0,5.0,-1.0,19.0,-10.0,-5.0,-9.0,-10.0
1365,2.275,10411.0,-59.0,-54.0,-55.0,-72.0,7.0,51.0,-64.0,-74.0,-28.0,-37.0,-50.0,-28.0,-62.0,-58.0,-54.0,-56.0
1366,2.276667,10441.0,-40.0,-27.0,-33.0,-46.0,35.0,79.0,-38.0,-44.0,0.0,-13.0,-15.0,4.0,-28.0,-21.0,-27.0,-23.0
1367,2.278333,10441.0,-19.0,-13.0,-15.0,-30.0,52.0,99.0,-23.0,-30.0,12.0,4.0,0.0,13.0,-15.0,-9.0,-13.0,-15.0
