,Name,Sync,F1X1,F1X3,F1Y1,F1Y2,F1Z1,F1Z2,F1Z3,F1Z4,F2X1,F2X3,F2Y1,F2Y2,F2Z1,F2Z2,F2Z3,F2Z4
1955,3.258333,10438.0,-62.0,-70.0,-57.0,-32.0,-64.0,-55.0,-64.0,-68.0,-99.0,-499.0,-294.0,-31.0,57.0,-102.0,-34.0,1297.0
1956,3.26,10446.0,-41.0,-53.0,-31.0,-9.0,-41.0,-28.0,-32.0,-43.0,-73.0,-469.0,-264.0,-1.0,90.0,-65.0,-8.0,1341.0
1957,3.261667,10443.0,-23.0,-33.0,-15.0,7.0,-20.0,-13.0,-18.0,-30.0,-58.0,-454.0,-251.0,13.0,106.0,-57.0,7.0,1369.0
1958,3.263333,10452.0,-22.0,-28.0,-9.0,11.0,-18.0,-6.0,-21.0,-28.0,-55.0,-457.0,-249.0,15.0,111.0,-56.0,9.0,1380.0
1959,3.265,10455.0,-23.0,-28.0,-10.0,11.0,-17.0,-7.0,-20.0,-22.0,-53.0,-460.0,-251.0,18.0,105.0,-53.0,12.0,1390.0
1960,3.266667,10448.0,-61.0,-72.0,-54.0,-32.0,-63.0,-51.0,-67.0,-71.0,-100.0,-511.0,-294.0,-28.0,56.0,-103.0,-38.0,1358.0
1961,3.268333,10444.0,-40.0,-50.0,-32.0,-6.0,-36.0,-30.0,-33.0,-40.0,-73.0,-479.0,-265.0,-3.0,97.0,-70.0,0.0,1401.0
1962,3.27,10460.0,-22.0,-32.0,-14.0,10.0,-21.0,-9.0,-21.0,-24.0,-59.0,-465.0,-255.0,11.0,115.0,-58.0,9.0,1429.0
1963,3.271667,10443.0,-19.0,-29.0,-9.0,12.0,-20.0,-5.0,-16.0,-27.0,-55.0,-467.0,-256.0,18.0,116.0,-54.0,8.0,1439.0
1964,3.273333,10440.0,-19.0,-27.0,-9.0,11.0,-18.0,-7.0,-18.0,-26.0,-54.0,-471.0,-254.0,14.0,119.0,-56.0,13.0,1453.0
1965,3.275,10446.0,-60.0,-70.0,-54.0,-32.0,-64.0,-54.0,-63.0,-70.0,-99.0,-525.0,-297.0,-28.0,69.0,-103.0,-35.0,1410.0
1966,3.276667,10442.0,-41.0,-45.0,-33.0,-6.0,-38.0,-30.0,-36.0,-38.0,-77.0,-488.0,-271.0,0.0,105.0,-71.0,-2.0,1457.0
1967,3.278333,10433.0,-23.0,-36.0,-13.0,10.0,-22.0,-12.0,-19.0,-26.0,-59.0,-480.0,-253.0,14.0,122.0,-56.0,0.0,1485.0
1968,3.28,10456.0,-19.0,-30.0,-9.0,11.0,-18.0,-9.0,-16.0,-27.0,-57.0,-476.0,-255.0,17.0,125.0,-61.0,12.0,1497.0
1969,3.281667,10441.0,-20.0,-28.0,-9.0,13.0,-17.0,-6.0,-20.0,-26.0,-57.0,-476.0,-252.0,18.0,129.0,-60.0,9.0,1516.0
