time,f0,f1,f2,f3,f4,f5,f6,f7
0.0021873400000060883,1.747283935546875,2.126708984375,4.94146728515625,1.689788818359375,2.568359375,1.2234344482421875,2.095550537109375,5.817626953125
0.005197479999992538,1.747283935546875,2.1170654296875,4.94146728515625,1.6806640625,2.568359375,1.2234344482421875,2.095550537109375,5.817626953125
0.008229099999994105,1.747283935546875,2.1170654296875,4.94146728515625,1.6806640625,2.568359375,1.2234344482421875,2.095550537109375,5.817626953125
0.011382819999994354,1.747283935546875,2.1170654296875,4.94146728515625,1.6806640625,2.57318115234375,1.2234344482421875,2.0841064453125,5.817626953125
0.014471100000008619,1.7528076171875,2.107208251953125,4.94146728515625,1.689788818359375,2.57318115234375,1.2234344482421875,2.0841064453125,5.826416015625
0.017462560000012672,1.747283935546875,2.107208251953125,4.94146728515625,1.6806640625,2.57318115234375,1.21258544921875,2.062103271484375,5.826416015625
0.02048343000001296,1.7528076171875,2.107208251953125,4.9925537109375,1.6806640625,2.57318115234375,1.21258544921875,2.016082763671875,5.826416015625
0.02353694999999334,1.747283935546875,2.107208251953125,4.92864990234375,1.6806640625,2.57318115234375,1.21258544921875,2.004364013671875,5.826416015625
0.026520849999997154,1.7528076171875,2.107208251953125,4.92864990234375,1.6806640625,2.57318115234375,1.21258544921875,2.004364013671875,5.826416015625
0.029567689999993263,1.7528076171875,2.107208251953125,4.92864990234375,1.6806640625,2.57318115234375,1.21258544921875,2.004364013671875,5.8360595703125
0.0326323900000034,1.7528076171875,2.107208251953125,4.92864990234375,1.6806640625,2.57318115234375,1.21258544921875,1.99224853515625,5.8360595703125
0.03567062999999848,1.7528076171875,2.107208251953125,4.92864990234375,1.6806640625,2.57318115234375,1.21258544921875,1.99224853515625,5.8360595703125
0.03880255999999349,1.7528076171875,2.107208251953125,4.92864990234375,1.6806640625,2.568359375,1.21258544921875,1.968017578125,5.8360595703125
0.0417677400000116,1.7528076171875,2.107208251953125,4.92864990234375,1.689788818359375,2.57318115234375,1.21258544921875,1.95574951171875,5.845458984375
0.0458627399999898,1.7528076171875,2.107208251953125,4.92864990234375,1.689788818359375,2.568359375,1.21258544921875,1.95574951171875,5.845458984375
0.05019049000000564,1.7528076171875,2.107208251953125,4.979156494140625,1.689788818359375,2.568359375,1.21258544921875,1.93133544921875,5.845458984375
0.05116090999999301,1.758331298828125,2.098114013671875,4.92864990234375,1.689788818359375,2.568359375,1.21258544921875,1.90576171875,5.845458984375
0.05411412999998788,1.7528076171875,2.107208251953125,4.92864990234375,1.689788818359375,2.568359375,1.21258544921875,1.90576171875,5.845458984375
0.05702289000001315,1.758331298828125,2.098114013671875,4.92864990234375,1.689788818359375,2.568359375,1.21258544921875,1.88128662109375,5.845458984375
0.06007969000000912,1.758331298828125,2.098114013671875,4.92864990234375,1.689788818359375,2.568359375,1.21258544921875,1.8546142578125,5.845458984375
0.06314961000001063,1.758331298828125,2.098114013671875,4.92864990234375,1.689788818359375,2.568359375,1.21258544921875,1.8546142578125,5.845458984375
0.06625934999999572,1.758331298828125,2.098114013671875,4.92864990234375,1.6981201171875,2.568359375,1.21258544921875,1.8546142578125,5.845458984375
0.06937597000001006,1.758331298828125,2.098114013671875,4.92864990234375,1.70684814453125,2.568359375,1.21258544921875,1.8546142578125,5.8558349609375
0.0724772800000153,1.758331298828125,2.08856201171875,4.92864990234375,1.6981201171875,2.568359375,1.21258544921875,1.8546142578125,5.8558349609375
0.07563250000001176,1.758331298828125,2.098114013671875,4.954620361328125,1.6981201171875,2.568359375,1.21258544921875,1.8546142578125,5.8558349609375
0.07841364999998746,1.758331298828125,2.098114013671875,4.92864990234375,1.6981201171875,2.568359375,1.21258544921875,1.8546142578125,5.8558349609375
0.0814111900000114,1.758331298828125,2.098114013671875,4.92864990234375,1.70684814453125,2.568359375,1.21258544921875,1.842132568359375,5.8558349609375
0.08482409999999163,1.758331298828125,2.098114013671875,4.92864990234375,1.70684814453125,2.568359375,1.21258544921875,1.8546142578125,5.8558349609375
0.08786746999999195,1.758331298828125,2.098114013671875,4.92864990234375,1.70684814453125,2.568359375,1.21258544921875,1.842132568359375,5.8558349609375
0.09054061000000502,1.758331298828125,2.098114013671875,4.92864990234375,1.70684814453125,2.568359375,1.21258544921875,1.828369140625,5.8558349609375
0.09361107999998808,1.762939453125,2.08856201171875,4.92864990234375,1.70684814453125,2.568359375,1.21258544921875,1.828369140625,5.8558349609375
0.09675427999999897,1.762939453125,2.098114013671875,4.92864990234375,1.714630126953125,2.568359375,1.21258544921875,1.828369140625,5.8558349609375
0.09975202000001104,1.762939453125,2.098114013671875,4.92864990234375,1.714630126953125,2.568359375,1.21258544921875,1.828369140625,5.865234375
