Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,data_14,data_15,data_16,data_17,data_18,data_19,data_20
1714455915.3335943,[],0,88.9800033569336,5.590000152587891,-96.91000366210938,100.16000366210938,3.609999895095825,-139.50999450683594,101.29000091552734,-7.980000019073486,165.16000366210938,89.4000015258789,0.10000000149011612,51.119998931884766,89.0,-5.079999923706055,97.5,88.93000030517578,0.6499999761581421,119.69000244140625,64.76000213623047,-13.020000457763672,71.44999694824219
