,Name,Sync,F1X1,F1X3,F1Y1,F1Y2,F1Z1,F1Z2,F1Z3,F1Z4,F2X1,F2X3,F2Y1,F2Y2,F2Z1,F2Z2,F2Z3,F2Z4
951,1.585,10443.0,-18.0,-49.0,-74.0,-33.0,-28.0,-24.0,-26.0,-31.0,-79.0,-56.0,-60.0,-43.0,-49.0,-32.0,-31.0,-21.0
952,1.586667,10447.0,-2.0,-32.0,-60.0,-18.0,-17.0,-10.0,-10.0,-21.0,-58.0,-34.0,-37.0,-24.0,-27.0,-13.0,-7.0,3.0
953,1.588333,10448.0,-1.0,-28.0,-58.0,-17.0,-12.0,-10.0,-10.0,-21.0,-58.0,-33.0,-34.0,-16.0,-26.0,-6.0,-14.0,4.0
954,1.59,10448.0,-1.0,-29.0,-58.0,-17.0,-12.0,-8.0,-13.0,-18.0,-54.0,-31.0,-32.0,-19.0,-26.0,-8.0,-4.0,-1.0
955,1.591667,10459.0,-36.0,-67.0,-96.0,-54.0,-53.0,-47.0,-46.0,-54.0,-131.0,-105.0,-111.0,-93.0,-103.0,-90.0,-82.0,-76.0
956,1.593333,10453.0,-19.0,-44.0,-75.0,-32.0,-28.0,-27.0,-26.0,-33.0,-79.0,-59.0,-57.0,-41.0,-50.0,-31.0,-33.0,-18.0
957,1.595,10461.0,-3.0,-33.0,-62.0,-19.0,-14.0,-8.0,-9.0,-19.0,-61.0,-35.0,-40.0,-18.0,-30.0,-9.0,-5.0,-6.0
958,1.596667,10444.0,-1.0,-27.0,-59.0,-17.0,-10.0,-9.0,-9.0,-15.0,-54.0,-30.0,-33.0,-16.0,-28.0,-9.0,-5.0,5.0
959,1.598333,10448.0,-2.0,-27.0,-60.0,-17.0,-13.0,-7.0,-7.0,-15.0,-54.0,-36.0,-33.0,-15.0,-24.0,-9.0,-7.0,3.0
960,1.6,10455.0,-37.0,-64.0,-96.0,-55.0,-50.0,-48.0,-49.0,-58.0,-128.0,-106.0,-111.0,-91.0,-111.0,-89.0,-81.0,-75.0
961,1.601667,10450.0,-17.0,-44.0,-77.0,-34.0,-27.0,-23.0,-22.0,-30.0,-79.0,-61.0,-59.0,-40.0,-47.0,-34.0,-26.0,-20.0
