,Name,Sync,F1X1,F1X3,F1Y1,F1Y2,F1Z1,F1Z2,F1Z3,F1Z4,F2X1,F2X3,F2Y1,F2Y2,F2Z1,F2Z2,F2Z3,F2Z4
932,1.553333,10444.0,-24.0,-110.0,141.0,199.0,22.0,121.0,45.0,-15.0,-6.0,-4.0,-6.0,18.0,-21.0,-13.0,-18.0,-20.0
933,1.555,10451.0,-27.0,-120.0,164.0,236.0,31.0,148.0,53.0,-14.0,-2.0,-7.0,1.0,20.0,-15.0,-8.0,-20.0,-14.0
934,1.556667,10450.0,-16.0,-137.0,199.0,280.0,50.0,206.0,87.0,-6.0,-2.0,-9.0,4.0,19.0,-20.0,-9.0,-18.0,-19.0
935,1.558333,10446.0,-48.0,-185.0,189.0,293.0,26.0,200.0,65.0,-33.0,-77.0,-79.0,-75.0,-51.0,-98.0,-89.0,-95.0,-98.0
936,1.56,10445.0,-29.0,-172.0,237.0,377.0,51.0,263.0,103.0,-17.0,-24.0,-32.0,-20.0,-2.0,-44.0,-32.0,-34.0,-35.0
937,1.561667,10454.0,-8.0,-168.0,273.0,435.0,83.0,321.0,140.0,6.0,-4.0,-12.0,0.0,24.0,-22.0,-12.0,-18.0,-23.0
938,1.563333,10452.0,-8.0,-174.0,290.0,469.0,93.0,358.0,159.0,9.0,0.0,-4.0,3.0,28.0,-28.0,-12.0,-19.0,-21.0
939,1.565,10441.0,-12.0,-172.0,291.0,486.0,96.0,377.0,167.0,10.0,0.0,-9.0,5.0,27.0,-16.0,-10.0,-13.0,-19.0
940,1.566667,10450.0,-45.0,-202.0,244.0,433.0,62.0,363.0,144.0,-28.0,-72.0,-84.0,-72.0,-47.0,-96.0,-89.0,-92.0,-88.0
941,1.568333,10447.0,-19.0,-166.0,238.0,404.0,89.0,383.0,174.0,7.0,-26.0,-33.0,-26.0,5.0,-44.0,-34.0,-41.0,-40.0
942,1.57,10446.0,-8.0,-128.0,215.0,351.0,91.0,377.0,171.0,8.0,-3.0,-6.0,-2.0,25.0,-20.0,-20.0,-17.0,-18.0
943,1.571667,10452.0,-2.0,-104.0,175.0,276.0,85.0,355.0,172.0,15.0,0.0,-4.0,-2.0,25.0,-18.0,-7.0,-14.0,-8.0
944,1.573333,10448.0,-7.0,-85.0,134.0,201.0,82.0,333.0,167.0,14.0,-1.0,-5.0,3.0,26.0,-20.0,-10.0,-22.0,-16.0
945,1.575,10441.0,-46.0,-102.0,59.0,96.0,29.0,260.0,109.0,-33.0,-75.0,-78.0,-75.0,-54.0,-99.0,-90.0,-95.0,-96.0
946,1.576667,10456.0,-33.0,-70.0,43.0,53.0,49.0,258.0,129.0,-5.0,-28.0,-33.0,-22.0,1.0,-42.0,-30.0,-42.0,-35.0
947,1.578333,10452.0,-23.0,-36.0,25.0,10.0,57.0,258.0,138.0,10.0,-3.0,-12.0,1.0,18.0,-22.0,-13.0,-19.0,-18.0
948,1.58,10454.0,-24.0,-21.0,-5.0,-42.0,53.0,249.0,133.0,9.0,-5.0,-5.0,-1.0,24.0,-21.0,-10.0,-17.0,-22.0
949,1.581667,10438.0,-31.0,-9.0,-24.0,-87.0,51.0,242.0,136.0,11.0,0.0,-6.0,1.0,23.0,-22.0,-12.0,-14.0,-13.0
950,1.583333,10438.0,-67.0,-32.0,-87.0,-173.0,14.0,210.0,109.0,-19.0,-73.0,-88.0,-75.0,-51.0,-98.0,-88.0,-91.0,-97.0
951,1.585,10455.0,-57.0,-12.0,-84.0,-191.0,36.0,247.0,148.0,0.0,-28.0,-35.0,-24.0,6.0,-50.0,-35.0,-41.0,-42.0
952,1.586667,10446.0,-51.0,4.0,-90.0,-217.0,54.0,289.0,184.0,19.0,-2.0,-16.0,-3.0,21.0,-21.0,-13.0,-16.0,-17.0
953,1.588333,10452.0,-61.0,5.0,-100.0,-251.0,69.0,332.0,217.0,32.0,-2.0,-10.0,-2.0,25.0,-19.0,-12.0,-18.0,-15.0
954,1.59,10454.0,-75.0,-5.0,-113.0,-265.0,79.0,380.0,262.0,38.0,-3.0,-9.0,-5.0,24.0,-21.0,-10.0,-17.0,-17.0
955,1.591667,10438.0,-121.0,-46.0,-156.0,-299.0,54.0,389.0,265.0,7.0,-77.0,-84.0,-77.0,-53.0,-96.0,-93.0,-93.0,-92.0
956,1.593333,10459.0,-113.0,-36.0,-139.0,-271.0,87.0,465.0,327.0,41.0,-24.0,-35.0,-31.0,-1.0,-41.0,-32.0,-38.0,-32.0
957,1.595,10448.0,-103.0,-33.0,-126.0,-244.0,118.0,521.0,384.0,63.0,-8.0,-15.0,-5.0,20.0,-23.0,-10.0,-23.0,-21.0
958,1.596667,10445.0,-103.0,-35.0,-124.0,-228.0,129.0,563.0,418.0,78.0,-3.0,-8.0,0.0,18.0,-19.0,-10.0,-16.0,-18.0
959,1.598333,10456.0,-102.0,-44.0,-120.0,-219.0,143.0,603.0,454.0,85.0,-6.0,-10.0,-1.0,24.0,-18.0,-7.0,-18.0,-14.0
960,1.6,10455.0,-140.0,-78.0,-158.0,-256.0,115.0,595.0,449.0,56.0,-78.0,-85.0,-75.0,-58.0,-99.0,-89.0,-95.0,-93.0
961,1.601667,10444.0,-117.0,-55.0,-145.0,-239.0,146.0,645.0,502.0,93.0,-33.0,-34.0,-28.0,0.0,-45.0,-33.0,-35.0,-44.0
962,1.603333,10450.0,-99.0,-36.0,-128.0,-231.0,167.0,682.0,540.0,109.0,-7.0,-14.0,-4.0,19.0,-28.0,-13.0,-18.0,-18.0
963,1.605,10446.0,-97.0,-30.0,-130.0,-239.0,179.0,708.0,574.0,123.0,-2.0,-19.0,-2.0,22.0,-20.0,-9.0,-15.0,-19.0
964,1.606667,10438.0,-97.0,-28.0,-137.0,-255.0,189.0,732.0,599.0,134.0,-4.0,-8.0,-1.0,27.0,-22.0,-10.0,-15.0,-20.0
965,1.608333,10451.0,-100.0,-31.0,-142.0,-288.0,176.0,747.0,645.0,135.0,-77.0,-88.0,-81.0,-54.0,-98.0,-89.0,-91.0,-89.0
966,1.61,10454.0,-41.0,34.0,-134.0,-325.0,240.0,823.0,739.0,199.0,-30.0,-35.0,-27.0,0.0,-45.0,-37.0,-42.0,-36.0
967,1.611667,10447.0,-10.0,60.0,-140.0,-322.0,243.0,898.0,859.0,230.0,-9.0,-13.0,-12.0,20.0,-22.0,-10.0,-20.0,-17.0
968,1.613333,10448.0,56.0,115.0,-173.0,-412.0,299.0,958.0,976.0,306.0,-8.0,-12.0,-4.0,23.0,-16.0,-12.0,-19.0,-15.0
969,1.615,10444.0,79.0,184.0,-212.0,-502.0,336.0,1045.0,1068.0,340.0,-4.0,-9.0,-7.0,21.0,-19.0,-7.0,-18.0,-13.0
970,1.616667,10456.0,46.0,185.0,-333.0,-684.0,289.0,1059.0,1111.0,316.0,-77.0,-83.0,-79.0,-57.0,-99.0,-87.0,-98.0,-91.0
971,1.618333,10448.0,24.0,218.0,-421.0,-859.0,351.0,1168.0,1209.0,372.0,-31.0,-34.0,-31.0,-7.0,-43.0,-33.0,-37.0,-35.0
972,1.62,10447.0,-1.0,221.0,-489.0,-988.0,372.0,1253.0,1299.0,402.0,-9.0,-10.0,-7.0,15.0,-23.0,-12.0,-22.0,-19.0
973,1.621667,10442.0,-46.0,196.0,-545.0,-1102.0,376.0,1297.0,1345.0,414.0,-4.0,-12.0,-4.0,15.0,-23.0,-9.0,-16.0,-17.0
