,Name,Sync,F1X1,F1X3,F1Y1,F1Y2,F1Z1,F1Z2,F1Z3,F1Z4,F2X1,F2X3,F2Y1,F2Y2,F2Z1,F2Z2,F2Z3,F2Z4
647,1.078333,10452.0,-3.0,0.0,-56.0,-47.0,-8.0,-12.0,-17.0,-19.0,-64.0,-34.0,-31.0,-23.0,-29.0,-13.0,-14.0,-19.0
648,1.08,10447.0,-1.0,4.0,-58.0,-44.0,-8.0,-7.0,-13.0,-15.0,-64.0,-34.0,-30.0,-17.0,-24.0,-7.0,-9.0,-18.0
649,1.081667,10461.0,-2.0,4.0,-57.0,-43.0,-5.0,-9.0,-14.0,-10.0,-60.0,-29.0,-30.0,-16.0,-27.0,-9.0,-8.0,-16.0
650,1.083333,10445.0,-34.0,-32.0,-92.0,-82.0,-49.0,-44.0,-53.0,-56.0,-135.0,-107.0,-106.0,-95.0,-100.0,-85.0,-85.0,-96.0
651,1.085,10442.0,-18.0,-10.0,-73.0,-60.0,-24.0,-21.0,-30.0,-33.0,-87.0,-56.0,-50.0,-40.0,-51.0,-34.0,-34.0,-35.0
652,1.086667,10455.0,-4.0,4.0,-60.0,-48.0,-10.0,-9.0,-17.0,-16.0,-63.0,-40.0,-34.0,-20.0,-27.0,-12.0,-13.0,-21.0
653,1.088333,10452.0,-2.0,0.0,-55.0,-44.0,-8.0,-7.0,-15.0,-15.0,-62.0,-32.0,-32.0,-18.0,-24.0,-7.0,-12.0,-16.0
654,1.09,10460.0,-1.0,5.0,-56.0,-47.0,-8.0,-6.0,-15.0,-16.0,-60.0,-35.0,-29.0,-20.0,-22.0,-8.0,-13.0,-15.0
655,1.091667,10443.0,-38.0,-31.0,-92.0,-84.0,-45.0,-45.0,-59.0,-53.0,-134.0,-103.0,-105.0,-95.0,-100.0,-93.0,-89.0,-93.0
656,1.093333,10499.0,-20.0,-14.0,-74.0,-65.0,-26.0,-22.0,-28.0,-31.0,-87.0,-57.0,-58.0,-42.0,-45.0,-35.0,-32.0,-37.0
657,1.095,10453.0,-6.0,0.0,-61.0,-48.0,-9.0,-12.0,-13.0,-18.0,-65.0,-35.0,-33.0,-20.0,-24.0,-18.0,-15.0,-19.0
658,1.096667,10458.0,-2.0,4.0,-55.0,-45.0,-9.0,-4.0,-16.0,-16.0,-63.0,-29.0,-35.0,-20.0,-26.0,-9.0,-12.0,-16.0
659,1.098333,10456.0,-4.0,1.0,-57.0,-45.0,-9.0,-6.0,-13.0,-18.0,-64.0,-32.0,-29.0,-17.0,-22.0,-10.0,-15.0,-18.0
660,1.1,10454.0,-38.0,-28.0,-92.0,-83.0,-49.0,-48.0,-53.0,-51.0,-134.0,-103.0,-107.0,-96.0,-101.0,-88.0,-89.0,-93.0
661,1.101667,10447.0,-19.0,-15.0,-74.0,-62.0,-24.0,-20.0,-28.0,-33.0,-88.0,-58.0,-51.0,-44.0,-46.0,-32.0,-38.0,-38.0
662,1.103333,10450.0,-4.0,0.0,-58.0,-48.0,-15.0,-8.0,-16.0,-19.0,-68.0,-36.0,-33.0,-24.0,-28.0,-12.0,-16.0,-16.0
663,1.105,10453.0,-3.0,-2.0,-58.0,-45.0,-7.0,-6.0,-14.0,-15.0,-65.0,-32.0,-30.0,-19.0,-22.0,-5.0,-17.0,-17.0
664,1.106667,10444.0,-3.0,0.0,-58.0,-43.0,-9.0,-7.0,-13.0,-13.0,-62.0,-29.0,-28.0,-24.0,-23.0,-7.0,-13.0,-12.0
665,1.108333,10452.0,-38.0,-38.0,-93.0,-84.0,-49.0,-46.0,-50.0,-55.0,-140.0,-107.0,-106.0,-97.0,-101.0,-86.0,-93.0,-92.0
666,1.11,10444.0,-19.0,-13.0,-71.0,-60.0,-22.0,-22.0,-32.0,-32.0,-90.0,-57.0,-51.0,-47.0,-48.0,-33.0,-33.0,-40.0
667,1.111667,10443.0,-6.0,-1.0,-60.0,-46.0,-10.0,-8.0,-15.0,-18.0,-70.0,-33.0,-33.0,-23.0,-27.0,-13.0,-13.0,-21.0
668,1.113333,10452.0,-5.0,-1.0,-57.0,-44.0,-6.0,-9.0,-12.0,-15.0,-62.0,-32.0,-28.0,-22.0,-26.0,-8.0,-13.0,-16.0
669,1.115,10447.0,-5.0,1.0,-57.0,-45.0,-9.0,-6.0,-13.0,-14.0,-65.0,-35.0,-30.0,-19.0,-24.0,-7.0,-10.0,-21.0
670,1.116667,10446.0,-41.0,-37.0,-91.0,-82.0,-47.0,-47.0,-53.0,-54.0,-135.0,-106.0,-106.0,-96.0,-106.0,-89.0,-88.0,-93.0
671,1.118333,10452.0,-23.0,-13.0,-76.0,-61.0,-23.0,-22.0,-29.0,-28.0,-88.0,-60.0,-55.0,-41.0,-47.0,-30.0,-33.0,-41.0
672,1.12,10455.0,-9.0,-3.0,-57.0,-45.0,-8.0,-8.0,-18.0,-18.0,-68.0,-37.0,-32.0,-19.0,-32.0,-9.0,-16.0,-22.0
673,1.121667,10445.0,-8.0,-3.0,-54.0,-43.0,-10.0,-6.0,-12.0,-19.0,-60.0,-37.0,-31.0,-18.0,-20.0,-8.0,-8.0,-21.0
674,1.123333,10471.0,-9.0,-1.0,-56.0,-43.0,-8.0,-6.0,-17.0,-13.0,-62.0,-33.0,-30.0,-17.0,-24.0,-9.0,-13.0,-16.0
675,1.125,10445.0,-44.0,-38.0,-92.0,-83.0,-47.0,-47.0,-51.0,-55.0,-133.0,-112.0,-109.0,-97.0,-102.0,-88.0,-89.0,-92.0
676,1.126667,10453.0,-27.0,-18.0,-70.0,-60.0,-23.0,-21.0,-30.0,-30.0,-89.0,-56.0,-56.0,-44.0,-47.0,-35.0,-32.0,-37.0
677,1.128333,10452.0,-10.0,-2.0,-57.0,-49.0,-9.0,-6.0,-19.0,-17.0,-68.0,-37.0,-34.0,-23.0,-27.0,-12.0,-13.0,-14.0
678,1.13,10455.0,-9.0,0.0,-54.0,-43.0,-9.0,-2.0,-15.0,-18.0,-61.0,-33.0,-30.0,-19.0,-22.0,-13.0,-16.0,-17.0
679,1.131667,10447.0,-8.0,-2.0,-56.0,-45.0,-7.0,-6.0,-12.0,-12.0,-64.0,-32.0,-36.0,-18.0,-24.0,-9.0,-10.0,-16.0
