time,vout
118.93295758,1.04
118.93611454,1.04
118.93915328,1.042
118.94225499,1.044
118.94536284,1.046
118.94848954,1.05
118.95158624,1.05
118.95487119,1.05
118.95800937,1.05
118.96090078,1.05
118.96436839,1.05
118.96712885,1.05
118.97029734,1.052
118.97340378,1.05
118.97657315,1.05
118.97964885,1.05
118.98266972,1.05
118.98591715,1.05
118.98900928,1.05
118.99231356,1.05
118.99544676,1.05
118.99851489,1.05
119.00165506,1.052
119.00472587,1.052
119.00783689,1.05
119.01092158,1.05
119.01399734,1.05
119.0171091,1.05
119.02031539,1.05
119.02324173,1.048
119.02630676,1.048
119.02937782,1.048
119.03250463,1.048
119.0359015,1.048
119.03892373,1.048
119.04201584,1.048
119.04514778,1.048
119.04826035,1.048
119.05125404,1.048
119.05430126,1.048
119.05763386,1.048
119.06054043,1.048
119.06369695,1.048
119.06677537,1.048
119.06990813,1.048
119.07300956,1.048
119.07602056,1.048
119.07909606,1.05
119.08224645,1.05
119.08531448,1.05
119.08842117,1.05
119.09153467,1.05
119.09465515,1.05
119.0978945,1.052
119.10090387,1.052
119.1040246,1.052
119.10716695,1.052
119.11025091,1.052
119.11337549,1.052
119.11648856,1.052
119.11960787,1.054
119.12277867,1.052
119.12587743,1.052
119.13030639,1.052
119.13218702,1.052
119.1352213,1.054
119.13832274,1.054
119.14144515,1.054
119.14473199,1.054
119.14773587,1.054
119.1509191,1.054
119.15401278,1.054
119.15710397,1.054
119.16018743,1.054
119.16330991,1.054
119.16642221,1.054
119.16953904,1.054
119.17267254,1.054
119.1758056,1.054
119.17896636,1.054
119.1820035,1.054
119.18512758,1.054
119.18823078,1.054
119.19133943,1.054
119.19447891,1.054
119.1975766,1.054
119.20071037,1.054
119.20391923,1.054
119.20691721,1.054
119.21008591,1.054
119.21315511,1.056
119.21626697,1.056
119.21946297,1.056
119.22263667,1.056
119.22567384,1.056
119.22879661,1.058
119.23188591,1.058
119.23505184,1.058
119.23809449,1.058
119.24123541,1.058
119.24433686,1.06
119.24746602,1.064
119.2505765,1.07
119.2536823,1.08
119.25686199,1.096
119.25992595,1.112
119.26304056,1.122
119.26620554,1.134
119.26926191,1.146
119.27237624,1.162
119.27551173,1.18
119.27864387,1.202
119.28183158,1.21
119.28494237,1.232
119.28817245,1.246
119.29107785,1.282
119.29422521,1.348
119.29732576,1.42
119.30055313,1.498
119.30355336,1.59
119.30667784,1.654
119.3098075,1.724
119.31292897,1.774
119.31603336,1.816
119.31915902,1.844
119.322255,1.864
119.32538147,1.882
119.32850384,1.894
119.33163743,1.902
119.33480886,1.912
119.33788737,1.922
119.34098661,1.938
119.34411999,1.956
119.34729582,1.976
119.35037839,1.992
119.35350339,2.006
119.35662821,2.026
119.35981445,2.042
119.36287441,2.054
119.36599493,2.064
119.36909417,2.074
119.37224741,2.08
119.37532919,2.09
119.37844676,2.096
119.38157191,2.102
119.38469398,2.108
119.3878273,2.112
119.39094848,2.114
119.39480308,2.118
119.39716123,2.12
119.40041715,2.122
119.40377319,2.124
119.40655056,2.128
119.40988306,2.128
119.41298873,2.128
119.41599543,2.128
119.4191338,2.132
119.42218467,2.132
119.42549297,2.134
119.42839808,2.134
119.43149571,2.136
119.43475869,2.136
119.43774028,2.136
119.44088311,2.136
119.44398052,2.138
119.44708341,2.138
119.45022087,2.138
119.4533226,2.138
119.45646295,2.138
119.45962817,2.136
119.46275624,2.138
119.46591687,2.136
119.46896261,2.136
119.47211817,2.134
119.47519784,2.134
119.47833456,2.132
119.48145889,2.13
119.48459063,2.128
119.48771813,2.126
119.49083671,2.124
119.49394617,2.12
119.4971051,2.118
119.50018406,2.116
119.50331913,2.114
119.50643093,2.11
119.50953734,2.104
119.51266237,2.1
119.51597091,2.096
119.5189283,2.094
119.52205984,2.09
119.52516367,2.086
119.52828935,2.082
119.5314081,2.078
119.53458691,2.074
119.53767235,2.07
119.54144893,2.066
119.54554558,2.062
119.54766534,2.058
119.55048026,2.054
119.55328839,2.05
119.55643937,2.046
119.55956567,2.042
119.56344356,2.036
119.56578069,2.03
119.56902495,2.022
119.5722458,2.012
119.57511648,2.006
119.57824874,2.0
119.58167604,1.99
119.58447441,1.984
119.58760147,1.978
119.5907278,1.968
119.59413098,1.962
119.59695335,1.956
119.60008604,1.95
119.60324415,1.942
119.60633948,1.936
119.60942328,1.93
119.61257821,1.924
119.61570758,1.918
119.61885387,1.914
119.62192534,1.91
119.6250741,1.904
119.62818363,1.896
119.6313213,1.888
119.6344278,1.88
119.63754628,1.874
119.64066998,1.866
119.64384497,1.86
119.64698737,1.852
119.65023956,1.846
119.65319978,1.838
119.65633526,1.83
119.65943539,1.822
119.66256432,1.814
119.66572645,1.806
119.66900174,1.798
119.67200678,1.79
119.67507761,1.782
119.6782375,1.77
119.68134928,1.762
119.68450259,1.75
119.68763032,1.734
119.69073056,1.718
119.69395861,1.706
119.69700482,1.678
119.70010928,1.652
119.70322534,1.626
119.706274,1.604
119.70941622,1.568
119.71252467,1.538
119.71595228,1.5
119.71874393,1.478
119.72192378,1.444
119.72537369,1.424
119.72818221,1.398
119.73129408,1.376
119.73466856,1.356
119.73768113,1.338
119.74058813,1.324
119.74373682,1.312
119.74694248,1.3
119.74993591,1.294
119.75315502,1.286
119.75621413,1.266
119.75935919,1.258
119.76247074,1.256
119.7655933,1.252
119.76901819,1.246
119.77187613,1.244
119.77499106,1.238
119.77813669,1.234
119.78157606,1.228
119.78457065,1.224
119.78775291,1.218
119.79082528,1.214
119.79390573,1.208
119.79705522,1.198
119.80023528,1.192
119.80333367,1.186
119.80646563,1.18
119.80958347,1.176
119.81268876,1.164
119.81584693,1.158
119.81896126,1.142
119.82200917,1.136
119.82523486,1.126
119.82834343,1.122
119.83141497,1.116
119.83457413,1.114
119.83770678,1.112
119.84078236,1.11
119.84394454,1.108
119.84704547,1.108
119.85032769,1.106
119.85329541,1.102
119.85642306,1.1
119.85958109,1.098
119.8627033,1.098
119.86587687,1.096
119.86900874,1.092
119.87202243,1.088
119.87515567,1.086
119.87826261,1.082
119.8811748,1.076
119.88425611,1.072
119.88738463,1.066
119.89052267,1.066
119.89362736,1.062
119.89672873,1.06
119.899887,1.058
119.90306324,1.054
119.90617358,1.05
119.90921671,1.05
119.91237184,1.05
119.91541461,1.046
119.91853791,1.046
119.92165806,1.042
119.92484158,1.038
119.92801124,1.032
119.93102969,1.028
119.93418765,1.028
119.9373523,1.028
119.9404233,1.026
119.94356767,1.026
119.94666578,1.026
119.94978991,1.024
119.95290676,1.024
119.95596561,1.024
119.95907967,1.024
119.96219658,1.024
119.96528985,1.024
119.96840536,1.022
119.97157147,1.024
119.97465254,1.026
119.97774252,1.036
119.9810826,1.038
119.98396236,1.04
119.98706248,1.042
119.99016476,1.044
119.99329511,1.046
119.9964025,1.046
119.99950926,1.042
120.00263628,1.036
120.00578158,1.03
120.00896221,1.028
120.01196408,1.022
120.01508134,1.018
120.01824923,1.018
120.02137172,1.03
120.02447526,1.036
120.0275475,1.046
120.03063545,1.054
120.03379643,1.054
120.03693708,1.054
120.04002035,1.056
120.04320793,1.056
120.04629663,1.048
120.04938328,1.056
120.05248678,1.056
120.0556,1.056
120.05869898,1.052
120.06181626,1.048
120.06497811,1.044
120.06805754,1.036
120.07112145,1.034
120.07427108,1.034
120.07737658,1.032
120.08046956,1.032
120.08357023,1.032
120.08668506,1.032
120.08983313,1.032
120.09297176,1.034
120.09604054,1.036
120.09919445,1.038
120.10224423,1.038
120.10539232,1.038
120.1084743,1.04
120.11167545,1.044
120.11469037,1.044
120.11780145,1.046
120.12098348,1.048
120.12401943,1.05
