time,vout
118.93295758,1.262
118.93611454,1.262
118.93915328,1.262
118.94225499,1.262
118.94536284,1.262
118.94848954,1.262
118.95158624,1.262
118.95487119,1.264
118.95800937,1.264
118.96090078,1.264
118.96436839,1.264
118.96712885,1.264
118.97029734,1.264
118.97340378,1.264
118.97657315,1.264
118.97964885,1.264
118.98266972,1.264
118.98591715,1.266
118.98900928,1.264
118.99231356,1.264
118.99544676,1.264
118.99851489,1.264
119.00165506,1.262
119.00472587,1.264
119.00783689,1.262
119.01092158,1.262
119.01399734,1.264
119.0171091,1.264
119.02031539,1.264
119.02324173,1.264
119.02630676,1.264
119.02937782,1.264
119.03250463,1.264
119.0359015,1.264
119.03892373,1.264
119.04201584,1.264
119.04514778,1.264
119.04826035,1.264
119.05125404,1.264
119.05430126,1.262
119.05763386,1.264
119.06054043,1.262
119.06369695,1.262
119.06677537,1.262
119.06990813,1.262
119.07300956,1.262
119.07602056,1.262
119.07909606,1.262
119.08224645,1.262
119.08531448,1.262
119.08842117,1.262
119.09153467,1.262
119.09465515,1.264
119.0978945,1.262
119.10090387,1.262
119.1040246,1.262
119.10716695,1.264
119.11025091,1.262
119.11337549,1.264
119.11648856,1.262
119.11960787,1.264
119.12277867,1.264
119.12587743,1.264
119.13030639,1.264
119.13218702,1.264
119.1352213,1.264
119.13832274,1.264
119.14144515,1.264
119.14473199,1.264
119.14773587,1.262
119.1509191,1.262
119.15401278,1.262
119.15710397,1.262
119.16018743,1.262
119.16330991,1.262
119.16642221,1.262
119.16953904,1.262
119.17267254,1.264
119.1758056,1.262
119.17896636,1.262
119.1820035,1.264
119.18512758,1.264
119.18823078,1.264
119.19133943,1.264
119.19447891,1.264
119.1975766,1.264
119.20071037,1.264
119.20391923,1.266
119.20691721,1.266
119.21008591,1.266
119.21315511,1.266
119.21626697,1.266
119.21946297,1.266
119.22263667,1.268
119.22567384,1.268
119.22879661,1.268
119.23188591,1.268
119.23505184,1.266
119.23809449,1.266
119.24123541,1.266
119.24433686,1.266
