Time,data
1714457302.908154,2
1714457303.5080786,1
1714457304.258109,2
1714457304.8980606,1
1714457305.578143,2
1714457306.208073,1
1714457306.9180477,2
1714457307.5284362,1
1714457308.2685452,2
1714457308.8980439,1
1714457309.638244,2
1714457310.2781062,1
1714457310.9882414,2
1714457311.6080916,1
1714457312.3582478,2
1714457312.9781125,1
1714457313.6781933,2
1714457314.2481291,1
1714457314.9380465,2
1714457315.568104,1
1714457316.2682033,2
1714457316.9080446,1
1714457317.5284662,2
1714457318.1181226,1
1714457318.8280895,2
1714457319.4281769,1
1714457320.0783105,2
1714457320.6580582,1
1714457321.3180518,2
1714457321.8681269,1
1714457322.548079,2
1714457323.1681283,1
1714457323.8480594,2
1714457324.4680815,1
1714457325.1380754,2
1714457325.6980593,1
1714457326.418148,2
1714457326.9980755,1
1714457327.6890316,2
1714457328.278058,1
1714457328.9883757,2
1714457329.5580463,1
1714457330.2681322,2
1714457330.838295,1
1714457331.5480494,2
1714457332.1281068,1
1714457332.8080597,2
1714457333.4381557,1
1714457334.1082346,2
1714457334.708071,1
1714457334.728114,2
1714457334.758252,1
1714457335.4281425,2
1714457336.0280619,1
1714457336.6983852,2
1714457337.2386773,1
1714457337.958216,2
1714457338.508051,1
1714457339.198516,2
1714457339.8481598,1
1714457340.4980989,2
1714457341.118082,1
1714457341.8382647,2
1714457342.4280562,1
1714457343.1282578,2
1714457343.6689148,1
1714457344.3381507,2
1714457344.8880847,1
1714457345.5781698,2
1714457346.188665,1
1714457346.8880935,2
1714457347.4380403,1
1714457348.128599,2
1714457348.6687503,1
1714457349.358027,2
1714457349.9081352,1
1714457350.6280763,2
1714457351.2181442,1
1714457351.9284127,2
1714457352.4881163,1
1714457353.218045,2
1714457353.7883909,1
1714457354.4681306,2
1714457354.9882224,1
1714457355.6880705,2
1714457356.2980933,1
1714457356.9981031,2
1714457357.5985467,1
1714457358.2881045,2
1714457358.818121,1
1714457359.4881892,2
1714457360.0081291,1
1714457360.7081847,2
1714457361.2581058,1
1714457361.9182305,2
1714457362.488085,1
1714457363.178192,2
1714457363.7981215,1
1714457364.4880836,2
1714457365.0581374,1
1714457365.7780402,2
1714457366.308096,1
1714457367.0381155,2
1714457367.56808,1
1714457368.2687204,2
1714457368.7980773,1
1714457369.4980624,2
1714457370.0282862,1
1714457370.7381175,2
1714457371.2680569,1
1714457371.958396,2
1714457372.5381465,1
1714457373.2480807,2
1714457373.7681055,1
1714457374.4780447,2
1714457375.0881112,1
1714457375.848083,2
1714457376.40806,1
1714457377.1181095,2
1714457377.6481223,1
1714457378.3780413,2
1714457378.9781294,1
1714457379.6695037,2
1714457380.2780967,1
1714457380.8980777,2
1714457381.5281584,1
1714457381.5582776,2
1714457381.5780666,1
1714457382.218118,2
1714457382.778128,1
1714457383.4882894,2
1714457384.0981572,1
1714457384.778091,2
1714457385.3581169,1
1714457386.0280793,2
1714457386.618696,1
1714457387.3481655,2
1714457387.8780875,1
1714457388.578315,2
1714457389.038133,1
1714457389.5980577,2
1714457390.2384005,1
1714457390.8380797,2
1714457391.4083471,1
1714457392.1181736,2
1714457392.6882336,1
1714457393.4180655,2
1714457393.958069,1
1714457394.6580913,2
1714457395.2280638,1
1714457395.9280963,2
1714457396.5081792,1
1714457397.1881382,2
1714457397.728129,1
1714457398.428435,2
1714457398.9980283,1
1714457399.728065,2
1714457400.2880633,1
1714457400.9980767,2
1714457401.578207,1
1714457402.2980912,2
1714457402.8780732,1
1714457403.648056,2
1714457404.22815,1
1714457404.9580598,2
1714457405.4580896,1
1714457406.1482506,2
1714457406.768184,1
1714457407.498082,2
1714457408.0681236,1
1714457408.7781126,2
1714457409.3085885,1
1714457409.9884167,2
1714457410.658166,1
1714457411.368073,2
1714457411.9980755,1
1714457412.718125,2
1714457413.3681014,1
1714457414.1281881,2
1714457414.6980696,1
1714457415.4881246,2
1714457416.018297,1
1714457416.7081637,2
1714457417.2382057,1
1714457417.938127,2
1714457418.4880733,1
1714457419.208084,2
1714457419.7591186,1
1714457420.478045,2
1714457421.0481045,1
1714457421.7886367,2
1714457422.3180695,1
1714457423.0581813,2
1714457423.6083074,1
1714457424.308189,2
1714457424.8781326,1
1714457425.5983229,2
1714457426.2580917,1
1714457427.008106,2
1714457427.5885565,1
1714457428.3583353,2
1714457428.9081538,1
1714457429.588078,2
1714457430.2180982,1
1714457431.128044,2
1714457431.808079,1
1714457432.9680564,2
1714457433.4281373,1
1714457434.2481816,2
1714457434.478282,1
1714457436.4280696,2
1714457437.0380518,1
1714457438.5080614,2
1714457439.1681175,1
