Time,data
1714457302.4780717,2
1714457302.7381449,1
1714457303.6582463,2
1714457304.1182022,1
1714457305.0081499,2
1714457305.4381735,1
1714457306.3281415,2
1714457306.7780888,1
1714457307.638289,2
1714457308.1083665,1
1714457309.008381,2
1714457309.4780643,1
1714457310.388136,2
1714457310.8480575,1
1714457311.7181058,2
1714457312.208354,1
1714457313.0781074,2
1714457313.5281224,1
1714457314.368211,2
1714457314.7980917,1
1714457315.6781685,2
1714457316.1694655,1
1714457316.9680395,2
1714457317.388076,1
1714457318.20806,2
1714457318.6781049,1
1714457319.5481384,2
1714457319.9280522,1
1714457320.768062,2
1714457321.168088,1
1714457321.988093,2
1714457322.408059,1
1714457323.2782457,2
1714457323.7380528,1
1714457324.5684533,2
1714457324.9981098,1
1714457325.8280628,2
1714457326.2680786,1
1714457327.118126,2
1714457327.5380957,1
1714457328.3883274,2
1714457328.8383462,1
1714457329.6782613,2
1714457330.118249,1
1714457330.9581702,2
1714457331.3980658,1
1714457332.2381098,2
1714457332.668067,1
1714457333.5381818,2
1714457333.9883978,1
1714457334.848197,2
1714457335.308109,1
1714457336.1381097,2
1714457336.568074,1
1714457337.3580928,2
1714457337.8080544,1
1714457338.6380873,2
1714457339.05807,1
1714457339.918428,2
1714457340.3581672,1
1714457341.2283137,2
1714457341.6681082,1
1714457342.5485508,2
1714457342.988056,1
1714457343.7780786,2
1714457344.198086,1
1714457344.9980521,2
1714457345.4580836,1
1714457346.3081598,2
1714457346.7481525,1
1714457347.558105,2
1714457347.9780896,1
1714457348.7881095,2
1714457349.2088594,1
1714457350.0281036,2
1714457350.47812,1
1714457351.3282952,2
1714457351.768044,1
1714457352.608079,2
1714457353.0584037,1
1714457353.8980625,2
1714457354.3083658,1
1714457355.1182303,2
1714457355.538109,1
1714457356.4282687,2
1714457356.8681877,1
1714457357.7080836,2
1714457358.1381376,1
1714457358.9581397,2
1714457359.3380516,1
1714457360.1380832,2
1714457360.5681608,1
1714457361.3782449,2
1714457361.778392,1
1714457362.6180425,2
1714457363.0383441,1
1714457363.908151,2
1714457364.3482869,1
1714457365.1781876,2
1714457365.6280625,1
1714457366.4583626,2
1714457366.8580904,1
1714457367.7081203,2
1714457368.1080673,1
1714457368.9380383,2
1714457369.3780508,1
1714457370.1681483,2
1714457370.5684352,1
1714457371.3980913,2
1714457371.8180742,1
1714457372.6481678,2
1714457373.0980601,1
1714457373.8980968,2
1714457374.3181486,1
1714457375.2083251,2
1714457375.698086,1
1714457376.5280743,2
1714457376.9581,1
1714457377.7783022,2
1714457378.2282326,1
1714457379.0881362,2
1714457379.548109,1
1714457380.3886218,2
1714457380.788907,1
1714457381.6780832,2
1714457382.0994484,1
1714457382.8980968,2
1714457383.3480597,1
1714457384.2280364,2
1714457384.638058,1
1714457385.4681857,2
1714457385.8981245,1
1714457386.7281885,2
1714457387.1984842,1
1714457388.0184104,2
1714457388.3994079,1
1714457389.1583,2
1714457389.4580507,1
1714457390.3282514,2
1714457390.698107,1
1714457391.5281303,2
1714457391.9680958,1
1714457392.818184,2
1714457393.2585618,1
1714457394.088109,2
1714457394.5081472,1
1714457395.3580625,2
1714457395.7781746,1
1714457396.6283388,2
1714457397.0480626,1
1714457397.8580992,2
1714457398.288108,1
1714457399.1280737,2
1714457399.5780978,1
1714457400.418069,2
1714457400.8482926,1
1714457401.718054,2
1714457402.1581066,1
1714457403.0082636,2
1714457403.5080843,1
1714457404.348134,2
1714457404.80934,1
1714457405.5981195,2
1714457406.0182815,1
1714457406.878271,2
1714457407.3580997,1
1714457408.198335,2
1714457408.6282725,1
1714457409.4481626,2
1714457409.8681545,1
1714457410.7780402,2
1714457411.23835,1
1714457412.118041,2
1714457412.588209,1
1714457413.4883227,2
1714457413.938148,1
1714457414.8481584,2
1714457415.3182237,1
1714457416.1581733,2
1714457416.5481977,1
1714457417.3780596,2
1714457417.7980816,1
1714457418.6381269,2
1714457419.0480938,1
1714457419.888187,2
1714457420.3081076,1
1714457421.1880698,2
1714457421.6180644,1
1714457422.458061,2
1714457422.8881278,1
1714457423.7384698,2
1714457424.1480675,1
1714457425.0082846,2
1714457425.4880357,1
1714457426.3480508,2
1714457426.8781304,1
1714457427.7281272,2
1714457428.1781142,1
1714457429.0580404,2
1714457429.438121,1
1714457430.3480673,2
1714457430.9080696,1
1714457432.068274,2
1714457432.328116,1
1714457433.708453,2
1714457433.818176,1
1714457439.368097,2
1714457439.9080546,1
1714457443.4785624,2
1714457443.5982702,1
