,time,vout
22167,68.67058805,1.406
22168,68.67369779,1.41
22169,68.67676403,1.412
22170,68.67983152,1.416
22171,68.68294577,1.42
22172,68.68607485,1.424
22173,68.6892124,1.424
22174,68.69256087,1.426
22175,68.69542372,1.428
22176,68.69851272,1.43
22177,68.70164192,1.43
22178,68.70474711,1.432
22179,68.70790163,1.434
22180,68.71098703,1.438
22181,68.71412314,1.438
22182,68.71722713,1.44
22183,68.72041224,1.44
22184,68.7235029,1.44
22185,68.72657692,1.438
22186,68.72970327,1.438
22187,68.73280322,1.438
22188,68.73601994,1.438
22189,68.73905685,1.438
22190,68.74216983,1.438
22191,68.74528185,1.436
22192,68.74842924,1.438
22193,68.7515227,1.438
22194,68.75464655,1.438
22195,68.75776918,1.434
22196,68.76091063,1.434
22197,68.76399652,1.434
22198,68.7670959,1.434
22199,68.77021166,1.432
22200,68.77333296,1.432
22201,68.77649598,1.43
22202,68.7796144,1.43
22203,68.78276583,1.428
22204,68.78586679,1.424
22205,68.78892592,1.422
22206,68.79205713,1.42
22207,68.79517766,1.418
22208,68.79832911,1.414
22209,68.80148872,1.41
22210,68.8045444,1.412
22211,68.80764718,1.41
22212,68.81076385,1.41
22213,68.81399605,1.408
22214,68.81701911,1.408
22215,68.82012909,1.408
22216,68.8232579,1.408
22217,68.8264574,1.408
22218,68.82955526,1.406
22219,68.83262366,1.408
22220,68.83581181,1.406
22221,68.83886979,1.406
22222,68.842015,1.406
22223,68.84509992,1.406
22224,68.84828975,1.406
22225,68.85134205,1.408
22226,68.85451707,1.408
22227,68.85782233,1.406
22228,68.86066411,1.406
22229,68.86403477,1.406
22230,68.86694202,1.406
22231,68.87006253,1.406
22232,68.87311318,1.408
22233,68.87622827,1.408
22234,68.87939789,1.408
22235,68.88284722,1.41
22236,68.88591848,1.41
22237,68.88890025,1.414
22238,68.89179918,1.414
22239,68.8949172,1.416
22240,68.89801992,1.416
22241,68.90114735,1.42
22242,68.90427053,1.426
22243,68.90745305,1.428
22244,68.91052692,1.43
22245,68.91360627,1.434
22246,68.91673494,1.436
22247,68.91984759,1.44
22248,68.92294396,1.448
22249,68.92607879,1.45
22250,68.92917202,1.452
22251,68.93229703,1.462
22252,68.93552714,1.466
22253,68.93853352,1.474
22254,68.94162292,1.478
22255,68.94472616,1.484
22256,68.94785839,1.494
22257,68.95096994,1.502
22258,68.95408563,1.506
22259,68.9572704,1.52
22260,68.96032737,1.528
22261,68.96352418,1.536
22262,68.9665402,1.542
22263,68.96963598,1.554
22264,68.97278338,1.564
22265,68.97600592,1.574
22266,68.97905726,1.586
22267,68.98221359,1.596
22268,68.9852864,1.614
22269,68.98842126,1.626
22270,68.99154385,1.64
22271,68.99463889,1.652
22272,68.99778727,1.666
22273,69.00102159,1.682
22274,69.00396575,1.694
22275,69.00760177,1.71
22276,69.01016298,1.722
22277,69.0133019,1.738
22278,69.01679657,1.752
22279,69.01954898,1.76
22280,69.02264285,1.772
22281,69.0257754,1.782
22282,69.02882685,1.792
22283,69.03193942,1.804
22284,69.03510079,1.81
22285,69.03819375,1.822
22286,69.04124792,1.83
22287,69.04445963,1.84
22288,69.04757842,1.85
22289,69.05063438,1.86
22290,69.05371785,1.868
22291,69.0568202,1.878
22292,69.05999285,1.886
22293,69.06303233,1.894
22294,69.06616907,1.898
22295,69.06927744,1.904
22296,69.07246487,1.91
22297,69.07555042,1.918
22298,69.07862677,1.926
22299,69.08175746,1.932
22300,69.08482574,1.938
22301,69.08798339,1.946
22302,69.0910994,1.954
22303,69.09417753,1.962
22304,69.09727574,1.97
22305,69.10047748,1.976
22306,69.10356281,1.984
22307,69.10661029,1.99
22308,69.10972892,2.0
22309,69.11284837,2.008
22310,69.11599957,2.014
22311,69.11906487,2.016
22312,69.1221872,2.02
22313,69.12530007,2.024
22314,69.12840196,2.028
22315,69.13161763,2.032
22316,69.13461003,2.036
22317,69.13770916,2.042
22318,69.14086605,2.046
22319,69.14402116,2.048
22320,69.14708601,2.052
22321,69.15049487,2.054
22322,69.15328055,2.058
22323,69.15639177,2.062
22324,69.15958648,2.062
22325,69.16264405,2.064
22326,69.16588603,2.066
22327,69.16899363,2.066
22328,69.1720827,2.068
22329,69.17519087,2.068
22330,69.17995994,2.068
22331,69.18141709,2.068
22332,69.18524503,2.068
22333,69.18755514,2.068
22334,69.19062725,2.068
22335,69.19465905,2.066
22336,69.19685555,2.066
22337,69.19994327,2.066
22338,69.2030587,2.064
22339,69.20623411,2.058
22340,69.20927985,2.05
22341,69.21238511,2.026
22342,69.21593557,2.008
22343,69.21875585,1.976
22344,69.22172109,1.926
22345,69.22481755,1.872
22346,69.22790605,1.818
22347,69.23100814,1.718
22348,69.23418525,1.662
22349,69.23722077,1.608
22350,69.2403225,1.556
22351,69.24350096,1.51
22352,69.24656407,1.43
22353,69.2496507,1.332
22354,69.25280724,1.258
22355,69.25596101,1.188
22356,69.25895566,1.132
22357,69.26209622,1.044
22358,69.26519092,1.0
22359,69.26833111,1.0
22360,69.27139659,0.998
22361,69.27451181,1.0
22362,69.27760187,1.0
22363,69.28071438,1.0
22364,69.28383725,1.0
22365,69.28695627,1.0
22366,69.29004312,1.0
22367,69.29311557,1.0
22368,69.29633942,1.0
22369,69.29932329,1.0
22370,69.30242877,0.998
22371,69.30568937,1.0
22372,69.3087152,1.0
22373,69.31177511,1.0
22374,69.31483883,1.0
22375,69.31795092,1.0
22376,69.32132966,1.0
22377,69.32414855,1.0
22378,69.32723057,1.0
22379,69.33042809,1.0
22380,69.33345877,1.0
22381,69.33675098,1.0
22382,69.33969605,1.0
22383,69.34461789,1.0
22384,69.34613166,1.0
22385,69.34897738,1.0
22386,69.352149,1.0
22387,69.35518296,1.0
22388,69.35832205,1.0
22389,69.36145605,1.0
22390,69.36453805,1.0
22391,69.3676369,1.0
22392,69.37067609,1.0
22393,69.37383581,1.0
22394,69.37688637,1.0
22395,69.37996763,1.0
22396,69.38305859,1.0
22397,69.3861214,1.0
22398,69.38921166,1.0
22399,69.39229509,1.0
22400,69.39554374,1.0
22401,69.39853127,1.0
22402,69.40159498,1.0
22403,69.40474874,1.0
22404,69.40784637,0.998
22405,69.41102227,1.0
22406,69.41408539,1.0
22407,69.41720763,1.0
22408,69.42022689,1.0
22409,69.42329525,1.0
22410,69.42645176,1.0
22411,69.42953322,1.0
22412,69.43264742,1.0
22413,69.43574572,1.0
22414,69.43883503,1.0
22415,69.44191025,1.0
22416,69.44506142,1.0
22417,69.44819014,1.0
22418,69.45127979,1.0
22419,69.45440735,1.0
22420,69.457525,1.0
22421,69.46534572,1.0
22422,69.4657684,1.0
22423,69.46686181,1.0
22424,69.4698879,1.0
22425,69.47295953,1.0
22426,69.47616188,1.0
22427,69.47911946,1.0
22428,69.48219872,1.0
22429,69.48543111,1.0
22430,69.48850585,1.0
22431,69.49180877,1.0
22432,69.49480414,1.0
22433,69.49776275,1.0
22434,69.50110989,1.0
22435,69.50403179,1.0
22436,69.50716211,1.0
22437,69.51028487,1.0
22438,69.51356922,1.0
22439,69.51632218,1.0
22440,69.51943437,1.0
22441,69.52256464,1.0
22442,69.52562098,1.0
22443,69.52881144,1.0
22444,69.53185064,1.0
22445,69.53523724,1.0
22446,69.53842529,1.0
22447,69.54134142,1.0
22448,69.54437214,1.0
22449,69.54732724,0.998
22450,69.55053572,1.0
22451,69.55354725,1.0
22452,69.55668051,1.0
22453,69.55973944,1.0
22454,69.56285924,1.0
22455,69.56603527,1.0
22456,69.56903174,1.0
22457,69.57213748,1.0
22458,69.57521201,1.0
22459,69.57831118,1.0
22460,69.58139964,1.0
22461,69.58454879,1.0
22462,69.58763951,1.0
22463,69.5907444,1.0
22464,69.59381372,1.0
22465,69.59691746,1.0
22466,69.60000775,0.998
22467,69.60306755,1.0
22468,69.60621577,1.0
22469,69.609242,1.0
22470,69.61234816,1.0
22471,69.61543629,1.0
22472,69.61856166,1.0
22473,69.62162837,1.0
22474,69.62478864,1.0
22475,69.6278442,1.0
22476,69.63097568,1.0
22477,69.63400883,1.0
22478,69.63713357,1.0
22479,69.64022426,1.0
22480,69.64333853,1.0
22481,69.64643589,1.0
22482,69.64957376,1.0
22483,69.65262379,1.0
22484,69.65578959,1.0
22485,69.6588145,1.0
22486,69.66193159,1.0
22487,69.66506555,1.0
22488,69.66816587,1.0
22489,69.67126572,1.0
22490,69.67435411,1.0
22491,69.67746714,1.0
22492,69.68065909,1.0
22493,69.68381063,1.0
22494,69.68656601,1.0
22495,69.68972311,1.0
22496,69.69274316,1.0
22497,69.695864,1.0
22498,69.69896879,1.0
22499,69.70202659,1.0
22500,69.70513172,1.0
22501,69.70821907,1.0
22502,69.711343,1.0
22503,69.71454381,1.0
22504,69.71749572,1.0
22505,69.72060468,1.0
22506,69.72370344,1.0
22507,69.72682659,1.0
22508,69.72990518,1.0
22509,69.73301024,1.0
22510,69.73610611,1.0
22511,69.739193,1.0
22512,69.74230774,1.0
22513,69.74543438,1.0
22514,69.74849055,1.0
22515,69.75159214,1.0
22516,69.75470164,1.0
22517,69.75779963,1.0
22518,69.76088714,1.0
22519,69.76396801,1.0
22520,69.76705983,1.0
22521,69.77018316,1.0
22522,69.773269,1.0
22523,69.77644457,1.0
22524,69.77949698,1.0
22525,69.7825917,1.0
22526,69.78572675,1.002
22527,69.79150738,1.0
22528,69.79212827,1.0
22529,69.79509307,1.0
22530,69.79814274,1.0
22531,69.80122994,1.01
22532,69.80433522,1.024
22533,69.80745388,1.036
22534,69.81057898,1.042
22535,69.81373485,1.046
22536,69.81680181,1.052
22537,69.81989688,1.066
22538,69.82298007,1.106
22539,69.82614012,1.128
22540,69.82920907,1.138
22541,69.83239509,1.164
22542,69.83551724,1.192
22543,69.83857694,1.21
22544,69.84169285,1.236
22545,69.84479118,1.25
22546,69.84792168,1.258
22547,69.85104309,1.27
22548,69.85415481,1.268
22549,69.85724542,1.266
22550,69.86036294,1.27
22551,69.86351457,1.272
22552,69.86657337,1.28
22553,69.86970257,1.282
22554,69.87279598,1.284
22555,69.87592777,1.282
22556,69.87903275,1.28
22557,69.88214818,1.284
22558,69.88527122,1.282
22559,69.88844972,1.28
22560,69.8916257,1.286
22561,69.89460935,1.286
22562,69.89779968,1.278
22563,69.90087892,1.278
22564,69.90395842,1.278
22565,69.90708653,1.272
22566,69.91018796,1.27
22567,69.91329098,1.268
22568,69.91646298,1.262
22569,69.91953153,1.266
22570,69.92263363,1.264
22571,69.9259309,1.262
22572,69.92885266,1.26
22573,69.93195851,1.256
22574,69.93509929,1.256
22575,69.93820737,1.256
22576,69.94238672,1.256
22577,69.94455942,1.252
22578,69.94761216,1.254
22579,69.95074275,1.256
22580,69.95384253,1.256
22581,69.95689451,1.256
22582,69.95999572,1.258
22583,69.96312366,1.256
22584,69.96625068,1.258
22585,69.96946231,1.258
22586,69.97248111,1.256
22587,69.97557262,1.258
22588,69.97898511,1.264
22589,69.98213498,1.266
22590,69.98496325,1.264
22591,69.98803077,1.266
22592,69.99111888,1.266
22593,69.99429537,1.268
22594,69.99735499,1.272
22595,70.00060714,1.278
22596,70.00358599,1.282
22597,70.00669957,1.286
22598,70.00987087,1.292
22599,70.01294724,1.292
22600,70.01605248,1.296
22601,70.019213,1.3
22602,70.02226853,1.306
22603,70.02539657,1.312
22604,70.02855048,1.318
22605,70.03161585,1.324
22606,70.03473335,1.334
22607,70.037867,1.342
22608,70.04097177,1.342
22609,70.04409592,1.346
22610,70.04720268,1.346
22611,70.0503045,1.356
22612,70.05338905,1.358
22613,70.0565539,1.362
22614,70.059648,1.368
22615,70.06278768,1.37
22616,70.06586598,1.372
22617,70.06899568,1.374
22618,70.07206874,1.378
22619,70.07518868,1.376
22620,70.0782719,1.378
