sync,time,vout
1.0,0.04995293,0.268
1.0,0.05311657,0.27
1.0,0.05627924,0.268
1.0,0.05933613,0.266
1.0,0.06245037,0.27
1.0,0.06548987,0.27
1.0,0.06860011,0.272
1.0,0.07169644,0.272
1.0,0.07480141,0.272
1.0,0.07802241,0.268
1.0,0.08100533,0.272
1.0,0.0841167,0.268
1.0,0.08728041,0.272
1.0,0.09038835,0.272
1.0,0.09348343,0.27
1.0,0.09659087,0.272
1.0,0.0996673,0.272
1.0,0.10273894,0.27
1.0,0.105833,0.274
1.0,0.10894004,0.278
1.0,0.1121183,0.274
1.0,0.115145,0.276
1.0,0.11834907,0.276
1.0,0.12141126,0.278
1.0,0.1245197,0.278
1.0,0.12761243,0.28
1.0,0.1307198,0.28
1.0,0.13378615,0.276
1.0,0.13686874,0.278
1.0,0.13998404,0.278
1.0,0.14295172,0.278
1.0,0.146094,0.28
1.0,0.14915837,0.278
1.0,0.15227889,0.282
1.0,0.15541567,0.282
1.0,0.15851887,0.282
1.0,0.16159235,0.28
1.0,0.16468504,0.284
1.0,0.1677892,0.282
1.0,0.17088991,0.282
1.0,0.17399581,0.284
1.0,0.17715643,0.284
1.0,0.18025291,0.282
1.0,0.18335874,0.284
1.0,0.18641748,0.284
1.0,0.1895073,0.284
1.0,0.19261317,0.282
1.0,0.19572913,0.282
1.0,0.19883543,0.284
1.0,0.20194385,0.288
1.0,0.20515581,0.286
1.0,0.20820765,0.286
1.0,0.21125113,0.286
1.0,0.21435802,0.286
1.0,0.21746361,0.282
1.0,0.22056539,0.288
1.0,0.22367561,0.288
1.0,0.22678985,0.286
1.0,0.22993437,0.286
1.0,0.23303739,0.288
1.0,0.2361105,0.29
1.0,0.23919267,0.288
1.0,0.24230276,0.294
1.0,0.24541809,0.29
1.0,0.24850789,0.29
1.0,0.25161365,0.294
1.0,0.2547655,0.296
1.0,0.25786935,0.292
1.0,0.26096967,0.29
1.0,0.26404607,0.292
1.0,0.26717678,0.29
1.0,0.27024141,0.294
1.0,0.27334683,0.294
1.0,0.27645241,0.294
1.0,0.27956055,0.292
1.0,0.2827237,0.294
1.0,0.28582455,0.294
1.0,0.28887965,0.296
1.0,0.29200393,0.298
1.0,0.29527989,0.294
1.0,0.29820141,0.296
1.0,0.30130852,0.294
1.0,0.30446265,0.296
1.0,0.30756004,0.296
1.0,0.31066274,0.298
1.0,0.3137268,0.296
1.0,0.31682239,0.298
1.0,0.3199278,0.296
1.0,0.32302767,0.298
1.0,0.32618313,0.298
1.0,0.32929057,0.298
1.0,0.33238132,0.3
1.0,0.3354848,0.304
1.0,0.33853889,0.3
1.0,0.34164648,0.3
1.0,0.34475119,0.3
1.0,0.34784515,0.302
1.0,0.35094313,0.302
1.0,0.35410015,0.3
1.0,0.35723291,0.302
1.0,0.36029793,0.3
1.0,0.36336033,0.298
1.0,0.36644574,0.302
1.0,0.36955065,0.302
1.0,0.37265093,0.304
1.0,0.37575639,0.306
1.0,0.37886198,0.306
1.0,0.38201117,0.304
1.0,0.38510863,0.306
1.0,0.3881885,0.304
1.0,0.39127154,0.306
1.0,0.39438431,0.304
1.0,0.39749026,0.306
1.0,0.4005853,0.304
1.0,0.4036918,0.306
1.0,0.40683581,0.308
1.0,0.40994204,0.306
1.0,0.41300146,0.31
1.0,0.41613544,0.31
1.0,0.41920941,0.308
1.0,0.42231693,0.312
1.0,0.42541513,0.314
1.0,0.42853019,0.312
1.0,0.43166607,0.316
1.0,0.43477063,0.318
1.0,0.43785778,0.322
1.0,0.44093031,0.326
1.0,0.44403696,0.33
1.0,0.44719713,0.336
1.0,0.45026333,0.338
1.0,0.45336304,0.342
1.0,0.45651096,0.348
1.0,0.45965919,0.352
1.0,0.46272852,0.356
1.0,0.4657793,0.37
1.0,0.46889517,0.372
1.0,0.47203043,0.378
1.0,0.47514307,0.382
1.0,0.47820128,0.386
1.0,0.48129993,0.39
1.0,0.48445331,0.396
1.0,0.48769059,0.408
1.0,0.49060567,0.408
1.0,0.49372043,0.412
1.0,0.49682865,0.422
1.0,0.49992524,0.43
1.0,0.50303467,0.438
1.0,0.50614694,0.442
1.0,0.50928524,0.444
1.0,0.51238306,0.446
1.0,0.51544109,0.458
1.0,0.51854635,0.466
1.0,0.52165194,0.476
1.0,0.52475835,0.48
1.0,0.52785135,0.492
1.0,0.53094268,0.5
1.0,0.53409111,0.508
