Time,data
1714299047.479666,2
1714299047.9692216,1
1714299048.6093898,2
1714299049.1693523,1
1714299049.859678,2
1714299050.5294533,1
1714299051.2596233,2
1714299051.8893723,1
1714299051.9194582,2
1714299051.949246,1
1714299052.6892786,2
1714299053.3492951,1
1714299054.159133,2
1714299054.829294,1
1714299055.6191823,2
1714299056.3093624,1
1714299057.2491689,2
1714299057.9589477,1
1714299058.6089854,2
1714299059.2791195,1
1714299059.980324,2
1714299060.45899,1
1714299061.0490558,2
1714299061.699451,1
1714299062.7892232,2
1714299062.8693118,1
1714299064.4294796,2
1714299064.5490935,1
1714299067.7092948,2
1714299068.3398626,1
1714299069.0293682,2
1714299069.6207087,1
1714299070.2895753,2
1714299070.899524,1
1714299071.669428,2
1714299072.2193522,1
1714299072.819283,2
1714299073.4196832,1
1714299074.149368,2
1714299074.7997565,1
1714299074.8295891,2
1714299074.8595831,1
1714299075.459399,2
1714299076.0593407,1
1714299076.7595618,2
1714299077.3495436,1
1714299077.3693645,2
1714299077.399341,1
1714299078.0102136,2
1714299078.5394208,1
1714299079.199625,2
1714299079.849308,1
1714299080.5196183,2
1714299081.1194713,1
1714299081.7494495,2
1714299082.3494704,1
1714299082.3895693,2
1714299082.409371,1
1714299083.069687,2
1714299083.6792965,1
1714299083.7292967,2
1714299083.749607,1
1714299084.3793354,2
1714299084.9294958,1
1714299085.5893545,2
1714299086.2004166,1
1714299086.2298822,2
1714299086.2492552,1
1714299086.8792524,2
1714299087.4893124,1
1714299087.5495028,2
1714299087.569484,1
1714299088.1992767,2
1714299088.7895265,1
1714299089.4693553,2
1714299090.039242,1
1714299090.0706663,2
1714299090.1002848,1
1714299090.689274,2
1714299091.309222,1
1714299091.359384,2
1714299091.3995733,1
1714299091.96929,2
1714299092.5493815,1
1714299092.569685,2
1714299092.6095855,1
1714299093.2094185,2
1714299093.8094432,1
1714299093.8494532,2
1714299093.8705614,1
1714299094.4802144,2
1714299095.1291475,1
1714299095.832275,2
1714299096.419164,1
1714299097.129353,2
1714299097.6893218,1
1714299098.4195054,2
1714299099.019972,1
1714299099.0594172,2
1714299099.0893798,1
1714299099.759332,2
1714299100.359395,1
1714299100.3903878,2
1714299100.4098792,1
1714299101.0795848,2
1714299101.7095327,1
1714299101.739716,2
1714299101.7996228,1
1714299102.4293373,2
1714299103.070971,1
1714299103.6796453,2
1714299104.2793398,1
1714299104.9991832,2
1714299105.5902226,1
1714299106.2994149,2
1714299106.9398673,1
1714299107.6499562,2
1714299108.279385,1
1714299109.0297315,2
1714299109.6099455,1
1714299110.3094406,2
1714299110.9394038,1
1714299111.6595669,2
1714299112.2594047,1
1714299112.9500883,2
1714299113.5492883,1
1714299113.5693996,2
1714299113.6193988,1
1714299114.219634,2
1714299114.8191996,1
1714299115.4492745,2
1714299116.079463,1
1714299116.129352,2
1714299116.149752,1
1714299116.7694232,2
1714299117.369476,1
1714299118.0719192,2
1714299118.7093349,1
1714299118.769642,2
1714299118.7898755,1
1714299119.4392912,2
1714299120.0191932,1
1714299120.0496514,2
