Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3,data_4,data_5
1714299006.9477546,[],0,0.734000027179718,0.6299999952316284,0.9480000138282776,1.1640000343322754,1.1319999694824219,0.8920000195503235
1714299006.9578156,[],0,0.7360000014305115,0.6320000290870667,0.9480000138282776,1.1640000343322754,1.1339999437332153,0.8920000195503235
1714299006.9676986,[],0,0.7360000014305115,0.6299999952316284,0.9480000138282776,1.1640000343322754,1.1339999437332153,0.8920000195503235
1714299006.979166,[],0,0.7360000014305115,0.6320000290870667,0.9480000138282776,1.1640000343322754,1.1339999437332153,0.8920000195503235
1714299006.9876754,[],0,0.7360000014305115,0.6320000290870667,0.9480000138282776,1.1660000085830688,1.1339999437332153,0.8899999856948853
1714299006.9978108,[],0,0.7360000014305115,0.6320000290870667,0.949999988079071,1.1660000085830688,1.1339999437332153,0.8899999856948853
1714299007.0078635,[],0,0.7360000014305115,0.6320000290870667,0.949999988079071,1.1660000085830688,1.1360000371932983,0.8899999856948853
1714299007.0177844,[],0,0.7360000014305115,0.6320000290870667,0.949999988079071,1.1660000085830688,1.1339999437332153,0.8899999856948853
1714299007.0276492,[],0,0.7360000014305115,0.6320000290870667,0.949999988079071,1.1660000085830688,1.1339999437332153,0.8899999856948853
1714299007.0376275,[],0,0.7379999756813049,0.6320000290870667,0.949999988079071,1.1660000085830688,1.1339999437332153,0.8899999856948853
1714299007.0476606,[],0,0.7379999756813049,0.6320000290870667,0.949999988079071,1.1660000085830688,1.1360000371932983,0.8899999856948853
1714299007.0580657,[],0,0.7379999756813049,0.6320000290870667,0.949999988079071,1.1660000085830688,1.1360000371932983,0.8899999856948853
1714299007.0676868,[],0,0.7379999756813049,0.6320000290870667,0.949999988079071,1.1660000085830688,1.1360000371932983,0.8899999856948853
1714299007.0780444,[],0,0.7379999756813049,0.6320000290870667,0.949999988079071,1.1660000085830688,1.1360000371932983,0.8899999856948853
1714299007.0878038,[],0,0.7379999756813049,0.6320000290870667,0.949999988079071,1.1660000085830688,1.1360000371932983,0.8899999856948853
1714299007.0977812,[],0,0.7379999756813049,0.6320000290870667,0.949999988079071,1.1660000085830688,1.1360000371932983,0.8899999856948853
1714299007.1077204,[],0,0.7379999756813049,0.6320000290870667,0.949999988079071,1.1660000085830688,1.1360000371932983,0.8899999856948853
1714299007.1176848,[],0,0.7379999756813049,0.6320000290870667,0.949999988079071,1.1660000085830688,1.1360000371932983,0.8899999856948853
1714299007.127693,[],0,0.7379999756813049,0.6320000290870667,0.949999988079071,1.1660000085830688,1.1360000371932983,0.8899999856948853
1714299007.1377401,[],0,0.7379999756813049,0.6320000290870667,0.949999988079071,1.1660000085830688,1.1360000371932983,0.8899999856948853
1714299007.1475978,[],0,0.7379999756813049,0.6320000290870667,0.949999988079071,1.1660000085830688,1.1360000371932983,0.8899999856948853
1714299007.1575873,[],0,0.7379999756813049,0.6320000290870667,0.949999988079071,1.1660000085830688,1.1360000371932983,0.8899999856948853
1714299007.1678348,[],0,0.7379999756813049,0.6320000290870667,0.949999988079071,1.1660000085830688,1.1360000371932983,0.8899999856948853
1714299007.1777759,[],0,0.7379999756813049,0.6320000290870667,0.949999988079071,1.1660000085830688,1.1360000371932983,0.8899999856948853
1714299007.1878169,[],0,0.7379999756813049,0.6320000290870667,0.949999988079071,1.1660000085830688,1.1360000371932983,0.8899999856948853
1714299007.1980093,[],0,0.7379999756813049,0.6320000290870667,0.949999988079071,1.1660000085830688,1.1360000371932983,0.8899999856948853
1714299007.2082517,[],0,0.7379999756813049,0.6320000290870667,0.949999988079071,1.1660000085830688,1.1360000371932983,0.8899999856948853
1714299007.2180912,[],0,0.7379999756813049,0.6320000290870667,0.949999988079071,1.1660000085830688,1.1360000371932983,0.8899999856948853
1714299007.2280738,[],0,0.7379999756813049,0.6320000290870667,0.949999988079071,1.1660000085830688,1.1339999437332153,0.8899999856948853
1714299007.2380073,[],0,0.7379999756813049,0.6320000290870667,0.949999988079071,1.1660000085830688,1.1339999437332153,0.8899999856948853
1714299007.2482288,[],0,0.7379999756813049,0.6320000290870667,0.949999988079071,1.1660000085830688,1.1339999437332153,0.8899999856948853
1714299007.257945,[],0,0.7379999756813049,0.6320000290870667,0.949999988079071,1.1640000343322754,1.1339999437332153,0.8899999856948853
1714299007.2680442,[],0,0.7379999756813049,0.6320000290870667,0.949999988079071,1.1640000343322754,1.1339999437332153,0.8899999856948853
1714299007.2780125,[],0,0.7379999756813049,0.6320000290870667,0.949999988079071,1.1640000343322754,1.1339999437332153,0.8920000195503235
1714299007.288151,[],0,0.7379999756813049,0.6320000290870667,0.949999988079071,1.1640000343322754,1.1339999437332153,0.8920000195503235
1714299007.2986367,[],0,0.7379999756813049,0.6320000290870667,0.949999988079071,1.1640000343322754,1.1339999437332153,0.8920000195503235
1714299007.3081102,[],0,0.7379999756813049,0.6320000290870667,0.949999988079071,1.1640000343322754,1.1339999437332153,0.8920000195503235
1714299007.3181467,[],0,0.7360000014305115,0.6320000290870667,0.949999988079071,1.1640000343322754,1.1319999694824219,0.8920000195503235
1714299007.3284087,[],0,0.7360000014305115,0.6320000290870667,0.949999988079071,1.1619999408721924,1.1319999694824219,0.8920000195503235
1714299007.3383074,[],0,0.7360000014305115,0.6299999952316284,0.949999988079071,1.1619999408721924,1.1319999694824219,0.8920000195503235
1714299007.3485498,[],0,0.7360000014305115,0.6299999952316284,0.9480000138282776,1.1619999408721924,1.1299999952316284,0.8920000195503235
1714299007.3581262,[],0,0.7360000014305115,0.6299999952316284,0.9480000138282776,1.1619999408721924,1.1299999952316284,0.8939999938011169
1714299007.3679974,[],0,0.7360000014305115,0.6299999952316284,0.9480000138282776,1.1619999408721924,1.1299999952316284,0.8939999938011169
1714299007.3781915,[],0,0.7360000014305115,0.6299999952316284,0.9480000138282776,1.159999966621399,1.128000020980835,0.8939999938011169
1714299007.388191,[],0,0.7360000014305115,0.628000020980835,0.9480000138282776,1.1579999923706055,1.128000020980835,0.8939999938011169
1714299007.398047,[],0,0.7360000014305115,0.628000020980835,0.9480000138282776,1.1579999923706055,1.128000020980835,0.8939999938011169
1714299007.4081814,[],0,0.7360000014305115,0.628000020980835,0.9480000138282776,1.1579999923706055,1.128000020980835,0.8939999938011169
1714299007.4182441,[],0,0.7360000014305115,0.628000020980835,0.9480000138282776,1.1579999923706055,1.128000020980835,0.8939999938011169
