Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10
1692168196.8761783,[],0,0.0,1.0,0.05999999865889549,8.909360885620117,1.151360034942627,0.05498434975743294,8.909360885620117,7.406062602996826,0.0,1.0,0.0
1692168196.8810232,[],0,0.0,1.0,0.05999999865889549,9.033613204956055,1.2541600465774536,0.059893663972616196,9.033613204956055,5.4949870109558105,0.0,1.0,0.0
1692168196.886092,[],0,0.0,1.0,0.05999999865889549,9.13638973236084,1.3209799528121948,0.06308472156524658,9.13638973236084,4.024611473083496,0.0,1.0,0.0
1692168196.891072,[],0,0.0,1.0,0.05999999865889549,9.228428840637207,1.341539978981018,0.064066581428051,9.228428840637207,3.7752556800842285,0.0,1.0,0.0
1692168196.896126,[],0,0.0,1.0,0.05999999865889549,9.292855262756348,1.3004200458526611,0.06210285797715187,9.292855262756348,3.114259958267212,0.0,1.0,0.0
1692168196.9010575,[],0,0.0,1.0,0.05999999865889549,9.355749130249023,1.1770600080490112,0.0562116764485836,9.355749130249023,3.1670913696289062,0.0,1.0,0.0
1692168196.9061205,[],0,0.0,1.0,0.05999999865889549,9.39716625213623,1.3466800451278687,0.06431204825639725,9.39716625213623,1.6242914199829102,0.0,1.0,0.0
1692168196.9110312,[],0,0.0,1.0,0.05999999865889549,9.426311492919922,1.2592999935150146,0.06013913080096245,9.426311492919922,0.973832368850708,0.0,1.0,0.0
1692168196.9160562,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2181799411773682,0.058175403624773026,9.433981895446777,0.19540905952453613,0.0,1.0,0.0
1692168196.921112,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2695800065994263,0.060630060732364655,9.433981895446777,0.0,0.0,1.0,0.0
1692168196.926109,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2541600465774536,0.059893663972616196,9.433981895446777,0.0,0.0,1.0,0.0
1692168196.9311113,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2181799411773682,0.058175403624773026,9.433981895446777,0.0,0.0,1.0,0.0
1692168196.9360185,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2747199535369873,0.06087552756071091,9.433981895446777,0.0,0.0,1.0,0.0
1692168196.9410892,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2952799797058105,0.06185739114880562,9.433981895446777,0.0,0.0,1.0,0.0
1692168196.9460366,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2387399673461914,0.05915726721286774,9.433981895446777,0.0,0.0,1.0,0.0
1692168196.951198,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2592999935150146,0.06013913080096245,9.433981895446777,0.0,0.0,1.0,0.0
1692168196.9560978,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.3107000589370728,0.06259378790855408,9.433981895446777,0.0,0.0,1.0,0.0
1692168196.9610803,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2387399673461914,0.05915726721286774,9.433981895446777,0.0,0.0,1.0,0.0
1692168196.9661336,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2747199535369873,0.06087552756071091,9.433981895446777,0.0,0.0,1.0,0.0
1692168196.9710197,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2027599811553955,0.05743900686502457,9.433981895446777,0.0,0.0,1.0,0.0
1692168196.9760983,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2747199535369873,0.06087552756071091,9.433981895446777,0.0,0.0,1.0,0.0
1692168196.981173,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2952799797058105,0.06185739114880562,9.433981895446777,0.0,0.0,1.0,0.0
1692168196.98606,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2130399942398071,0.05792993679642677,9.433981895446777,0.0,0.0,1.0,0.0
1692168196.9910097,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2387399673461914,0.05915726721286774,9.433981895446777,0.0,0.0,1.0,0.0
1692168196.9964201,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2284599542617798,0.05866633728146553,9.433981895446777,0.0,0.0,1.0,0.0
1692168197.0011055,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.341539978981018,0.064066581428051,9.433981895446777,0.0,0.0,1.0,0.0
1692168197.006021,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.3312599658966064,0.06357565522193909,9.433981895446777,0.0,0.0,1.0,0.0
1692168197.0110657,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2233200073242188,0.05842087045311928,9.433981895446777,0.0,0.0,1.0,0.0
1692168197.0162039,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2181799411773682,0.058175403624773026,9.433981895446777,0.0,0.0,1.0,0.0
1692168197.0210347,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2027599811553955,0.05743900686502457,9.433981895446777,0.0,0.0,1.0,0.0
1692168197.0260658,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2284599542617798,0.05866633728146553,9.433981895446777,0.0,0.0,1.0,0.0
1692168197.0310721,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2284599542617798,0.05866633728146553,9.433981895446777,0.0,0.0,1.0,0.0
1692168197.036047,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.3055599927902222,0.06234832480549812,9.433981895446777,0.0,0.0,1.0,0.0
1692168197.0410793,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2644399404525757,0.0603845976293087,9.433981895446777,0.0,0.0,1.0,0.0
1692168197.0460265,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.1976200342178345,0.057193540036678314,9.433981895446777,0.0,0.0,1.0,0.0
1692168197.0510857,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2541600465774536,0.059893663972616196,9.433981895446777,0.0,0.0,1.0,0.0
1692168197.0560596,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2181799411773682,0.058175403624773026,9.433981895446777,0.0,0.0,1.0,0.0
1692168197.0610316,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2387399673461914,0.05915726721286774,9.433981895446777,0.0,0.0,1.0,0.0
1692168197.0660324,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2541600465774536,0.059893663972616196,9.433981895446777,0.0,0.0,1.0,0.0
1692168197.0710275,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2592999935150146,0.06013913080096245,9.433981895446777,0.0,0.0,1.0,0.0
1692168197.0760267,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2181799411773682,0.058175403624773026,9.433981895446777,0.0,0.0,1.0,0.0
1692168197.081063,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2901400327682495,0.061611924320459366,9.433981895446777,0.0,0.0,1.0,0.0
1692168197.0862331,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.3466800451278687,0.06431204825639725,9.433981895446777,0.0,0.0,1.0,0.0
1692168197.091101,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2901400327682495,0.061611924320459366,9.433981895446777,0.0,0.0,1.0,0.0
1692168197.0961185,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.3107000589370728,0.06259378790855408,9.433981895446777,0.0,0.0,1.0,0.0
1692168197.101142,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.279860019683838,0.06112099438905716,9.433981895446777,0.0,0.0,1.0,0.0
1692168197.1060832,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2747199535369873,0.06087552756071091,9.433981895446777,0.0,0.0,1.0,0.0
1692168197.11104,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.1873400211334229,0.05670261010527611,9.433981895446777,0.0,0.0,1.0,0.0
1692168197.1160858,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.279860019683838,0.06112099438905716,9.433981895446777,0.0,0.0,1.0,0.0
1692168197.121027,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2541600465774536,0.059893663972616196,9.433981895446777,0.0,0.0,1.0,0.0
1692168197.1260197,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2952799797058105,0.06185739114880562,9.433981895446777,0.0,0.0,1.0,0.0
1692168197.131079,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.2592999935150146,0.06013913080096245,9.433981895446777,0.0,0.0,1.0,0.0
1692168197.1360216,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.284999966621399,0.06136646121740341,9.433981895446777,0.0,0.0,1.0,0.0
1692168197.1410582,[],0,0.0,1.0,0.05999999865889549,9.433981895446777,1.1616400480270386,0.055475279688835144,9.433981895446777,0.0,0.0,1.0,0.0
