time,vout
80.06187106,0.126
80.06497043,0.146
80.06808497,0.158
80.07122645,0.162
80.07435992,0.168
80.07753745,0.172
80.08070449,0.176
80.08385695,0.18
80.08690788,0.182
80.09002021,0.182
80.09319371,0.182
80.09633266,0.18
80.09944158,0.176
80.1025728,0.17
80.10565958,0.164
80.10880475,0.154
80.11210729,0.138
80.11502203,0.134
80.11813134,0.126
80.12128538,0.126
80.12441404,0.118
80.12760982,0.118
80.13072412,0.116
80.13381812,0.116
80.1369646,0.118
80.14008755,0.112
80.14322601,0.11
80.1463368,0.108
80.14947756,0.104
80.15261208,0.114
80.15572379,0.11
80.15884066,0.106
80.16201036,0.104
80.16509408,0.106
80.16826275,0.11
80.17135884,0.112
80.17447571,0.116
80.17761836,0.118
80.18082497,0.114
80.18386021,0.108
80.18699708,0.11
80.19018684,0.116
80.19325349,0.112
80.19638527,0.112
80.19952273,0.116
80.20264123,0.124
80.20580266,0.134
80.20892462,0.156
80.21209377,0.242
80.21520025,0.282
80.21834967,0.316
80.22146475,0.34
80.22457869,0.37
80.22774308,0.404
80.23086953,0.442
80.2339863,0.506
80.23711327,0.516
80.24026568,0.534
80.24339905,0.542
80.24653527,0.556
80.24972754,0.568
80.25280486,0.582
80.25598217,0.596
80.2591531,0.612
80.26220821,0.628
80.26539623,0.642
80.26851847,0.66
80.27162329,0.678
80.27480291,0.696
80.27787006,0.716
80.28126217,0.738
80.28411934,0.75
80.28726704,0.762
80.29048466,0.774
80.29367462,0.788
80.29662903,0.796
80.29980062,0.808
80.30291636,0.818
80.3060289,0.822
80.30918006,0.828
80.31230106,0.832
80.31546214,0.834
80.31857154,0.836
80.32174932,0.84
80.32485895,0.846
80.3279696,0.848
80.33109149,0.852
80.33421992,0.854
80.33739803,0.856
80.34052903,0.86
80.34359147,0.862
80.34675627,0.864
80.34988823,0.866
80.35300406,0.87
80.35614873,0.872
80.35931462,0.872
80.36240347,0.874
80.36554412,0.876
80.3688951,0.876
80.37201262,0.876
80.37500471,0.878
80.37804769,0.876
80.38120038,0.878
80.38433693,0.878
80.38745875,0.878
80.39061949,0.878
80.39375451,0.88
80.39692984,0.878
80.40001182,0.878
80.40315745,0.878
80.40627654,0.878
80.40940397,0.878
80.41255695,0.88
80.41568786,0.878
80.4188191,0.878
80.42197855,0.876
80.42505873,0.876
80.42825391,0.874
80.43135316,0.872
80.43447306,0.87
80.43762588,0.87
80.44076747,0.868
80.44384251,0.866
80.44700623,0.864
80.45014845,0.86
80.45325869,0.858
80.45645132,0.854
80.45953882,0.848
80.46264955,0.844
80.46584017,0.836
80.46892397,0.832
80.47205197,0.826
80.47520895,0.822
80.4783338,0.818
80.48150977,0.814
80.4846189,0.81
80.48777384,0.802
80.49089729,0.796
80.49403499,0.794
80.49736525,0.79
80.50026814,0.784
80.50340584,0.78
80.50679016,0.774
80.50968012,0.768
80.51284703,0.762
80.51603732,0.756
80.51910723,0.748
80.52222216,0.742
80.52534769,0.736
80.52849569,0.728
80.53163325,0.722
80.53477666,0.714
80.53789717,0.708
80.54116806,0.698
80.54416597,0.694
80.54728223,0.688
80.55042441,0.676
80.55354816,0.67
80.55668578,0.662
80.55986066,0.656
80.56292188,0.654
80.56605119,0.652
80.56918566,0.648
80.57231653,0.648
80.57545221,0.648
80.57858519,0.65
80.58169055,0.652
80.58488667,0.654
80.58799734,0.656
80.59110662,0.66
80.59425327,0.666
80.59737891,0.674
80.60054466,0.678
80.6036568,0.688
80.60689005,0.696
80.60992579,0.704
80.6130623,0.714
80.61618999,0.718
80.61940006,0.724
80.62241669,0.73
80.62555201,0.736
80.62866199,0.738
80.63186114,0.744
80.63494799,0.746
80.63806427,0.75
80.64119812,0.754
80.64452836,0.758
80.64748945,0.762
80.65059097,0.766
80.65378866,0.768
80.65692482,0.772
80.65999412,0.774
80.66314366,0.778
80.66624866,0.784
80.66937966,0.786
80.67251008,0.788
80.6756583,0.794
80.67879906,0.798
80.68194106,0.806
80.68506164,0.814
80.68821942,0.82
80.69136166,0.832
80.69443064,0.836
80.69765041,0.844
80.70068832,0.848
80.70387827,0.852
80.70700349,0.858
80.71012336,0.864
80.71324282,0.87
80.7163633,0.88
80.71952841,0.886
80.72265153,0.894
80.72600236,0.904
80.72910088,0.908
80.7322423,0.916
80.73537349,0.922
80.73847775,0.928
80.74168192,0.936
80.74475166,0.942
80.74789866,0.948
80.75110243,0.952
80.75419295,0.958
80.75727419,0.966
80.76041643,0.968
80.76354617,0.974
80.76668486,0.982
80.76980471,0.986
80.77300293,0.988
80.77607778,0.994
80.77919862,0.998
80.78236312,1.004
80.78546736,1.006
80.78865777,1.01
80.79171521,1.012
80.79484967,1.016
80.79807343,1.022
80.80112338,1.024
80.80425899,1.032
80.80743584,1.036
80.81072932,1.038
80.81363201,1.044
80.8167713,1.046
80.81988177,1.048
80.82301706,1.052
80.8261029,1.056
80.8292484,1.058
80.83251486,1.062
80.83550358,1.064
80.83893819,1.066
80.84230955,1.068
80.84500412,1.07
80.84801999,1.07
80.85113017,1.072
80.85464267,1.072
80.85738527,1.07
80.86057364,1.072
80.86370569,1.07
80.86716695,1.068
80.87001964,1.062
80.87309606,1.06
80.87621704,1.058
80.87935341,1.056
80.88252604,1.054
80.88562849,1.048
80.88889462,1.042
80.89188156,1.036
80.8950264,1.028
80.89811747,1.02
80.90128297,1.012
80.90436675,1.004
80.90746969,0.996
80.91060236,0.986
80.91372628,0.978
80.91685408,0.966
80.91999017,0.954
80.92317751,0.94
80.92625371,0.928
80.92937901,0.918
80.93250716,0.902
80.93564445,0.892
80.93875406,0.882
80.94188112,0.872
80.94504053,0.86
80.94818666,0.858
80.95126027,0.846
80.9544314,0.834
80.95803973,0.822
80.96084488,0.818
80.96398067,0.812
80.96768967,0.804
80.97051588,0.798
80.97323384,0.79
80.97629477,0.778
80.97961527,0.77
80.98257553,0.756
80.98566636,0.74
80.98880153,0.724
80.99199108,0.712
80.99505701,0.698
80.99817467,0.688
81.00129838,0.676
81.00443195,0.66
81.00758604,0.644
81.01068297,0.628
81.01381369,0.616
81.01700654,0.6
81.02009064,0.584
81.02324458,0.564
81.0263701,0.542
81.02948016,0.508
81.0326064,0.472
81.0357259,0.434
81.03887475,0.412
81.04199517,0.384
81.04516049,0.348
81.04828936,0.302
81.05138336,0.28
81.05448365,0.268
81.05763071,0.256
81.06076506,0.242
81.06387404,0.228
81.06699436,0.208
81.07013401,0.196
81.07324858,0.192
81.07640606,0.192
81.07950438,0.186
81.08262553,0.182
81.08578103,0.18
81.08914399,0.178
81.09203051,0.178
81.0950894,0.176
81.09821443,0.172
81.10134697,0.172
81.1044839,0.174
81.10760519,0.172
81.11076116,0.174
81.11393497,0.174
81.11706543,0.172
81.1201618,0.172
81.12328047,0.172
81.1263913,0.172
81.12948778,0.172
81.13262119,0.17
81.13572627,0.17
81.13887634,0.168
81.1420118,0.166
81.14516388,0.166
81.14831925,0.168
81.15144649,0.166
81.15456264,0.166
81.15764219,0.162
81.16077042,0.162
81.16389919,0.162
81.16706893,0.16
81.17015319,0.16
81.17335323,0.158
81.17647034,0.158
81.17967827,0.156
81.18274008,0.156
81.18576904,0.154
81.18891364,0.154
81.19207441,0.152
81.19514799,0.146
81.19827382,0.142
81.20150006,0.142
81.20452228,0.144
81.20764766,0.144
81.21078436,0.142
81.21390704,0.144
81.21707184,0.142
81.22015786,0.144
81.2233683,0.148
81.22649764,0.152
81.22957967,0.166
81.23275525,0.194
81.23586856,0.2
81.23895497,0.204
81.24212182,0.206
81.24525962,0.206
81.24834123,0.208
81.2515104,0.208
81.25463303,0.21
81.25777112,0.204
81.26088675,0.204
81.26406836,0.202
81.26715949,0.198
81.27028393,0.196
81.27342773,0.192
81.2765344,0.184
81.27971295,0.182
81.2828166,0.18
81.28592025,0.182
81.28912699,0.18
81.29219212,0.178
81.29529471,0.18
81.29841899,0.178
81.30157442,0.176
81.30470914,0.174
81.30783025,0.174
81.31094029,0.172
81.31408086,0.17
81.31720912,0.168
81.32032984,0.168
81.32342399,0.166
81.32652369,0.158
81.32962501,0.15
81.33277825,0.146
81.3358739,0.14
81.33903727,0.138
81.34212903,0.136
81.34524612,0.134
81.34838282,0.132
81.35149036,0.132
81.35463327,0.132
81.35773138,0.132
81.36087838,0.132
81.3640539,0.132
81.36713515,0.13
81.37025888,0.13
81.37334238,0.13
81.3765023,0.13
81.37967556,0.13
81.3827313,0.128
81.38586545,0.13
81.38896938,0.13
81.39211495,0.124
