sync,time,vout
1.0,0.04554957,0.126
1.0,0.04867802,0.108
1.0,0.05176759,0.124
1.0,0.05506439,0.11
1.0,0.05809206,0.112
1.0,0.06125804,0.102
1.0,0.06421802,0.11
1.0,0.06734411,0.11
1.0,0.07044856,0.108
1.0,0.07364667,0.108
1.0,0.07686924,0.132
1.0,0.07992457,0.11
1.0,0.08291074,0.092
1.0,0.08601941,0.104
1.0,0.08913567,0.112
1.0,0.09224981,0.104
1.0,0.09536811,0.098
1.0,0.09865519,0.11
1.0,0.10161424,0.112
1.0,0.10469987,0.112
1.0,0.107808,0.122
1.0,0.11094841,0.108
1.0,0.11408078,0.114
1.0,0.11715089,0.12
1.0,0.12031794,0.132
1.0,0.1233792,0.114
1.0,0.12631081,0.106
1.0,0.12950063,0.118
1.0,0.13255661,0.118
1.0,0.13566587,0.104
1.0,0.13877226,0.114
1.0,0.14189798,0.118
1.0,0.14501318,0.124
1.0,0.14813059,0.116
1.0,0.15136902,0.094
1.0,0.15435343,0.118
1.0,0.15749622,0.102
1.0,0.16059433,0.12
1.0,0.16371083,0.118
1.0,0.16682557,0.09
1.0,0.16994117,0.11
1.0,0.17304737,0.118
1.0,0.17615267,0.114
1.0,0.17936568,0.114
1.0,0.18256335,0.114
1.0,0.18550415,0.122
1.0,0.18862256,0.118
1.0,0.19172337,0.084
1.0,0.19483874,0.124
1.0,0.19814454,0.122
1.0,0.20106989,0.102
1.0,0.20419093,0.116
1.0,0.20729998,0.122
1.0,0.21044507,0.126
1.0,0.21352759,0.118
1.0,0.21664717,0.126
1.0,0.2197625,0.112
1.0,0.22287872,0.112
1.0,0.22600391,0.104
1.0,0.22911295,0.118
1.0,0.23222933,0.094
1.0,0.23546189,0.11
1.0,0.23850991,0.122
1.0,0.24158263,0.11
1.0,0.244701,0.122
1.0,0.24782217,0.126
1.0,0.25096024,0.082
1.0,0.25405654,0.116
1.0,0.25729396,0.132
1.0,0.26027763,0.126
1.0,0.26345157,0.118
1.0,0.26651628,0.132
1.0,0.26964502,0.118
1.0,0.27275865,0.13
1.0,0.27587104,0.154
1.0,0.27899654,0.118
1.0,0.28221711,0.116
1.0,0.28521941,0.112
1.0,0.28834406,0.124
1.0,0.29151968,0.158
1.0,0.29458037,0.104
1.0,0.29768974,0.116
1.0,0.30082689,0.114
1.0,0.303921,0.122
1.0,0.30704728,0.114
1.0,0.3101515,0.12
1.0,0.31326724,0.118
1.0,0.31639481,0.122
1.0,0.31951954,0.118
1.0,0.32261509,0.116
1.0,0.32573526,0.124
1.0,0.32885063,0.122
1.0,0.3320487,0.108
1.0,0.33507096,0.124
1.0,0.33819743,0.118
1.0,0.34130139,0.13
1.0,0.34446407,0.122
1.0,0.34766465,0.12
1.0,0.3506482,0.09
1.0,0.35377331,0.114
1.0,0.35688326,0.122
1.0,0.35999961,0.118
1.0,0.36311424,0.118
1.0,0.36627298,0.134
1.0,0.36948111,0.118
1.0,0.37252737,0.118
1.0,0.375592,0.136
1.0,0.37872045,0.118
1.0,0.38182698,0.12
1.0,0.38495209,0.13
1.0,0.38805796,0.122
1.0,0.39117465,0.104
1.0,0.39428863,0.122
1.0,0.3974037,0.12
1.0,0.40053293,0.12
1.0,0.40365504,0.12
1.0,0.40677948,0.124
1.0,0.40988761,0.128
1.0,0.41299444,0.122
1.0,0.41610133,0.104
1.0,0.419227,0.124
1.0,0.42235137,0.124
1.0,0.42547541,0.154
1.0,0.42858335,0.132
1.0,0.43170894,0.124
1.0,0.4348142,0.15
1.0,0.43792926,0.128
1.0,0.44104517,0.104
1.0,0.44416122,0.126
1.0,0.44733187,0.126
