time,R lateral calcaneal tuberosity,R fifth metatarsal head,R third metatarsal head,R second toe,R first toe,R first metatarsal head,R medial calcaneal tuberosity,R calcaneal tuberosity
0.002701759999997222,2.896484375,5.1011962890625,7.87725830078125,3.400634765625,7.49212646484375,8.43212890625,5.4326171875,3.2144775390625
0.005813939999999462,2.896484375,5.1011962890625,7.90582275390625,3.400634765625,7.47479248046875,8.392822265625,5.39599609375,3.1761474609375
0.008925389999998146,2.918212890625,5.14471435546875,7.94683837890625,3.400634765625,7.47479248046875,8.35498046875,5.38916015625,3.1181640625
0.012048309999997286,2.918212890625,5.14471435546875,7.94683837890625,3.4256591796875,7.425628662109375,8.35498046875,5.3544921875,3.0634765625
0.015197419999999795,2.9345703125,5.1683349609375,8.0450439453125,3.4534912109375,7.369140625,8.35498046875,5.34130859375,3.02935791015625
0.018285889999997806,2.918212890625,5.1683349609375,8.01275634765625,3.4720458984375,7.34375,8.32080078125,5.3203125,2.9334716796875
0.021402159999997394,2.9345703125,5.1683349609375,8.0450439453125,3.494384765625,7.3250732421875,8.32080078125,5.30126953125,2.86285400390625
0.02451741999999868,2.9345703125,5.1683349609375,8.01275634765625,3.494384765625,7.229522705078125,8.32080078125,5.26171875,2.82440185546875
0.02764132999999802,2.9345703125,5.1683349609375,8.0450439453125,3.5106201171875,7.207977294921875,8.32080078125,5.2431640625,2.7664794921875
0.030771459999996864,2.955322265625,5.14471435546875,8.082275390625,3.5106201171875,7.162994384765625,8.32080078125,5.20654296875,2.71356201171875
0.03388982999999968,2.955322265625,5.1683349609375,8.11663818359375,3.5106201171875,7.11773681640625,8.32080078125,5.1669921875,2.64117431640625
0.03698182999999844,2.9736328125,5.1683349609375,8.22119140625,3.5106201171875,7.039093017578125,8.35498046875,5.14453125,2.597412109375
0.04014547999999962,2.955322265625,5.1683349609375,8.153564453125,3.536865234375,6.985198974609375,8.35498046875,5.12255859375,2.561767578125
0.043245159999997895,2.955322265625,5.1683349609375,8.18597412109375,3.55645751953125,6.9234619140625,8.35498046875,5.11767578125,2.54388427734375
0.046355569999999346,2.9736328125,5.192138671875,8.18597412109375,3.55645751953125,6.85491943359375,8.392822265625,5.10107421875,2.52569580078125
0.04946101999999897,2.955322265625,5.1683349609375,8.22119140625,3.536865234375,6.811614990234375,8.392822265625,5.07861328125,2.506591796875
0.052590609999999316,2.955322265625,5.1683349609375,8.296875,3.5780029296875,6.72869873046875,8.43212890625,5.048828125,2.48419189453125
0.05570932999999911,2.955322265625,5.1683349609375,8.296875,3.5780029296875,6.689453125,8.43212890625,5.048828125,2.45343017578125
0.05882467999999719,2.955322265625,5.1683349609375,8.36767578125,3.5780029296875,6.61004638671875,8.4658203125,5.0224609375,2.4102783203125
0.06195821999999751,2.955322265625,5.1683349609375,8.33306884765625,3.5780029296875,6.522216796875,8.4658203125,5.0087890625,2.4102783203125
0.06505323999999746,2.955322265625,5.1683349609375,8.33306884765625,3.55645751953125,6.4970855712890625,8.54248046875,4.990234375,2.4102783203125
0.06820321999999734,2.955322265625,5.1683349609375,8.33306884765625,3.536865234375,6.4366607666015625,8.54248046875,4.990234375,2.4102783203125
0.07128284999999934,2.955322265625,5.1683349609375,8.36767578125,3.5106201171875,6.387420654296875,8.57861328125,4.990234375,2.39190673828125
0.07440641999999897,2.9736328125,5.14471435546875,8.36767578125,3.5106201171875,6.3339691162109375,8.57861328125,4.990234375,2.4102783203125
0.07752858999999646,2.9736328125,5.1683349609375,8.4166259765625,3.4534912109375,6.2770538330078125,8.614501953125,4.990234375,2.4102783203125
0.08062534999999826,2.9736328125,5.1683349609375,8.446044921875,3.38653564453125,6.212493896484375,8.614501953125,4.990234375,2.4102783203125
0.08373984999999706,2.9736328125,5.1683349609375,8.446044921875,3.36376953125,6.17523193359375,8.6669921875,4.990234375,2.4102783203125
0.08686247999999708,2.9736328125,5.1683349609375,8.4849853515625,3.345947265625,6.1521453857421875,8.693603515625,4.990234375,2.4102783203125
0.08998958999999829,2.9736328125,5.1683349609375,8.4849853515625,3.3206787109375,6.133270263671875,8.693603515625,5.0087890625,2.4268798828125
0.09315191999999684,2.9736328125,5.1683349609375,8.5206298828125,3.29730224609375,6.0865631103515625,8.693603515625,5.0087890625,2.4268798828125
0.09623769999999965,2.9736328125,5.1683349609375,8.4849853515625,3.29730224609375,6.0499114990234375,8.734375,5.0087890625,2.45343017578125
0.09936177999999884,2.993896484375,5.1683349609375,8.4849853515625,3.23077392578125,6.0379791259765625,8.734375,5.0087890625,2.4268798828125
0.10247591999999983,2.993896484375,5.192138671875,8.5206298828125,3.21630859375,6.003662109375,8.734375,5.0087890625,2.45343017578125
0.10558788999999891,2.993896484375,5.192138671875,8.5206298828125,3.152099609375,5.9889373779296875,8.77490234375,5.0224609375,2.45343017578125
0.108706999999999,2.993896484375,5.192138671875,8.563232421875,3.13238525390625,5.96832275390625,8.734375,5.0224609375,2.45343017578125
0.11183260999999689,3.015869140625,5.192138671875,8.5206298828125,3.11297607421875,5.963134765625,8.77490234375,5.0224609375,2.4676513671875
0.11494747999999788,2.993896484375,5.2283935546875,8.563232421875,3.09112548828125,5.9489288330078125,8.77490234375,5.03759765625,2.4676513671875
0.11806465999999816,3.015869140625,5.2283935546875,8.563232421875,3.11297607421875,5.9272918701171875,8.77490234375,5.03759765625,2.48419189453125
0.121212289999999,3.015869140625,5.2437744140625,8.563232421875,3.0694580078125,5.9002532958984375,8.80859375,5.03759765625,2.48419189453125
0.12431906999999853,3.032470703125,5.2437744140625,8.595947265625,3.0694580078125,5.8864898681640625,8.77490234375,5.03759765625,2.48419189453125
0.127446029999998,3.032470703125,5.2437744140625,8.63372802734375,3.0694580078125,5.870880126953125,8.80859375,5.03759765625,2.506591796875
0.13054752999999764,3.032470703125,5.27850341796875,8.63372802734375,3.0694580078125,5.85052490234375,8.80859375,5.03759765625,2.48419189453125
0.1336691099999996,3.032470703125,5.27850341796875,8.63372802734375,3.0694580078125,5.84124755859375,8.80859375,5.03759765625,2.48419189453125
0.13678841999999847,3.052734375,5.27850341796875,8.673095703125,3.04510498046875,5.82421875,8.80859375,5.03759765625,2.48419189453125
0.13990684999999914,3.068115234375,5.27850341796875,8.63372802734375,3.09112548828125,5.82421875,8.80859375,5.03759765625,2.48419189453125
0.14304728999999838,3.068115234375,5.290771484375,8.673095703125,3.0694580078125,5.82421875,8.80859375,5.03759765625,2.4676513671875
0.14618195999999983,3.08935546875,5.31427001953125,8.673095703125,3.0694580078125,5.81298828125,8.80859375,5.03759765625,2.4676513671875
0.14930734999999729,3.111083984375,5.31427001953125,8.7139892578125,3.0694580078125,5.81298828125,8.80859375,5.03759765625,2.45343017578125
0.15246012999999792,3.08935546875,5.3375244140625,8.7598876953125,3.0694580078125,5.7989654541015625,8.80859375,5.0224609375,2.4268798828125
0.15555975999999916,3.111083984375,5.3375244140625,8.7939453125,3.0694580078125,5.7989654541015625,8.80859375,5.0087890625,2.4102783203125
0.15868117999999853,3.12548828125,5.3375244140625,8.84100341796875,3.09112548828125,5.81298828125,8.80859375,4.990234375,2.35321044921875
0.16183415999999795,3.111083984375,5.3375244140625,8.84100341796875,3.13238525390625,5.81298828125,8.80859375,4.9482421875,2.316162109375
0.1649596599999974,3.12548828125,5.3505859375,8.8778076171875,3.13238525390625,5.81298828125,8.80859375,4.9189453125,2.27777099609375
0.1680738099999992,3.12548828125,5.3701171875,8.91357421875,3.17071533203125,5.81298828125,8.80859375,4.90087890625,2.2574462890625
0.1712085899999991,3.12548828125,5.3701171875,8.91357421875,3.17071533203125,5.81298828125,8.80859375,4.853515625,2.22015380859375
0.17433475999999715,3.12548828125,5.3861083984375,8.91357421875,3.21630859375,5.82421875,8.80859375,4.82275390625,2.14178466796875
0.1774583899999982,3.14404296875,5.39874267578125,8.96295166015625,3.253662109375,5.870880126953125,8.80859375,4.77734375,2.0631103515625
0.1805806999999966,3.12548828125,5.42242431640625,9.00140380859375,3.29730224609375,5.8864898681640625,8.80859375,4.73095703125,2.005859375
0.18371302999999983,3.14404296875,5.44281005859375,9.1251220703125,3.29730224609375,5.9002532958984375,8.80859375,4.6884765625,1.96466064453125
0.18683854999999738,3.12548828125,5.4615478515625,9.0386962890625,3.345947265625,5.911346435546875,8.80859375,4.626953125,1.863372802734375
0.18995875999999967,3.12548828125,5.4776611328125,9.1251220703125,3.400634765625,5.9489288330078125,8.77490234375,4.55126953125,1.826416015625
0.19309658999999968,3.12548828125,5.5072021484375,9.1251220703125,3.4256591796875,5.963134765625,8.77490234375,4.47607421875,1.70562744140625
0.1962140299999966,3.12548828125,5.5419921875,9.1702880859375,3.494384765625,5.96832275390625,8.734375,4.3291015625,1.5836181640625
0.1993447599999989,3.12548828125,5.5419921875,9.1702880859375,3.5106201171875,5.9889373779296875,8.734375,4.24267578125,1.399078369140625
0.20257173999999978,3.111083984375,5.56329345703125,9.1702880859375,3.5780029296875,6.003662109375,8.77490234375,4.14306640625,1.3587646484375
0.2055905899999999,3.111083984375,5.5953369140625,9.2520751953125,3.6240234375,6.0149993896484375,8.734375,4.02294921875,1.278167724609375
0.20872589999999747,3.08935546875,5.5953369140625,9.209228515625,3.66680908203125,6.0499114990234375,8.734375,3.90673828125,1.215576171875
