time,L lateral heel,L fifth metatarsal head,L third metatarsal head,L second toe,L first toe,L first metatarsal head,L medial heel,L heel
0.00153405,4.008056640625,5.2628173828125,4.59814453125,1.2763671875,1.39031982421875,2.570068359375,10.3203125,12.848876953125
0.0046687399999996,4.008056640625,5.276611328125,4.61328125,1.2763671875,1.395751953125,2.570068359375,10.3203125,12.8203125
0.0077815699999996,3.989990234375,5.2628173828125,4.61328125,1.3025665283203125,1.395751953125,2.5791015625,10.3203125,12.773193359375
0.0109597199999997,3.989990234375,5.2628173828125,4.61328125,1.3025665283203125,1.395751953125,2.5791015625,10.3056640625,12.773193359375
0.0140727900000001,3.967041015625,5.2628173828125,4.61328125,1.311859130859375,1.395751953125,2.5791015625,10.2978515625,12.7333984375
0.0172034199999995,3.989990234375,5.276611328125,4.629638671875,1.3025665283203125,1.398193359375,2.5791015625,10.3056640625,12.7333984375
0.0203257599999995,3.967041015625,5.2628173828125,4.61328125,1.3025665283203125,1.398193359375,2.5791015625,10.2978515625,12.7333984375
0.0234344599999998,3.939453125,5.2628173828125,4.59814453125,1.296234130859375,1.398193359375,2.5791015625,10.2978515625,12.773193359375
0.0265799399999995,3.939453125,5.24267578125,4.61328125,1.311859130859375,1.395751953125,2.5791015625,10.2978515625,12.7333984375
0.0296888700000002,3.939453125,5.2628173828125,4.61328125,1.3025665283203125,1.398193359375,2.5791015625,10.2900390625,12.7333984375
0.0328310499999995,3.939453125,5.2628173828125,4.61328125,1.296234130859375,1.398193359375,2.5791015625,10.2900390625,12.7333984375
0.0359619999999996,3.9248046875,5.224609375,4.61328125,1.3025665283203125,1.398193359375,2.5791015625,10.2900390625,12.68701171875
0.0390642999999997,3.939453125,5.24267578125,4.629638671875,1.3025665283203125,1.398193359375,2.5791015625,10.271484375,12.68701171875
0.0421923299999997,3.9248046875,5.224609375,4.59814453125,1.2835540771484375,1.40167236328125,2.5791015625,10.271484375,12.68701171875
0.0453317399999999,3.901611328125,5.224609375,4.59814453125,1.296234130859375,1.398193359375,2.5810546875,10.271484375,12.649169921875
0.0484594099999995,3.939453125,5.224609375,4.61328125,1.2835540771484375,1.398193359375,2.5810546875,10.24365234375,12.649169921875
0.0515804399999995,3.901611328125,5.224609375,4.59814453125,1.2835540771484375,1.398193359375,2.5791015625,10.24365234375,12.649169921875
0.0546936699999998,3.9248046875,5.24267578125,4.61328125,1.311859130859375,1.40167236328125,2.5810546875,10.24365234375,12.649169921875
0.0578408499999998,3.901611328125,5.2099609375,4.61328125,1.311859130859375,1.398193359375,2.5810546875,10.24365234375,12.649169921875
0.0609664800000002,3.8798828125,5.224609375,4.59814453125,1.296234130859375,1.40167236328125,2.5810546875,10.24365234375,12.649169921875
0.0640944199999999,3.9248046875,5.224609375,4.59814453125,1.2835540771484375,1.40167236328125,2.5810546875,10.24365234375,12.649169921875
0.0671928499999996,3.8798828125,5.2099609375,4.59814453125,1.311859130859375,1.40167236328125,2.5810546875,10.25,12.649169921875
0.0703390199999995,3.901611328125,5.1912841796875,4.61328125,1.3025665283203125,1.40203857421875,2.59326171875,10.25,12.649169921875
0.0734637899999999,3.901611328125,5.2099609375,4.59814453125,1.311859130859375,1.40167236328125,2.59326171875,10.25,12.607421875
0.0765692800000001,3.8798828125,5.1912841796875,4.61328125,1.311859130859375,1.40167236328125,2.59326171875,10.25,12.607421875
0.0796988899999995,3.8798828125,5.1912841796875,4.629638671875,1.296234130859375,1.40203857421875,2.59326171875,10.25,12.607421875
0.0828229399999997,3.8798828125,5.1912841796875,4.61328125,1.2835540771484375,1.40167236328125,2.59326171875,10.25,12.607421875
0.0859690200000002,3.8798828125,5.1912841796875,4.61328125,1.311859130859375,1.40167236328125,2.59326171875,10.25,12.607421875
0.08909155,3.901611328125,5.177734375,4.59814453125,1.2835540771484375,1.40411376953125,2.59326171875,10.25,12.607421875
0.09221666,3.85400390625,5.177734375,4.61328125,1.3025665283203125,1.40802001953125,2.59716796875,10.25,12.607421875
0.0953470000000002,3.8798828125,5.177734375,4.61328125,1.2835540771484375,1.40802001953125,2.59716796875,10.25,12.607421875
0.0984748099999999,3.85400390625,5.177734375,4.61328125,1.3025665283203125,1.40802001953125,2.59716796875,10.25,12.607421875
0.10160298,3.85400390625,5.1912841796875,4.629638671875,1.32086181640625,1.40802001953125,2.59716796875,10.25,12.649169921875
0.1047352799999998,3.85400390625,5.177734375,4.61328125,1.2835540771484375,1.40802001953125,2.59716796875,10.25,12.649169921875
0.1078802999999997,3.85400390625,5.1912841796875,4.629638671875,1.311859130859375,1.40802001953125,2.59716796875,10.25,12.649169921875
0.1110313099999995,3.8349609375,5.177734375,4.629638671875,1.32086181640625,1.41436767578125,2.60498046875,10.23876953125,12.649169921875
0.11412463,3.85400390625,5.177734375,4.629638671875,1.311859130859375,1.40802001953125,2.60498046875,10.25,12.68701171875
0.1172560699999998,3.85400390625,5.177734375,4.629638671875,1.3025665283203125,1.41436767578125,2.59716796875,10.25,12.68701171875
0.1203902199999999,3.8798828125,5.177734375,4.629638671875,1.311859130859375,1.41436767578125,2.611328125,10.25,12.649169921875
0.1235339799999994,3.8349609375,5.2099609375,4.629638671875,1.2835540771484375,1.41436767578125,2.611328125,10.25,12.68701171875
0.1266399099999997,3.8349609375,5.1588134765625,4.629638671875,1.296234130859375,1.4188232421875,2.611328125,10.25,12.68701171875
0.1297849199999996,3.85400390625,5.1912841796875,4.6669921875,1.3025665283203125,1.417236328125,2.611328125,10.24365234375,12.68701171875
