time,L lateral heel,L fifth metatarsal head,L third metatarsal head,L second toe,L first toe,L first metatarsal head,L medial heel,L heel
0.0001704800000013,0.3671875,1.89495849609375,0.5296630859375,0.1958160400390625,1.4261474609375,0.772216796875,0.32861328125,1.1578369140625
0.0032390200000023,0.3424072265625,1.90753173828125,0.5296630859375,0.2239990234375,1.423583984375,0.772216796875,0.384521484375,1.1544189453125
0.0063658700000033,0.3671875,1.91644287109375,0.5296630859375,0.2077789306640625,1.4261474609375,0.772216796875,0.32861328125,1.1544189453125
0.0095378500000009,0.3907470703125,1.91644287109375,0.4869384765625,0.2077789306640625,1.4261474609375,0.772216796875,0.32861328125,1.1578369140625
0.0126522400000013,0.3424072265625,1.89495849609375,0.4869384765625,0.2077789306640625,1.43304443359375,0.752197265625,0.32861328125,1.1578369140625
0.0157175400000042,0.3671875,1.89495849609375,0.567626953125,0.2239990234375,1.44232177734375,0.772216796875,0.32861328125,1.1578369140625
0.0188425700000038,0.3671875,1.91644287109375,0.4869384765625,0.2077789306640625,1.446044921875,0.772216796875,0.32861328125,1.1544189453125
0.0219722000000004,0.3671875,1.91644287109375,0.5296630859375,0.2239990234375,1.44232177734375,0.772216796875,0.32861328125,1.1483154296875
0.0251200699999998,0.321044921875,1.90753173828125,0.4869384765625,0.2239990234375,1.44232177734375,0.772216796875,0.384521484375,1.1483154296875
0.0282200700000032,0.3424072265625,1.91644287109375,0.5296630859375,0.2077789306640625,1.446044921875,0.772216796875,0.384521484375,1.1544189453125
0.0314118699999994,0.3671875,1.90753173828125,0.5296630859375,0.2077789306640625,1.446044921875,0.772216796875,0.384521484375,1.1544189453125
0.0345034600000033,0.3424072265625,1.90753173828125,0.5296630859375,0.2239990234375,1.446044921875,0.772216796875,0.32861328125,1.1483154296875
0.0375845900000015,0.3671875,1.90753173828125,0.567626953125,0.2077789306640625,1.446044921875,0.772216796875,0.32861328125,1.1544189453125
0.0407214600000003,0.321044921875,1.90753173828125,0.5296630859375,0.2077789306640625,1.446044921875,0.772216796875,0.384521484375,1.1483154296875
0.043830960000001,0.3424072265625,1.89495849609375,0.4869384765625,0.1958160400390625,1.446044921875,0.752197265625,0.384521484375,1.1544189453125
