Time,data
1714298277.9808981,2
1714298278.4710472,1
1714298279.3812165,2
1714298279.8410187,1
1714298280.7509468,2
1714298281.21094,1
1714298282.121273,2
1714298282.6011581,1
1714298283.4244132,2
1714298283.9014645,1
1714298284.7612085,2
1714298285.250757,1
1714298286.1312382,2
1714298286.5107775,1
1714298287.3309646,2
1714298287.7708519,1
1714298288.6206784,2
1714298289.110727,1
1714298289.9911394,2
1714298290.4436102,1
1714298291.291264,2
1714298291.730807,1
1714298292.6306407,2
1714298293.0408938,1
1714298293.8709538,2
1714298294.3109887,1
1714298295.1713097,2
1714298295.611634,1
1714298296.441345,2
1714298296.86521,1
1714298297.6812992,2
1714298298.1407695,1
1714298299.0008056,2
1714298299.4412117,1
1714298300.271094,2
1714298300.6911237,1
1714298301.5208445,2
1714298301.953065,1
1714298302.8210113,2
1714298303.240764,1
1714298304.1015844,2
1714298304.550752,1
1714298305.4209726,2
1714298305.8607347,1
1714298306.6909263,2
1714298307.170742,1
1714298308.0708232,2
1714298308.5108516,1
1714298309.3510132,2
1714298309.8006537,1
1714298310.6908283,2
1714298311.1006994,1
1714298311.9709904,2
1714298312.45069,1
1714298313.3310585,2
1714298313.8312478,1
1714298314.670944,2
1714298315.0507958,1
1714298315.9605403,2
1714298316.3804758,1
1714298317.2805367,2
1714298317.7607608,1
1714298318.6319127,2
1714298319.0608711,1
1714298319.9409356,2
1714298320.380728,1
1714298321.3207924,2
1714298321.7708318,1
1714298322.610547,2
1714298323.0913439,1
1714298324.0010698,2
1714298324.5008664,1
1714298325.370974,2
1714298325.8410265,1
1714298326.7010114,2
1714298327.100744,1
1714298327.9608731,2
1714298328.4608948,1
1714298329.3511603,2
1714298329.811392,1
1714298330.681037,2
1714298331.1610928,1
1714298332.0407772,2
1714298332.410959,1
1714298333.2309027,2
1714298333.670887,1
1714298334.5310585,2
1714298334.961284,1
1714298335.8407924,2
1714298336.2609687,1
1714298337.111752,2
1714298337.560927,1
1714298338.430735,2
1714298338.9012625,1
1714298339.7810824,2
1714298340.211583,1
1714298341.0912569,2
1714298341.5622437,1
1714298342.420925,2
1714298342.861441,1
1714298343.735877,2
1714298344.1812243,1
1714298345.0607102,2
1714298345.5208387,1
1714298346.38088,2
1714298346.8808744,1
1714298347.7506826,2
1714298348.2105215,1
1714298349.1110754,2
1714298349.52077,1
1714298350.4410145,2
1714298350.9108617,1
1714298351.8108845,2
1714298352.2314801,1
1714298353.100786,2
1714298353.5812926,1
1714298354.3907588,2
1714298354.85152,1
1714298355.7612197,2
1714298356.2906682,1
1714298357.1906116,2
1714298357.7314117,1
1714298358.6047678,2
1714298359.1007378,1
1714298360.0414352,2
1714298360.5210774,1
1714298361.4209983,2
1714298361.9007614,1
1714298362.7724617,2
1714298363.230791,1
1714298364.100839,2
1714298364.5812771,1
1714298365.451283,2
1714298365.901221,1
1714298366.8011115,2
1714298367.2507303,1
1714298368.130986,2
1714298368.5912037,1
1714298369.4608903,2
1714298369.9507177,1
1714298370.8461545,2
1714298371.2626987,1
1714298372.1107533,2
1714298372.55258,1
1714298373.421224,2
1714298373.8713713,1
1714298374.7607,2
1714298375.2513366,1
1714298376.1108315,2
1714298376.5507798,1
1714298377.4110231,2
1714298377.8607764,1
1714298378.6912987,2
1714298379.1110382,1
1714298379.9408643,2
1714298380.4010923,1
1714298381.2807941,2
1714298381.7508235,1
1714298382.6207902,2
1714298383.1112325,1
1714298383.9808617,2
1714298384.3611028,1
1714298385.2406871,2
1714298385.7209291,1
1714298386.6208394,2
1714298387.081127,1
1714298388.0010684,2
1714298388.4808297,1
1714298389.3807554,2
1714298389.821108,1
1714298390.6808636,2
1714298391.14078,1
1714298392.0107343,2
1714298392.4913511,1
1714298393.3410652,2
1714298393.810734,1
1714298394.6811588,2
1714298395.1508596,1
1714298396.0511155,2
1714298396.4915683,1
1714298397.3613,2
1714298397.5908897,1
1714298400.1810033,2
1714298400.4208634,1
1714298401.5710158,2
1714298401.771366,1
