Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,data_14,data_15,data_16,data_17,data_18,data_19,data_20
1714298246.4096417,[],0,93.37999725341797,0.18000000715255737,62.61000061035156,100.61000061035156,0.11999999731779099,9.479999542236328,100.70999908447266,-10.109999656677246,39.36000061035156,88.87000274658203,0.5099999904632568,-147.3800048828125,86.33000183105469,-5.800000190734863,112.80999755859375,98.23999786376953,6.210000038146973,52.119998931884766,84.31999969482422,-2.9100000858306885,-110.2300033569336
