sync,time,vout
1.0,0.06318981,0.102
1.0,0.06625461,0.104
1.0,0.06939,0.104
1.0,0.07248539,0.102
1.0,0.07559685,0.114
1.0,0.07864606,0.102
1.0,0.08176289,0.102
1.0,0.08486689,0.112
1.0,0.08796265,0.104
1.0,0.09106778,0.108
1.0,0.09424269,0.102
1.0,0.09732502,0.1
1.0,0.10043518,0.1
1.0,0.10349426,0.102
1.0,0.10661387,0.096
1.0,0.10969645,0.108
1.0,0.11292585,0.102
1.0,0.11589122,0.1
1.0,0.11899865,0.104
1.0,0.12251689,0.102
1.0,0.12525483,0.1
1.0,0.12837691,0.102
1.0,0.13148094,0.1
1.0,0.1346202,0.094
1.0,0.13760311,0.102
1.0,0.14071002,0.092
1.0,0.14380893,0.1
1.0,0.14690465,0.104
1.0,0.15001654,0.104
1.0,0.15319013,0.1
1.0,0.15626124,0.096
1.0,0.15945645,0.1
1.0,0.16242624,0.102
1.0,0.16553233,0.1
1.0,0.16862848,0.092
1.0,0.17173368,0.104
1.0,0.17483072,0.102
1.0,0.177976,0.102
1.0,0.18107178,0.104
1.0,0.18426637,0.104
1.0,0.18723435,0.1
1.0,0.19033165,0.102
1.0,0.19343156,0.1
1.0,0.19653782,0.102
1.0,0.19965237,0.102
1.0,0.20285283,0.104
1.0,0.20589245,0.098
1.0,0.20898552,0.104
1.0,0.21205522,0.102
1.0,0.21515298,0.102
1.0,0.21824715,0.104
1.0,0.2213358,0.104
1.0,0.22443526,0.094
1.0,0.22754085,0.102
1.0,0.2306378,0.1
1.0,0.23378911,0.102
1.0,0.23688589,0.104
1.0,0.23993774,0.094
1.0,0.24304359,0.102
1.0,0.24615806,0.102
1.0,0.24925204,0.098
1.0,0.25236,0.104
1.0,0.25546631,0.104
1.0,0.2585667,0.1
1.0,0.26171037,0.102
1.0,0.26481398,0.104
1.0,0.26787513,0.102
1.0,0.27097911,0.104
1.0,0.27407865,0.096
1.0,0.27722028,0.106
1.0,0.28036767,0.104
1.0,0.28341193,0.11
1.0,0.28653787,0.106
1.0,0.28964313,0.096
1.0,0.29271557,0.104
1.0,0.29580183,0.104
1.0,0.29889713,0.104
1.0,0.30200426,0.106
1.0,0.30509969,0.104
1.0,0.30824111,0.102
1.0,0.31131206,0.106
1.0,0.31446672,0.106
1.0,0.31757282,0.1
1.0,0.32062702,0.104
1.0,0.3237267,0.114
1.0,0.32682585,0.104
1.0,0.32992093,0.106
1.0,0.33301702,0.1
1.0,0.33616993,0.106
1.0,0.33929139,0.114
1.0,0.34240083,0.108
1.0,0.345493,0.106
1.0,0.34856365,0.11
1.0,0.35165626,0.098
1.0,0.35476154,0.106
1.0,0.35786589,0.112
1.0,0.36096548,0.108
1.0,0.36407193,0.104
1.0,0.36727596,0.12
1.0,0.37034435,0.108
1.0,0.37341946,0.116
1.0,0.37650446,0.108
1.0,0.37960959,0.11
1.0,0.38270996,0.114
1.0,0.38581607,0.112
1.0,0.38893248,0.108
1.0,0.39203665,0.114
1.0,0.39522743,0.114
1.0,0.39841218,0.114
1.0,0.40136281,0.118
1.0,0.40446159,0.114
1.0,0.40755733,0.11
1.0,0.41068382,0.114
1.0,0.41377006,0.112
1.0,0.41687511,0.124
1.0,0.42002024,0.114
1.0,0.42312532,0.118
1.0,0.42624494,0.112
1.0,0.42930696,0.114
1.0,0.43241678,0.118
1.0,0.43551243,0.116
1.0,0.43862037,0.112
1.0,0.44183548,0.118
1.0,0.44482281,0.116
1.0,0.44798498,0.118
1.0,0.45109098,0.124
