Time,Displacement,Force,Compressive displacement,voltage_1
0.0,0.2021,0.0974,0.0,0.0022
0.005,0.2021,0.0972,0.0,0.0022
0.01,0.2021,0.0968,0.0,0.0022
0.015,0.2021,0.097,0.0,0.0022
0.02,0.2021,0.0979,0.0,0.0022
0.025,0.2021,0.0987,0.0,0.0022
0.03,0.2021,0.0988,0.0,0.0022
0.035,0.2021,0.0989,0.0,0.0022
0.04,0.2021,0.0992,0.0,0.0022
0.045,0.2022,0.0993,0.0001,0.0022
0.05,0.2023,0.0993,0.0002,0.0022
0.055,0.2024,0.0997,0.0003,0.0022
0.06,0.2028,0.1004,0.0007,0.0022
0.065,0.2032,0.1016,0.0011,0.0022
0.07,0.2039,0.1028,0.0018,0.0022
0.075,0.2048,0.1033,0.0027,0.0022
0.08,0.206,0.1038,0.0039,0.0022
0.085,0.2074,0.1045,0.0053,0.0022
0.09,0.209,0.106,0.0069,0.0022
0.095,0.2108,0.1076,0.0087,0.0022
0.1,0.2127,0.1098,0.0106,0.0022
0.105,0.2146,0.1127,0.0125,0.0022
0.11,0.2165,0.1153,0.0144,0.0022
0.115,0.2183,0.1176,0.0162,0.0022
0.12,0.2199,0.1191,0.0177,0.0022
0.125,0.2212,0.1206,0.0191,0.0022
0.13,0.2225,0.1226,0.0204,0.0022
0.135,0.2237,0.124,0.0216,0.0022
0.14,0.2249,0.126,0.0228,0.0022
0.145,0.2262,0.1278,0.0241,0.0022
0.15,0.2274,0.129,0.0253,0.0022
0.155,0.2288,0.1303,0.0267,0.0022
0.16,0.2302,0.1323,0.0281,0.0022
0.165,0.2316,0.1345,0.0295,0.0022
0.17,0.2331,0.1375,0.031,0.0022
0.175,0.2346,0.1404,0.0325,0.0022
0.18,0.2361,0.1435,0.034,0.0022
0.185,0.2376,0.1467,0.0355,0.0022
0.19,0.2391,0.1498,0.037,0.0022
0.195,0.2407,0.1529,0.0386,0.0022
0.2,0.2423,0.1563,0.0402,0.0022
0.205,0.244,0.1606,0.0419,0.0022
0.21,0.2457,0.1654,0.0436,0.0022
0.215,0.2474,0.1703,0.0453,0.0022
0.22,0.2491,0.1748,0.047,0.0022
0.225,0.2508,0.1789,0.0487,0.0022
0.23,0.2524,0.1822,0.0503,0.0022
0.235,0.2539,0.1844,0.0518,0.0022
0.24,0.2553,0.1867,0.0532,0.0022
0.245,0.2567,0.1893,0.0546,0.0022
0.25,0.2582,0.1922,0.0561,0.0022
0.255,0.2596,0.1956,0.0575,0.0022
0.26,0.2611,0.199,0.059,0.0022
0.265,0.2628,0.2028,0.0606,0.0022
0.27,0.2644,0.2071,0.0623,0.0022
0.275,0.2662,0.2114,0.0641,0.0022
0.28,0.2678,0.2149,0.0657,0.0022
0.285,0.2694,0.219,0.0673,0.0022
0.29,0.271,0.2227,0.0689,0.0022
0.295,0.2724,0.2262,0.0703,0.0022
0.3,0.2736,0.2291,0.0715,0.0022
0.305,0.2749,0.2317,0.0728,0.0022
0.31,0.2761,0.2347,0.074,0.0022
0.315,0.2773,0.2377,0.0752,0.0022
0.32,0.2786,0.2406,0.0765,0.0022
0.325,0.2799,0.2437,0.0778,0.0022
0.33,0.2813,0.2469,0.0792,0.0022
0.335,0.2827,0.2498,0.0806,0.0022
0.34,0.2841,0.2527,0.082,0.0022
0.345,0.2855,0.2554,0.0834,0.0022
0.35,0.2869,0.2581,0.0848,0.0022
0.355,0.2883,0.2611,0.0862,0.0022
0.36,0.2897,0.2641,0.0876,0.0022
0.365,0.2911,0.2667,0.089,0.0022
0.37,0.2925,0.2696,0.0904,0.0022
0.375,0.294,0.2733,0.0919,0.0022
0.38,0.2955,0.2769,0.0934,0.0022
0.385,0.2971,0.2808,0.095,0.0022
0.39,0.2987,0.2848,0.0966,0.0022
0.395,0.3004,0.289,0.0983,0.0022
0.4,0.302,0.2925,0.0999,0.0022
0.405,0.3037,0.2961,0.1016,0.0022
0.41,0.3053,0.2993,0.1032,0.0022
0.415,0.3067,0.303,0.1046,0.0022
0.42,0.3082,0.3065,0.1061,0.0022
0.425,0.3096,0.3097,0.1075,0.0022
0.43,0.3111,0.3127,0.109,0.0022
0.435,0.3126,0.3157,0.1105,0.0022
0.44,0.3141,0.319,0.112,0.0022
0.445,0.3158,0.3216,0.1137,0.0022
0.45,0.3174,0.3239,0.1153,0.0022
0.455,0.319,0.3268,0.1169,0.0022
