time,grf
0.08422732353210449,240.73131888745442
0.0942847728729248,240.73131888745442
0.10433673858642578,240.73131888745442
0.11422967910766602,240.73131888745442
0.12430357933044434,240.73131888745442
0.13430309295654297,240.73131888745442
0.14431166648864746,240.73131888745442
0.15439295768737793,240.73131888745442
0.1641836166381836,240.73131888745442
0.17488646507263184,240.73131888745442
0.184342622756958,240.73131888745442
0.19424891471862793,240.73131888745442
0.20423007011413574,240.73131888745442
0.21509742736816406,240.73131888745442
0.2252509593963623,240.73131888745442
0.23429203033447266,240.73131888745442
0.24434304237365723,240.73131888745442
0.2543962001800537,240.73131888745442
0.26418399810791016,240.73131888745442
0.27432727813720703,240.73131888745442
0.28438401222229004,240.73131888745442
0.2942488193511963,240.73131888745442
0.3043503761291504,240.73131888745442
0.31432008743286133,240.73131888745442
0.32439374923706055,240.73131888745442
0.33422303199768066,240.73131888745442
0.3443174362182617,240.73131888745442
0.3542640209197998,240.73131888745442
0.36444664001464844,240.73131888745442
0.37476062774658203,240.73131888745442
0.38460874557495117,240.73131888745442
0.39466047286987305,240.73131888745442
0.4047384262084961,240.73131888745442
0.41492271423339844,240.73131888745442
0.42467784881591797,240.73131888745442
0.4351160526275635,240.73131888745442
0.4447469711303711,240.73131888745442
0.45472097396850586,240.73131888745442
0.46480298042297363,240.73131888745442
0.4747602939605713,240.73131888745442
0.48525285720825195,240.73131888745442
0.494464635848999,240.73131888745442
0.5044183731079102,240.73131888745442
0.514549732208252,240.73131888745442
0.5252938270568848,240.73131888745442
0.5343742370605469,240.73131888745442
0.5444557666778564,240.73131888745442
0.5543820858001709,240.73131888745442
0.5643935203552246,240.73131888745442
0.5744459629058838,240.73131888745442
0.5842700004577637,240.73131888745442
0.5943121910095215,240.73131888745442
0.604315996170044,240.73131888745442
0.6143081188201904,240.73131888745442
0.6242468357086182,240.73131888745442
0.6344101428985596,240.73131888745442
0.6446218490600586,240.73131888745442
0.6546981334686279,240.73131888745442
0.6644601821899414,240.73131888745442
0.6745226383209229,240.73131888745442
0.684689998626709,240.73131888745442
0.6946773529052734,240.73131888745442
0.7045557498931885,240.73131888745442
0.7145192623138428,240.73131888745442
0.7245557308197021,240.73131888745442
0.7345142364501953,240.73131888745442
0.744478702545166,240.73131888745442
0.7545416355133057,240.73131888745442
0.7645926475524902,240.73131888745442
0.7745115756988525,240.73131888745442
0.7845096588134766,240.73131888745442
0.7947852611541748,240.73131888745442
0.8045732975006104,240.73131888745442
0.8145349025726318,240.73131888745442
0.8245348930358887,240.73131888745442
0.8346962928771973,240.73131888745442
0.8445672988891602,240.73131888745442
0.8544597625732422,240.73131888745442
0.8646080493927002,240.73131888745442
0.8747990131378174,240.73131888745442
0.8846700191497803,240.73131888745442
0.8950397968292236,240.73131888745442
0.9050712585449219,240.73131888745442
0.9146740436553955,240.73131888745442
0.9245743751525879,240.73131888745442
0.9346950054168701,240.73131888745442
0.944603443145752,240.73131888745442
0.9548184871673584,240.73131888745442
0.964756965637207,240.73131888745442
0.974679708480835,240.73131888745442
0.9847533702850342,240.73131888745442
0.9948010444641113,240.73131888745442
1.0042295455932617,240.73131888745442
1.0141582489013672,240.73131888745442
1.0243170261383057,240.73131888745442
1.034278154373169,240.73131888745442
1.0442440509796143,240.73131888745442
1.0541837215423584,240.73131888745442
1.0641930103302002,240.73131888745442
1.0744764804840088,240.73131888745442
1.084190845489502,240.73131888745442
1.094212293624878,240.73131888745442
1.1043572425842285,240.73131888745442
1.1142849922180176,240.73131888745442
1.124434232711792,240.73131888745442
1.1354002952575684,240.73131888745442
1.1449923515319824,240.73131888745442
1.1548073291778564,240.73131888745442
1.16475248336792,240.73131888745442
1.174485445022583,240.73131888745442
1.1846332550048828,240.73131888745442
1.1943717002868652,240.73131888745442
1.204498291015625,240.73131888745442
1.2144420146942139,240.73131888745442
1.224457025527954,240.73131888745442
1.2342841625213623,240.73131888745442
1.2444212436676025,240.73131888745442
1.2550766468048096,240.73131888745442
1.264430046081543,240.73131888745442
1.2745065689086914,240.73131888745442
1.2844436168670654,240.73131888745442
1.2945451736450195,240.73131888745442
1.3044450283050537,240.73131888745442
1.3144659996032715,240.73131888745442
1.324509620666504,240.73131888745442
1.3344783782958984,240.73131888745442
1.3446998596191406,240.73131888745442
1.354461669921875,240.73131888745442
1.3645353317260742,240.73131888745442
1.3744783401489258,240.73131888745442
1.3844239711761475,240.73131888745442
1.3943846225738525,240.73131888745442
1.4044902324676514,240.73131888745442
1.4145050048828125,240.73131888745442
1.4246609210968018,240.73131888745442
1.4348664283752441,240.73131888745442
1.4447317123413086,240.73131888745442
1.4546236991882324,240.73131888745442
1.4647023677825928,240.73131888745442
1.4749581813812256,240.73131888745442
1.4848217964172363,240.73131888745442
1.4946165084838867,240.73131888745442
1.5047695636749268,240.73131888745442
1.5146985054016113,240.73131888745442
1.5249686241149902,240.73131888745442
1.5345582962036133,240.73131888745442
1.544417142868042,240.73131888745442
1.5545680522918701,240.73131888745442
1.5644047260284424,240.73131888745442
1.5744235515594482,240.73131888745442
1.584568977355957,240.73131888745442
1.5944316387176514,240.73131888745442
1.6043436527252197,240.73131888745442
1.6144428253173828,240.73131888745442
1.6244993209838867,240.73131888745442
1.634347915649414,240.73131888745442
1.6443605422973633,240.73131888745442
1.6543536186218262,240.73131888745442
1.6643645763397217,240.73131888745442
1.6745429039001465,240.73131888745442
1.6845128536224365,240.73131888745442
1.6944191455841064,240.73131888745442
1.7044708728790283,240.73131888745442
1.7144136428833008,240.73131888745442
1.7244305610656738,240.73131888745442
1.7345116138458252,240.73131888745442
1.7444393634796143,240.73131888745442
1.7544121742248535,240.5694875168649
1.764765739440918,238.89008663053585
1.7749428749084473,236.46921387167023
1.7846386432647705,235.67311519837563
1.7948036193847656,237.29939829218702
1.8047690391540527,241.0125099568284
1.8142354488372803,246.4659195644818
1.8243992328643799,251.18475124426038
1.8343720436096191,252.87422004761285
1.844290018081665,250.9945964364492
1.85439133644104,246.840194582445
1.8643057346343994,241.71836460758206
1.874281883239746,236.67916411632518
1.884467363357544,232.753211553694
1.8944694995880127,230.87194703764337
1.9043686389923096,230.4795297260636
1.9143555164337158,231.23370960451658
1.924306869506836,232.15922126342008
