time,L lateral heel,L fifth metatarsal head,L second toe,L third metatarsal head,L first toe,L first metatarsal head,L medial heel,L heel
0.0,6.39862060546875,6.7308349609375,5.2451171875,7.1531982421875,5.348876953125,5.086669921875,8.87890625,6.72613525390625
0.00097069,6.39862060546875,6.7308349609375,5.25634765625,7.127716064453125,5.33685302734375,5.07177734375,8.841552734375,6.72613525390625
0.00157246,6.78564453125,7.20751953125,4.711669921875,7.127716064453125,5.57501220703125,3.82763671875,6.18603515625,5.6414794921875
0.0021434799999999,6.78564453125,7.20751953125,4.71630859375,7.127716064453125,5.60235595703125,3.8525390625,6.211181640625,5.6414794921875
0.00270078,6.78564453125,7.1722412109375,4.71630859375,7.127716064453125,5.60235595703125,3.8671875,6.2353515625,5.6414794921875
0.003255,6.78564453125,7.20751953125,4.734130859375,7.127716064453125,5.60235595703125,3.8916015625,6.2353515625,5.6414794921875
0.00381126,6.78564453125,7.20751953125,4.734130859375,7.1531982421875,5.60235595703125,3.8916015625,6.2353515625,5.63616943359375
0.00436474,6.78564453125,7.20751953125,4.74853515625,7.1531982421875,5.58447265625,3.902099609375,6.25927734375,5.6414794921875
0.00492054,6.78564453125,7.20751953125,4.74853515625,7.1531982421875,5.58447265625,3.902099609375,6.25927734375,5.63616943359375
0.00547569,6.78564453125,7.20751953125,4.74853515625,7.1531982421875,5.60235595703125,3.914794921875,6.25927734375,5.63616943359375
0.00603059,6.78564453125,7.20751953125,4.778564453125,7.1531982421875,5.58447265625,3.92919921875,6.25927734375,5.63616943359375
0.00658326,6.78564453125,7.20751953125,4.74853515625,7.1531982421875,5.58447265625,3.914794921875,6.28564453125,5.63616943359375
0.00714056,6.78564453125,7.20751953125,4.7666015625,7.1531982421875,5.60235595703125,3.902099609375,6.28564453125,5.63616943359375
0.00769791,6.78564453125,7.239013671875,4.7666015625,7.1531982421875,5.60235595703125,3.914794921875,6.28564453125,5.63616943359375
0.0082517099999999,6.78564453125,7.20751953125,4.7666015625,7.1531982421875,5.60235595703125,3.914794921875,6.28564453125,5.6414794921875
0.0088043399999999,6.78564453125,7.20751953125,4.7666015625,7.18505859375,5.60235595703125,3.914794921875,6.25927734375,5.63616943359375
0.00935628,6.78564453125,7.20751953125,4.7666015625,7.18505859375,5.58447265625,3.902099609375,6.28564453125,5.63616943359375
0.00990932,6.78564453125,7.20751953125,4.778564453125,7.1531982421875,5.60235595703125,3.8916015625,6.28564453125,5.63616943359375
0.0104634999999999,6.78564453125,7.20751953125,4.7666015625,7.1531982421875,5.58447265625,3.8916015625,6.28564453125,5.6414794921875
0.01102122,6.78564453125,7.20751953125,4.7666015625,7.127716064453125,5.60235595703125,3.879638671875,6.28564453125,5.63616943359375
0.01185793,6.78564453125,7.20751953125,4.7666015625,7.127716064453125,5.60235595703125,3.8671875,6.28564453125,5.63616943359375
0.01242548,6.78564453125,7.20751953125,4.7666015625,7.127716064453125,5.60235595703125,3.8525390625,6.25927734375,5.63616943359375
0.01303007,6.78564453125,7.20751953125,4.74853515625,7.127716064453125,5.60235595703125,3.83837890625,6.25927734375,5.6414794921875
0.01351869,6.78564453125,7.20751953125,4.734130859375,7.098876953125,5.58447265625,3.81005859375,6.2353515625,5.6204833984375
0.01400069,6.78564453125,7.20751953125,4.734130859375,7.098876953125,5.60235595703125,3.81005859375,6.2353515625,5.6204833984375
0.01448595,6.75927734375,7.20751953125,4.71630859375,7.084320068359375,5.58447265625,3.787109375,6.2353515625,5.63616943359375
0.0149683399999999,6.75927734375,7.20751953125,4.711669921875,7.084320068359375,5.58447265625,3.74951171875,6.211181640625,5.63616943359375
0.01545108,6.75927734375,7.1722412109375,4.711669921875,7.057464599609375,5.57501220703125,3.71142578125,6.2353515625,5.63616943359375
0.01593335,6.75927734375,7.1722412109375,4.691650390625,7.057464599609375,5.57501220703125,3.6611328125,6.211181640625,5.6414794921875
0.01641502,6.75927734375,7.20751953125,4.6806640625,7.02923583984375,5.57501220703125,3.638671875,6.18603515625,5.6414794921875
0.01689707,6.75927734375,7.1722412109375,4.627685546875,7.0084228515625,5.57501220703125,3.61328125,6.18603515625,5.6414794921875
0.01737969,6.75927734375,7.1722412109375,4.61328125,7.0084228515625,5.5589599609375,3.574951171875,6.159423828125,5.662353515625
0.0178613,6.75927734375,7.1722412109375,4.594482421875,7.0084228515625,5.5589599609375,3.552734375,6.159423828125,5.662353515625
0.01834293,6.75927734375,7.1722412109375,4.56103515625,6.959320068359375,5.54754638671875,3.54150390625,6.159423828125,5.662353515625
0.01882339,6.7183837890625,7.1500244140625,4.531982421875,6.959320068359375,5.54754638671875,3.519775390625,6.138916015625,5.67645263671875
0.01930522,6.75927734375,7.1500244140625,4.51611328125,6.930938720703125,5.54754638671875,3.49658203125,6.138916015625,5.662353515625
0.01978689,6.75927734375,7.1500244140625,4.4951171875,6.930938720703125,5.53143310546875,3.49658203125,6.138916015625,5.69622802734375
