time,L lateral calcaneal tuberosity,L fifth metatarsal head,L second toe,L third metatarsal head,L first toe,L first metatarsal head,L medial calcaneal tuberosity,L calcaneal tuberosity
0.0007917599999984759,5.815582275390625,6.83251953125,1.5946044921875,4.2890625,2.00634765625,1.5626220703125,-4457.5819091796875,8.6329345703125
0.003934829999991507,5.815582275390625,6.83251953125,1.5946044921875,4.2890625,2.00634765625,1.5589599609375,-4457.5819091796875,8.6329345703125
0.007028570000002787,5.815582275390625,6.8726806640625,1.5816650390625,4.2890625,2.0205078125,1.5589599609375,-4457.5819091796875,8.6898193359375
0.010144939999989333,5.815582275390625,6.83251953125,1.5946044921875,4.2890625,2.0205078125,1.54522705078125,-4457.5819091796875,8.6329345703125
0.013286909999990826,5.815582275390625,6.83251953125,1.5816650390625,4.2890625,2.0205078125,1.53118896484375,-4523.2728271484375,8.6898193359375
0.016451129999992986,5.815582275390625,6.83251953125,1.5816650390625,4.2890625,2.0205078125,1.52239990234375,-4523.2728271484375,8.754638671875
0.019519299999998907,5.828643798828125,6.8726806640625,1.568603515625,4.2890625,2.00634765625,1.53118896484375,-4523.2728271484375,8.822265625
0.02260812999999473,5.828643798828125,6.83251953125,1.568603515625,4.2890625,2.04296875,1.53118896484375,-4589.610107421875,8.822265625
0.025714350000001218,5.828643798828125,6.83251953125,1.568603515625,4.2659912109375,2.04296875,1.53118896484375,-4589.610107421875,8.822265625
0.02883690999999544,5.828643798828125,6.83251953125,1.568603515625,4.2659912109375,2.04296875,1.52239990234375,-4656.552734375,8.8787841796875
0.03201814999999897,5.828643798828125,6.83251953125,1.568603515625,4.2659912109375,2.04296875,1.50927734375,-4656.552734375,8.942138671875
0.03510708999999679,5.828643798828125,6.83251953125,1.5506591796875,4.2659912109375,2.04296875,1.49285888671875,-4656.552734375,9.0704345703125
0.03825558999999146,5.8570556640625,6.83251953125,1.53564453125,4.2415771484375,2.04296875,1.4637451171875,-4724.14697265625,9.129150390625
0.041309429999998315,5.8570556640625,6.83251953125,1.5247802734375,4.2415771484375,2.04296875,1.4637451171875,-4724.14697265625,9.1885986328125
0.044399939999991034,5.8570556640625,6.83251953125,1.51171875,4.225830078125,2.04296875,1.4378662109375,-4724.14697265625,9.322509765625
0.04756790999999794,5.877532958984375,6.83251953125,1.51171875,4.225830078125,2.04296875,1.42877197265625,-4792.3226318359375,9.393798828125
0.050672480000002906,5.877532958984375,6.8726806640625,1.51171875,4.225830078125,2.06591796875,1.41998291015625,-4792.3226318359375,9.450927734375
0.05377122000000156,5.894866943359375,6.8726806640625,1.51171875,4.200927734375,2.06591796875,1.3887939453125,-4861.1507568359375,9.5225830078125
0.05690488999999843,5.894866943359375,6.8726806640625,1.49853515625,4.1905517578125,2.04296875,1.3648681640625,-4861.1507568359375,9.5816650390625
0.060065940000001206,5.918182373046875,6.8726806640625,1.486328125,4.174560546875,2.04296875,1.35479736328125,-4861.1507568359375,9.642822265625
0.06316880999999341,5.918182373046875,6.8726806640625,1.474853515625,4.1473388671875,2.06591796875,1.337158203125,-4930.63330078125,9.642822265625
0.06627315000000067,5.9404296875,6.8726806640625,1.4493408203125,4.1473388671875,2.06591796875,1.30517578125,-4861.1507568359375,9.642822265625
0.06938470000000052,5.9404296875,6.8726806640625,1.4398193359375,4.1473388671875,2.06591796875,1.29217529296875,-4930.63330078125,9.7130126953125
0.0725283099999956,5.9404296875,6.9080810546875,1.4398193359375,4.1473388671875,2.06591796875,1.2744140625,-4861.1507568359375,9.7130126953125
0.07561633000000256,5.977325439453125,7.0137939453125,1.4398193359375,4.142822265625,2.06591796875,1.26483154296875,-4861.1507568359375,9.779296875
0.0787316499999946,5.9942626953125,7.0496826171875,1.427734375,4.142822265625,2.06591796875,1.26483154296875,-4930.63330078125,9.84521484375
0.08191300000000012,6.041259765625,7.1234130859375,1.4398193359375,4.142822265625,2.06591796875,1.26483154296875,-4930.63330078125,9.84521484375
0.08503593999999737,6.06500244140625,7.156005859375,1.427734375,4.142822265625,2.078125,1.25341796875,-4930.63330078125,9.913330078125
0.08811498000000029,6.1092529296875,7.236572265625,1.4398193359375,4.142822265625,2.10595703125,1.248291015625,-5000.749267578125,9.984375
0.09124751999999603,6.1092529296875,7.3109130859375,1.4652099609375,4.1473388671875,2.10595703125,1.25341796875,-5071.494873046875,10.0582275390625
0.09436988999999585,6.176788330078125,7.34912109375,1.4652099609375,4.1473388671875,2.13330078125,1.25341796875,-5142.84326171875,10.2503662109375
0.09753523999999913,6.222076416015625,7.427734375,1.474853515625,4.174560546875,2.1376953125,1.26483154296875,-5214.91455078125,10.337890625
0.10059022000000084,6.2686767578125,7.46923828125,1.474853515625,4.1905517578125,2.19970703125,1.25341796875,-5360.8519287109375,10.5294189453125
0.10376474000000258,6.369873046875,7.5819091796875,1.486328125,4.200927734375,2.23974609375,1.26483154296875,-5584.711181640625,10.6781005859375
0.10687047999999777,6.416412353515625,7.663818359375,1.486328125,4.225830078125,2.29248046875,1.2744140625,-5660.610595703125,10.8187255859375
0.10994338999999798,6.465576171875,7.8795166015625,1.51171875,4.2415771484375,2.32080078125,1.29217529296875,-5892.239501953125,10.9527587890625
0.11311447999999302,6.521636962890625,7.9599609375,1.53564453125,4.2890625,2.3720703125,1.29217529296875,-5970.7803955078125,11.177734375
0.11626216999999883,6.575592041015625,8.0467529296875,1.5816650390625,4.3223876953125,2.4677734375,1.30517578125,-6129.789306640625,11.2423095703125
0.11936116999999058,6.628387451171875,8.090576171875,1.607666015625,4.3431396484375,2.51611328125,1.337158203125,-6210.2994384765625,11.3848876953125
0.12241840999999454,6.682952880859375,8.1722412109375,1.6412353515625,4.396240234375,2.5947265625,1.3648681640625,-6291.44482421875,11.451904296875
0.12555986999998936,6.710052490234375,8.2686767578125,1.6513671875,4.4283447265625,2.6201171875,1.3802490234375,-6291.44482421875,11.530029296875
0.12865410999999938,6.736724853515625,8.2686767578125,1.66552734375,4.467529296875,2.6806640625,1.3983154296875,-6291.44482421875,11.530029296875
0.13177929999999094,6.76995849609375,8.3603515625,1.6781005859375,4.507568359375,2.7021484375,1.41998291015625,-6373.2786865234375,11.602294921875
0.1349104999999895,6.795989990234375,8.4014892578125,1.6934814453125,4.56884765625,2.76025390625,1.4637451171875,-6373.2786865234375,11.530029296875
0.13808734999999217,6.795989990234375,8.4412841796875,1.7449951171875,4.628173828125,2.78173828125,1.54522705078125,-6373.2786865234375,11.3848876953125
0.14112482999999543,6.795989990234375,8.49072265625,1.8138427734375,4.665771484375,2.85595703125,1.5810546875,-6373.2786865234375,11.2423095703125
0.14429695999999126,6.795989990234375,8.584228515625,1.8448486328125,4.6983642578125,2.9140625,1.6357421875,-6291.44482421875,11.1058349609375
0.14736893999999268,6.795989990234375,8.584228515625,1.881103515625,4.739501953125,2.994140625,1.7017822265625,-6291.44482421875,10.9527587890625
0.1504741999999908,6.8250732421875,8.6258544921875,1.917236328125,4.779052734375,3.021484375,1.74237060546875,-6210.2994384765625,10.7415771484375
0.15361443999999835,6.795989990234375,8.6258544921875,1.94921875,4.868408203125,3.08935546875,1.7916259765625,-6049.972412109375,10.5294189453125
0.1567331999999908,6.795989990234375,8.72607421875,1.9688720703125,4.909423828125,3.1279296875,1.83502197265625,-5814.388671875,10.389892578125
0.15991671999999824,6.795989990234375,8.72607421875,2.0091552734375,4.973876953125,3.162109375,1.86846923828125,-5737.1845703125,10.1226806640625
0.16306314999999927,6.76995849609375,8.828857421875,2.0294189453125,5.00390625,3.1875,1.8946533203125,-5360.8519287109375,9.84521484375
0.1661538099999973,6.76995849609375,8.8616943359375,2.0706787109375,5.0408935546875,3.2939453125,1.931884765625,-5214.91455078125,9.450927734375
0.16921141000000262,6.76995849609375,8.91748046875,2.1070556640625,5.166259765625,3.3173828125,2.0316162109375,-5071.494873046875,9.322509765625
0.1723147599999919,6.736724853515625,8.9647216796875,2.1478271484375,5.2501220703125,3.3994140625,2.09564208984375,-4792.3226318359375,8.942138671875
0.17543108999998935,6.710052490234375,8.9647216796875,2.1881103515625,5.2958984375,3.47998046875,2.1849365234375,-4589.610107421875,8.44580078125
0.17855091999999217,6.682952880859375,9.0125732421875,2.2314453125,5.328369140625,3.5009765625,2.2567138671875,-4328.060791015625,7.9925537109375
0.18168430000000058,6.628387451171875,9.11181640625,2.272705078125,5.38330078125,3.59326171875,2.32940673828125,-4138.4132080078125,7.513671875
0.1847860499999996,6.575592041015625,9.06689453125,2.317626953125,5.41455078125,3.66748046875,2.3668212890625,-3775.60546875,7.251220703125
0.1878975899999915,6.54718017578125,9.11181640625,2.359619140625,5.485107421875,3.71044921875,2.4552001953125,-3489.772705078125,6.7354736328125
0.19106576000000075,6.495025634765625,9.162841796875,2.4468994140625,5.5750732421875,3.76171875,2.5653076171875,-3218.623046875,6.1112060546875
0.19416144000000202,6.441131591796875,9.21533203125,2.493896484375,5.6129150390625,3.8408203125,2.66064453125,-3012.0015869140625,5.79541015625
0.19725812999999448,6.369873046875,9.21533203125,2.5625,5.712646484375,3.935546875,2.7325439453125,-2672.0286865234375,5.4097900390625
0.20036827999999218,6.2947998046875,9.3154296875,2.603759765625,5.7579345703125,3.99658203125,2.7733154296875,-2445.59912109375,5.0665283203125
0.20350075999999717,6.222076416015625,9.3154296875,2.6568603515625,5.8583984375,4.0498046875,2.8828125,-2191.23779296875,4.719970703125
0.2066380400000014,6.150482177734375,9.362548828125,2.6771240234375,5.90185546875,4.14892578125,2.9552001953125,-1844.036376953125,4.4869384765625
