time,R medial heel,R fifth metatarsal head,R second toe,R third metatarsal head,R first toe,R first metatarsal head,R lateral heel,R heel
0.0018773299999992,0.16357421875,1.7685546875,0.80975341796875,0.7635498046875,1.7891845703125,0.380126953125,0.38848876953125,0.50048828125
0.0050117400000004,0.16357421875,1.7685546875,0.80975341796875,0.7635498046875,1.7891845703125,0.380126953125,0.38848876953125,0.482666015625
0.0081637400000005,0.16357421875,1.7685546875,0.7718505859375,0.73193359375,1.7891845703125,0.3486328125,0.38848876953125,0.50048828125
0.0112105500000012,0.16357421875,1.7802734375,0.80975341796875,0.73193359375,1.7891845703125,0.380126953125,0.38848876953125,0.482666015625
0.0143331100000025,0.16357421875,1.7802734375,0.7718505859375,0.7635498046875,1.7891845703125,0.380126953125,0.38848876953125,0.50048828125
0.0175062799999992,0.16357421875,1.7685546875,0.7718505859375,0.7635498046875,1.7891845703125,0.380126953125,0.38848876953125,0.482666015625
0.0206532800000047,0.16357421875,1.7802734375,0.7718505859375,0.73193359375,1.7891845703125,0.380126953125,0.38848876953125,0.482666015625
0.0237210200000035,0.16357421875,1.7685546875,0.742431640625,0.73193359375,1.7891845703125,0.380126953125,0.38848876953125,0.50048828125
0.0268397200000052,0.16357421875,1.7685546875,0.7718505859375,0.73193359375,1.8125,0.380126953125,0.38848876953125,0.482666015625
0.0309609000000037,0.16357421875,1.7685546875,0.7718505859375,0.73193359375,1.7891845703125,0.380126953125,0.38848876953125,0.50048828125
0.0331024200000058,0.16357421875,1.7802734375,0.742431640625,0.73193359375,1.7891845703125,0.380126953125,0.38848876953125,0.50048828125
0.0367069600000036,0.16357421875,1.7685546875,0.7718505859375,0.7635498046875,1.7891845703125,0.380126953125,0.38848876953125,0.50048828125
0.0401884800000047,0.16357421875,1.7802734375,0.7718505859375,0.7635498046875,1.7713623046875,0.380126953125,0.38848876953125,0.50048828125
0.0425117899999989,0.16357421875,1.7685546875,0.7718505859375,0.7635498046875,1.7891845703125,0.380126953125,0.38848876953125,0.50048828125
0.0456694599999991,0.16357421875,1.7685546875,0.7718505859375,0.73193359375,1.7713623046875,0.3486328125,0.38848876953125,0.50048828125
0.0488542800000004,0.16357421875,1.7685546875,0.7718505859375,0.7635498046875,1.7713623046875,0.3486328125,0.38848876953125,0.5263671875
0.0519341299999993,0.16357421875,1.7685546875,0.7718505859375,0.73193359375,1.7713623046875,0.3486328125,0.38848876953125,0.5263671875
0.0550037400000036,0.16357421875,1.7802734375,0.7718505859375,0.7635498046875,1.7713623046875,0.380126953125,0.38848876953125,0.5263671875
0.0581829600000034,0.16357421875,1.7685546875,0.7718505859375,0.73193359375,1.7518310546875,0.380126953125,0.38848876953125,0.5263671875
0.0612567400000045,0.16357421875,1.7685546875,0.742431640625,0.73193359375,1.7713623046875,0.380126953125,0.38848876953125,0.5263671875
0.0646739400000058,0.16357421875,1.7802734375,0.7718505859375,0.7635498046875,1.7518310546875,0.3486328125,0.38848876953125,0.5263671875
0.0675365300000052,0.1416015625,1.7802734375,0.80975341796875,0.73193359375,1.7518310546875,0.380126953125,0.38848876953125,0.5263671875
0.0707859200000058,0.16357421875,1.7802734375,0.7718505859375,0.7635498046875,1.7713623046875,0.380126953125,0.38848876953125,0.50048828125
0.073748590000001,0.16357421875,1.7802734375,0.742431640625,0.7635498046875,1.7713623046875,0.3486328125,0.38848876953125,0.50048828125
0.0768593300000048,0.16357421875,1.7802734375,0.7718505859375,0.73193359375,1.7891845703125,0.380126953125,0.38848876953125,0.5263671875
0.0800888500000027,0.16357421875,1.7802734375,0.80975341796875,0.73193359375,1.7891845703125,0.380126953125,0.38848876953125,0.50048828125
0.0831793700000034,0.18408203125,1.7802734375,0.7718505859375,0.73193359375,1.7713623046875,0.3486328125,0.38848876953125,0.5263671875
0.0862827800000047,0.16357421875,1.7802734375,0.80975341796875,0.7635498046875,1.7713623046875,0.380126953125,0.38848876953125,0.5263671875
0.0894377600000027,0.16357421875,1.79736328125,0.7718505859375,0.82568359375,1.7713623046875,0.380126953125,0.38848876953125,0.5263671875
0.0927225300000031,0.1416015625,1.7802734375,0.7718505859375,0.85693359375,1.7713623046875,0.380126953125,0.38848876953125,0.5263671875
0.0957234000000042,0.16357421875,1.79736328125,0.7718505859375,0.85693359375,1.7891845703125,0.380126953125,0.38848876953125,0.5263671875
0.0987659200000052,0.1416015625,1.79736328125,0.80975341796875,0.85693359375,1.7713623046875,0.380126953125,0.404296875,0.5263671875
0.1016379200000017,0.16357421875,1.79736328125,0.7718505859375,0.8804931640625,1.7713623046875,0.380126953125,0.404296875,0.5263671875
0.1047814200000019,0.16357421875,1.7802734375,0.7718505859375,0.8804931640625,1.7713623046875,0.3486328125,0.404296875,0.5263671875
0.1078869800000035,0.16357421875,1.79736328125,0.7718505859375,0.8804931640625,1.7713623046875,0.380126953125,0.404296875,0.5263671875
0.1110339800000019,0.16357421875,1.79736328125,0.7718505859375,0.8804931640625,1.7713623046875,0.3486328125,0.4169921875,0.544677734375
0.1141765500000033,0.16357421875,1.79736328125,0.7718505859375,0.910400390625,1.7713623046875,0.380126953125,0.404296875,0.5263671875
0.117355670000002,0.16357421875,1.79736328125,0.742431640625,0.8804931640625,1.7518310546875,0.380126953125,0.404296875,0.5263671875
0.1204196600000031,0.16357421875,1.79736328125,0.7718505859375,0.910400390625,1.7518310546875,0.380126953125,0.4169921875,0.5263671875
0.1235519000000024,0.16357421875,1.79736328125,0.7718505859375,0.910400390625,1.7713623046875,0.3486328125,0.404296875,0.5263671875
0.1267016800000036,0.16357421875,1.79736328125,0.80975341796875,0.910400390625,1.7713623046875,0.380126953125,0.404296875,0.5263671875
0.1298880300000036,0.16357421875,1.79736328125,0.7718505859375,0.910400390625,1.7713623046875,0.380126953125,0.404296875,0.5263671875
0.1329605000000029,0.16357421875,1.79736328125,0.742431640625,0.910400390625,1.7891845703125,0.380126953125,0.404296875,0.5263671875
0.1361002900000016,0.16357421875,1.80810546875,0.742431640625,0.910400390625,1.8125,0.380126953125,0.404296875,0.5263671875
0.1392089600000048,0.16357421875,1.79736328125,0.7718505859375,0.910400390625,1.8125,0.3486328125,0.404296875,0.5263671875
0.1424132600000049,0.18408203125,1.79736328125,0.7718505859375,0.910400390625,1.8289794921875,0.3486328125,0.404296875,0.5263671875
0.1455143700000007,0.16357421875,1.79736328125,0.7718505859375,0.9307861328125,1.8609619140625,0.380126953125,0.404296875,0.5263671875
