time,f1,f2,f3,f4,f5,f6
0.22764039039611816,5.214447498321533,0.5255886912345886,3.6367909908294678,2.145235300064087,7.450125217437744,4.003977298736572
0.22999787330627441,5.214447498321533,0.5255886912345886,3.6367909908294678,2.145235300064087,7.450125217437744,4.003977298736572
0.24059462547302246,5.214447498321533,0.5255886912345886,3.6367909908294678,2.145235300064087,7.450125217437744,4.003977298736572
0.24994325637817383,5.214447498321533,0.5255886912345886,3.6367909908294678,2.145235300064087,7.450125217437744,4.003977298736572
0.26008176803588867,5.214447498321533,0.5255886912345886,3.6367909908294678,2.145235300064087,7.450125217437744,4.003977298736572
0.27007579803466797,5.214447498321533,0.5255886912345886,3.6367909908294678,2.145235300064087,7.450125217437744,4.003977298736572
0.28004026412963867,5.214447498321533,0.5255886912345886,3.6367909908294678,2.145235300064087,7.450125217437744,4.003977298736572
0.2900216579437256,5.214447498321533,0.5255886912345886,3.6367909908294678,2.145235300064087,7.450125217437744,4.003977298736572
0.3000516891479492,5.214447498321533,0.5255886912345886,3.6367909908294678,2.145235300064087,7.450125217437744,4.003977298736572
0.30995845794677734,5.214447498321533,0.5255886912345886,3.6367909908294678,2.145235300064087,7.450125217437744,4.003977298736572
0.3200714588165283,5.214447498321533,0.5255886912345886,3.6367909908294678,2.145235300064087,7.450125217437744,4.003977298736572
0.3298802375793457,5.214447498321533,0.5255886912345886,3.6367909908294678,2.145235300064087,7.450125217437744,4.003977298736572
0.3399648666381836,5.214447498321533,0.5255886912345886,3.6367909908294678,2.145235300064087,7.450125217437744,4.003977298736572
0.3500232696533203,5.214447498321533,0.5255886912345886,3.6367909908294678,2.145235300064087,7.450125217437744,4.003977298736572
0.3600177764892578,5.214447498321533,0.5255886912345886,3.6367909908294678,2.145235300064087,7.450125217437744,4.003977298736572
0.36995553970336914,5.214447498321533,0.5255886912345886,3.6367909908294678,2.145235300064087,7.450125217437744,4.003977298736572
0.3800017833709717,5.214447498321533,0.5255886912345886,3.6367909908294678,2.145235300064087,7.450125217437744,4.003977298736572
