Time,data
1714300763.8755245,2
1714300763.985497,1
1714300778.8354785,2
1714300779.495528,1
1714300780.2055044,2
1714300780.8553133,1
1714300781.505297,2
1714300782.1257076,1
1714300782.7360575,2
1714300783.3553698,1
1714300783.395587,2
1714300783.4355392,1
1714300784.0057461,2
1714300784.6153312,1
1714300784.6356404,2
1714300784.6653643,1
1714300785.2954645,2
1714300785.90534,1
1714300785.9354095,2
1714300785.9857302,1
1714300786.5354247,2
1714300787.1253827,1
1714300787.165269,2
1714300787.1954505,1
1714300787.7954974,2
1714300788.4253564,1
1714300788.4754107,2
1714300788.5055654,1
1714300789.1253362,2
1714300789.745482,1
1714300790.325535,2
1714300790.89533,1
1714300790.9253142,2
1714300790.955946,1
1714300791.5255146,2
1714300792.1152732,1
1714300792.1453,2
1714300792.1754754,1
1714300792.7553828,2
1714300793.3553452,1
1714300793.955313,2
1714300794.5752902,1
1714300794.6264498,2
1714300794.6464658,1
1714300795.2453525,2
1714300795.8353179,1
1714300795.855348,2
1714300795.8753529,1
1714300796.4753137,2
1714300797.1354783,1
1714300797.7653997,2
1714300798.3353674,1
1714300798.3554535,2
1714300798.3852897,1
1714300799.0060163,2
1714300799.5959895,1
1714300799.6153328,2
1714300799.6454632,1
1714300800.2655091,2
1714300800.9256277,1
1714300801.5555496,2
1714300802.14538,1
1714300802.755553,2
1714300803.3854337,1
1714300804.0255566,2
1714300804.625609,1
1714300805.215624,2
1714300805.835394,1
1714300806.4255276,2
1714300807.065267,1
1714300807.1054993,2
1714300807.1254647,1
1714300807.6753745,2
1714300808.2253509,1
1714300808.855568,2
1714300809.4453807,1
1714300810.015382,2
1714300810.6853282,1
1714300811.3254423,2
1714300811.9654567,1
1714300812.5954933,2
1714300813.176939,1
1714300813.7953944,2
1714300814.3655477,1
1714300814.9654403,2
1714300815.607226,1
1714300816.2154236,2
1714300816.845313,1
1714300817.4553258,2
1714300818.0355306,1
1714300818.065332,2
1714300818.095561,1
1714300818.6754107,2
1714300819.285216,1
1714300819.3255637,2
1714300819.355332,1
1714300819.9358444,2
1714300820.5453844,1
1714300821.1653695,2
1714300821.8175604,1
1714300822.425336,2
1714300823.0252857,1
1714300823.6554801,2
1714300824.2753255,1
1714300824.845234,2
1714300825.4354033,1
1714300826.0354793,2
1714300826.6153631,1
1714300826.6453943,2
1714300826.6754107,1
1714300827.2953525,2
1714300827.8554592,1
1714300828.495222,2
1714300829.1354733,1
1714300829.7755191,2
1714300830.405301,1
1714300831.0453863,2
1714300831.6457038,1
1714300831.6654234,2
1714300831.695363,1
1714300832.3054152,2
1714300832.8853629,1
1714300833.5654452,2
1714300834.1753526,1
1714300834.7755053,2
1714300835.3653524,1
1714300835.3854806,2
1714300835.4164975,1
1714300836.0354853,2
1714300836.6754696,1
1714300837.2754514,2
1714300837.8560512,1
1714300838.5253868,2
1714300839.1556296,1
1714300839.775711,2
1714300840.3755984,1
1714300841.0155056,2
1714300841.63529,1
1714300842.235367,2
1714300842.8553405,1
1714300843.4852915,2
1714300844.045337,1
1714300844.6554956,2
1714300845.265375,1
1714300845.8855631,2
1714300846.5353498,1
1714300847.1953228,2
1714300847.8256621,1
1714300848.4854698,2
1714300849.075564,1
1714300849.6955547,2
1714300850.2954268,1
1714300850.3454642,2
1714300850.3654943,1
1714300850.9253578,2
1714300851.4954057,1
1714300852.0754018,2
1714300852.6854162,1
1714300853.3154435,2
1714300853.9154866,1
1714300854.5552423,2
1714300855.145493,1
1714300855.76539,2
1714300856.3655367,1
1714300857.0053694,2
1714300857.6454384,1
1714300858.275306,2
1714300858.8754594,1
1714300858.8953013,2
1714300858.9253619,1
1714300859.535406,2
1714300860.155447,1
1714300860.7653852,2
1714300861.3654673,1
1714300861.9657304,2
1714300862.5554216,1
1714300863.2153194,2
1714300863.8254344,1
1714300864.4655092,2
1714300865.0353427,1
1714300865.6552908,2
1714300866.3053718,1
1714300866.9256055,2
1714300867.5254548,1
1714300868.1357646,2
1714300868.7254295,1
1714300869.3352818,2
1714300869.9453092,1
1714300870.5952435,2
1714300871.1753101,1
1714300871.7852437,2
1714300872.4254508,1
1714300873.0354679,2
1714300873.6253254,1
1714300874.2253597,2
1714300874.8054385,1
1714300875.4353726,2
1714300876.065242,1
1714300876.6652994,2
1714300877.2853122,1
1714300877.9153984,2
1714300878.5355425,1
1714300879.1755433,2
1714300879.8054206,1
1714300880.435393,2
1714300881.045359,1
1714300881.6755228,2
1714300882.2953558,1
1714300882.9156744,2
1714300883.5452445,1
1714300884.1754146,2
1714300884.7656045,1
1714300885.4051821,2
1714300886.0153172,1
1714300886.665458,2
1714300887.3154504,1
1714300887.945365,2
1714300888.6054308,1
1714300889.2053444,2
1714300889.7954204,1
1714300890.4054103,2
1714300891.025565,1
1714300891.615303,2
1714300892.2753832,1
1714300892.8452864,2
1714300893.4053662,1
1714300894.0256443,2
1714300894.625722,1
1714300895.215526,2
1714300895.8453474,1
1714300896.4256785,2
1714300897.0754402,1
1714300897.705457,2
1714300898.2752948,1
1714300898.8953915,2
1714300899.5254633,1
1714300900.1957333,2
1714300900.715454,1
1714300901.3154297,2
1714300902.0354187,1
1714300902.6654367,2
1714300903.0653136,1
1714300903.5453992,2
1714300904.2955048,1
1714300904.9954214,2
1714300905.6552753,1
