Time,layout.dim,layout.data_offset,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,data_14,data_15,data_16,data_17,data_18,data_19,data_20
1714300745.162394,[],0,101.33999633789062,1.340000033378601,-7.429999828338623,100.80000305175781,-0.5,-10.289999961853027,90.98999786376953,-13.100000381469727,-10.789999961853027,88.98999786376953,0.8299999833106995,-134.97999572753906,90.30999755859375,-15.420000076293945,-25.760000228881836,91.80999755859375,-2.0399999618530273,86.33000183105469,80.22000122070312,-2.609999895095825,-107.41000366210938
